 ******* Program HYDRUS
 ******* Upward infiltration with bottom tension                                
  
 Date:   1.10.    Time:  14: 8:38
 Units: L = cm   , T = sec  , M = mmol 


 Time:      .000000

 Node    Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
         [L]       [L]     [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1      .00    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   2     -.25    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   3     -.49    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   4     -.72    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   5     -.95    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   6    -1.17    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   7    -1.39    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   8    -1.60    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
   9    -1.80    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  10    -2.00    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  11    -2.20    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  12    -2.40    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  13    -2.59    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  14    -2.77    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  15    -2.95    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  16    -3.13    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  17    -3.31    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  18    -3.47    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  19    -3.64    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
  20    -3.80    -750.00   .134      .532E-09    .418E-04   -.532E-09    .000E+00      -1        .000     .00
