 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 

       Time        rTop      rRoot      vTop       vRoot      vBot     sum(rTop) sum(rRoot)  sum(vTop) sum(vRoot)  sum(vBot)    hTop       hRoot      hBot      t-level
      99.00000  0.134E+00  0.213E+00  0.134E+00  0.213E+00 -0.168E+00 -0.137E+02  0.547E+01 -0.140E+02  0.516E+01 -0.619E+01 -0.208E+03 -0.120E+03 -0.441E+02     417
      99.50000  0.130E+00  0.217E+00  0.130E+00  0.217E+00 -0.162E+00 -0.136E+02  0.558E+01 -0.139E+02  0.527E+01 -0.627E+01 -0.255E+03 -0.127E+03 -0.448E+02     418
     100.00000  0.130E+00  0.217E+00  0.130E+00  0.217E+00 -0.156E+00 -0.136E+02  0.569E+01 -0.139E+02  0.538E+01 -0.635E+01 -0.314E+03 -0.136E+03 -0.454E+02     419
     100.50000  0.125E+00  0.221E+00  0.125E+00  0.221E+00 -0.151E+00 -0.135E+02  0.580E+01 -0.138E+02  0.549E+01 -0.642E+01 -0.387E+03 -0.144E+03 -0.460E+02     420
     101.00000  0.125E+00  0.221E+00  0.125E+00  0.221E+00 -0.147E+00 -0.135E+02  0.591E+01 -0.137E+02  0.560E+01 -0.650E+01 -0.494E+03 -0.155E+03 -0.467E+02     421
     101.50000  0.121E+00  0.226E+00  0.121E+00  0.226E+00 -0.144E+00 -0.134E+02  0.602E+01 -0.137E+02  0.572E+01 -0.657E+01 -0.645E+03 -0.166E+03 -0.473E+02     422
     102.00000  0.121E+00  0.226E+00  0.121E+00  0.226E+00 -0.141E+00 -0.133E+02  0.613E+01 -0.136E+02  0.583E+01 -0.664E+01 -0.900E+03 -0.177E+03 -0.480E+02     423
     102.50000  0.146E+00  0.287E+00  0.146E+00  0.287E+00 -0.138E+00 -0.133E+02  0.628E+01 -0.136E+02  0.597E+01 -0.671E+01 -0.176E+04 -0.191E+03 -0.486E+02     424
     103.00000  0.146E+00  0.287E+00  0.146E+00  0.286E+00 -0.135E+00 -0.132E+02  0.642E+01 -0.135E+02  0.611E+01 -0.678E+01 -0.406E+04 -0.209E+03 -0.493E+02     425
     103.01400 -0.106E+01  0.292E+00 -0.106E+01  0.290E+00 -0.135E+00 -0.132E+02  0.643E+01 -0.135E+02  0.612E+01 -0.678E+01 -0.177E+04 -0.235E+03 -0.493E+02     426
     103.02800 -0.106E+01  0.292E+00 -0.106E+01  0.290E+00 -0.135E+00 -0.132E+02  0.643E+01 -0.135E+02  0.612E+01 -0.678E+01 -0.900E+03 -0.235E+03 -0.493E+02     427
     103.03780 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.132E+02  0.643E+01 -0.135E+02  0.613E+01 -0.678E+01 -0.620E+03 -0.235E+03 -0.493E+02     428
     103.04760 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.132E+02  0.643E+01 -0.135E+02  0.613E+01 -0.678E+01 -0.467E+03 -0.234E+03 -0.493E+02     429
     103.05740 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.132E+02  0.644E+01 -0.135E+02  0.613E+01 -0.678E+01 -0.382E+03 -0.233E+03 -0.494E+02     430
     103.06720 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.133E+02  0.644E+01 -0.135E+02  0.613E+01 -0.679E+01 -0.332E+03 -0.231E+03 -0.494E+02     431
     103.07700 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.133E+02  0.644E+01 -0.136E+02  0.614E+01 -0.679E+01 -0.294E+03 -0.228E+03 -0.494E+02     432
     103.08974 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.133E+02  0.645E+01 -0.136E+02  0.614E+01 -0.679E+01 -0.265E+03 -0.226E+03 -0.494E+02     433
     103.10248 -0.106E+01  0.292E+00 -0.106E+01  0.291E+00 -0.135E+00 -0.133E+02  0.645E+01 -0.136E+02  0.614E+01 -0.679E+01 -0.237E+03 -0.224E+03 -0.494E+02     434
     103.11904 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.133E+02  0.646E+01 -0.136E+02  0.615E+01 -0.679E+01 -0.215E+03 -0.222E+03 -0.494E+02     435
     103.13560 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.133E+02  0.646E+01 -0.136E+02  0.615E+01 -0.680E+01 -0.194E+03 -0.219E+03 -0.495E+02     436
     103.15217 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.133E+02  0.647E+01 -0.136E+02  0.616E+01 -0.680E+01 -0.179E+03 -0.217E+03 -0.495E+02     437
     103.16873 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.134E+02  0.647E+01 -0.137E+02  0.616E+01 -0.680E+01 -0.167E+03 -0.214E+03 -0.495E+02     438
     103.18529 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.134E+02  0.648E+01 -0.137E+02  0.617E+01 -0.680E+01 -0.156E+03 -0.212E+03 -0.495E+02     439
     103.20682 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.134E+02  0.648E+01 -0.137E+02  0.618E+01 -0.680E+01 -0.145E+03 -0.211E+03 -0.496E+02     440
     103.22835 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.134E+02  0.649E+01 -0.137E+02  0.618E+01 -0.681E+01 -0.137E+03 -0.208E+03 -0.496E+02     441
     103.24988 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.135E+02  0.649E+01 -0.137E+02  0.619E+01 -0.681E+01 -0.129E+03 -0.206E+03 -0.496E+02     442
     103.27141 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.134E+00 -0.135E+02  0.650E+01 -0.138E+02  0.619E+01 -0.681E+01 -0.122E+03 -0.204E+03 -0.496E+02     443
     103.29940 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.133E+00 -0.135E+02  0.651E+01 -0.138E+02  0.620E+01 -0.682E+01 -0.115E+03 -0.203E+03 -0.497E+02     444
     103.32739 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.133E+00 -0.135E+02  0.652E+01 -0.138E+02  0.621E+01 -0.682E+01 -0.109E+03 -0.200E+03 -0.497E+02     445
     103.35538 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.133E+00 -0.136E+02  0.652E+01 -0.139E+02  0.622E+01 -0.682E+01 -0.104E+03 -0.198E+03 -0.497E+02     446
     103.38337 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.133E+00 -0.136E+02  0.653E+01 -0.139E+02  0.623E+01 -0.683E+01 -0.990E+02 -0.196E+03 -0.498E+02     447
     103.41976 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.133E+00 -0.136E+02  0.654E+01 -0.139E+02  0.624E+01 -0.683E+01 -0.933E+02 -0.194E+03 -0.498E+02     448
     103.45614 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.132E+00 -0.137E+02  0.655E+01 -0.140E+02  0.625E+01 -0.684E+01 -0.897E+02 -0.192E+03 -0.499E+02     449
     103.49253 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.132E+00 -0.137E+02  0.656E+01 -0.140E+02  0.626E+01 -0.684E+01 -0.858E+02 -0.190E+03 -0.499E+02     450
     103.53983 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.132E+00 -0.138E+02  0.658E+01 -0.141E+02  0.627E+01 -0.685E+01 -0.810E+02 -0.188E+03 -0.500E+02     451
     103.58585 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.132E+00 -0.138E+02  0.659E+01 -0.141E+02  0.629E+01 -0.686E+01 -0.776E+02 -0.185E+03 -0.500E+02     452
     103.63187 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.131E+00 -0.139E+02  0.661E+01 -0.141E+02  0.630E+01 -0.686E+01 -0.742E+02 -0.183E+03 -0.501E+02     453
     103.69322 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.131E+00 -0.139E+02  0.662E+01 -0.142E+02  0.632E+01 -0.687E+01 -0.707E+02 -0.180E+03 -0.502E+02     454
     103.75458 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.131E+00 -0.140E+02  0.664E+01 -0.143E+02  0.633E+01 -0.688E+01 -0.674E+02 -0.177E+03 -0.503E+02     455
     103.81593 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.130E+00 -0.141E+02  0.666E+01 -0.143E+02  0.635E+01 -0.689E+01 -0.646E+02 -0.174E+03 -0.503E+02     456
     103.87729 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.130E+00 -0.141E+02  0.668E+01 -0.144E+02  0.637E+01 -0.689E+01 -0.621E+02 -0.172E+03 -0.504E+02     457
     103.93865 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.130E+00 -0.142E+02  0.669E+01 -0.145E+02  0.639E+01 -0.690E+01 -0.598E+02 -0.169E+03 -0.505E+02     458
     104.00000 -0.106E+01  0.292E+00 -0.106E+01  0.292E+00 -0.129E+00 -0.142E+02  0.671E+01 -0.145E+02  0.641E+01 -0.691E+01 -0.579E+02 -0.166E+03 -0.506E+02     459
     104.02000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.143E+02  0.672E+01 -0.146E+02  0.641E+01 -0.691E+01 -0.456E+02 -0.163E+03 -0.506E+02     460
     104.04000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.144E+02  0.672E+01 -0.146E+02  0.642E+01 -0.691E+01 -0.407E+02 -0.162E+03 -0.506E+02     461
     104.06000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.144E+02  0.673E+01 -0.147E+02  0.642E+01 -0.692E+01 -0.378E+02 -0.161E+03 -0.506E+02     462
     104.08000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.145E+02  0.674E+01 -0.148E+02  0.643E+01 -0.692E+01 -0.357E+02 -0.159E+03 -0.507E+02     463
     104.10000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.145E+02  0.674E+01 -0.148E+02  0.644E+01 -0.692E+01 -0.340E+02 -0.158E+03 -0.507E+02     464
     104.12000 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.129E+00 -0.146E+02  0.675E+01 -0.149E+02  0.644E+01 -0.692E+01 -0.325E+02 -0.156E+03 -0.507E+02     465
     104.14600 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.146E+02  0.676E+01 -0.149E+02  0.645E+01 -0.693E+01 -0.311E+02 -0.155E+03 -0.507E+02     466
     104.17200 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.147E+02  0.676E+01 -0.150E+02  0.646E+01 -0.693E+01 -0.298E+02 -0.153E+03 -0.508E+02     467
     104.19800 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.148E+02  0.677E+01 -0.151E+02  0.647E+01 -0.693E+01 -0.286E+02 -0.151E+03 -0.508E+02     468
     104.23180 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.149E+02  0.678E+01 -0.152E+02  0.648E+01 -0.694E+01 -0.275E+02 -0.149E+03 -0.509E+02     469
     104.26560 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.150E+02  0.679E+01 -0.153E+02  0.649E+01 -0.694E+01 -0.265E+02 -0.146E+03 -0.509E+02     470
     104.29940 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.128E+00 -0.151E+02  0.680E+01 -0.154E+02  0.650E+01 -0.695E+01 -0.255E+02 -0.143E+03 -0.509E+02     471
     104.34334 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.127E+00 -0.152E+02  0.681E+01 -0.155E+02  0.651E+01 -0.695E+01 -0.245E+02 -0.141E+03 -0.510E+02     472
     104.38728 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.127E+00 -0.153E+02  0.683E+01 -0.156E+02  0.652E+01 -0.696E+01 -0.236E+02 -0.137E+03 -0.511E+02     473
     104.43122 -0.276E+01  0.297E+00 -0.276E+01  0.297E+00 -0.127E+00 -0.154E+02  0.684E+01 -0.157E+02  0.653E+01 -0.696E+01 -0.228E+02 -0.134E+03 -0.511E+02     474
     104.47516 -0.276E+01  0.297E+00 -0.276E+01  0.296E+00 -0.127E+00 -0.156E+02  0.685E+01 -0.159E+02  0.655E+01 -0.697E+01 -0.221E+02 -0.131E+03 -0.512E+02     475
     104.51910 -0.276E+01  0.297E+00 -0.276E+01  0.296E+00 -0.126E+00 -0.157E+02  0.687E+01 -0.160E+02  0.656E+01 -0.698E+01 -0.215E+02 -0.127E+03 -0.512E+02     476
     104.56304 -0.276E+01  0.297E+00 -0.276E+01  0.295E+00 -0.126E+00 -0.158E+02  0.688E+01 -0.161E+02  0.657E+01 -0.698E+01 -0.210E+02 -0.124E+03 -0.513E+02     477
     104.60674 -0.276E+01  0.297E+00 -0.276E+01  0.293E+00 -0.126E+00 -0.159E+02  0.689E+01 -0.162E+02  0.659E+01 -0.699E+01 -0.205E+02 -0.121E+03 -0.513E+02     478
     104.65043 -0.276E+01  0.297E+00 -0.276E+01  0.292E+00 -0.126E+00 -0.160E+02  0.691E+01 -0.163E+02  0.660E+01 -0.699E+01 -0.200E+02 -0.118E+03 -0.514E+02     479
     104.69413 -0.276E+01  0.297E+00 -0.276E+01  0.290E+00 -0.125E+00 -0.162E+02  0.692E+01 -0.165E+02  0.661E+01 -0.700E+01 -0.195E+02 -0.115E+03 -0.514E+02     480
     104.75530 -0.276E+01  0.297E+00 -0.276E+01  0.288E+00 -0.125E+00 -0.163E+02  0.694E+01 -0.166E+02  0.663E+01 -0.701E+01 -0.190E+02 -0.112E+03 -0.515E+02     481
     104.81648 -0.276E+01  0.297E+00 -0.276E+01  0.286E+00 -0.125E+00 -0.165E+02  0.696E+01 -0.168E+02  0.665E+01 -0.701E+01 -0.186E+02 -0.108E+03 -0.516E+02     482
     104.87765 -0.276E+01  0.297E+00 -0.276E+01  0.283E+00 -0.124E+00 -0.167E+02  0.697E+01 -0.170E+02  0.666E+01 -0.702E+01 -0.181E+02 -0.104E+03 -0.517E+02     483
     104.93882 -0.276E+01  0.297E+00 -0.276E+01  0.279E+00 -0.124E+00 -0.168E+02  0.699E+01 -0.171E+02  0.668E+01 -0.703E+01 -0.177E+02 -0.100E+03 -0.518E+02     484
     105.00000 -0.276E+01  0.297E+00 -0.276E+01  0.276E+00 -0.124E+00 -0.170E+02  0.701E+01 -0.173E+02  0.670E+01 -0.704E+01 -0.174E+02 -0.965E+02 -0.518E+02     485
     105.05712  0.131E+00  0.302E+00  0.131E+00  0.276E+00 -0.123E+00 -0.170E+02  0.703E+01 -0.173E+02  0.671E+01 -0.704E+01 -0.265E+02 -0.928E+02 -0.519E+02     486
     105.11424  0.131E+00  0.302E+00  0.131E+00  0.301E+00 -0.123E+00 -0.170E+02  0.704E+01 -0.173E+02  0.673E+01 -0.705E+01 -0.315E+02 -0.908E+02 -0.520E+02     487
     105.17137  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.123E+00 -0.170E+02  0.706E+01 -0.173E+02  0.675E+01 -0.706E+01 -0.355E+02 -0.893E+02 -0.520E+02     488
     105.22849  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.122E+00 -0.170E+02  0.708E+01 -0.173E+02  0.677E+01 -0.706E+01 -0.389E+02 -0.885E+02 -0.521E+02     489
     105.30564  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.122E+00 -0.170E+02  0.710E+01 -0.173E+02  0.679E+01 -0.707E+01 -0.429E+02 -0.875E+02 -0.522E+02     490
     105.38279  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.121E+00 -0.170E+02  0.713E+01 -0.173E+02  0.681E+01 -0.708E+01 -0.465E+02 -0.865E+02 -0.523E+02     491
     105.48566  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.121E+00 -0.169E+02  0.716E+01 -0.172E+02  0.684E+01 -0.709E+01 -0.509E+02 -0.857E+02 -0.524E+02     492
     105.58853  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.120E+00 -0.169E+02  0.719E+01 -0.172E+02  0.687E+01 -0.711E+01 -0.551E+02 -0.849E+02 -0.526E+02     493
     105.72569  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.119E+00 -0.169E+02  0.723E+01 -0.172E+02  0.692E+01 -0.712E+01 -0.602E+02 -0.843E+02 -0.527E+02     494
     105.86284  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.119E+00 -0.169E+02  0.727E+01 -0.172E+02  0.696E+01 -0.714E+01 -0.652E+02 -0.839E+02 -0.529E+02     495
     106.00000  0.131E+00  0.302E+00  0.131E+00  0.302E+00 -0.118E+00 -0.169E+02  0.731E+01 -0.172E+02  0.700E+01 -0.716E+01 -0.701E+02 -0.838E+02 -0.531E+02     496
     106.02000 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.118E+00 -0.169E+02  0.732E+01 -0.172E+02  0.700E+01 -0.716E+01 -0.682E+02 -0.840E+02 -0.531E+02     497
     106.04600 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.118E+00 -0.169E+02  0.733E+01 -0.172E+02  0.701E+01 -0.716E+01 -0.677E+02 -0.839E+02 -0.531E+02     498
     106.07980 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.117E+00 -0.169E+02  0.734E+01 -0.172E+02  0.702E+01 -0.717E+01 -0.674E+02 -0.839E+02 -0.532E+02     499
     106.12374 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.117E+00 -0.169E+02  0.735E+01 -0.172E+02  0.704E+01 -0.717E+01 -0.675E+02 -0.839E+02 -0.532E+02     500
     106.18086 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.117E+00 -0.169E+02  0.737E+01 -0.172E+02  0.705E+01 -0.718E+01 -0.678E+02 -0.839E+02 -0.533E+02     501
     106.25512 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.116E+00 -0.169E+02  0.739E+01 -0.172E+02  0.708E+01 -0.719E+01 -0.685E+02 -0.839E+02 -0.534E+02     502
     106.34823 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.116E+00 -0.169E+02  0.742E+01 -0.172E+02  0.711E+01 -0.720E+01 -0.694E+02 -0.840E+02 -0.535E+02     503
     106.47858 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.115E+00 -0.169E+02  0.746E+01 -0.172E+02  0.715E+01 -0.721E+01 -0.708E+02 -0.841E+02 -0.537E+02     504
     106.65239 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.114E+00 -0.169E+02  0.751E+01 -0.172E+02  0.720E+01 -0.723E+01 -0.726E+02 -0.843E+02 -0.539E+02     505
     106.82620 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.113E+00 -0.169E+02  0.756E+01 -0.172E+02  0.725E+01 -0.725E+01 -0.744E+02 -0.847E+02 -0.541E+02     506
     107.00000 -0.739E-01  0.307E+00 -0.739E-01  0.307E+00 -0.112E+00 -0.170E+02  0.762E+01 -0.172E+02  0.731E+01 -0.727E+01 -0.766E+02 -0.852E+02 -0.543E+02     507
     107.25000  0.121E+00  0.311E+00  0.121E+00  0.311E+00 -0.111E+00 -0.169E+02  0.770E+01 -0.172E+02  0.738E+01 -0.730E+01 -0.917E+02 -0.865E+02 -0.546E+02     508
     107.50000  0.121E+00  0.311E+00  0.121E+00  0.311E+00 -0.110E+00 -0.169E+02  0.777E+01 -0.172E+02  0.746E+01 -0.733E+01 -0.103E+03 -0.888E+02 -0.549E+02     509
     108.00000  0.121E+00  0.311E+00  0.121E+00  0.311E+00 -0.107E+00 -0.168E+02  0.793E+01 -0.171E+02  0.762E+01 -0.738E+01 -0.123E+03 -0.913E+02 -0.555E+02     510
     108.50000  0.167E-01  0.316E+00  0.167E-01  0.316E+00 -0.104E+00 -0.168E+02  0.809E+01 -0.171E+02  0.777E+01 -0.743E+01 -0.124E+03 -0.969E+02 -0.561E+02     511
     109.00000  0.167E-01  0.316E+00  0.167E-01  0.316E+00 -0.102E+00 -0.168E+02  0.825E+01 -0.171E+02  0.793E+01 -0.748E+01 -0.133E+03 -0.102E+03 -0.566E+02     512
     109.02000 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.102E+00 -0.169E+02  0.825E+01 -0.172E+02  0.794E+01 -0.748E+01 -0.737E+02 -0.108E+03 -0.566E+02     513
     109.03400 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.169E+02  0.826E+01 -0.172E+02  0.794E+01 -0.749E+01 -0.612E+02 -0.107E+03 -0.567E+02     514
     109.04800 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.169E+02  0.826E+01 -0.172E+02  0.795E+01 -0.749E+01 -0.544E+02 -0.106E+03 -0.567E+02     515
     109.06200 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.170E+02  0.827E+01 -0.173E+02  0.795E+01 -0.749E+01 -0.492E+02 -0.105E+03 -0.567E+02     516
     109.07600 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.170E+02  0.827E+01 -0.173E+02  0.796E+01 -0.749E+01 -0.457E+02 -0.104E+03 -0.567E+02     517
     109.09000 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.171E+02  0.827E+01 -0.174E+02  0.796E+01 -0.749E+01 -0.428E+02 -0.104E+03 -0.567E+02     518
     109.10820 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.171E+02  0.828E+01 -0.174E+02  0.797E+01 -0.749E+01 -0.398E+02 -0.103E+03 -0.567E+02     519
     109.12640 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.172E+02  0.829E+01 -0.175E+02  0.797E+01 -0.749E+01 -0.374E+02 -0.102E+03 -0.568E+02     520
     109.14460 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.172E+02  0.829E+01 -0.175E+02  0.798E+01 -0.750E+01 -0.355E+02 -0.101E+03 -0.568E+02     521
     109.16280 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.173E+02  0.830E+01 -0.176E+02  0.798E+01 -0.750E+01 -0.338E+02 -0.100E+03 -0.568E+02     522
     109.18646 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.173E+02  0.831E+01 -0.176E+02  0.799E+01 -0.750E+01 -0.319E+02 -0.994E+02 -0.568E+02     523
     109.21012 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.101E+00 -0.174E+02  0.831E+01 -0.177E+02  0.800E+01 -0.750E+01 -0.304E+02 -0.983E+02 -0.569E+02     524
     109.23378 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.100E+00 -0.175E+02  0.832E+01 -0.178E+02  0.801E+01 -0.751E+01 -0.290E+02 -0.973E+02 -0.569E+02     525
     109.26454 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.100E+00 -0.176E+02  0.833E+01 -0.178E+02  0.802E+01 -0.751E+01 -0.276E+02 -0.962E+02 -0.569E+02     526
     109.29530 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.100E+00 -0.176E+02  0.834E+01 -0.179E+02  0.803E+01 -0.751E+01 -0.263E+02 -0.949E+02 -0.570E+02     527
     109.32605 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.100E+00 -0.177E+02  0.835E+01 -0.180E+02  0.804E+01 -0.751E+01 -0.252E+02 -0.936E+02 -0.570E+02     528
     109.36604 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.998E-01 -0.178E+02  0.836E+01 -0.181E+02  0.805E+01 -0.752E+01 -0.241E+02 -0.923E+02 -0.570E+02     529
     109.40602 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.996E-01 -0.179E+02  0.838E+01 -0.182E+02  0.806E+01 -0.752E+01 -0.230E+02 -0.907E+02 -0.571E+02     530
     109.44601 -0.279E+01  0.320E+00 -0.279E+01  0.320E+00 -0.994E-01 -0.181E+02  0.839E+01 -0.184E+02  0.808E+01 -0.753E+01 -0.222E+02 -0.891E+02 -0.571E+02     531
     109.48600 -0.279E+01  0.320E+00 -0.279E+01  0.319E+00 -0.992E-01 -0.182E+02  0.840E+01 -0.185E+02  0.809E+01 -0.753E+01 -0.213E+02 -0.875E+02 -0.572E+02     532
     109.53740 -0.279E+01  0.320E+00 -0.279E+01  0.318E+00 -0.989E-01 -0.183E+02  0.842E+01 -0.186E+02  0.810E+01 -0.754E+01 -0.206E+02 -0.859E+02 -0.572E+02     533
     109.58880 -0.279E+01  0.320E+00 -0.279E+01  0.316E+00 -0.986E-01 -0.185E+02  0.843E+01 -0.187E+02  0.812E+01 -0.754E+01 -0.199E+02 -0.839E+02 -0.573E+02     534
     109.64020 -0.279E+01  0.320E+00 -0.279E+01  0.313E+00 -0.984E-01 -0.186E+02  0.845E+01 -0.189E+02  0.814E+01 -0.755E+01 -0.192E+02 -0.819E+02 -0.573E+02     535
     109.71216 -0.279E+01  0.320E+00 -0.279E+01  0.310E+00 -0.980E-01 -0.188E+02  0.847E+01 -0.191E+02  0.816E+01 -0.755E+01 -0.185E+02 -0.799E+02 -0.574E+02     536
     109.78412 -0.279E+01  0.320E+00 -0.279E+01  0.306E+00 -0.977E-01 -0.190E+02  0.850E+01 -0.193E+02  0.818E+01 -0.756E+01 -0.179E+02 -0.772E+02 -0.575E+02     537
     109.85608 -0.279E+01  0.320E+00 -0.279E+01  0.300E+00 -0.973E-01 -0.192E+02  0.852E+01 -0.195E+02  0.820E+01 -0.757E+01 -0.173E+02 -0.744E+02 -0.576E+02     538
     109.92804 -0.279E+01  0.320E+00 -0.279E+01  0.294E+00 -0.969E-01 -0.194E+02  0.854E+01 -0.197E+02  0.822E+01 -0.757E+01 -0.169E+02 -0.717E+02 -0.577E+02     539
     110.00000 -0.279E+01  0.320E+00 -0.279E+01  0.288E+00 -0.966E-01 -0.196E+02  0.857E+01 -0.199E+02  0.824E+01 -0.758E+01 -0.165E+02 -0.689E+02 -0.577E+02     540
     110.06758  0.108E+00  0.325E+00  0.108E+00  0.285E+00 -0.962E-01 -0.196E+02  0.859E+01 -0.199E+02  0.826E+01 -0.759E+01 -0.255E+02 -0.661E+02 -0.578E+02     541
     110.13515  0.108E+00  0.325E+00  0.108E+00  0.316E+00 -0.959E-01 -0.196E+02  0.861E+01 -0.199E+02  0.829E+01 -0.759E+01 -0.305E+02 -0.650E+02 -0.579E+02     542
     110.20273  0.108E+00  0.325E+00  0.108E+00  0.325E+00 -0.956E-01 -0.196E+02  0.863E+01 -0.199E+02  0.831E+01 -0.760E+01 -0.344E+02 -0.642E+02 -0.580E+02     543
     110.27030  0.108E+00  0.325E+00  0.108E+00  0.325E+00 -0.953E-01 -0.196E+02  0.865E+01 -0.199E+02  0.833E+01 -0.761E+01 -0.376E+02 -0.636E+02 -0.580E+02     544
