 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
          .001        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .002        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .003        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .004        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .005        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .006        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .007        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .009        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .011        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .012        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .014        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .016        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .017        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .019        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .021        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .024        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .026        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .029        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .032        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .035        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .038        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .041        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .044        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .048        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .052        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .056        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .059        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .063        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .068        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .073        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .077        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .082        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .087        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .092        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .097        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .103        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .109        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .116        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .122        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .128        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .134        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .141        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .147        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .153        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .161        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .170        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .178        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .186        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .194        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .202        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .210        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .218        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .227        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .235        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .243        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .251        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .259        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .267        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .275        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .284        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .292        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .297        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .305        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .312        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .320        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .327        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .334        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .340        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .346        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .353        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .360        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .367        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .371        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .376        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .382        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .386        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .392        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .396        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .401        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .406        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .411        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .418        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .422        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .428        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .433        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .438        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .442        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .446        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .451        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .454        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .458        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .462        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .468        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .472        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .478        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .481        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .485        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .489        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .494        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .500        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .505        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .509        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .513        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .518        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .524        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .528        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .532        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .536        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .541        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .545        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .548        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .553        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .559        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .564        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .568        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .573        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .577        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .583        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .588        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .592        .000   .3308     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .596        .000   .3308     .000      -729.699   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .600        .000   .3308     .000      -729.699   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .604        .000   .3308     .000      -729.699   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .608        .000   .3308     .000      -729.698   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .613        .000   .3308     .000      -729.696   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .617        .000   .3308     .000      -729.695   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .619        .000   .3308     .000      -729.693   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .622        .000   .3308     .000      -729.691   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .625        .000   .3308     .000      -729.688   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .628        .000   .3308     .000      -729.683   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .633        .000   .3308     .000      -729.674   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .638        .000   .3308     .000      -729.653   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .642        .000   .3308     .000      -729.631   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .646        .000   .3308     .000      -729.599   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .650        .000   .3308     .000      -729.551   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .654        .000   .3308     .000      -729.480   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .659        .000   .3308     .000      -729.323   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .664        .000   .3308     .000      -729.058   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .667        .000   .3308     .000      -728.793   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .671        .000   .3308     .000      -728.404   .1004     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .675        .000   .3308     .000      -727.654   .1004     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .680        .000   .3308     .000      -726.467   .1005     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .683        .000   .3308     .000      -725.357   .1006     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .686        .000   .3308     .000      -723.810   .1007     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .690        .000   .3308     .000      -721.597   .1009     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .694        .000   .3308     .000      -717.555   .1012     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .698        .000   .3308     .000      -711.027   .1016     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .701        .000   .3308     .000      -705.084   .1021     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .705        .000   .3308     .000      -693.565   .1029     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .710        .000   .3308     .000      -672.363   .1045     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .715        .000   .3308     .000      -639.977   .1068     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .718        .000   .3308     .000      -612.065   .1089     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .722        .000   .3308     .000      -586.031   .1116     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .725        .000   .3308     .000      -553.342   .1148     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .730        .000   .3308     .000      -505.263   .1198     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .734        .000   .3308     .000      -456.853   .1259     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .737        .000   .3308     .000      -423.774   .1305     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .741        .000   .3308     .000      -379.004   .1372     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .745        .000   .3308     .000      -341.161   .1445     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .748        .000   .3308     .000      -313.956   .1498     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .751        .000   .3308     .000      -291.411   .1552     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .755        .000   .3308     .000      -262.772   .1626     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .760        .000   .3308     .000      -229.852   .1723     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .763        .000   .3308     .000      -210.291   .1791     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .766        .000   .3308     .000      -190.869   .1860     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .770        .000   .3308     .000      -176.144   .1928     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .774        .000   .3308     .000      -157.816   .2011     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .780        .000   .3308     .000      -138.196   .2118     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .784        .000   .3308     .000      -125.998   .2188     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .787        .000   .3308     .000      -118.193   .2237     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .791        .000   .3308     .000      -109.654   .2298     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .794        .000   .3308     .000      -101.249   .2357     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .797        .000   .3308     .000       -95.567   .2398     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .800        .000   .3308     .000       -89.694   .2447     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .803        .000   .3308     .000       -83.874   .2497     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .806        .000   .3308     .000       -79.914   .2530     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .809        .000   .3308     .000       -75.064   .2572     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .813        .000   .3308     .000       -69.700   .2623     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .817        .000   .3308     .000       -64.891   .2670     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .820        .000   .3308     .000       -60.234   .2715     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .826        .000   .3308     .000       -55.044   .2769     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .831        .000   .3308     .000       -50.252   .2819     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .836        .000   .3308     .000       -45.868   .2867     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .841        .000   .3308     .000       -42.034   .2909     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .846        .000   .3308     .000       -38.624   .2947     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .851        .000   .3308     .000       -35.592   .2981     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .856        .000   .3308     .000       -32.750   .3013     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .860        .000   .3308     .000       -30.919   .3034     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .864        .000   .3308     .000       -29.150   .3054     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .867        .000   .3308     .000       -27.431   .3073     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .871        .000   .3308     .000       -25.920   .3090     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .874        .000   .3308     .000       -24.515   .3105     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .878        .000   .3308     .000       -23.134   .3120     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .881        .000   .3308     .000       -21.849   .3134     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .885        .000   .3308     .000       -20.955   .3144     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .890        .000   .3308     .000       -19.424   .3160     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .894        .000   .3308     .000       -17.969   .3175     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .898        .000   .3308     .000       -17.100   .3184     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .901        .000   .3308     .000       -16.411   .3191     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .905        .000   .3308     .000       -15.331   .3201     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .910        .000   .3308     .000       -14.256   .3212     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .912        .000   .3308     .000       -13.637   .3218     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .915        .000   .3308     .000       -13.053   .3223     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .918        .000   .3308     .000       -12.753   .3226     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .922        .000   .3308     .000       -11.810   .3234     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .927        .000   .3308     .000       -10.825   .3243     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .930        .000   .3308     .000       -10.309   .3247     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .934        .000   .3308     .000       -10.065   .3250     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .939        .000   .3308     .000        -9.080   .3258     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .940        .000   .3308     .000        -9.068   .3258     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .942        .000   .3308     .000        -8.699   .3261     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .945        .000   .3308     .000        -8.330   .3263     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .948        .000   .3308     .000        -8.273   .3264     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .950        .000   .3308     .000        -8.057   .3266     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .953        .000   .3308     .000        -7.724   .3268     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .956        .000   .3308     .000        -7.128   .3273     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .960        .000   .3308     .000        -6.642   .3276     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .963        .000   .3308     .000        -6.227   .3279     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .966        .000   .3308     .000        -5.863   .3281     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .970        .000   .3308     .000        -5.496   .3284     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .973        .000   .3308     .000        -5.169   .3286     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .976        .000   .3308     .000        -4.877   .3288     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
          .980        .000   .3308     .000        -4.885   .3288     .000      -729.700   .1003     .000      -729.700   .1003     .000      -729.700   .1003     .000
