 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
       5.00000   .000E+00  -.310E-07   .352E-07  -.156E-06   .000E+00   .000E+00   .201E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00      52  -.2833E-08
      10.00000   .357E-07  -.289E-07   .720E-07  -.306E-06   .000E+00   .000E+00   .201E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     102  -.2264E-08
      15.00000   .674E-07  -.253E-07   .272E-06  -.442E-06   .000E+00   .000E+00   .201E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     212   .5105E-09
      20.00000   .992E-09  -.231E-07   .405E-06  -.561E-06   .000E+00   .000E+00   .201E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     322   .2419E-08
      25.00000   .992E-09  -.247E-07   .502E-06  -.680E-06   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     376  -.6286E-08
      30.00000   .397E-08  -.252E-07   .634E-06  -.806E-06   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     466  -.4348E-08
      35.00000   .000E+00  -.247E-07   .851E-06  -.930E-06   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     557  -.3897E-08
      40.00000   .167E-06  -.267E-07   .123E-05  -.106E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     667   .2214E-08
      45.00000   .944E-22  -.428E-07   .159E-05  -.122E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     739  -.3140E-08
      50.00000   .635E-07  -.935E-07   .223E-05  -.153E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     851   .7744E-08
      55.00000   .992E-09  -.766E-07   .226E-05  -.199E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     924   .1082E-08
      60.00000   .000E+00  -.509E-07   .233E-05  -.229E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00     976   .3725E-08
      65.00000   .328E-22  -.379E-07   .233E-05  -.250E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1006   .5681E-08
      70.00000   .147E-06  -.286E-07   .250E-05  -.266E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1053   .1011E-07
      75.00000   .992E-09  -.274E-07   .293E-05  -.280E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1163   .1686E-07
      80.00000   .589E-22  -.408E-07   .301E-05  -.297E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1214   .1809E-07
      85.00000   .109E-21  -.365E-07   .307E-05  -.317E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1284   .1884E-07
      90.00000   .175E-06  -.299E-07   .334E-05  -.333E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1394   .2197E-07
      95.00000   .000E+00  -.283E-07   .337E-05  -.347E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1445   .2290E-07
     100.00000   .992E-09  -.283E-07   .337E-05  -.362E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1471   .2318E-07
     105.00000   .147E-06  -.257E-07   .387E-05  -.375E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1562   .3268E-07
     110.00000   .159E-07  -.317E-07   .403E-05  -.389E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1672   .3673E-07
     115.00000   .118E-21  -.538E-07   .446E-05  -.410E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1765   .3921E-07
     120.00000   .992E-09  -.598E-07   .465E-05  -.440E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1817   .2123E-07
     125.00000   .436E-07  -.494E-07   .480E-05  -.467E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1908   .2442E-07
     130.00000   .119E-07  -.390E-07   .504E-05  -.489E-05   .000E+00   .000E+00   .200E-06   .000E+00   .200E-06   .000E+00   .000E+00   .000E+00    1999   .2374E-07
     135.00000   .595E-07  -.381E-07   .530E-05  -.508E-05   .000E+00   .000E+00   .200E-06   .000E+00   .201E-06   .000E+00   .000E+00   .000E+00    2090   .2762E-07
     140.00000   .151E-22  -.522E-07   .584E-05  -.529E-05   .000E+00   .000E+00   .200E-06   .000E+00   .201E-06   .000E+00   .000E+00   .000E+00    2182   .1560E-07
     145.00000   .139E-07  -.656E-07   .592E-05  -.562E-05   .000E+00   .000E+00   .200E-06   .000E+00   .201E-06   .000E+00   .000E+00   .000E+00    2253   .1608E-07
     150.00000   .184E-06  -.518E-07   .627E-05  -.590E-05   .000E+00   .000E+00   .200E-06   .000E+00   .201E-06   .000E+00   .000E+00   .000E+00    2363   .2075E-07
     155.00000   .674E-07  -.558E-07   .678E-05  -.616E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2454   .2659E-07
     160.00000   .656E-22  -.739E-07   .680E-05  -.652E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2505   .2879E-07
     165.00000   .297E-07  -.510E-07   .683E-05  -.682E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2554   .3362E-07
     170.00000   .992E-09  -.360E-07   .694E-05  -.703E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2645   .3153E-07
     175.00000   .833E-07  -.300E-07   .732E-05  -.719E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2755   .3600E-07
     180.00000   .122E-22  -.345E-07   .738E-05  -.735E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2808   .3105E-07
     185.00000   .561E-22  -.354E-07   .738E-05  -.753E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2814   .3234E-07
     190.00000   .115E-06  -.301E-07   .816E-05  -.769E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2906   .4239E-07
     195.00000   .000E+00  -.789E-07   .841E-05  -.795E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    2959   .4460E-07
     200.00000   .130E-21  -.893E-07   .891E-05  -.835E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3014   .4963E-07
     205.00000   .337E-07  -.677E-07   .896E-05  -.877E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3065   .5381E-07
     210.00000   .115E-22  -.482E-07   .896E-05  -.905E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3095   .5716E-07
     215.00000   .551E-22  -.332E-07   .898E-05  -.924E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3165   .5836E-07
     220.00000   .000E+00  -.274E-07   .898E-05  -.939E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3172   .6026E-07
     225.00000   .109E-21  -.222E-07   .912E-05  -.951E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3201   .4774E-07
     230.00000   .105E-06  -.184E-07   .950E-05  -.961E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3311   .5199E-07
     235.00000   .157E-06  -.228E-07   .100E-04  -.971E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3402   .6296E-07
     240.00000   .345E-06  -.762E-07   .109E-04  -.992E-05   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3493   .7592E-07
     245.00000   .000E+00  -.121E-06   .110E-04  -.105E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3545   .8340E-07
     250.00000   .106E-21  -.663E-07   .110E-04  -.110E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3555   .9566E-07
     255.00000   .146E-21  -.445E-07   .111E-04  -.112E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3606   .9796E-07
     260.00000   .674E-07  -.310E-07   .112E-04  -.114E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3696   .9978E-07
     265.00000   .357E-07  -.265E-07   .112E-04  -.116E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3748   .9264E-07
     270.00000   .278E-07  -.235E-07   .113E-04  -.117E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3820   .8887E-07
     275.00000   .595E-08  -.209E-07   .114E-04  -.118E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3871   .8279E-07
     280.00000   .000E+00  -.192E-07   .114E-04  -.119E-04   .000E+00   .000E+00   .200E-06   .000E+00   .202E-06   .000E+00   .000E+00   .000E+00    3901   .8217E-07
