        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
         101	        -100	         715	     7.00211	    -4.06556	 5.4103e-001	 2.6042e-002	 2.3831e-003	 5.4103e-001	 2.6042e-002	 2.3831e-003	 1.3750e+000	 4.7659e-001	 2.0267e-001	
         101	        -100	         720	     7.00212	    -4.06611	 5.4203e-001	 2.6482e-002	 2.4985e-003	 5.4203e-001	 2.6482e-002	 2.4985e-003	 1.4215e+000	 4.9929e-001	 2.1720e-001	
         101	        -100	         725	     7.00212	    -4.06597	 5.4139e-001	 2.6876e-002	 2.6125e-003	 5.4139e-001	 2.6876e-002	 2.6125e-003	 1.4478e+000	 5.1594e-001	 2.2954e-001	
         101	        -100	         730	     7.00213	    -4.06607	 5.4046e-001	 2.7246e-002	 2.7265e-003	 5.4046e-001	 2.7246e-002	 2.7265e-003	 1.4719e+000	 5.3191e-001	 2.4187e-001	
         101	        -100	         735	     7.00213	    -4.06614	 5.3918e-001	 2.7592e-002	 2.8402e-003	 5.3918e-001	 2.7592e-002	 2.8402e-003	 1.4936e+000	 5.4724e-001	 2.5421e-001	
         101	        -100	         740	     7.00213	    -4.06599	 5.3742e-001	 2.7916e-002	 2.9540e-003	 5.3742e-001	 2.7916e-002	 2.9540e-003	 1.5069e+000	 5.5976e-001	 2.6552e-001	
         101	        -100	         745	     7.00212	    -4.06591	 5.3550e-001	 2.8224e-002	 3.0682e-003	 5.3550e-001	 2.8224e-002	 3.0682e-003	 1.5168e+000	 5.7108e-001	 2.7650e-001	
         101	        -100	         750	     7.00212	    -4.06593	 5.3356e-001	 2.8518e-002	 3.1832e-003	 5.3356e-001	 2.8518e-002	 3.1832e-003	 1.5271e+000	 5.8244e-001	 2.8771e-001	
         101	        -100	         755	     7.00212	    -4.06601	 5.3158e-001	 2.8801e-002	 3.2986e-003	 5.3158e-001	 2.8801e-002	 3.2986e-003	 1.5380e+000	 5.9404e-001	 2.9926e-001	
         101	        -100	         760	      7.0021	    -4.06368	 5.2793e-001	 2.9055e-002	 3.4148e-003	 5.2793e-001	 2.9055e-002	 3.4148e-003	 1.5039e+000	 5.8956e-001	 3.0293e-001	
         101	        -100	         765	     7.00206	    -4.06094	 5.2328e-001	 2.9299e-002	 3.5409e-003	 5.2328e-001	 2.9299e-002	 3.5409e-003	 1.3697e+000	 5.4579e-001	 2.8654e-001	
         101	        -100	         770	     7.00207	    -4.06266	 5.2485e-001	 2.9637e-002	 3.6789e-003	 5.2485e-001	 2.9637e-002	 3.6789e-003	 1.3572e+000	 5.4477e-001	 2.9186e-001	
         101	        -100	         775	     7.00208	     -4.0636	 5.2611e-001	 2.9983e-002	 3.8191e-003	 5.2611e-001	 2.9983e-002	 3.8191e-003	 1.3819e+000	 5.5916e-001	 3.0546e-001	
         101	        -100	         780	     7.00208	    -4.06391	 5.2607e-001	 3.0304e-002	 3.9583e-003	 5.2607e-001	 3.0304e-002	 3.9583e-003	 1.4073e+000	 5.7501e-001	 3.2016e-001	
         101	        -100	         785	     7.00208	    -4.06283	 5.2435e-001	 3.0594e-002	 4.0976e-003	 5.2435e-001	 3.0594e-002	 4.0976e-003	 1.3983e+000	 5.7810e-001	 3.2809e-001	
         101	        -100	         790	     7.00207	    -4.06275	 5.2317e-001	 3.0882e-002	 4.2409e-003	 5.2317e-001	 3.0882e-002	 4.2409e-003	 1.3820e+000	 5.7752e-001	 3.3406e-001	
         101	        -100	         795	     7.00208	    -4.06333	 5.2285e-001	 3.1176e-002	 4.3868e-003	 5.2285e-001	 3.1176e-002	 4.3868e-003	 1.3930e+000	 5.8747e-001	 3.4617e-001	
         101	        -100	         800	     7.00207	    -4.06328	 5.2177e-001	 3.1454e-002	 4.5334e-003	 5.2177e-001	 3.1454e-002	 4.5334e-003	 1.3945e+000	 5.9403e-001	 3.5650e-001	
         101	        -100	         805	     7.00207	    -4.06351	 5.2074e-001	 3.1725e-002	 4.6815e-003	 5.2074e-001	 3.1725e-002	 4.6815e-003	 1.3983e+000	 6.0146e-001	 3.6753e-001	
         101	        -100	         810	     7.00207	    -4.06359	 5.1948e-001	 3.1984e-002	 4.8308e-003	 5.1948e-001	 3.1984e-002	 4.8308e-003	 1.3995e+000	 6.0787e-001	 3.7811e-001	
         101	        -100	         815	     7.00206	    -4.06337	 5.1781e-001	 3.2231e-002	 4.9822e-003	 5.1781e-001	 3.2231e-002	 4.9822e-003	 1.3853e+000	 6.0783e-001	 3.8486e-001	
         101	        -100	         820	     7.00206	    -4.06372	 5.1668e-001	 3.2480e-002	 5.1369e-003	 5.1668e-001	 3.2480e-002	 5.1369e-003	 1.3786e+000	 6.1042e-001	 3.9334e-001	
         101	        -100	         825	     7.00206	    -4.06454	 5.1595e-001	 3.2730e-002	 5.2936e-003	 5.1595e-001	 3.2730e-002	 5.2936e-003	 1.3860e+000	 6.1884e-001	 4.0566e-001	
         101	        -100	         830	     7.00206	    -4.06548	 5.1518e-001	 3.2971e-002	 5.4499e-003	 5.1518e-001	 3.2971e-002	 5.4499e-003	 1.4063e+000	 6.3302e-001	 4.2193e-001	
         101	        -100	         835	     7.00207	    -4.06619	 5.1398e-001	 3.3194e-002	 5.6044e-003	 5.1398e-001	 3.3194e-002	 5.6044e-003	 1.4291e+000	 6.4867e-001	 4.3946e-001	
         101	        -100	         840	     7.00207	    -4.06667	 5.1236e-001	 3.3399e-002	 5.7570e-003	 5.1236e-001	 3.3399e-002	 5.7570e-003	 1.4490e+000	 6.6350e-001	 4.5673e-001	
         101	        -100	         845	     7.00206	    -4.06692	 5.1038e-001	 3.3588e-002	 5.9082e-003	 5.1038e-001	 3.3588e-002	 5.9082e-003	 1.4631e+000	 6.7595e-001	 4.7265e-001	
         101	        -100	         850	     7.00206	    -4.06646	 5.0782e-001	 3.3759e-002	 6.0586e-003	 5.0782e-001	 3.3759e-002	 6.0586e-003	 1.4633e+000	 6.8254e-001	 4.8474e-001	
         101	        -100	         855	     7.00204	    -4.06484	 5.0425e-001	 3.3908e-002	 6.2113e-003	 5.0425e-001	 3.3908e-002	 6.2113e-003	 1.4235e+000	 6.7138e-001	 4.8447e-001	
         101	        -100	         860	     7.00203	     -4.0654	 5.0205e-001	 3.4071e-002	 6.3690e-003	 5.0205e-001	 3.4071e-002	 6.3690e-003	 1.4038e+000	 6.6786e-001	 4.8958e-001	
         101	        -100	         865	     7.00203	    -4.06639	 5.0061e-001	 3.4240e-002	 6.5287e-003	 5.0061e-001	 3.4240e-002	 6.5287e-003	 1.4083e+000	 6.7489e-001	 5.0239e-001	
         101	        -100	         870	     7.00197	    -4.05803	 4.9301e-001	 3.4318e-002	 6.6881e-003	 4.9301e-001	 3.4318e-002	 6.6881e-003	 1.2533e+000	 6.1117e-001	 4.6287e-001	
         101	        -100	         875	     7.00198	    -4.06351	 4.9754e-001	 3.4594e-002	 6.8909e-003	 4.9754e-001	 3.4594e-002	 6.8909e-003	 1.1802e+000	 5.7439e-001	 4.4234e-001	
         101	        -100	         880	       7.002	    -4.06553	 5.0229e-001	 3.4970e-002	 7.1120e-003	 5.0229e-001	 3.4970e-002	 7.1120e-003	 1.1815e+000	 5.7517e-001	 4.4987e-001	
         101	        -100	         885	     7.00202	    -4.06769	 5.0564e-001	 3.5324e-002	 7.3295e-003	 5.0564e-001	 3.5324e-002	 7.3295e-003	 1.2360e+000	 6.0315e-001	 4.7890e-001	
         101	        -100	         890	     7.00203	     -4.0689	 5.0632e-001	 3.5598e-002	 7.5334e-003	 5.0632e-001	 3.5598e-002	 7.5334e-003	 1.2874e+000	 6.3175e-001	 5.0919e-001	
         101	        -100	         895	     7.00204	     -4.0697	 5.0567e-001	 3.5818e-002	 7.7270e-003	 5.0567e-001	 3.5818e-002	 7.7270e-003	 1.3294e+000	 6.5683e-001	 5.3728e-001	
         101	        -100	         900	       7.002	    -4.06454	 4.9982e-001	 3.5934e-002	 7.9138e-003	 4.9982e-001	 3.5934e-002	 7.9138e-003	 1.2395e+000	 6.2137e-001	 5.1658e-001	
         101	        -100	         905	     7.00201	    -4.06856	 5.0516e-001	 3.6248e-002	 8.1520e-003	 5.0516e-001	 3.6248e-002	 8.1520e-003	 1.1673e+000	 5.8357e-001	 4.9292e-001	
         101	        -100	         910	     7.00202	    -4.06621	 5.0651e-001	 3.6572e-002	 8.3872e-003	 5.0651e-001	 3.6572e-002	 8.3872e-003	 1.1901e+000	 5.9812e-001	 5.1271e-001	
         101	        -100	         915	     7.00205	    -4.06871	 5.1391e-001	 3.6995e-002	 8.6530e-003	 5.1391e-001	 3.6995e-002	 8.6530e-003	 1.1848e+000	 5.9299e-001	 5.1581e-001	
         101	        -100	         920	     7.00207	    -4.06878	 5.1671e-001	 3.7331e-002	 8.8947e-003	 5.1671e-001	 3.7331e-002	 8.8947e-003	 1.2677e+000	 6.3619e-001	 5.6113e-001	
         101	        -100	         925	     7.00209	     -4.0687	 5.1666e-001	 3.7564e-002	 9.1144e-003	 5.1666e-001	 3.7564e-002	 9.1144e-003	 1.3235e+000	 6.6802e-001	 5.9746e-001	
         101	        -100	         930	     7.00209	    -4.06861	 5.1555e-001	 3.7750e-002	 9.3225e-003	 5.1555e-001	 3.7750e-002	 9.3225e-003	 1.3646e+000	 6.9333e-001	 6.2860e-001	
         101	        -100	         935	     7.00209	    -4.06866	 5.1396e-001	 3.7907e-002	 9.5235e-003	 5.1396e-001	 3.7907e-002	 9.5235e-003	 1.3959e+000	 7.1408e-001	 6.5609e-001	
         101	        -100	         940	     7.00209	    -4.06774	 5.1144e-001	 3.8032e-002	 9.7187e-003	 5.1144e-001	 3.8032e-002	 9.7187e-003	 1.4041e+000	 7.2398e-001	 6.7407e-001	
         101	        -100	         945	     7.00206	    -4.06447	 5.0668e-001	 3.8105e-002	 9.9170e-003	 5.0668e-001	 3.8105e-002	 9.9170e-003	 1.3187e+000	 6.8751e-001	 6.4942e-001	
         101	        -100	         950	     7.00205	    -4.06509	 5.0626e-001	 3.8243e-002	 1.0132e-002	 5.0626e-001	 3.8243e-002	 1.0132e-002	 1.2989e+000	 6.7995e-001	 6.5125e-001	
         101	        -100	         955	     7.00206	    -4.06547	 5.0646e-001	 3.8405e-002	 1.0351e-002	 5.0646e-001	 3.8405e-002	 1.0351e-002	 1.3079e+000	 6.8700e-001	 6.6686e-001	
         101	        -100	         960	     7.00206	    -4.06556	 5.0605e-001	 3.8558e-002	 1.0567e-002	 5.0605e-001	 3.8558e-002	 1.0567e-002	 1.3329e+000	 7.0321e-001	 6.9148e-001	
         101	        -100	         965	     7.00206	    -4.06496	 5.0452e-001	 3.8683e-002	 1.0779e-002	 5.0452e-001	 3.8683e-002	 1.0779e-002	 1.3400e+000	 7.1115e-001	 7.0839e-001	
         101	        -100	         970	     7.00205	    -4.06451	 5.0282e-001	 3.8795e-002	 1.0990e-002	 5.0282e-001	 3.8795e-002	 1.0990e-002	 1.3360e+000	 7.1329e-001	 7.1977e-001	
         101	        -100	         975	     7.00205	    -4.06375	 5.0091e-001	 3.8896e-002	 1.1202e-002	 5.0091e-001	 3.8896e-002	 1.1202e-002	 1.3203e+000	 7.0923e-001	 7.2502e-001	
         101	        -100	         980	     7.00204	    -4.06396	 4.9977e-001	 3.9005e-002	 1.1420e-002	 4.9977e-001	 3.9005e-002	 1.1420e-002	 1.3046e+000	 7.0418e-001	 7.2920e-001	
         101	        -100	         985	     7.00204	    -4.06503	 4.9950e-001	 3.9127e-002	 1.1640e-002	 4.9950e-001	 3.9127e-002	 1.1640e-002	 1.3209e+000	 7.1537e-001	 7.5005e-001	
         101	        -100	         990	     7.00205	    -4.06572	 4.9883e-001	 3.9242e-002	 1.1856e-002	 4.9883e-001	 3.9242e-002	 1.1856e-002	 1.3460e+000	 7.3185e-001	 7.7664e-001	
         101	        -100	         995	     7.00205	    -4.06623	 4.9766e-001	 3.9342e-002	 1.2066e-002	 4.9766e-001	 3.9342e-002	 1.2066e-002	 1.3718e+000	 7.4937e-001	 8.0467e-001	
         101	        -100	        1000	     7.00205	    -4.06661	 4.9608e-001	 3.9427e-002	 1.2271e-002	 4.9608e-001	 3.9427e-002	 1.2271e-002	 1.3946e+000	 7.6572e-001	 8.3177e-001	
         101	        -100	        1005	     7.00205	    -4.06648	 4.9391e-001	 3.9493e-002	 1.2472e-002	 4.9391e-001	 3.9493e-002	 1.2472e-002	 1.4054e+000	 7.7624e-001	 8.5291e-001	
         101	        -100	        1010	     7.00204	    -4.06617	 4.9145e-001	 3.9547e-002	 1.2670e-002	 4.9145e-001	 3.9547e-002	 1.2670e-002	 1.4054e+000	 7.8107e-001	 8.6806e-001	
         101	        -100	        1015	     7.00203	     -4.0655	 4.8868e-001	 3.9587e-002	 1.2868e-002	 4.8868e-001	 3.9587e-002	 1.2868e-002	 1.3914e+000	 7.7838e-001	 8.7508e-001	
         101	        -100	        1020	     7.00202	    -4.06529	 4.8617e-001	 3.9625e-002	 1.3068e-002	 4.8617e-001	 3.9625e-002	 1.3068e-002	 1.3774e+000	 7.7517e-001	 8.8153e-001	
         101	        -100	        1025	     7.00201	    -4.06463	 4.8348e-001	 3.9653e-002	 1.3270e-002	 4.8348e-001	 3.9653e-002	 1.3270e-002	 1.3518e+000	 7.6552e-001	 8.8071e-001	
         101	        -100	        1030	       7.002	    -4.06487	 4.8158e-001	 3.9692e-002	 1.3477e-002	 4.8158e-001	 3.9692e-002	 1.3477e-002	 1.3350e+000	 7.5967e-001	 8.8410e-001	
         101	        -100	        1035	     7.00199	    -4.06557	 4.8028e-001	 3.9740e-002	 1.3686e-002	 4.8028e-001	 3.9740e-002	 1.3686e-002	 1.3364e+000	 7.6332e-001	 8.9839e-001	
         101	        -100	        1040	     7.00199	    -4.06612	 4.7897e-001	 3.9787e-002	 1.3895e-002	 4.7897e-001	 3.9787e-002	 1.3895e-002	 1.3476e+000	 7.7267e-001	 9.1945e-001	
         101	        -100	        1045	     7.00199	      -4.066	 4.7712e-001	 3.9824e-002	 1.4100e-002	 4.7712e-001	 3.9824e-002	 1.4100e-002	 1.3532e+000	 7.7952e-001	 9.3776e-001	
         101	        -100	        1050	     7.00197	    -4.06443	 4.7408e-001	 3.9832e-002	 1.4303e-002	 4.7408e-001	 3.9832e-002	 1.4303e-002	 1.3205e+000	 7.6573e-001	 9.3162e-001	
         101	        -100	        1055	     7.00195	    -4.06205	 4.7071e-001	 3.9826e-002	 1.4511e-002	 4.7071e-001	 3.9826e-002	 1.4511e-002	 1.2635e+000	 7.3782e-001	 9.0824e-001	
         101	        -100	        1060	     7.00193	    -4.06195	 4.7037e-001	 3.9837e-002	 1.4752e-002	 4.7037e-001	 3.9837e-002	 1.4752e-002	 1.1357e+000	 6.6381e-001	 8.2777e-001	
         101	        -100	        1065	     7.00195	    -4.06275	 4.7393e-001	 3.9996e-002	 1.5023e-002	 4.7393e-001	 3.9996e-002	 1.5023e-002	 1.1625e+000	 6.7682e-001	 8.5329e-001	
         101	        -100	        1070	     7.00196	    -4.06312	 4.7540e-001	 4.0122e-002	 1.5286e-002	 4.7540e-001	 4.0122e-002	 1.5286e-002	 1.1880e+000	 6.9148e-001	 8.8148e-001	
         101	        -100	        1075	     7.00197	     -4.0638	 4.7610e-001	 4.0234e-002	 1.5540e-002	 4.7610e-001	 4.0234e-002	 1.5540e-002	 1.2296e+000	 7.1642e-001	 9.2306e-001	
         101	        -100	        1080	     7.00197	    -4.06386	 4.7521e-001	 4.0302e-002	 1.5779e-002	 4.7521e-001	 4.0302e-002	 1.5779e-002	 1.2559e+000	 7.3426e-001	 9.5618e-001	
         101	        -100	        1085	     7.00197	    -4.06423	 4.7399e-001	 4.0353e-002	 1.6010e-002	 4.7399e-001	 4.0353e-002	 1.6010e-002	 1.2760e+000	 7.4874e-001	 9.8535e-001	
         101	        -100	        1090	     7.00197	     -4.0643	 4.7238e-001	 4.0388e-002	 1.6236e-002	 4.7238e-001	 4.0388e-002	 1.6236e-002	 1.2893e+000	 7.5972e-001	 1.0102e+000	
         101	        -100	        1095	     7.00197	    -4.06457	 4.7064e-001	 4.0413e-002	 1.6457e-002	 4.7064e-001	 4.0413e-002	 1.6457e-002	 1.2969e+000	 7.6746e-001	 1.0311e+000	
