        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
          51	         -50	          95	           7	    -4.02061	 5.4403e-007	 1.2839e-010	 1.5805e-015	 5.4403e-007	 1.2839e-010	 1.5805e-015	 1.4346e-006	 1.6510e-008	 3.8032e-011	
          51	         -50	         100	     7.00001	    -4.03164	 1.0833e-006	 3.2480e-010	 5.1378e-015	 1.0833e-006	 3.2480e-010	 5.1378e-015	 2.9325e-006	 3.9076e-008	 1.0026e-010	
          51	         -50	         105	           7	    -4.03828	 1.8808e-006	 6.6913e-010	 1.5412e-014	 1.8808e-006	 6.6913e-010	 1.5412e-014	 5.0016e-006	 7.3569e-008	 2.3717e-010	
          51	         -50	         110	     6.99999	    -4.04976	 7.1832e-006	 1.8642e-009	 4.7819e-014	 7.1832e-006	 1.8642e-009	 4.7819e-014	 1.8016e-005	 1.7449e-007	 5.5339e-010	
          51	         -50	         115	     6.99998	    -4.05611	 3.4410e-005	 8.0083e-009	 2.0432e-013	 3.4410e-005	 8.0083e-009	 2.0432e-013	 8.3264e-005	 6.2507e-007	 1.7062e-009	
          51	         -50	         120	     6.99999	    -4.05876	 1.0516e-004	 3.5076e-008	 1.2053e-012	 1.0516e-004	 3.5076e-008	 1.2053e-012	 2.6053e-004	 2.4182e-006	 7.2262e-009	
          51	         -50	         125	           7	    -4.05969	 1.8704e-004	 9.7554e-008	 5.7801e-012	 1.8704e-004	 9.7554e-008	 5.7801e-012	 4.8372e-004	 6.3379e-006	 2.6437e-008	
          51	         -50	         130	           7	    -4.05964	 3.0750e-004	 2.0948e-007	 1.9603e-011	 3.0750e-004	 2.0948e-007	 1.9603e-011	 7.9714e-004	 1.2638e-005	 7.0397e-008	
          51	         -50	         135	           7	     -4.0597	 5.5162e-004	 4.2613e-007	 5.5672e-011	 5.5162e-004	 4.2613e-007	 5.5672e-011	 1.4174e-003	 2.3736e-005	 1.6083e-007	
          51	         -50	         140	     6.99998	    -4.05912	 1.6136e-003	 1.0169e-006	 1.5656e-010	 1.6136e-003	 1.0169e-006	 1.5656e-010	 3.8056e-003	 4.7662e-005	 3.3759e-007	
          51	         -50	         145	           7	     -4.0606	 3.3785e-003	 2.6784e-006	 4.8940e-010	 3.3785e-003	 2.6784e-006	 4.8940e-010	 8.4018e-003	 1.2015e-004	 8.8588e-007	
          51	         -50	         150	     7.00001	    -4.06106	 5.2961e-003	 5.5271e-006	 1.4050e-009	 5.2961e-003	 5.5271e-006	 1.4050e-009	 1.3330e-002	 2.3340e-004	 2.0846e-006	
          51	         -50	         155	     7.00001	    -4.06086	 1.0636e-002	 1.1329e-005	 3.7250e-009	 1.0636e-002	 1.1329e-005	 3.7250e-009	 2.4952e-002	 4.1503e-004	 4.2386e-006	
          51	         -50	         160	     7.00006	    -4.06262	 1.9312e-002	 2.4271e-005	 9.8928e-009	 1.9312e-002	 2.4271e-005	 9.8928e-009	 4.7657e-002	 8.6667e-004	 9.7400e-006	
          51	         -50	         165	     7.00009	     -4.0636	 2.4525e-002	 4.2002e-005	 2.3175e-008	 2.4525e-002	 4.2002e-005	 2.3175e-008	 6.3945e-002	 1.5001e-003	 2.0334e-005	
          51	         -50	         170	     7.00011	    -4.06387	 2.8693e-002	 6.3049e-005	 4.6827e-008	 2.8693e-002	 6.3049e-005	 4.6827e-008	 7.6302e-002	 2.2052e-003	 3.6405e-005	
          51	         -50	         175	     7.00013	    -4.06371	 3.4056e-002	 8.8856e-005	 8.5551e-008	 3.4056e-002	 8.8856e-005	 8.5551e-008	 8.9683e-002	 2.9737e-003	 5.8384e-005	
          51	         -50	         180	     7.00016	    -4.06428	 4.5703e-002	 1.2678e-004	 1.4979e-007	 4.5703e-002	 1.2678e-004	 1.4979e-007	 1.1733e-001	 3.9919e-003	 8.9094e-005	
          51	         -50	         185	      7.0002	     -4.0646	 5.3765e-002	 1.7256e-004	 2.4747e-007	 5.3765e-002	 1.7256e-004	 2.4747e-007	 1.4295e-001	 5.4565e-003	 1.3788e-004	
          51	         -50	         190	     7.00023	    -4.06248	 6.7589e-002	 2.3010e-004	 3.9071e-007	 6.7589e-002	 2.3010e-004	 3.9071e-007	 1.6277e-001	 6.4033e-003	 1.7996e-004	
          51	         -50	         195	      7.0004	    -4.06326	 1.1313e-001	 3.4914e-004	 6.4882e-007	 1.1313e-001	 3.4914e-004	 6.4882e-007	 2.6944e-001	 9.2163e-003	 2.6705e-004	
          51	         -50	         200	     7.00059	    -4.06352	 1.6507e-001	 5.2501e-004	 1.0745e-006	 1.6507e-001	 5.2501e-004	 1.0745e-006	 3.8547e-001	 1.3045e-002	 3.9201e-004	
          51	         -50	         205	     7.00072	    -4.06288	 1.9660e-001	 7.3683e-004	 1.7330e-006	 1.9660e-001	 7.3683e-004	 1.7330e-006	 4.9384e-001	 1.9038e-002	 6.1809e-004	
          51	         -50	         210	      7.0008	    -4.06264	 2.1409e-001	 9.5632e-004	 2.6426e-006	 2.1409e-001	 9.5632e-004	 2.6426e-006	 5.6239e-001	 2.5173e-002	 9.0586e-004	
          51	         -50	         215	     7.00085	    -4.06257	 2.2573e-001	 1.1811e-003	 3.8383e-006	 2.2573e-001	 1.1811e-003	 3.8383e-006	 6.1218e-001	 3.1427e-002	 1.2607e-003	
          51	         -50	         220	     7.00089	    -4.06267	 2.3440e-001	 1.4095e-003	 5.3466e-006	 2.3440e-001	 1.4095e-003	 5.3466e-006	 6.5289e-001	 3.7847e-002	 1.6879e-003	
          51	         -50	         225	     7.00092	    -4.06265	 2.4069e-001	 1.6389e-003	 7.1880e-006	 2.4069e-001	 1.6389e-003	 7.1880e-006	 6.8457e-001	 4.4262e-002	 2.1839e-003	
          51	         -50	         230	     7.00095	    -4.06157	 2.5180e-001	 1.8860e-003	 9.4480e-006	 2.5180e-001	 1.8860e-003	 9.4480e-006	 6.8742e-001	 4.8209e-002	 2.6088e-003	
          51	         -50	         235	     7.00106	     -4.0596	 2.8706e-001	 2.2253e-003	 1.2504e-005	 2.8706e-001	 2.2253e-003	 1.2504e-005	 7.1276e-001	 5.0885e-002	 2.9689e-003	
          51	         -50	         240	     7.00134	    -4.05753	 3.6689e-001	 2.7756e-003	 1.6985e-005	 3.6689e-001	 2.7756e-003	 1.6985e-005	 8.3351e-001	 5.6803e-002	 3.4708e-003	
          51	         -50	         245	     7.00169	    -4.05921	 4.5801e-001	 3.5323e-003	 2.3322e-005	 4.5801e-001	 3.5323e-003	 2.3322e-005	 1.0801e+000	 7.3253e-002	 4.6432e-003	
          51	         -50	         250	      7.0018	    -4.06016	 4.8312e-001	 4.1492e-003	 3.0538e-005	 4.8312e-001	 4.1492e-003	 3.0538e-005	 1.2255e+000	 9.1072e-002	 6.1961e-003	
          51	         -50	         255	     7.00186	    -4.06091	 4.9554e-001	 4.7224e-003	 3.8760e-005	 4.9554e-001	 4.7224e-003	 3.8760e-005	 1.3115e+000	 1.0676e-001	 7.8234e-003	
          51	         -50	         260	      7.0019	     -4.0616	 5.0415e-001	 5.2804e-003	 4.8138e-005	 5.0415e-001	 5.2804e-003	 4.8138e-005	 1.3718e+000	 1.2137e-001	 9.5657e-003	
          51	         -50	         265	     7.00193	    -4.06197	 5.1196e-001	 5.8368e-003	 5.8801e-005	 5.1196e-001	 5.8368e-003	 5.8801e-005	 1.4075e+000	 1.3420e-001	 1.1343e-002	
          51	         -50	         270	     7.00196	    -4.06242	 5.1899e-001	 6.3937e-003	 7.0862e-005	 5.1899e-001	 6.3937e-003	 7.0862e-005	 1.4439e+000	 1.4741e-001	 1.3326e-002	
          51	         -50	         275	     7.00199	    -4.06258	 5.2472e-001	 6.9464e-003	 8.4329e-005	 5.2472e-001	 6.9464e-003	 8.4329e-005	 1.4694e+000	 1.5987e-001	 1.5417e-002	
          51	         -50	         280	     7.00201	    -4.06303	 5.3052e-001	 7.5036e-003	 9.9367e-005	 5.3052e-001	 7.5036e-003	 9.9367e-005	 1.4962e+000	 1.7258e-001	 1.7704e-002	
          51	         -50	         285	     7.00203	    -4.06338	 5.3420e-001	 8.0479e-003	 1.1584e-004	 5.3420e-001	 8.0479e-003	 1.1584e-004	 1.5280e+000	 1.8643e-001	 2.0300e-002	
          51	         -50	         290	     7.00205	     -4.0637	 5.3639e-001	 8.5772e-003	 1.3366e-004	 5.3639e-001	 8.5772e-003	 1.3366e-004	 1.5587e+000	 2.0057e-001	 2.3126e-002	
          51	         -50	         295	     7.00206	    -4.06398	 5.3750e-001	 9.0915e-003	 1.5280e-004	 5.3750e-001	 9.0915e-003	 1.5280e-004	 1.5868e+000	 2.1472e-001	 2.6148e-002	
          51	         -50	         300	     7.00206	    -4.06391	 5.3860e-001	 9.5990e-003	 1.7336e-004	 5.3860e-001	 9.5990e-003	 1.7336e-004	 1.5905e+000	 2.2556e-001	 2.8936e-002	
          51	         -50	         305	     7.00208	      -4.064	 5.4149e-001	 1.0121e-002	 1.9584e-004	 5.4149e-001	 1.0121e-002	 1.9584e-004	 1.5892e+000	 2.3511e-001	 3.1703e-002	
          51	         -50	         310	     7.00209	    -4.06391	 5.4360e-001	 1.0638e-002	 2.2001e-004	 5.4360e-001	 1.0638e-002	 2.2001e-004	 1.5951e+000	 2.4585e-001	 3.4791e-002	
          51	         -50	         315	      7.0021	    -4.06237	 5.5348e-001	 1.1235e-002	 2.4742e-004	 5.5348e-001	 1.1235e-002	 2.4742e-004	 1.4697e+000	 2.3367e-001	 3.4583e-002	
          51	         -50	         320	     7.00218	    -4.06297	 5.7750e-001	 1.2030e-002	 2.8150e-004	 5.7750e-001	 1.2030e-002	 2.8150e-004	 1.4653e+000	 2.3746e-001	 3.6639e-002	
          51	         -50	         325	     7.00225	    -4.06286	 5.9475e-001	 1.2820e-002	 3.1896e-004	 5.9475e-001	 1.2820e-002	 3.1896e-004	 1.5017e+000	 2.5022e-001	 4.0295e-002	
          51	         -50	         330	      7.0023	    -4.06323	 6.0558e-001	 1.3566e-002	 3.5878e-004	 6.0558e-001	 1.3566e-002	 3.5878e-004	 1.5650e+000	 2.6948e-001	 4.5311e-002	
          51	         -50	         335	     7.00234	    -4.06344	 6.1962e-001	 1.4372e-002	 4.0255e-004	 6.1962e-001	 1.4372e-002	 4.0255e-004	 1.5329e+000	 2.7172e-001	 4.7560e-002	
          51	         -50	         340	      7.0024	    -4.06432	 6.3286e-001	 1.5218e-002	 4.5118e-004	 6.3286e-001	 1.5218e-002	 4.5118e-004	 1.5766e+000	 2.8808e-001	 5.2470e-002	
          51	         -50	         345	     7.00244	    -4.06545	 6.4100e-001	 1.6010e-002	 5.0232e-004	 6.4100e-001	 1.6010e-002	 5.0232e-004	 1.6487e+000	 3.1133e-001	 5.9030e-002	
          51	         -50	         350	     7.00245	    -4.06519	 6.4490e-001	 1.6737e-002	 5.5488e-004	 6.4490e-001	 1.6737e-002	 5.5488e-004	 1.6428e+000	 3.2091e-001	 6.3307e-002	
          51	         -50	         355	      7.0025	    -4.06749	 6.5548e-001	 1.7589e-002	 6.1441e-004	 6.5548e-001	 1.7589e-002	 6.1441e-004	 1.6766e+000	 3.3694e-001	 6.8965e-002	
          51	         -50	         360	     7.00252	    -4.06764	 6.5814e-001	 1.8315e-002	 6.7446e-004	 6.5814e-001	 1.8315e-002	 6.7446e-004	 1.7291e+000	 3.5891e-001	 7.6324e-002	
          51	         -50	         365	     7.00253	     -4.0679	 6.5933e-001	 1.8999e-002	 7.3637e-004	 6.5933e-001	 1.8999e-002	 7.3637e-004	 1.7743e+000	 3.7997e-001	 8.3870e-002	
          51	         -50	         370	     7.00253	    -4.06732	 6.5930e-001	 1.9648e-002	 8.0000e-004	 6.5930e-001	 1.9648e-002	 8.0000e-004	 1.7727e+000	 3.9129e-001	 8.9539e-002	
          51	         -50	         375	     7.00254	    -4.06688	 6.6168e-001	 2.0351e-002	 8.6915e-004	 6.6168e-001	 2.0351e-002	 8.6915e-004	 1.7551e+000	 3.9842e-001	 9.4390e-002	
          51	         -50	         380	     7.00255	     -4.0667	 6.6343e-001	 2.1044e-002	 9.4207e-004	 6.6343e-001	 2.1044e-002	 9.4207e-004	 1.7664e+000	 4.1216e-001	 1.0105e-001	
          51	         -50	         385	     7.00256	    -4.06646	 6.6453e-001	 2.1720e-002	 1.0181e-003	 6.6453e-001	 2.1720e-002	 1.0181e-003	 1.7721e+000	 4.2474e-001	 1.0770e-001	
          51	         -50	         390	     7.00256	    -4.06572	 6.6472e-001	 2.2373e-002	 1.0970e-003	 6.6472e-001	 2.2373e-002	 1.0970e-003	 1.7561e+000	 4.3216e-001	 1.1326e-001	
          51	         -50	         395	     7.00257	    -4.06575	 6.6807e-001	 2.3111e-002	 1.1840e-003	 6.6807e-001	 2.3111e-002	 1.1840e-003	 1.7350e+000	 4.3741e-001	 1.1835e-001	
          51	         -50	         400	     7.00257	    -4.06434	 6.7009e-001	 2.3842e-002	 1.2756e-003	 6.7009e-001	 2.3842e-002	 1.2756e-003	 1.6693e+000	 4.3150e-001	 1.2050e-001	
          51	         -50	         405	     7.00259	    -4.06412	 6.7628e-001	 2.4729e-002	 1.3806e-003	 6.7628e-001	 2.4729e-002	 1.3806e-003	 1.6341e+000	 4.3252e-001	 1.2451e-001	
          51	         -50	         410	     7.00261	    -4.06532	 6.8298e-001	 2.5654e-002	 1.4940e-003	 6.8298e-001	 2.5654e-002	 1.4940e-003	 1.6057e+000	 4.3496e-001	 1.2904e-001	
          51	         -50	         415	     7.00264	    -4.06657	 6.8685e-001	 2.6518e-002	 1.6115e-003	 6.8685e-001	 2.6518e-002	 1.6115e-003	 1.6534e+000	 4.5886e-001	 1.4038e-001	
          51	         -50	         420	     7.00267	    -4.06809	 6.9850e-001	 2.7676e-002	 1.7502e-003	 6.9850e-001	 2.7676e-002	 1.7502e-003	 1.5866e+000	 4.4995e-001	 1.4150e-001	
          51	         -50	         425	      7.0027	    -4.06906	 7.0116e-001	 2.8526e-002	 1.8822e-003	 7.0116e-001	 2.8526e-002	 1.8822e-003	 1.7245e+000	 5.0067e-001	 1.6240e-001	
          51	         -50	         430	     7.00272	    -4.06968	 7.0277e-001	 2.9288e-002	 2.0130e-003	 7.0277e-001	 2.9288e-002	 2.0130e-003	 1.7506e+000	 5.1923e-001	 1.7355e-001	
          51	         -50	         435	     7.00272	    -4.06984	 7.0410e-001	 3.0027e-002	 2.1476e-003	 7.0410e-001	 3.0027e-002	 2.1476e-003	 1.7520e+000	 5.3044e-001	 1.8259e-001	
          51	         -50	         440	     7.00274	    -4.07027	 7.0356e-001	 3.0677e-002	 2.2812e-003	 7.0356e-001	 3.0677e-002	 2.2812e-003	 1.8259e+000	 5.6399e-001	 1.9985e-001	
          51	         -50	         445	     7.00273	    -4.06993	 7.0253e-001	 3.1286e-002	 2.4153e-003	 7.0253e-001	 3.1286e-002	 2.4153e-003	 1.8113e+000	 5.7032e-001	 2.0783e-001	
          51	         -50	         450	     7.00273	    -4.06881	 7.0610e-001	 3.2046e-002	 2.5657e-003	 7.0610e-001	 3.2046e-002	 2.5657e-003	 1.6673e+000	 5.3372e-001	 1.9976e-001	
          51	         -50	         455	     7.00275	    -4.06772	 7.0903e-001	 3.2811e-002	 2.7271e-003	 7.0903e-001	 3.2811e-002	 2.7271e-003	 1.7379e+000	 5.6589e-001	 2.1773e-001	
          51	         -50	         460	     7.00277	    -4.06628	 7.1201e-001	 3.3550e-002	 2.8924e-003	 7.1201e-001	 3.3550e-002	 2.8924e-003	 1.7417e+000	 5.7622e-001	 2.2777e-001	
          51	         -50	         465	     7.00278	    -4.06561	 7.1396e-001	 3.4235e-002	 3.0592e-003	 7.1396e-001	 3.4235e-002	 3.0592e-003	 1.7779e+000	 5.9734e-001	 2.4250e-001	
          51	         -50	         470	     7.00279	    -4.06481	 7.1493e-001	 3.4873e-002	 3.2266e-003	 7.1493e-001	 3.4873e-002	 3.2266e-003	 1.7737e+000	 6.0509e-001	 2.5212e-001	
          51	         -50	         475	      7.0028	    -4.06518	 7.1718e-001	 3.5529e-002	 3.4015e-003	 7.1718e-001	 3.5529e-002	 3.4015e-003	 1.8076e+000	 6.2513e-001	 2.6718e-001	
          51	         -50	         480	      7.0028	    -4.06411	 7.1903e-001	 3.6177e-002	 3.5813e-003	 7.1903e-001	 3.6177e-002	 3.5813e-003	 1.7406e+000	 6.1024e-001	 2.6741e-001	
          51	         -50	         485	     7.00283	    -4.06427	 7.2781e-001	 3.7017e-002	 3.7881e-003	 7.2781e-001	 3.7017e-002	 3.7881e-003	 1.7105e+000	 6.0484e-001	 2.7154e-001	
          51	         -50	         490	     7.00287	    -4.06456	 7.3369e-001	 3.7761e-002	 3.9932e-003	 7.3369e-001	 3.7761e-002	 3.9932e-003	 1.7870e+000	 6.3815e-001	 2.9354e-001	
          51	         -50	         495	     7.00288	    -4.06463	 7.3423e-001	 3.8337e-002	 4.1851e-003	 7.3423e-001	 3.8337e-002	 4.1851e-003	 1.8750e+000	 6.7826e-001	 3.1955e-001	
          51	         -50	         500	     7.00289	    -4.06484	 7.3365e-001	 3.8851e-002	 4.3721e-003	 7.3365e-001	 3.8851e-002	 4.3721e-003	 1.9305e+000	 7.0731e-001	 3.4098e-001	
          51	         -50	         505	     7.00289	    -4.06497	 7.3237e-001	 3.9327e-002	 4.5574e-003	 7.3237e-001	 3.9327e-002	 4.5574e-003	 1.9576e+000	 7.2643e-001	 3.5807e-001	
          51	         -50	         510	     7.00289	    -4.06509	 7.3270e-001	 3.9830e-002	 4.7497e-003	 7.3270e-001	 3.9830e-002	 4.7497e-003	 1.9063e+000	 7.1521e-001	 3.6025e-001	
          51	         -50	         515	     7.00289	    -4.06561	 7.3206e-001	 4.0307e-002	 4.9452e-003	 7.3206e-001	 4.0307e-002	 4.9452e-003	 1.9509e+000	 7.4046e-001	 3.8109e-001	
          51	         -50	         520	      7.0029	    -4.06612	 7.3049e-001	 4.0740e-002	 5.1376e-003	 7.3049e-001	 4.0740e-002	 5.1376e-003	 1.9879e+000	 7.6345e-001	 4.0123e-001	
          51	         -50	         525	      7.0029	    -4.06657	 7.2800e-001	 4.1130e-002	 5.3263e-003	 7.2800e-001	 4.1130e-002	 5.3263e-003	 2.0340e+000	 7.9054e-001	 4.2398e-001	
          51	         -50	         530	     7.00289	    -4.06674	 7.2499e-001	 4.1489e-002	 5.5128e-003	 7.2499e-001	 4.1489e-002	 5.5128e-003	 2.0579e+000	 8.0949e-001	 4.4279e-001	
          51	         -50	         535	     7.00288	    -4.06706	 7.2207e-001	 4.1834e-002	 5.6995e-003	 7.2207e-001	 4.1834e-002	 5.6995e-003	 2.0760e+000	 8.2601e-001	 4.6059e-001	
          51	         -50	         540	     7.00288	    -4.06733	 7.1888e-001	 4.2158e-002	 5.8855e-003	 7.1888e-001	 4.2158e-002	 5.8855e-003	 2.0984e+000	 8.4448e-001	 4.7980e-001	
          51	         -50	         545	     7.00287	     -4.0672	 7.1556e-001	 4.2467e-002	 6.0716e-003	 7.1556e-001	 4.2467e-002	 6.0716e-003	 2.0882e+000	 8.4985e-001	 4.9178e-001	
          51	         -50	         550	     7.00287	    -4.06356	 7.3111e-001	 4.3328e-002	 6.3518e-003	 7.3111e-001	 4.3328e-002	 6.3518e-003	 1.6418e+000	 6.6587e-001	 3.9233e-001	
          51	         -50	         555	     7.00291	    -4.06309	 7.3584e-001	 4.3952e-002	 6.6198e-003	 7.3584e-001	 4.3952e-002	 6.6198e-003	 1.8091e+000	 7.3848e-001	 4.4398e-001	
          51	         -50	         560	     7.00292	    -4.06323	 7.3494e-001	 4.4387e-002	 6.8585e-003	 7.3494e-001	 4.4387e-002	 6.8585e-003	 1.9060e+000	 7.8589e-001	 4.8177e-001	
          51	         -50	         565	     7.00295	    -4.06321	 7.4746e-001	 4.5244e-002	 7.1716e-003	 7.4746e-001	 4.5244e-002	 7.1716e-003	 1.7434e+000	 7.1909e-001	 4.4905e-001	
          51	         -50	         570	     7.00297	    -4.06384	 7.5019e-001	 4.5827e-002	 7.4522e-003	 7.5019e-001	 4.5827e-002	 7.4522e-003	 1.8413e+000	 7.6547e-001	 4.8728e-001	
          51	         -50	         575	     7.00299	    -4.06371	 7.5590e-001	 4.6501e-002	 7.7527e-003	 7.5590e-001	 4.6501e-002	 7.7527e-003	 1.8022e+000	 7.5342e-001	 4.8855e-001	
          51	         -50	         580	     7.00301	    -4.06393	 7.5548e-001	 4.6979e-002	 8.0258e-003	 7.5548e-001	 4.6979e-002	 8.0258e-003	 1.9119e+000	 8.0710e-001	 5.3313e-001	
          51	         -50	         585	       7.003	    -4.06308	 7.5295e-001	 4.7367e-002	 8.2833e-003	 7.5295e-001	 4.7367e-002	 8.2833e-003	 1.9066e+000	 8.1355e-001	 5.4707e-001	
          51	         -50	         590	     7.00301	    -4.06366	 7.5570e-001	 4.7924e-002	 8.5788e-003	 7.5570e-001	 4.7924e-002	 8.5788e-003	 1.8575e+000	 7.9806e-001	 5.4615e-001	
          51	         -50	         595	     7.00301	    -4.06391	 7.5448e-001	 4.8353e-002	 8.8587e-003	 7.5448e-001	 4.8353e-002	 8.8587e-003	 1.9143e+000	 8.3046e-001	 5.7845e-001	
          51	         -50	         600	     7.00301	    -4.06416	 7.5347e-001	 4.8772e-002	 9.1397e-003	 7.5347e-001	 4.8772e-002	 9.1397e-003	 1.9246e+000	 8.4254e-001	 5.9705e-001	
          51	         -50	         605	     7.00301	    -4.06447	 7.5105e-001	 4.9128e-002	 9.4115e-003	 7.5105e-001	 4.9128e-002	 9.4115e-003	 1.9785e+000	 8.7466e-001	 6.3038e-001	
          51	         -50	         610	     7.00301	    -4.06494	 7.4789e-001	 4.9430e-002	 9.6730e-003	 7.4789e-001	 4.9430e-002	 9.6730e-003	 2.0312e+000	 9.0673e-001	 6.6429e-001	
          51	         -50	         615	       7.003	    -4.06515	 7.4427e-001	 4.9699e-002	 9.9279e-003	 7.4427e-001	 4.9699e-002	 9.9279e-003	 2.0649e+000	 9.3079e-001	 6.9287e-001	
          51	         -50	         620	     7.00299	    -4.06521	 7.4057e-001	 4.9949e-002	 1.0180e-002	 7.4057e-001	 4.9949e-002	 1.0180e-002	 2.0797e+000	 9.4642e-001	 7.1555e-001	
          51	         -50	         625	     7.00297	    -4.06326	 7.4491e-001	 5.0545e-002	 1.0524e-002	 7.4491e-001	 5.0545e-002	 1.0524e-002	 1.7207e+000	 7.8686e-001	 6.0446e-001	
          51	         -50	         630	     7.00299	    -4.06409	 7.4455e-001	 5.0982e-002	 1.0853e-002	 7.4455e-001	 5.0982e-002	 1.0853e-002	 1.8572e+000	 8.5629e-001	 6.6898e-001	
          51	         -50	         635	     7.00299	    -4.06437	 7.4134e-001	 5.1274e-002	 1.1146e-002	 7.4134e-001	 5.1274e-002	 1.1146e-002	 1.9473e+000	 9.0632e-001	 7.1964e-001	
          51	         -50	         640	     7.00298	    -4.06367	 7.3750e-001	 5.1525e-002	 1.1430e-002	 7.3750e-001	 5.1525e-002	 1.1430e-002	 1.9367e+000	 9.1010e-001	 7.3409e-001	
          51	         -50	         645	     7.00297	    -4.06343	 7.3937e-001	 5.2007e-002	 1.1783e-002	 7.3937e-001	 5.2007e-002	 1.1783e-002	 1.7591e+000	 8.3149e-001	 6.8145e-001	
          51	         -50	         650	     7.00298	    -4.06499	 7.3917e-001	 5.2386e-002	 1.2120e-002	 7.3917e-001	 5.2386e-002	 1.2120e-002	 1.8558e+000	 8.8317e-001	 7.3552e-001	
          51	         -50	         655	     7.00298	    -4.06546	 7.3623e-001	 5.2642e-002	 1.2426e-002	 7.3623e-001	 5.2642e-002	 1.2426e-002	 1.9374e+000	 9.2975e-001	 7.8644e-001	
