        soln	      dist_x	        time	          pH	          pe	       Conta	       Contb	       Contc	     m_Conta	     m_Contb	     m_Contc	 m_SoraConta	 m_SorbContb	 m_SorcContc	
          21	         -20	        1095	     7.00368	    -4.06395	 8.1190e-001	 7.8289e-002	 8.9029e-002	 8.1190e-001	 7.8289e-002	 8.9029e-002	 2.3809e+000	 1.4810e+000	 4.2352e+000	
          22	         -21	        1095	     7.00364	    -4.06401	 8.0517e-001	 7.7658e-002	 8.8068e-002	 8.0517e-001	 7.7658e-002	 8.8068e-002	 2.3568e+000	 1.4675e+000	 4.1907e+000	
          23	         -22	        1095	     7.00361	    -4.06412	 7.9889e-001	 7.7046e-002	 8.6780e-002	 7.9889e-001	 7.7046e-002	 8.6780e-002	 2.3342e+000	 1.4544e+000	 4.1341e+000	
          24	         -23	        1095	     7.00358	    -4.06425	 7.9303e-001	 7.6451e-002	 8.5222e-002	 7.9303e-001	 7.6451e-002	 8.5222e-002	 2.3130e+000	 1.4418e+000	 4.0674e+000	
          25	         -24	        1095	     7.00355	    -4.06439	 7.8757e-001	 7.5869e-002	 8.3454e-002	 7.8757e-001	 7.5869e-002	 8.3454e-002	 2.2931e+000	 1.4294e+000	 3.9929e+000	
          26	         -25	        1095	     7.00352	    -4.06453	 7.8249e-001	 7.5297e-002	 8.1535e-002	 7.8249e-001	 7.5297e-002	 8.1535e-002	 2.2745e+000	 1.4174e+000	 3.9128e+000	
          27	         -26	        1095	      7.0035	    -4.06469	 7.7774e-001	 7.4734e-002	 7.9519e-002	 7.7774e-001	 7.4734e-002	 7.9519e-002	 2.2571e+000	 1.4056e+000	 3.8290e+000	
          28	         -27	        1095	     7.00347	    -4.06486	 7.7328e-001	 7.4176e-002	 7.7455e-002	 7.7328e-001	 7.4176e-002	 7.7455e-002	 2.2406e+000	 1.3939e+000	 3.7434e+000	
          29	         -28	        1095	     7.00344	    -4.06501	 7.6907e-001	 7.3621e-002	 7.5383e-002	 7.6907e-001	 7.3621e-002	 7.5383e-002	 2.2250e+000	 1.3824e+000	 3.6575e+000	
          30	         -29	        1095	     7.00342	    -4.06516	 7.6505e-001	 7.3067e-002	 7.3335e-002	 7.6505e-001	 7.3067e-002	 7.3335e-002	 2.2101e+000	 1.3710e+000	 3.5725e+000	
          31	         -30	        1095	     7.00339	     -4.0653	 7.6120e-001	 7.2510e-002	 7.1336e-002	 7.6120e-001	 7.2510e-002	 7.1336e-002	 2.1958e+000	 1.3597e+000	 3.4894e+000	
          32	         -31	        1095	     7.00337	    -4.06543	 7.5746e-001	 7.1951e-002	 6.9402e-002	 7.5746e-001	 7.1951e-002	 6.9402e-002	 2.1820e+000	 1.3483e+000	 3.4088e+000	
          33	         -32	        1095	     7.00335	    -4.06553	 7.5379e-001	 7.1387e-002	 6.7545e-002	 7.5379e-001	 7.1387e-002	 6.7545e-002	 2.1685e+000	 1.3370e+000	 3.3311e+000	
          34	         -33	        1095	     7.00332	    -4.06562	 7.5015e-001	 7.0818e-002	 6.5770e-002	 7.5015e-001	 7.0818e-002	 6.5770e-002	 2.1552e+000	 1.3257e+000	 3.2566e+000	
          35	         -34	        1095	      7.0033	    -4.06569	 7.4649e-001	 7.0244e-002	 6.4077e-002	 7.4649e-001	 7.0244e-002	 6.4077e-002	 2.1419e+000	 1.3143e+000	 3.1853e+000	
          36	         -35	        1095	     7.00328	    -4.06575	 7.4277e-001	 6.9663e-002	 6.2466e-002	 7.4277e-001	 6.9663e-002	 6.2466e-002	 2.1286e+000	 1.3029e+000	 3.1172e+000	
          37	         -36	        1095	     7.00326	    -4.06579	 7.3895e-001	 6.9076e-002	 6.0933e-002	 7.3895e-001	 6.9076e-002	 6.0933e-002	 2.1151e+000	 1.2915e+000	 3.0521e+000	
          38	         -37	        1095	     7.00323	    -4.06581	 7.3501e-001	 6.8482e-002	 5.9473e-002	 7.3501e-001	 6.8482e-002	 5.9473e-002	 2.1014e+000	 1.2800e+000	 2.9900e+000	
          39	         -38	        1095	     7.00321	    -4.06581	 7.3092e-001	 6.7883e-002	 5.8082e-002	 7.3092e-001	 6.7883e-002	 5.8082e-002	 2.0873e+000	 1.2685e+000	 2.9306e+000	
          40	         -39	        1095	     7.00319	    -4.06579	 7.2665e-001	 6.7278e-002	 5.6756e-002	 7.2665e-001	 6.7278e-002	 5.6756e-002	 2.0729e+000	 1.2569e+000	 2.8738e+000	
          41	         -40	        1095	     7.00316	    -4.06575	 7.2221e-001	 6.6670e-002	 5.5490e-002	 7.2221e-001	 6.6670e-002	 5.5490e-002	 2.0580e+000	 1.2454e+000	 2.8194e+000	
          42	         -41	        1095	     7.00314	    -4.06568	 7.1758e-001	 6.6060e-002	 5.4278e-002	 7.1758e-001	 6.6060e-002	 5.4278e-002	 2.0427e+000	 1.2338e+000	 2.7672e+000	
          43	         -42	        1095	     7.00311	    -4.06561	 7.1276e-001	 6.5449e-002	 5.3118e-002	 7.1276e-001	 6.5449e-002	 5.3118e-002	 2.0270e+000	 1.2223e+000	 2.7170e+000	
          44	         -43	        1095	     7.00309	    -4.06554	 7.0778e-001	 6.4838e-002	 5.2003e-002	 7.0778e-001	 6.4838e-002	 5.2003e-002	 2.0108e+000	 1.2109e+000	 2.6687e+000	
          45	         -44	        1095	     7.00306	    -4.06546	 7.0263e-001	 6.4227e-002	 5.0931e-002	 7.0263e-001	 6.4227e-002	 5.0931e-002	 1.9943e+000	 1.1995e+000	 2.6221e+000	
          46	         -45	        1095	     7.00304	    -4.06539	 6.9732e-001	 6.3618e-002	 4.9897e-002	 6.9732e-001	 6.3618e-002	 4.9897e-002	 1.9775e+000	 1.1881e+000	 2.5771e+000	
          47	         -46	        1095	     7.00301	    -4.06532	 6.9187e-001	 6.3012e-002	 4.8901e-002	 6.9187e-001	 6.3012e-002	 4.8901e-002	 1.9603e+000	 1.1769e+000	 2.5336e+000	
          48	         -47	        1095	     7.00298	    -4.06529	 6.8630e-001	 6.2411e-002	 4.7938e-002	 6.8630e-001	 6.2411e-002	 4.7938e-002	 1.9429e+000	 1.1658e+000	 2.4915e+000	
          49	         -48	        1095	     7.00295	    -4.06526	 6.8062e-001	 6.1816e-002	 4.7006e-002	 6.8062e-001	 6.1816e-002	 4.7006e-002	 1.9252e+000	 1.1548e+000	 2.4507e+000	
          50	         -49	        1095	     7.00293	    -4.06524	 6.7483e-001	 6.1228e-002	 4.6103e-002	 6.7483e-001	 6.1228e-002	 4.6103e-002	 1.9073e+000	 1.1441e+000	 2.4110e+000	
          51	         -50	        1095	      7.0029	    -4.06524	 6.6895e-001	 6.0649e-002	 4.5225e-002	 6.6895e-001	 6.0649e-002	 4.5225e-002	 1.8892e+000	 1.1335e+000	 2.3725e+000	
          52	         -51	        1095	     7.00287	    -4.06522	 6.6300e-001	 6.0080e-002	 4.4371e-002	 6.6300e-001	 6.0080e-002	 4.4371e-002	 1.8707e+000	 1.1229e+000	 2.3344e+000	
          53	         -52	        1095	     7.00284	    -4.06523	 6.5700e-001	 5.9521e-002	 4.3539e-002	 6.5700e-001	 5.9521e-002	 4.3539e-002	 1.8521e+000	 1.1124e+000	 2.2971e+000	
          54	         -53	        1095	     7.00282	    -4.06525	 6.5099e-001	 5.8972e-002	 4.2726e-002	 6.5099e-001	 5.8972e-002	 4.2726e-002	 1.8334e+000	 1.1021e+000	 2.2607e+000	
          55	         -54	        1095	     7.00279	    -4.06529	 6.4499e-001	 5.8434e-002	 4.1931e-002	 6.4499e-001	 5.8434e-002	 4.1931e-002	 1.8149e+000	 1.0921e+000	 2.2250e+000	
          56	         -55	        1095	     7.00276	    -4.06535	 6.3902e-001	 5.7907e-002	 4.1152e-002	 6.3902e-001	 5.7907e-002	 4.1152e-002	 1.7965e+000	 1.0823e+000	 2.1899e+000	
          57	         -56	        1095	     7.00273	    -4.06543	 6.3310e-001	 5.7392e-002	 4.0388e-002	 6.3310e-001	 5.7392e-002	 4.0388e-002	 1.7784e+000	 1.0727e+000	 2.1555e+000	
          58	         -57	        1095	     7.00271	    -4.06552	 6.2725e-001	 5.6887e-002	 3.9638e-002	 6.2725e-001	 5.6887e-002	 3.9638e-002	 1.7604e+000	 1.0633e+000	 2.1217e+000	
          59	         -58	        1095	     7.00268	    -4.06562	 6.2148e-001	 5.6395e-002	 3.8902e-002	 6.2148e-001	 5.6395e-002	 3.8902e-002	 1.7428e+000	 1.0542e+000	 2.0884e+000	
          60	         -59	        1095	     7.00265	    -4.06574	 6.1581e-001	 5.5913e-002	 3.8176e-002	 6.1581e-001	 5.5913e-002	 3.8176e-002	 1.7256e+000	 1.0452e+000	 2.0555e+000	
          61	         -60	        1095	     7.00263	    -4.06587	 6.1026e-001	 5.5442e-002	 3.7462e-002	 6.1026e-001	 5.5442e-002	 3.7462e-002	 1.7087e+000	 1.0365e+000	 2.0231e+000	
          62	         -61	        1095	      7.0026	    -4.06601	 6.0483e-001	 5.4981e-002	 3.6757e-002	 6.0483e-001	 5.4981e-002	 3.6757e-002	 1.6922e+000	 1.0280e+000	 1.9911e+000	
          63	         -62	        1095	     7.00258	    -4.06615	 5.9954e-001	 5.4529e-002	 3.6062e-002	 5.9954e-001	 5.4529e-002	 3.6062e-002	 1.6762e+000	 1.0196e+000	 1.9595e+000	
          64	         -63	        1095	     7.00256	    -4.06629	 5.9438e-001	 5.4086e-002	 3.5375e-002	 5.9438e-001	 5.4086e-002	 3.5375e-002	 1.6606e+000	 1.0114e+000	 1.9282e+000	
          65	         -64	        1095	     7.00253	    -4.06644	 5.8937e-001	 5.3651e-002	 3.4697e-002	 5.8937e-001	 5.3651e-002	 3.4697e-002	 1.6454e+000	 1.0034e+000	 1.8972e+000	
          66	         -65	        1095	     7.00251	    -4.06658	 5.8451e-001	 5.3222e-002	 3.4027e-002	 5.8451e-001	 5.3222e-002	 3.4027e-002	 1.6307e+000	 9.9551e-001	 1.8666e+000	
          67	         -66	        1095	     7.00249	    -4.06672	 5.7979e-001	 5.2800e-002	 3.3365e-002	 5.7979e-001	 5.2800e-002	 3.3365e-002	 1.6165e+000	 9.8775e-001	 1.8363e+000	
          68	         -67	        1095	     7.00247	    -4.06685	 5.7521e-001	 5.2384e-002	 3.2710e-002	 5.7521e-001	 5.2384e-002	 3.2710e-002	 1.6027e+000	 9.8012e-001	 1.8062e+000	
          69	         -68	        1095	     7.00245	    -4.06697	 5.7077e-001	 5.1973e-002	 3.2063e-002	 5.7077e-001	 5.1973e-002	 3.2063e-002	 1.5893e+000	 9.7259e-001	 1.7765e+000	
          70	         -69	        1095	     7.00243	    -4.06707	 5.6645e-001	 5.1567e-002	 3.1423e-002	 5.6645e-001	 5.1567e-002	 3.1423e-002	 1.5764e+000	 9.6516e-001	 1.7470e+000	
          71	         -70	        1095	     7.00241	    -4.06715	 5.6226e-001	 5.1165e-002	 3.0791e-002	 5.6226e-001	 5.1165e-002	 3.0791e-002	 1.5638e+000	 9.5782e-001	 1.7178e+000	
          72	         -71	        1095	     7.00239	    -4.06722	 5.5817e-001	 5.0768e-002	 3.0167e-002	 5.5817e-001	 5.0768e-002	 3.0167e-002	 1.5515e+000	 9.5057e-001	 1.6889e+000	
          73	         -72	        1095	     7.00237	    -4.06727	 5.5419e-001	 5.0373e-002	 2.9550e-002	 5.5419e-001	 5.0373e-002	 2.9550e-002	 1.5396e+000	 9.4340e-001	 1.6603e+000	
          74	         -73	        1095	     7.00235	    -4.06731	 5.5032e-001	 4.9982e-002	 2.8942e-002	 5.5032e-001	 4.9982e-002	 2.8942e-002	 1.5280e+000	 9.3630e-001	 1.6321e+000	
          75	         -74	        1095	     7.00233	    -4.06732	 5.4653e-001	 4.9593e-002	 2.8342e-002	 5.4653e-001	 4.9593e-002	 2.8342e-002	 1.5167e+000	 9.2926e-001	 1.6041e+000	
          76	         -75	        1095	     7.00232	     -4.0673	 5.4284e-001	 4.9207e-002	 2.7750e-002	 5.4284e-001	 4.9207e-002	 2.7750e-002	 1.5057e+000	 9.2228e-001	 1.5764e+000	
          77	         -76	        1095	      7.0023	    -4.06727	 5.3923e-001	 4.8822e-002	 2.7166e-002	 5.3923e-001	 4.8822e-002	 2.7166e-002	 1.4950e+000	 9.1533e-001	 1.5491e+000	
          78	         -77	        1095	     7.00228	    -4.06721	 5.3569e-001	 4.8438e-002	 2.6591e-002	 5.3569e-001	 4.8438e-002	 2.6591e-002	 1.4845e+000	 9.0843e-001	 1.5221e+000	
          79	         -78	        1095	     7.00226	    -4.06713	 5.3223e-001	 4.8055e-002	 2.6025e-002	 5.3223e-001	 4.8055e-002	 2.6025e-002	 1.4742e+000	 9.0156e-001	 1.4954e+000	
          80	         -79	        1095	     7.00225	    -4.06704	 5.2883e-001	 4.7673e-002	 2.5468e-002	 5.2883e-001	 4.7673e-002	 2.5468e-002	 1.4642e+000	 8.9472e-001	 1.4691e+000	
          81	         -80	        1095	     7.00223	    -4.06693	 5.2549e-001	 4.7292e-002	 2.4920e-002	 5.2549e-001	 4.7292e-002	 2.4920e-002	 1.4543e+000	 8.8791e-001	 1.4432e+000	
          82	         -81	        1095	     7.00222	    -4.06681	 5.2221e-001	 4.6912e-002	 2.4382e-002	 5.2221e-001	 4.6912e-002	 2.4382e-002	 1.4446e+000	 8.8113e-001	 1.4176e+000	
          83	         -82	        1095	      7.0022	    -4.06667	 5.1897e-001	 4.6532e-002	 2.3853e-002	 5.1897e-001	 4.6532e-002	 2.3853e-002	 1.4351e+000	 8.7437e-001	 1.3924e+000	
          84	         -83	        1095	     7.00219	    -4.06652	 5.1577e-001	 4.6153e-002	 2.3333e-002	 5.1577e-001	 4.6153e-002	 2.3333e-002	 1.4258e+000	 8.6764e-001	 1.3676e+000	
          85	         -84	        1095	     7.00217	    -4.06636	 5.1261e-001	 4.5775e-002	 2.2823e-002	 5.1261e-001	 4.5775e-002	 2.2823e-002	 1.4165e+000	 8.6094e-001	 1.3432e+000	
          86	         -85	        1095	     7.00216	     -4.0662	 5.0948e-001	 4.5398e-002	 2.2323e-002	 5.0948e-001	 4.5398e-002	 2.2323e-002	 1.4074e+000	 8.5427e-001	 1.3192e+000	
          87	         -86	        1095	     7.00214	    -4.06602	 5.0638e-001	 4.5021e-002	 2.1833e-002	 5.0638e-001	 4.5021e-002	 2.1833e-002	 1.3984e+000	 8.4762e-001	 1.2955e+000	
          88	         -87	        1095	     7.00213	    -4.06584	 5.0330e-001	 4.4644e-002	 2.1352e-002	 5.0330e-001	 4.4644e-002	 2.1352e-002	 1.3895e+000	 8.4100e-001	 1.2723e+000	
          89	         -88	        1095	     7.00211	    -4.06565	 5.0025e-001	 4.4269e-002	 2.0880e-002	 5.0025e-001	 4.4269e-002	 2.0880e-002	 1.3807e+000	 8.3440e-001	 1.2494e+000	
          90	         -89	        1095	      7.0021	    -4.06548	 4.9722e-001	 4.3893e-002	 2.0417e-002	 4.9722e-001	 4.3893e-002	 2.0417e-002	 1.3720e+000	 8.2781e-001	 1.2269e+000	
          91	         -90	        1095	     7.00208	    -4.06529	 4.9422e-001	 4.3519e-002	 1.9964e-002	 4.9422e-001	 4.3519e-002	 1.9964e-002	 1.3634e+000	 8.2126e-001	 1.2048e+000	
          92	         -91	        1095	     7.00207	    -4.06511	 4.9123e-001	 4.3144e-002	 1.9520e-002	 4.9123e-001	 4.3144e-002	 1.9520e-002	 1.3549e+000	 8.1472e-001	 1.1830e+000	
          93	         -92	        1095	     7.00205	    -4.06494	 4.8827e-001	 4.2771e-002	 1.9084e-002	 4.8827e-001	 4.2771e-002	 1.9084e-002	 1.3464e+000	 8.0821e-001	 1.1616e+000	
          94	         -93	        1095	     7.00204	    -4.06478	 4.8532e-001	 4.2398e-002	 1.8658e-002	 4.8532e-001	 4.2398e-002	 1.8658e-002	 1.3381e+000	 8.0173e-001	 1.1406e+000	
          95	         -94	        1095	     7.00203	    -4.06463	 4.8239e-001	 4.2026e-002	 1.8240e-002	 4.8239e-001	 4.2026e-002	 1.8240e-002	 1.3298e+000	 7.9527e-001	 1.1199e+000	
          96	         -95	        1095	     7.00201	    -4.06448	 4.7948e-001	 4.1655e-002	 1.7831e-002	 4.7948e-001	 4.1655e-002	 1.7831e-002	 1.3216e+000	 7.8886e-001	 1.0997e+000	
          97	         -96	        1095	       7.002	    -4.06436	 4.7663e-001	 4.1289e-002	 1.7433e-002	 4.7663e-001	 4.1289e-002	 1.7433e-002	 1.3136e+000	 7.8253e-001	 1.0799e+000	
          98	         -97	        1095	     7.00199	    -4.06427	 4.7393e-001	 4.0933e-002	 1.7052e-002	 4.7393e-001	 4.0933e-002	 1.7052e-002	 1.3060e+000	 7.7639e-001	 1.0609e+000	
          99	         -98	        1095	     7.00197	    -4.06429	 4.7167e-001	 4.0610e-002	 1.6707e-002	 4.7167e-001	 4.0610e-002	 1.6707e-002	 1.2998e+000	 7.7083e-001	 1.0436e+000	
         100	         -99	        1095	     7.00197	    -4.06457	 4.7064e-001	 4.0413e-002	 1.6457e-002	 4.7064e-001	 4.0413e-002	 1.6457e-002	 1.2969e+000	 7.6746e-001	 1.0311e+000	
         101	        -100	        1095	     7.00197	    -4.06457	 4.7064e-001	 4.0413e-002	 1.6457e-002	 4.7064e-001	 4.0413e-002	 1.6457e-002	 1.2969e+000	 7.6746e-001	 1.0311e+000	


