 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
       5.00000   .000E+00   .000E+00   .177E+00   .000E+00   .000E+00   .000E+00   .259E+00   .000E+00   .493E-79   .000E+00   .000E+00   .000E+00      52  -.1321E+00
      10.00000   .180E+00   .000E+00   .363E+00   .000E+00   .000E+00   .000E+00   .433E+00   .000E+00   .153E-64   .000E+00   .000E+00   .000E+00     102  -.2674E+00
      15.00000   .340E+00   .000E+00   .137E+01   .000E+00   .000E+00   .000E+00   .773E+00   .000E+00   .113E-60   .000E+00   .000E+00   .000E+00     212  -.9853E+00
      20.00000   .500E-02   .000E+00   .204E+01   .000E+00   .000E+00   .000E+00   .844E+00   .000E+00   .203E-57   .000E+00   .000E+00   .000E+00     322  -.1505E+01
      25.00000   .500E-02   .000E+00   .253E+01   .000E+00   .000E+00   .000E+00   .880E+00   .000E+00   .607E-54   .000E+00   .000E+00   .000E+00     376  -.1881E+01
      30.00000   .200E-01   .000E+00   .320E+01   .000E+00   .000E+00   .000E+00   .912E+00   .000E+00   .124E-49   .000E+00   .000E+00   .000E+00     466  -.2360E+01
      35.00000   .000E+00   .000E+00   .429E+01   .000E+00   .000E+00   .000E+00   .944E+00   .000E+00   .163E-45   .000E+00   .000E+00   .000E+00     557  -.3149E+01
      40.00000   .840E+00   .000E+00   .620E+01   .000E+00   .000E+00   .000E+00   .975E+00   .000E+00   .593E-42   .000E+00   .000E+00   .000E+00     667  -.4345E+01
      45.00000   .476E-15   .000E+00   .801E+01   .000E+00   .000E+00   .000E+00   .982E+00   .000E+00   .638E-38   .000E+00   .000E+00   .000E+00     739  -.5821E+01
      50.00000   .320E+00   .000E+00   .113E+02   .000E+00   .000E+00   .000E+00   .991E+00   .000E+00   .274E-31   .000E+00   .000E+00   .000E+00     851  -.8032E+01
      55.00000   .500E-02  -.714E-27   .114E+02  -.685E-27   .000E+00   .000E+00   .987E+00   .000E+00   .205E-26   .000E+00   .000E+00   .000E+00     924  -.8437E+01
      60.00000   .000E+00  -.915E-26   .117E+02  -.223E-25   .000E+00   .000E+00   .984E+00   .000E+00   .394E-25   .000E+00   .000E+00   .000E+00     976  -.8757E+01
      65.00000   .166E-15  -.238E-25   .118E+02  -.111E-24   .000E+00   .000E+00   .978E+00   .000E+00   .138E-24   .000E+00   .000E+00   .000E+00    1006  -.8882E+01
      70.00000   .740E+00  -.368E-25   .126E+02  -.266E-24   .000E+00   .000E+00   .989E+00   .000E+00   .260E-24   .000E+00   .000E+00   .000E+00    1053  -.9188E+01
      75.00000   .500E-02  -.515E-25   .148E+02  -.480E-24   .000E+00   .000E+00   .989E+00   .000E+00   .378E-24   .000E+00   .000E+00   .000E+00    1163  -.1085E+02
      80.00000   .297E-15  -.976E-25   .152E+02  -.862E-24   .000E+00   .000E+00   .985E+00   .000E+00   .486E-24   .000E+00   .000E+00   .000E+00    1214  -.1132E+02
