 ******* Program HYDRUS
 ******* Transient flow infolving hysteresis with solute transport              
  
 Date:   1.10.    Time:  15: 6:37
 Units: L = cm   , T = hours, M = -    



                             Node(  1)                      Node( 11)                      Node( 21)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp   
        12.155     -19.309   .3539     .000       -47.050   .2838     .000       -44.476   .2170     .000
        12.190     -17.647   .3602     .000       -46.188   .2855     .000       -44.500   .2170     .000
        12.226     -16.262   .3654     .000       -44.991   .2877     .000       -44.523   .2169     .000
        12.265     -15.046   .3699     .000       -43.424   .2904     .000       -44.547   .2168     .000
        12.304     -14.038   .3737     .000       -41.645   .2936     .000       -44.566   .2168     .000
        12.343     -13.210   .3768     .000       -39.726   .2974     .000       -44.578   .2167     .000
        12.393     -12.298   .3801     .000       -37.097   .3036     .000       -44.571   .2168     .000
        12.430     -11.738   .3821     .000       -35.062   .3085     .000       -44.552   .2168     .000
        12.466     -11.236   .3838     .000       -32.932   .3135     .000       -44.514   .2169     .000
        12.500     -10.812   .3853     .000       -30.980   .3188     .000       -44.458   .2171     .000
        12.550     -10.251   .3872     .000       -28.173   .3271     .000       -44.319   .2175     .000
        12.575     -10.005   .3881     .000       -26.791   .3312     .000       -44.235   .2177     .000
        12.600      -9.764   .3888     .000       -25.449   .3352     .000       -44.131   .2180     .000
        12.650      -9.317   .3902     .000       -23.046   .3434     .000       -43.825   .2188     .000
        12.700      -8.930   .3913     .000       -20.916   .3507     .000       -43.394   .2200     .000
        12.725      -8.755   .3919     .000       -19.918   .3542     .000       -43.143   .2207     .000
        12.750      -8.581   .3924     .000       -19.000   .3576     .000       -42.845   .2215     .000
        12.775      -8.414   .3929     .000       -18.137   .3607     .000       -42.501   .2224     .000
        12.800      -8.255   .3934     .000       -17.356   .3636     .000       -42.098   .2235     .000
        12.825      -8.102   .3939     .000       -16.611   .3663     .000       -41.623   .2248     .000
        12.850      -7.957   .3943     .000       -15.926   .3688     .000       -41.064   .2263     .000
        12.900      -7.684   .3950     .000       -14.739   .3731     .000       -39.685   .2308     .000
        12.925      -7.563   .3954     .000       -14.186   .3751     .000       -38.956   .2334     .000
        12.950      -7.442   .3957     .000       -13.680   .3770     .000       -38.100   .2366     .000
        12.975      -7.326   .3960     .000       -13.203   .3787     .000       -37.133   .2401     .000
        13.000      -7.216   .3963     .000       -12.760   .3803     .000       -36.083   .2439     .000
        13.000      -7.356   .3959     .000       -12.758   .3803     .000       -36.080   .2440     .000
        13.000      -7.509   .3955     .000       -12.756   .3803     .000       -36.075   .2440     .000
        13.000      -7.671   .3951     .000       -12.753   .3803     .000       -36.068   .2440     .000
        13.001      -7.853   .3946     .000       -12.750   .3803     .000       -36.059   .2440     .000
        13.001      -8.115   .3939     .000       -12.742   .3804     .000       -36.042   .2441     .000
        13.001      -8.287   .3933     .000       -12.736   .3804     .000       -36.029   .2441     .000
        13.002      -8.504   .3927     .000       -12.728   .3804     .000       -36.008   .2442     .000
        13.002      -8.690   .3921     .000       -12.719   .3805     .000       -35.987   .2443     .000
        13.003      -8.893   .3915     .000       -12.708   .3805     .000       -35.961   .2444     .000
        13.004      -9.114   .3908     .000       -12.695   .3805     .000       -35.929   .2445     .000
        13.005      -9.380   .3900     .000       -12.676   .3806     .000       -35.883   .2447     .000
        13.006      -9.686   .3891     .000       -12.651   .3807     .000       -35.822   .2449     .000
        13.008      -9.959   .3882     .000       -12.627   .3808     .000       -35.760   .2451     .000
        13.009     -10.192   .3874     .000       -12.603   .3809     .000       -35.699   .2454     .000
        13.011     -10.465   .3865     .000       -12.574   .3810     .000       -35.619   .2456     .000
        13.013     -10.719   .3856     .000       -12.548   .3811     .000       -35.539   .2459     .000
        13.015     -11.012   .3846     .000       -12.519   .3812     .000       -35.435   .2463     .000
        13.018     -11.446   .3843     .000       -12.496   .3812     .000       -35.329   .2467     .000
        13.022     -12.035   .3831     .000       -12.474   .3813     .000       -35.144   .2474     .000
        13.027     -12.744   .3817     .000       -12.474   .3813     .000       -34.909   .2482     .000
        13.035     -13.600   .3799     .000       -12.544   .3811     .000       -34.548   .2496     .000
        13.043     -14.341   .3783     .000       -12.700   .3805     .000       -34.180   .2509     .000
        13.050     -14.928   .3770     .000       -12.883   .3799     .000       -33.848   .2521     .000
        13.057     -15.441   .3758     .000       -13.059   .3792     .000       -33.512   .2534     .000
        13.065     -16.033   .3743     .000       -13.277   .3784     .000       -33.074   .2550     .000
        13.074     -16.566   .3730     .000       -13.495   .3776     .000       -32.631   .2566     .000
        13.086     -17.184   .3715     .000       -13.777   .3766     .000       -32.052   .2587     .000
        13.097     -17.748   .3701     .000       -14.186   .3761     .000       -31.557   .2609     .000
        13.112     -18.415   .3684     .000       -14.605   .3752     .000       -30.911   .2639     .000
        13.127     -19.018   .3668     .000       -14.986   .3743     .000       -30.280   .2668     .000
        13.147     -19.730   .3648     .000       -15.416   .3733     .000       -29.504   .2703     .000
        13.167     -20.369   .3631     .000       -15.829   .3723     .000       -28.787   .2736     .000
        13.192     -21.083   .3611     .000       -16.313   .3711     .000       -27.994   .2773     .000
        13.216     -21.736   .3592     .000       -16.780   .3699     .000       -27.357   .2802     .000
        13.265     -22.866   .3561     .000       -17.619   .3679     .000       -26.457   .2843     .000
        13.314     -23.860   .3532     .000       -18.380   .3660     .000       -25.807   .2873     .000
        13.363     -24.741   .3506     .000       -19.048   .3643     .000       -25.351   .2894     .000
        13.412     -25.534   .3482     .000       -19.652   .3626     .000       -25.053   .2909     .000
        13.461     -26.257   .3460     .000       -20.223   .3610     .000       -24.838   .2921     .000
        13.510     -26.922   .3440     .000       -20.760   .3595     .000       -24.683   .2929     .000
        13.510     -26.924   .3440     .000       -20.761   .3595     .000       -24.683   .2929     .000
        13.559     -27.545   .3421     .000       -21.269   .3581     .000       -24.571   .2935     .000
        13.608     -28.121   .3403     .000       -21.741   .3568     .000       -24.516   .2938     .000
        13.657     -28.663   .3387     .000       -22.186   .3556     .000       -24.491   .2939     .000
        13.706     -29.174   .3372     .000       -22.606   .3544     .000       -24.493   .2939     .000
        13.755     -29.656   .3357     .000       -23.001   .3533     .000       -24.514   .2938     .000
        13.804     -30.112   .3343     .000       -23.374   .3523     .000       -24.550   .2936     .000
        13.853     -30.545   .3330     .000       -23.726   .3513     .000       -24.601   .2933     .000
        13.902     -30.958   .3317     .000       -24.061   .3503     .000       -24.664   .2930     .000
        13.951     -31.352   .3305     .000       -24.383   .3493     .000       -24.737   .2926     .000
        14.000     -31.728   .3294     .000       -24.694   .3484     .000       -24.818   .2922     .000
        14.025     -31.916   .3288     .000       -24.849   .3479     .000       -24.861   .2920     .000
        14.050     -32.099   .3282     .000       -25.002   .3474     .000       -24.905   .2917     .000
        14.075     -32.279   .3277     .000       -25.151   .3470     .000       -24.950   .2915     .000
        14.100     -32.455   .3272     .000       -25.299   .3465     .000       -24.997   .2912     .000
        14.150     -32.794   .3261     .000       -25.583   .3457     .000       -25.092   .2907     .000
        14.200     -33.119   .3251     .000       -25.858   .3449     .000       -25.188   .2902     .000
        14.250     -33.433   .3242     .000       -26.124   .3441     .000       -25.285   .2897     .000
        14.300     -33.736   .3232     .000       -26.382   .3433     .000       -25.385   .2892     .000
        14.350     -34.028   .3223     .000       -26.633   .3425     .000       -25.491   .2887     .000
        14.400     -34.311   .3215     .000       -26.876   .3418     .000       -25.597   .2882     .000
        14.450     -34.585   .3206     .000       -27.112   .3411     .000       -25.705   .2877     .000
        14.475     -34.720   .3202     .000       -27.228   .3408     .000       -25.759   .2875     .000
        14.500     -34.853   .3198     .000       -27.343   .3404     .000       -25.813   .2872     .000
        14.525     -34.983   .3194     .000       -27.456   .3401     .000       -25.868   .2870     .000
        14.550     -35.112   .3190     .000       -27.568   .3397     .000       -25.923   .2867     .000
        14.575     -35.239   .3186     .000       -27.678   .3394     .000       -25.978   .2865     .000
        14.600     -35.364   .3183     .000       -27.786   .3391     .000       -26.032   .2862     .000
        14.650     -35.607   .3175     .000       -27.998   .3384     .000       -26.141   .2857     .000
        14.675     -35.727   .3172     .000       -28.102   .3381     .000       -26.196   .2855     .000
        14.700     -35.845   .3168     .000       -28.206   .3378     .000       -26.250   .2852     .000
        14.750     -36.075   .3161     .000       -28.407   .3372     .000       -26.358   .2847     .000
        14.800     -36.299   .3154     .000       -28.605   .3366     .000       -26.466   .2842     .000
        14.850     -36.518   .3147     .000       -28.798   .3360     .000       -26.572   .2838     .000
        14.900     -36.732   .3141     .000       -28.988   .3355     .000       -26.678   .2833     .000
        14.950     -36.940   .3134     .000       -29.173   .3349     .000       -26.783   .2828     .000
        15.000     -37.144   .3128     .000       -29.354   .3344     .000       -26.888   .2823     .000
        15.050     -37.344   .3122     .000       -29.531   .3338     .000       -26.991   .2818     .000
        15.075     -37.442   .3119     .000       -29.619   .3336     .000       -27.043   .2816     .000
        15.100     -37.540   .3116     .000       -29.705   .3333     .000       -27.095   .2814     .000
        15.150     -37.732   .3110     .000       -29.876   .3328     .000       -27.197   .2809     .000
        15.175     -37.828   .3108     .000       -29.960   .3326     .000       -27.248   .2807     .000
        15.200     -37.923   .3105     .000       -30.043   .3323     .000       -27.299   .2804     .000
        15.250     -38.108   .3100     .000       -30.207   .3318     .000       -27.400   .2800     .000
        15.300     -38.289   .3094     .000       -30.368   .3313     .000       -27.500   .2795     .000
        15.350     -38.466   .3089     .000       -30.526   .3308     .000       -27.600   .2790     .000
        15.400     -38.640   .3084     .000       -30.682   .3304     .000       -27.699   .2786     .000
        15.450     -38.814   .3079     .000       -30.836   .3299     .000       -27.797   .2781     .000
        15.500     -38.984   .3075     .000       -30.987   .3294     .000       -27.894   .2777     .000
        15.550     -39.151   .3070     .000       -31.135   .3290     .000       -27.990   .2773     .000
        15.575     -39.233   .3067     .000       -31.209   .3288     .000       -28.038   .2770     .000
        15.600     -39.315   .3065     .000       -31.282   .3285     .000       -28.086   .2768     .000
        15.650     -39.475   .3060     .000       -31.427   .3281     .000       -28.181   .2764     .000
        15.675     -39.554   .3058     .000       -31.498   .3279     .000       -28.228   .2762     .000
        15.700     -39.634   .3056     .000       -31.569   .3277     .000       -28.275   .2760     .000
        15.750     -39.790   .3051     .000       -31.709   .3273     .000       -28.368   .2755     .000
        15.800     -39.944   .3047     .000       -31.847   .3268     .000       -28.460   .2751     .000
        15.850     -40.095   .3043     .000       -31.983   .3264     .000       -28.552   .2747     .000
        15.900     -40.244   .3038     .000       -32.118   .3260     .000       -28.642   .2743     .000
        15.925     -40.317   .3036     .000       -32.184   .3258     .000       -28.687   .2741     .000
        15.950     -40.390   .3034     .000       -32.250   .3256     .000       -28.732   .2739     .000
        15.975     -40.463   .3032     .000       -32.316   .3254     .000       -28.777   .2737     .000
        16.000     -40.535   .3030     .000       -32.381   .3252     .000       -28.821   .2735     .000
        16.050     -40.677   .3026     .000       -32.510   .3248     .000       -28.909   .2730     .000
        16.100     -40.818   .3022     .000       -32.637   .3244     .000       -28.997   .2727     .000
        16.150     -40.956   .3018     .000       -32.763   .3241     .000       -29.083   .2723     .000
        16.175     -41.025   .3016     .000       -32.825   .3239     .000       -29.126   .2721     .000
        16.200     -41.093   .3014     .000       -32.887   .3237     .000       -29.169   .2719     .000
        16.250     -41.227   .3010     .000       -33.009   .3233     .000       -29.253   .2715     .000
        16.300     -41.359   .3007     .000       -33.130   .3229     .000       -29.337   .2711     .000
        16.350     -41.490   .3003     .000       -33.249   .3226     .000       -29.420   .2707     .000
        16.400     -41.619   .2999     .000       -33.367   .3222     .000       -29.503   .2703     .000
        16.425     -41.683   .2997     .000       -33.425   .3220     .000       -29.544   .2701     .000
        16.450     -41.747   .2995     .000       -33.483   .3219     .000       -29.584   .2700     .000
        16.500     -41.872   .2992     .000       -33.598   .3215     .000       -29.665   .2696     .000
        16.550     -41.996   .2988     .000       -33.711   .3212     .000       -29.745   .2692     .000
        16.600     -42.118   .2985     .000       -33.823   .3208     .000       -29.825   .2689     .000
        16.650     -42.239   .2981     .000       -33.934   .3205     .000       -29.903   .2685     .000
        16.700     -42.358   .2978     .000       -34.043   .3202     .000       -29.981   .2681     .000
        16.750     -42.476   .2974     .000       -34.151   .3198     .000       -30.058   .2678     .000
        16.800     -42.593   .2971     .000       -34.258   .3195     .000       -30.135   .2674     .000
        16.850     -42.708   .2968     .000       -34.364   .3192     .000       -30.210   .2671     .000
        16.900     -42.822   .2965     .000       -34.468   .3189     .000       -30.285   .2668     .000
        16.950     -42.934   .2961     .000       -34.571   .3186     .000       -30.359   .2664     .000
        16.975     -42.990   .2960     .000       -34.623   .3184     .000       -30.396   .2662     .000
        17.000     -43.045   .2958     .000       -34.674   .3183     .000       -30.433   .2661     .000
        17.050     -43.155   .2955     .000       -34.775   .3180     .000       -30.506   .2657     .000
        17.075     -43.209   .2954     .000       -34.825   .3178     .000       -30.542   .2656     .000
        17.100     -43.264   .2952     .000       -34.875   .3176     .000       -30.578   .2654     .000
        17.150     -43.371   .2949     .000       -34.974   .3174     .000       -30.650   .2651     .000
        17.175     -43.424   .2947     .000       -35.023   .3172     .000       -30.686   .2649     .000
        17.200     -43.478   .2946     .000       -35.072   .3171     .000       -30.722   .2648     .000
        17.250     -43.582   .2943     .000       -35.168   .3168     .000       -30.793   .2644     .000
        17.300     -43.686   .2940     .000       -35.263   .3165     .000       -30.864   .2641     .000
        17.325     -43.738   .2938     .000       -35.311   .3163     .000       -30.899   .2639     .000
        17.350     -43.789   .2937     .000       -35.358   .3162     .000       -30.934   .2638     .000
        17.400     -43.890   .2934     .000       -35.451   .3159     .000       -31.004   .2635     .000
        17.450     -43.991   .2931     .000       -35.544   .3156     .000       -31.073   .2631     .000
        17.500     -44.090   .2928     .000       -35.635   .3153     .000       -31.142   .2628     .000
        17.550     -44.188   .2925     .000       -35.726   .3151     .000       -31.211   .2625     .000
        17.600     -44.286   .2923     .000       -35.815   .3148     .000       -31.279   .2622     .000
        17.650     -44.382   .2920     .000       -35.904   .3145     .000       -31.348   .2619     .000
        17.700     -44.477   .2917     .000       -35.991   .3143     .000       -31.416   .2616     .000
        17.725     -44.525   .2916     .000       -36.035   .3141     .000       -31.450   .2614     .000
        17.750     -44.572   .2914     .000       -36.078   .3140     .000       -31.484   .2613     .000
        17.800     -44.665   .2912     .000       -36.164   .3137     .000       -31.552   .2609     .000
        17.825     -44.712   .2910     .000       -36.206   .3136     .000       -31.587   .2608     .000
        17.850     -44.758   .2909     .000       -36.249   .3135     .000       -31.621   .2606     .000
        17.900     -44.849   .2907     .000       -36.333   .3132     .000       -31.690   .2603     .000
        17.950     -44.940   .2904     .000       -36.417   .3130     .000       -31.760   .2600     .000
        17.975     -44.985   .2903     .000       -36.458   .3128     .000       -31.794   .2598     .000
        18.000     -45.029   .2901     .000       -36.499   .3127     .000       -31.829   .2597     .000
        18.050     -45.118   .2899     .000       -36.581   .3125     .000       -31.902   .2593     .000
        18.100     -45.206   .2896     .000       -36.662   .3122     .000       -31.975   .2590     .000
        18.125     -45.250   .2895     .000       -36.702   .3121     .000       -32.012   .2588     .000
        18.150     -45.294   .2894     .000       -36.742   .3120     .000       -32.054   .2587     .000
        18.200     -45.380   .2891     .000       -36.821   .3117     .000       -32.132   .2584     .000
        18.250     -45.465   .2889     .000       -36.900   .3115     .000       -32.210   .2581     .000
        18.275     -45.508   .2888     .000       -36.940   .3114     .000       -32.248   .2580     .000
        18.300     -45.550   .2886     .000       -36.979   .3113     .000       -32.287   .2578     .000
        18.350     -45.634   .2884     .000       -37.058   .3110     .000       -32.361   .2576     .000
        18.400     -45.717   .2882     .000       -37.136   .3108     .000       -32.435   .2573     .000
        18.450     -45.799   .2879     .000       -37.214   .3106     .000       -32.507   .2570     .000
        18.475     -45.840   .2878     .000       -37.252   .3104     .000       -32.542   .2569     .000
        18.500     -45.881   .2877     .000       -37.291   .3103     .000       -32.578   .2568     .000
        18.550     -45.962   .2875     .000       -37.368   .3101     .000       -32.648   .2565     .000
        18.600     -46.043   .2872     .000       -37.445   .3099     .000       -32.717   .2563     .000
        18.650     -46.123   .2870     .000       -37.521   .3096     .000       -32.785   .2560     .000
        18.700     -46.202   .2868     .000       -37.597   .3094     .000       -32.853   .2558     .000
        18.750     -46.281   .2866     .000       -37.672   .3092     .000       -32.920   .2555     .000
        18.800     -46.359   .2863     .000       -37.748   .3090     .000       -32.986   .2553     .000
        18.850     -46.437   .2861     .000       -37.823   .3087     .000       -33.052   .2550     .000
        18.875     -46.475   .2860     .000       -37.861   .3086     .000       -33.084   .2549     .000
        18.900     -46.514   .2859     .000       -37.898   .3085     .000       -33.117   .2548     .000
        18.950     -46.591   .2857     .000       -37.972   .3083     .000       -33.181   .2546     .000
        18.975     -46.629   .2856     .000       -38.009   .3082     .000       -33.214   .2544     .000
        19.000     -46.667   .2854     .000       -38.045   .3081     .000       -33.246   .2543     .000
        19.050     -46.743   .2852     .000       -38.118   .3079     .000       -33.309   .2541     .000
        19.075     -46.781   .2851     .000       -38.155   .3078     .000       -33.341   .2540     .000
        19.100     -46.818   .2850     .000       -38.191   .3077     .000       -33.372   .2539     .000
        19.150     -46.893   .2848     .000       -38.263   .3075     .000       -33.435   .2536     .000
        19.200     -46.967   .2846     .000       -38.334   .3073     .000       -33.497   .2534     .000
        19.250     -47.041   .2844     .000       -38.405   .3071     .000       -33.559   .2532     .000
        19.300     -47.115   .2842     .000       -38.477   .3069     .000       -33.620   .2530     .000
        19.350     -47.188   .2840     .000       -38.548   .3067     .000       -33.680   .2527     .000
        19.400     -47.260   .2837     .000       -38.618   .3065     .000       -33.741   .2525     .000
        19.450     -47.332   .2835     .000       -38.688   .3063     .000       -33.800   .2523     .000
        19.500     -47.404   .2833     .000       -38.757   .3061     .000       -33.860   .2521     .000
        19.550     -47.475   .2831     .000       -38.826   .3059     .000       -33.919   .2519     .000
        19.600     -47.548   .2829     .000       -38.894   .3057     .000       -33.977   .2517     .000
        19.650     -47.621   .2828     .000       -38.962   .3055     .000       -34.036   .2514     .000
        19.700     -47.693   .2826     .000       -39.029   .3053     .000       -34.094   .2512     .000
        19.725     -47.728   .2825     .000       -39.063   .3052     .000       -34.122   .2511     .000
        19.750     -47.764   .2824     .000       -39.097   .3051     .000       -34.151   .2510     .000
        19.800     -47.834   .2822     .000       -39.164   .3049     .000       -34.208   .2508     .000
        19.850     -47.904   .2821     .000       -39.230   .3047     .000       -34.265   .2506     .000
        19.900     -47.973   .2819     .000       -39.297   .3046     .000       -34.321   .2504     .000
        19.950     -48.042   .2817     .000       -39.363   .3044     .000       -34.377   .2502     .000
        19.975     -48.076   .2816     .000       -39.396   .3043     .000       -34.405   .2501     .000
        20.000     -48.110   .2815     .000       -39.429   .3042     .000       -34.433   .2500     .000
        20.050     -48.178   .2814     .000       -39.494   .3040     .000       -34.488   .2498     .000
        20.075     -48.212   .2813     .000       -39.526   .3039     .000       -34.516   .2497     .000
        20.100     -48.245   .2812     .000       -39.559   .3038     .000       -34.543   .2496     .000
        20.150     -48.313   .2810     .000       -39.623   .3036     .000       -34.598   .2494     .000
        20.200     -48.379   .2809     .000       -39.687   .3034     .000       -34.652   .2492     .000
        20.250     -48.445   .2807     .000       -39.750   .3033     .000       -34.706   .2490     .000
        20.300     -48.512   .2806     .000       -39.814   .3031     .000       -34.760   .2488     .000
        20.350     -48.581   .2804     .000       -39.877   .3029     .000       -34.813   .2486     .000
        20.400     -48.648   .2802     .000       -39.939   .3027     .000       -34.866   .2484     .000
        20.450     -48.715   .2800     .000       -40.002   .3026     .000       -34.918   .2482     .000
        20.475     -48.749   .2800     .000       -40.033   .3025     .000       -34.945   .2481     .000
        20.500     -48.782   .2799     .000       -40.064   .3024     .000       -34.971   .2480     .000
        20.550     -48.847   .2797     .000       -40.126   .3022     .000       -35.023   .2478     .000
        20.600     -48.912   .2796     .000       -40.187   .3020     .000       -35.075   .2476     .000
        20.650     -48.977   .2794     .000       -40.249   .3018     .000       -35.126   .2475     .000
        20.675     -49.009   .2793     .000       -40.279   .3018     .000       -35.152   .2474     .000
        20.700     -49.041   .2792     .000       -40.309   .3017     .000       -35.177   .2473     .000
        20.750     -49.105   .2791     .000       -40.370   .3015     .000       -35.228   .2471     .000
        20.800     -49.168   .2789     .000       -40.430   .3013     .000       -35.279   .2469     .000
        20.850     -49.231   .2788     .000       -40.490   .3012     .000       -35.329   .2467     .000
        20.900     -49.293   .2786     .000       -40.549   .3010     .000       -35.379   .2465     .000
        20.950     -49.355   .2785     .000       -40.609   .3008     .000       -35.429   .2463     .000
        20.975     -49.386   .2784     .000       -40.638   .3007     .000       -35.454   .2463     .000
        21.000     -49.417   .2783     .000       -40.668   .3007     .000       -35.478   .2462     .000
        21.050     -49.479   .2782     .000       -40.726   .3005     .000       -35.528   .2460     .000
        21.100     -49.541   .2780     .000       -40.785   .3003     .000       -35.577   .2458     .000
        21.150     -49.604   .2779     .000       -40.843   .3002     .000       -35.625   .2456     .000
        21.200     -49.665   .2777     .000       -40.901   .3000     .000       -35.674   .2454     .000
        21.250     -49.727   .2775     .000       -40.958   .2998     .000       -35.722   .2453     .000
        21.300     -49.788   .2774     .000       -41.016   .2997     .000       -35.770   .2451     .000
        21.350     -49.848   .2772     .000       -41.073   .2995     .000       -35.817   .2449     .000
        21.400     -49.908   .2771     .000       -41.129   .2993     .000       -35.865   .2447     .000
        21.425     -49.938   .2770     .000       -41.158   .2993     .000       -35.889   .2447     .000
        21.450     -49.968   .2769     .000       -41.186   .2992     .000       -35.912   .2446     .000
        21.500     -50.027   .2768     .000       -41.242   .2990     .000       -35.959   .2444     .000
        21.550     -50.086   .2767     .000       -41.298   .2989     .000       -36.006   .2442     .000
        21.600     -50.144   .2765     .000       -41.354   .2987     .000       -36.052   .2441     .000
        21.650     -50.202   .2764     .000       -41.409   .2986     .000       -36.098   .2439     .000
        21.700     -50.260   .2762     .000       -41.464   .2984     .000       -36.144   .2437     .000
        21.750     -50.318   .2761     .000       -41.519   .2982     .000       -36.190   .2436     .000
        21.800     -50.375   .2759     .000       -41.573   .2981     .000       -36.236   .2434     .000
        21.850     -50.432   .2758     .000       -41.628   .2979     .000       -36.281   .2432     .000
        21.900     -50.489   .2757     .000       -41.682   .2978     .000       -36.326   .2431     .000
        21.950     -50.547   .2755     .000       -41.736   .2976     .000       -36.371   .2429     .000
        21.975     -50.575   .2754     .000       -41.762   .2975     .000       -36.393   .2428     .000
        22.000     -50.604   .2754     .000       -41.789   .2975     .000       -36.415   .2427     .000
        22.050     -50.661   .2752     .000       -41.842   .2973     .000       -36.460   .2426     .000
        22.100     -50.717   .2751     .000       -41.895   .2972     .000       -36.504   .2424     .000
        22.150     -50.773   .2750     .000       -41.948   .2970     .000       -36.548   .2422     .000
        22.200     -50.828   .2748     .000       -42.001   .2969     .000       -36.591   .2421     .000
        22.225     -50.856   .2748     .000       -42.027   .2968     .000       -36.613   .2420     .000
        22.250     -50.884   .2747     .000       -42.053   .2967     .000       -36.635   .2419     .000
        22.300     -50.939   .2745     .000       -42.105   .2966     .000       -36.678   .2418     .000
        22.350     -50.993   .2744     .000       -42.157   .2964     .000       -36.721   .2416     .000
        22.400     -51.047   .2743     .000       -42.209   .2963     .000       -36.764   .2415     .000
        22.450     -51.101   .2741     .000       -42.260   .2961     .000       -36.807   .2413     .000
        22.475     -51.128   .2741     .000       -42.286   .2961     .000       -36.828   .2412     .000
        22.500     -51.155   .2740     .000       -42.311   .2960     .000       -36.849   .2411     .000
        22.550     -51.208   .2739     .000       -42.362   .2958     .000       -36.891   .2410     .000
        22.600     -51.261   .2737     .000       -42.413   .2957     .000       -36.933   .2408     .000
        22.650     -51.314   .2736     .000       -42.463   .2956     .000       -36.975   .2407     .000
        22.700     -51.367   .2735     .000       -42.513   .2954     .000       -37.017   .2405     .000
        22.750     -51.420   .2734     .000       -42.563   .2953     .000       -37.058   .2404     .000
        22.800     -51.472   .2732     .000       -42.613   .2951     .000       -37.100   .2402     .000
        22.850     -51.525   .2731     .000       -42.662   .2950     .000       -37.141   .2401     .000
        22.900     -51.577   .2730     .000       -42.712   .2948     .000       -37.181   .2399     .000
        22.950     -51.629   .2728     .000       -42.761   .2947     .000       -37.222   .2398     .000
        22.975     -51.655   .2728     .000       -42.785   .2946     .000       -37.242   .2397     .000
        23.000     -51.681   .2727     .000       -42.810   .2946     .000       -37.263   .2396     .000
        23.050     -51.732   .2726     .000       -42.858   .2944     .000       -37.303   .2395     .000
        23.100     -51.783   .2725     .000       -42.907   .2943     .000       -37.343   .2393     .000
        23.150     -51.834   .2723     .000       -42.955   .2942     .000       -37.383   .2392     .000
        23.200     -51.884   .2722     .000       -43.003   .2940     .000       -37.422   .2390     .000
        23.225     -51.910   .2721     .000       -43.027   .2940     .000       -37.442   .2390     .000
        23.250     -51.935   .2721     .000       -43.051   .2939     .000       -37.462   .2389     .000
        23.300     -51.985   .2720     .000       -43.099   .2937     .000       -37.501   .2388     .000
        23.350     -52.034   .2718     .000       -43.146   .2936     .000       -37.540   .2386     .000
        23.400     -52.084   .2717     .000       -43.193   .2935     .000       -37.579   .2385     .000
        23.450     -52.133   .2716     .000       -43.240   .2933     .000       -37.618   .2383     .000
        23.500     -52.182   .2715     .000       -43.287   .2932     .000       -37.657   .2382     .000
        23.550     -52.230   .2713     .000       -43.333   .2931     .000       -37.695   .2381     .000
        23.600     -52.279   .2712     .000       -43.379   .2930     .000       -37.733   .2379     .000
        23.650     -52.328   .2711     .000       -43.425   .2928     .000       -37.771   .2378     .000
        23.700     -52.376   .2710     .000       -43.471   .2927     .000       -37.809   .2376     .000
        23.750     -52.424   .2709     .000       -43.517   .2926     .000       -37.847   .2375     .000
        23.800     -52.472   .2708     .000       -43.563   .2924     .000       -37.884   .2374     .000
        23.850     -52.520   .2706     .000       -43.608   .2923     .000       -37.922   .2372     .000
        23.900     -52.568   .2705     .000       -43.653   .2922     .000       -37.959   .2371     .000
        23.950     -52.615   .2704     .000       -43.698   .2920     .000       -37.996   .2370     .000
        23.975     -52.639   .2703     .000       -43.721   .2920     .000       -38.014   .2369     .000
        24.000     -52.663   .2703     .000       -43.743   .2919     .000       -38.033   .2368     .000
end
