 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      11.77361   .000E+00  -.195E+01   .126E+04  -.792E+00   .000E+00   .000E+00   .654E-23   .000E+00   .814E+00   .000E+00   .000E+00   .000E+00     160
      11.85423   .000E+00  -.238E+01   .126E+04  -.984E+00   .000E+00   .000E+00   .393E-23   .000E+00   .988E+00   .000E+00   .000E+00   .000E+00     161
      11.93485   .000E+00  -.288E+01   .126E+04  -.122E+01   .000E+00   .000E+00   .231E-23   .000E+00   .119E+01   .000E+00   .000E+00   .000E+00     162
      12.01547   .000E+00  -.347E+01   .126E+04  -.150E+01   .000E+00   .000E+00   .132E-23   .000E+00   .144E+01   .000E+00   .000E+00   .000E+00     163
      12.09609   .000E+00  -.417E+01   .126E+04  -.183E+01   .000E+00   .000E+00   .734E-24   .000E+00   .172E+01   .000E+00   .000E+00   .000E+00     164
      12.17670   .000E+00  -.497E+01   .126E+04  -.223E+01   .000E+00   .000E+00   .394E-24   .000E+00   .205E+01   .000E+00   .000E+00   .000E+00     165
      12.25732   .000E+00  -.591E+01   .126E+04  -.271E+01   .000E+00   .000E+00   .203E-24   .000E+00   .243E+01   .000E+00   .000E+00   .000E+00     166
      12.33794   .000E+00  -.698E+01   .126E+04  -.327E+01   .000E+00   .000E+00   .977E-25   .000E+00   .286E+01   .000E+00   .000E+00   .000E+00     167
      12.41856   .000E+00  -.822E+01   .126E+04  -.393E+01   .000E+00   .000E+00   .420E-25   .000E+00   .336E+01   .000E+00   .000E+00   .000E+00     168
      12.49918   .000E+00  -.962E+01   .126E+04  -.471E+01   .000E+00   .000E+00   .138E-25   .000E+00   .393E+01   .000E+00   .000E+00   .000E+00     169
      12.57979   .000E+00  -.112E+02   .126E+04  -.561E+01   .000E+00   .000E+00   .677E-27   .000E+00   .457E+01   .000E+00   .000E+00   .000E+00     170
      12.66041   .000E+00  -.130E+02   .126E+04  -.666E+01   .000E+00   .000E+00   .000E+00   .000E+00   .530E+01   .000E+00   .000E+00   .000E+00     171
      12.74103   .000E+00  -.151E+02   .126E+04  -.788E+01   .000E+00   .000E+00   .000E+00   .000E+00   .611E+01   .000E+00   .000E+00   .000E+00     172
      12.82165   .000E+00  -.173E+02   .126E+04  -.928E+01   .000E+00   .000E+00   .000E+00   .000E+00   .702E+01   .000E+00   .000E+00   .000E+00     173
      12.90226   .000E+00  -.198E+02   .126E+04  -.109E+02   .000E+00   .000E+00   .000E+00   .000E+00   .802E+01   .000E+00   .000E+00   .000E+00     174
      12.98288   .000E+00  -.226E+02   .126E+04  -.127E+02   .000E+00   .000E+00   .000E+00   .000E+00   .913E+01   .000E+00   .000E+00   .000E+00     175
      13.06350   .000E+00  -.257E+02   .126E+04  -.148E+02   .000E+00   .000E+00   .000E+00   .000E+00   .104E+02   .000E+00   .000E+00   .000E+00     176
      13.14412   .000E+00  -.291E+02   .126E+04  -.171E+02   .000E+00   .000E+00   .000E+00   .000E+00   .117E+02   .000E+00   .000E+00   .000E+00     177
      13.22474   .000E+00  -.328E+02   .126E+04  -.198E+02   .000E+00   .000E+00   .000E+00   .000E+00   .132E+02   .000E+00   .000E+00   .000E+00     178
      13.30535   .000E+00  -.368E+02   .126E+04  -.227E+02   .000E+00   .000E+00   .000E+00   .000E+00   .147E+02   .000E+00   .000E+00   .000E+00     179
      13.38597   .000E+00  -.411E+02   .126E+04  -.260E+02   .000E+00   .000E+00   .000E+00   .000E+00   .164E+02   .000E+00   .000E+00   .000E+00     180
      13.46659   .000E+00  -.458E+02   .126E+04  -.297E+02   .000E+00   .000E+00   .000E+00   .000E+00   .183E+02   .000E+00   .000E+00   .000E+00     181
      13.54721   .000E+00  -.508E+02   .126E+04  -.338E+02   .000E+00   .000E+00   .000E+00   .000E+00   .202E+02   .000E+00   .000E+00   .000E+00     182
      13.62783   .000E+00  -.562E+02   .126E+04  -.384E+02   .000E+00   .000E+00   .000E+00   .000E+00   .223E+02   .000E+00   .000E+00   .000E+00     183
      13.70844   .000E+00  -.618E+02   .126E+04  -.434E+02   .000E+00   .000E+00   .000E+00   .000E+00   .245E+02   .000E+00   .000E+00   .000E+00     184
      13.78906   .000E+00  -.678E+02   .126E+04  -.488E+02   .000E+00   .000E+00   .000E+00   .000E+00   .269E+02   .000E+00   .000E+00   .000E+00     185
      13.86968   .000E+00  -.742E+02   .126E+04  -.548E+02   .000E+00   .000E+00   .000E+00   .000E+00   .293E+02   .000E+00   .000E+00   .000E+00     186
      13.95030   .000E+00  -.808E+02   .126E+04  -.613E+02   .000E+00   .000E+00   .000E+00   .000E+00   .319E+02   .000E+00   .000E+00   .000E+00     187
      14.03092   .000E+00  -.877E+02   .126E+04  -.684E+02   .000E+00   .000E+00   .000E+00   .000E+00   .345E+02   .000E+00   .000E+00   .000E+00     188
      14.11153   .000E+00  -.949E+02   .126E+04  -.760E+02   .000E+00   .000E+00   .000E+00   .000E+00   .373E+02   .000E+00   .000E+00   .000E+00     189
      14.19215   .000E+00  -.102E+03   .126E+04  -.843E+02   .000E+00   .000E+00   .000E+00   .000E+00   .402E+02   .000E+00   .000E+00   .000E+00     190
      14.27277   .000E+00  -.110E+03   .126E+04  -.931E+02   .000E+00   .000E+00   .000E+00   .000E+00   .431E+02   .000E+00   .000E+00   .000E+00     191
      14.35339   .000E+00  -.118E+03   .126E+04  -.103E+03   .000E+00   .000E+00   .000E+00   .000E+00   .461E+02   .000E+00   .000E+00   .000E+00     192
      14.43400   .000E+00  -.126E+03   .126E+04  -.113E+03   .000E+00   .000E+00   .000E+00   .000E+00   .492E+02   .000E+00   .000E+00   .000E+00     193
      14.51462   .000E+00  -.134E+03   .126E+04  -.124E+03   .000E+00   .000E+00   .000E+00   .000E+00   .523E+02   .000E+00   .000E+00   .000E+00     194
      14.59524   .000E+00  -.142E+03   .126E+04  -.135E+03   .000E+00   .000E+00   .000E+00   .000E+00   .554E+02   .000E+00   .000E+00   .000E+00     195
      14.67586   .000E+00  -.151E+03   .126E+04  -.147E+03   .000E+00   .000E+00   .000E+00   .000E+00   .586E+02   .000E+00   .000E+00   .000E+00     196
      14.75648   .000E+00  -.159E+03   .126E+04  -.160E+03   .000E+00   .000E+00   .000E+00   .000E+00   .618E+02   .000E+00   .000E+00   .000E+00     197
      14.83709   .000E+00  -.167E+03   .126E+04  -.173E+03   .000E+00   .000E+00   .000E+00   .000E+00   .649E+02   .000E+00   .000E+00   .000E+00     198
      14.91771   .000E+00  -.176E+03   .126E+04  -.188E+03   .000E+00   .000E+00   .000E+00   .000E+00   .681E+02   .000E+00   .000E+00   .000E+00     199
      14.95886   .000E+00  -.182E+03   .126E+04  -.195E+03   .000E+00   .000E+00   .000E+00   .000E+00   .696E+02   .000E+00   .000E+00   .000E+00     200
      15.00000   .000E+00  -.186E+03   .126E+04  -.203E+03   .000E+00   .000E+00   .000E+00   .000E+00   .712E+02   .000E+00   .000E+00   .000E+00     201
      15.09378   .000E+00  -.193E+03   .126E+04  -.221E+03   .000E+00   .000E+00   .000E+00   .000E+00   .748E+02   .000E+00   .000E+00   .000E+00     202
      15.17001   .000E+00  -.201E+03   .126E+04  -.236E+03   .000E+00   .000E+00   .000E+00   .000E+00   .776E+02   .000E+00   .000E+00   .000E+00     203
      15.25187   .000E+00  -.209E+03   .126E+04  -.253E+03   .000E+00   .000E+00   .000E+00   .000E+00   .805E+02   .000E+00   .000E+00   .000E+00     204
      15.33207   .000E+00  -.216E+03   .126E+04  -.271E+03   .000E+00   .000E+00   .000E+00   .000E+00   .833E+02   .000E+00   .000E+00   .000E+00     205
      15.41256   .000E+00  -.224E+03   .126E+04  -.289E+03   .000E+00   .000E+00   .000E+00   .000E+00   .860E+02   .000E+00   .000E+00   .000E+00     206
      15.49304   .000E+00  -.231E+03   .126E+04  -.307E+03   .000E+00   .000E+00   .000E+00   .000E+00   .886E+02   .000E+00   .000E+00   .000E+00     207
      15.57352   .000E+00  -.237E+03   .126E+04  -.326E+03   .000E+00   .000E+00   .000E+00   .000E+00   .911E+02   .000E+00   .000E+00   .000E+00     208
      15.65400   .000E+00  -.244E+03   .126E+04  -.346E+03   .000E+00   .000E+00   .000E+00   .000E+00   .935E+02   .000E+00   .000E+00   .000E+00     209
      15.73448   .000E+00  -.250E+03   .126E+04  -.366E+03   .000E+00   .000E+00   .000E+00   .000E+00   .957E+02   .000E+00   .000E+00   .000E+00     210
      15.81496   .000E+00  -.255E+03   .126E+04  -.386E+03   .000E+00   .000E+00   .000E+00   .000E+00   .977E+02   .000E+00   .000E+00   .000E+00     211
      15.89544   .000E+00  -.260E+03   .126E+04  -.407E+03   .000E+00   .000E+00   .000E+00   .000E+00   .996E+02   .000E+00   .000E+00   .000E+00     212
      15.97593   .000E+00  -.265E+03   .126E+04  -.429E+03   .000E+00   .000E+00   .000E+00   .000E+00   .101E+03   .000E+00   .000E+00   .000E+00     213
      16.05641   .000E+00  -.270E+03   .126E+04  -.450E+03   .000E+00   .000E+00   .000E+00   .000E+00   .103E+03   .000E+00   .000E+00   .000E+00     214
      16.13689   .000E+00  -.274E+03   .126E+04  -.473E+03   .000E+00   .000E+00   .000E+00   .000E+00   .104E+03   .000E+00   .000E+00   .000E+00     215
      16.21737   .000E+00  -.277E+03   .126E+04  -.495E+03   .000E+00   .000E+00   .000E+00   .000E+00   .106E+03   .000E+00   .000E+00   .000E+00     216
      16.29785   .000E+00  -.280E+03   .126E+04  -.517E+03   .000E+00   .000E+00   .000E+00   .000E+00   .107E+03   .000E+00   .000E+00   .000E+00     217
      16.37833   .000E+00  -.283E+03   .126E+04  -.540E+03   .000E+00   .000E+00   .000E+00   .000E+00   .107E+03   .000E+00   .000E+00   .000E+00     218
      16.45881   .000E+00  -.285E+03   .126E+04  -.563E+03   .000E+00   .000E+00   .000E+00   .000E+00   .108E+03   .000E+00   .000E+00   .000E+00     219
      16.53930   .000E+00  -.286E+03   .126E+04  -.586E+03   .000E+00   .000E+00   .000E+00   .000E+00   .109E+03   .000E+00   .000E+00   .000E+00     220
      16.61978   .000E+00  -.287E+03   .126E+04  -.609E+03   .000E+00   .000E+00   .000E+00   .000E+00   .109E+03   .000E+00   .000E+00   .000E+00     221
      16.70026   .000E+00  -.288E+03   .126E+04  -.632E+03   .000E+00   .000E+00   .000E+00   .000E+00   .109E+03   .000E+00   .000E+00   .000E+00     222
      16.78074   .000E+00  -.288E+03   .126E+04  -.655E+03   .000E+00   .000E+00   .000E+00   .000E+00   .109E+03   .000E+00   .000E+00   .000E+00     223
      16.86122   .000E+00  -.287E+03   .126E+04  -.678E+03   .000E+00   .000E+00   .000E+00   .000E+00   .109E+03   .000E+00   .000E+00   .000E+00     224
      16.94170   .000E+00  -.286E+03   .126E+04  -.702E+03   .000E+00   .000E+00   .000E+00   .000E+00   .108E+03   .000E+00   .000E+00   .000E+00     225
      17.02218   .000E+00  -.284E+03   .126E+04  -.724E+03   .000E+00   .000E+00   .000E+00   .000E+00   .107E+03   .000E+00   .000E+00   .000E+00     226
      17.10266   .000E+00  -.282E+03   .126E+04  -.747E+03   .000E+00   .000E+00   .000E+00   .000E+00   .106E+03   .000E+00   .000E+00   .000E+00     227
      17.18315   .000E+00  -.280E+03   .126E+04  -.770E+03   .000E+00   .000E+00   .000E+00   .000E+00   .105E+03   .000E+00   .000E+00   .000E+00     228
      17.26363   .000E+00  -.277E+03   .126E+04  -.792E+03   .000E+00   .000E+00   .000E+00   .000E+00   .104E+03   .000E+00   .000E+00   .000E+00     229
      17.34411   .000E+00  -.273E+03   .126E+04  -.814E+03   .000E+00   .000E+00   .000E+00   .000E+00   .103E+03   .000E+00   .000E+00   .000E+00     230
      17.42459   .000E+00  -.269E+03   .126E+04  -.836E+03   .000E+00   .000E+00   .000E+00   .000E+00   .101E+03   .000E+00   .000E+00   .000E+00     231
      17.50507   .000E+00  -.264E+03   .126E+04  -.857E+03   .000E+00   .000E+00   .000E+00   .000E+00   .993E+02   .000E+00   .000E+00   .000E+00     232
      17.58555   .000E+00  -.260E+03   .126E+04  -.878E+03   .000E+00   .000E+00   .000E+00   .000E+00   .973E+02   .000E+00   .000E+00   .000E+00     233
      17.66603   .000E+00  -.254E+03   .126E+04  -.898E+03   .000E+00   .000E+00   .000E+00   .000E+00   .952E+02   .000E+00   .000E+00   .000E+00     234
      17.74652   .000E+00  -.248E+03   .126E+04  -.918E+03   .000E+00   .000E+00   .000E+00   .000E+00   .929E+02   .000E+00   .000E+00   .000E+00     235
      17.82700   .000E+00  -.242E+03   .126E+04  -.938E+03   .000E+00   .000E+00   .000E+00   .000E+00   .905E+02   .000E+00   .000E+00   .000E+00     236
      17.90748   .000E+00  -.236E+03   .126E+04  -.957E+03   .000E+00   .000E+00   .000E+00   .000E+00   .880E+02   .000E+00   .000E+00   .000E+00     237
      17.98796   .000E+00  -.229E+03   .126E+04  -.975E+03   .000E+00   .000E+00   .000E+00   .000E+00   .853E+02   .000E+00   .000E+00   .000E+00     238
      18.06844   .000E+00  -.222E+03   .126E+04  -.993E+03   .000E+00   .000E+00   .000E+00   .000E+00   .826E+02   .000E+00   .000E+00   .000E+00     239
      18.14893   .000E+00  -.214E+03   .126E+04  -.101E+04   .000E+00   .000E+00   .000E+00   .000E+00   .797E+02   .000E+00   .000E+00   .000E+00     240
      18.22941   .000E+00  -.207E+03   .126E+04  -.103E+04   .000E+00   .000E+00   .000E+00   .000E+00   .768E+02   .000E+00   .000E+00   .000E+00     241
      18.30989   .000E+00  -.199E+03   .126E+04  -.104E+04   .000E+00   .000E+00   .000E+00   .000E+00   .738E+02   .000E+00   .000E+00   .000E+00     242
      18.39037   .000E+00  -.191E+03   .126E+04  -.106E+04   .000E+00   .000E+00   .000E+00   .000E+00   .707E+02   .000E+00   .000E+00   .000E+00     243
      18.47085   .000E+00  -.183E+03   .126E+04  -.107E+04   .000E+00   .000E+00   .000E+00   .000E+00   .676E+02   .000E+00   .000E+00   .000E+00     244
      18.55133   .000E+00  -.174E+03   .126E+04  -.109E+04   .000E+00   .000E+00   .000E+00   .000E+00   .645E+02   .000E+00   .000E+00   .000E+00     245
      18.63181   .000E+00  -.166E+03   .126E+04  -.110E+04   .000E+00   .000E+00   .000E+00   .000E+00   .614E+02   .000E+00   .000E+00   .000E+00     246
      18.71230   .000E+00  -.158E+03   .126E+04  -.111E+04   .000E+00   .000E+00   .000E+00   .000E+00   .582E+02   .000E+00   .000E+00   .000E+00     247
      18.79278   .000E+00  -.150E+03   .126E+04  -.112E+04   .000E+00   .000E+00   .000E+00   .000E+00   .551E+02   .000E+00   .000E+00   .000E+00     248
      18.87326   .000E+00  -.141E+03   .126E+04  -.114E+04   .000E+00   .000E+00   .000E+00   .000E+00   .520E+02   .000E+00   .000E+00   .000E+00     249
      18.95374   .000E+00  -.133E+03   .126E+04  -.115E+04   .000E+00   .000E+00   .000E+00   .000E+00   .490E+02   .000E+00   .000E+00   .000E+00     250
      19.03422   .000E+00  -.125E+03   .126E+04  -.116E+04   .000E+00   .000E+00   .000E+00   .000E+00   .460E+02   .000E+00   .000E+00   .000E+00     251
      19.11470   .000E+00  -.118E+03   .126E+04  -.117E+04   .000E+00   .000E+00   .000E+00   .000E+00   .431E+02   .000E+00   .000E+00   .000E+00     252
      19.19518   .000E+00  -.110E+03   .126E+04  -.118E+04   .000E+00   .000E+00   .000E+00   .000E+00   .403E+02   .000E+00   .000E+00   .000E+00     253
      19.27567   .000E+00  -.103E+03   .126E+04  -.118E+04   .000E+00   .000E+00   .000E+00   .000E+00   .375E+02   .000E+00   .000E+00   .000E+00     254
      19.35615   .000E+00  -.955E+02   .126E+04  -.119E+04   .000E+00   .000E+00   .000E+00   .000E+00   .348E+02   .000E+00   .000E+00   .000E+00     255
      19.43663   .000E+00  -.886E+02   .126E+04  -.120E+04   .000E+00   .000E+00   .000E+00   .000E+00   .323E+02   .000E+00   .000E+00   .000E+00     256
      19.51711   .000E+00  -.819E+02   .126E+04  -.121E+04   .000E+00   .000E+00   .000E+00   .000E+00   .298E+02   .000E+00   .000E+00   .000E+00     257
      19.59759   .000E+00  -.756E+02   .126E+04  -.121E+04   .000E+00   .000E+00   .000E+00   .000E+00   .274E+02   .000E+00   .000E+00   .000E+00     258
      19.67807   .000E+00  -.695E+02   .126E+04  -.122E+04   .000E+00   .000E+00   .000E+00   .000E+00   .252E+02   .000E+00   .000E+00   .000E+00     259
      19.75856   .000E+00  -.637E+02   .126E+04  -.122E+04   .000E+00   .000E+00   .000E+00   .000E+00   .231E+02   .000E+00   .000E+00   .000E+00     260
      19.83904   .000E+00  -.583E+02   .126E+04  -.123E+04   .000E+00   .000E+00   .000E+00   .000E+00   .211E+02   .000E+00   .000E+00   .000E+00     261
      19.91952   .000E+00  -.532E+02   .126E+04  -.123E+04   .000E+00   .000E+00   .000E+00   .000E+00   .192E+02   .000E+00   .000E+00   .000E+00     262
      20.00000   .000E+00  -.483E+02   .126E+04  -.123E+04   .000E+00   .000E+00   .000E+00   .000E+00   .174E+02   .000E+00   .000E+00   .000E+00     263
      20.08064   .000E+00  -.438E+02   .126E+04  -.124E+04   .000E+00   .000E+00   .000E+00   .000E+00   .158E+02   .000E+00   .000E+00   .000E+00     264
      20.16125   .000E+00  -.396E+02   .126E+04  -.124E+04   .000E+00   .000E+00   .000E+00   .000E+00   .142E+02   .000E+00   .000E+00   .000E+00     265
      20.24187   .000E+00  -.357E+02   .126E+04  -.124E+04   .000E+00   .000E+00   .000E+00   .000E+00   .128E+02   .000E+00   .000E+00   .000E+00     266
      20.32249   .000E+00  -.321E+02   .126E+04  -.125E+04   .000E+00   .000E+00   .000E+00   .000E+00   .115E+02   .000E+00   .000E+00   .000E+00     267
      20.40311   .000E+00  -.287E+02   .126E+04  -.125E+04   .000E+00   .000E+00   .000E+00   .000E+00   .103E+02   .000E+00   .000E+00   .000E+00     268
      20.48372   .000E+00  -.256E+02   .126E+04  -.125E+04   .000E+00   .000E+00   .000E+00   .000E+00   .916E+01   .000E+00   .000E+00   .000E+00     269
      20.56434   .000E+00  -.228E+02   .126E+04  -.125E+04   .000E+00   .000E+00   .000E+00   .000E+00   .814E+01   .000E+00   .000E+00   .000E+00     270
      20.64496   .000E+00  -.203E+02   .126E+04  -.125E+04   .000E+00   .000E+00   .000E+00   .000E+00   .721E+01   .000E+00   .000E+00   .000E+00     271
      20.72558   .000E+00  -.179E+02   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .637E+01   .000E+00   .000E+00   .000E+00     272
      20.80620   .000E+00  -.158E+02   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .562E+01   .000E+00   .000E+00   .000E+00     273
      20.88681   .000E+00  -.139E+02   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .493E+01   .000E+00   .000E+00   .000E+00     274
      20.96743   .000E+00  -.122E+02   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .432E+01   .000E+00   .000E+00   .000E+00     275
      21.04805   .000E+00  -.107E+02   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .377E+01   .000E+00   .000E+00   .000E+00     276
      21.12867   .000E+00  -.931E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .328E+01   .000E+00   .000E+00   .000E+00     277
      21.20929   .000E+00  -.809E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .285E+01   .000E+00   .000E+00   .000E+00     278
      21.28990   .000E+00  -.701E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .246E+01   .000E+00   .000E+00   .000E+00     279
      21.37052   .000E+00  -.605E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .212E+01   .000E+00   .000E+00   .000E+00     280
      21.45114   .000E+00  -.521E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .182E+01   .000E+00   .000E+00   .000E+00     281
      21.53176   .000E+00  -.447E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .156E+01   .000E+00   .000E+00   .000E+00     282
      21.61238   .000E+00  -.383E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .134E+01   .000E+00   .000E+00   .000E+00     283
      21.69299   .000E+00  -.326E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .114E+01   .000E+00   .000E+00   .000E+00     284
      21.77361   .000E+00  -.278E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .966E+00   .000E+00   .000E+00   .000E+00     285
      21.85423   .000E+00  -.235E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .817E+00   .000E+00   .000E+00   .000E+00     286
      21.93485   .000E+00  -.199E+01   .126E+04  -.126E+04   .000E+00   .000E+00   .000E+00   .000E+00   .689E+00   .000E+00   .000E+00   .000E+00     287
      22.01546   .000E+00  -.168E+01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .580E+00   .000E+00   .000E+00   .000E+00     288
      22.09608   .000E+00  -.141E+01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .486E+00   .000E+00   .000E+00   .000E+00     289
      22.17670   .000E+00  -.118E+01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .406E+00   .000E+00   .000E+00   .000E+00     290
      22.25732   .000E+00  -.983E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .338E+00   .000E+00   .000E+00   .000E+00     291
      22.33794   .000E+00  -.818E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .281E+00   .000E+00   .000E+00   .000E+00     292
      22.41855   .000E+00  -.678E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .233E+00   .000E+00   .000E+00   .000E+00     293
      22.49917   .000E+00  -.561E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .192E+00   .000E+00   .000E+00   .000E+00     294
      22.57979   .000E+00  -.462E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .158E+00   .000E+00   .000E+00   .000E+00     295
      22.66041   .000E+00  -.380E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .130E+00   .000E+00   .000E+00   .000E+00     296
      22.74103   .000E+00  -.311E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .106E+00   .000E+00   .000E+00   .000E+00     297
      22.82164   .000E+00  -.254E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .863E-01   .000E+00   .000E+00   .000E+00     298
      22.90226   .000E+00  -.206E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .701E-01   .000E+00   .000E+00   .000E+00     299
      22.98288   .000E+00  -.167E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .567E-01   .000E+00   .000E+00   .000E+00     300
      23.06350   .000E+00  -.135E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .458E-01   .000E+00   .000E+00   .000E+00     301
      23.14412   .000E+00  -.109E+00   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .368E-01   .000E+00   .000E+00   .000E+00     302
      23.22473   .000E+00  -.875E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .295E-01   .000E+00   .000E+00   .000E+00     303
      23.30535   .000E+00  -.701E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .236E-01   .000E+00   .000E+00   .000E+00     304
      23.38597   .000E+00  -.559E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .188E-01   .000E+00   .000E+00   .000E+00     305
      23.46659   .000E+00  -.445E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .149E-01   .000E+00   .000E+00   .000E+00     306
      23.54720   .000E+00  -.352E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .118E-01   .000E+00   .000E+00   .000E+00     307
      23.62782   .000E+00  -.278E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .930E-02   .000E+00   .000E+00   .000E+00     308
      23.70844   .000E+00  -.219E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .730E-02   .000E+00   .000E+00   .000E+00     309
      23.78906   .000E+00  -.172E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .572E-02   .000E+00   .000E+00   .000E+00     310
      23.86968   .000E+00  -.134E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .447E-02   .000E+00   .000E+00   .000E+00     311
      23.95029   .000E+00  -.105E-01   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .347E-02   .000E+00   .000E+00   .000E+00     312
      24.03091   .000E+00  -.814E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .269E-02   .000E+00   .000E+00   .000E+00     313
      24.11153   .000E+00  -.630E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .208E-02   .000E+00   .000E+00   .000E+00     314
      24.19215   .000E+00  -.486E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .160E-02   .000E+00   .000E+00   .000E+00     315
      24.27277   .000E+00  -.373E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .123E-02   .000E+00   .000E+00   .000E+00     316
      24.35338   .000E+00  -.286E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .939E-03   .000E+00   .000E+00   .000E+00     317
      24.43400   .000E+00  -.218E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .715E-03   .000E+00   .000E+00   .000E+00     318
      24.51462   .000E+00  -.166E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .543E-03   .000E+00   .000E+00   .000E+00     319
      24.59524   .000E+00  -.126E-02   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .411E-03   .000E+00   .000E+00   .000E+00     320
      24.67586   .000E+00  -.950E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .309E-03   .000E+00   .000E+00   .000E+00     321
      24.75647   .000E+00  -.715E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .232E-03   .000E+00   .000E+00   .000E+00     322
      24.83709   .000E+00  -.536E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .174E-03   .000E+00   .000E+00   .000E+00     323
      24.91771   .000E+00  -.400E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .129E-03   .000E+00   .000E+00   .000E+00     324
      24.99833   .000E+00  -.298E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .961E-04   .000E+00   .000E+00   .000E+00     325
      25.07895   .000E+00  -.221E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .710E-04   .000E+00   .000E+00   .000E+00     326
      25.15956   .000E+00  -.163E-03   .126E+04  -.127E+04   .000E+00   .000E+00   .000E+00   .000E+00   .523E-04   .000E+00   .000E+00   .000E+00     327
