 ******* Program HYDRUS
 ******* Solute transport with nonlinear cation adsorption - Lai - Jurinak      
  
 Date:   1.10.    Time:  14: 3:59
 Units: L = cm   , T = days , M = mmol 



                             Node(  1)                                 Node( 51)                                 Node(101)

       time         h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc     
        24.595        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .124E-28          .000   .4480   20.000   .411E-03
        24.676        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .731E-29          .000   .4480   20.000   .309E-03
        24.756        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .402E-29          .000   .4480   20.000   .232E-03
        24.837        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .190E-29          .000   .4480   20.000   .174E-03
        24.918        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .129E-03
        24.998        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .961E-04
        25.079        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .710E-04
        25.160        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .523E-04
        25.240        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .384E-04
        25.321        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .280E-04
        25.401        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .204E-04
        25.482        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .148E-04
        25.563        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .107E-04
        25.643        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .767E-05
        25.724        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .549E-05
        25.805        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .391E-05
        25.885        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .277E-05
        25.966        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .196E-05
        26.046        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .138E-05
        26.127        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .963E-06
        26.208        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .670E-06
        26.288        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .464E-06
        26.369        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .320E-06
        26.449        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .219E-06
        26.530        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .149E-06
        26.611        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .101E-06
        26.691        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .681E-07
        26.772        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .456E-07
        26.853        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .304E-07
        26.933        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .201E-07
        27.014        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .132E-07
        27.094        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .859E-08
        27.175        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .556E-08
        27.256        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .357E-08
        27.336        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .227E-08
        27.417        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .143E-08
        27.497        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .897E-09
        27.578        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .556E-09
        27.659        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .342E-09
        27.739        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .210E-09
        27.820        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .129E-09
        27.901        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .789E-10
        27.981        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .484E-10
        28.062        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .298E-10
        28.142        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .185E-10
        28.223        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .115E-10
        28.304        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .728E-11
        28.384        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .464E-11
        28.465        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .299E-11
        28.546        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .194E-11
        28.626        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .127E-11
        28.707        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .837E-12
        28.787        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .552E-12
        28.868        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .363E-12
        28.949        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .239E-12
        29.029        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .156E-12
        29.110        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .101E-12
        29.190        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .652E-13
        29.271        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .418E-13
        29.352        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .266E-13
        29.432        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .169E-13
        29.513        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .107E-13
        29.594        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .674E-14
        29.674        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .427E-14
        29.755        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .272E-14
        29.835        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .174E-14
        29.916        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .112E-14
        29.958        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .898E-15
        30.000        .000   .4480   20.000   .000E+00          .000   .4480   20.000   .000E+00          .000   .4480   20.000   .721E-15
end
