 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                   
  
 Date:   1.10.    Time:  14:16:20
 Units: L = cm   , T = min  , M = mmol 



                             Node(  7)                      Node( 11)                      Node( 17)                      Node( 20)                      Node( 26)                      Node( 29)                      Node( 32)                      Node( 35)                      Node( 38)                      Node( 41)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
        46.500      -8.167   .4150     .000       -18.884   .3448     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        47.875      -8.014   .4156     .000       -18.238   .3500     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        49.250      -7.873   .4162     .000       -17.675   .3546     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        50.625      -7.738   .4168     .000       -17.143   .3587     .000      -227.595   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        52.000      -7.607   .4172     .000       -16.652   .3624     .000      -227.590   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        53.000      -7.514   .4175     .000       -16.320   .3650     .000      -227.581   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        54.750      -7.366   .4181     .000       -15.818   .3688     .000      -227.511   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        56.500      -7.222   .4185     .000       -15.340   .3724     .000      -227.170   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        58.250      -7.088   .4190     .000       -14.907   .3757     .000      -225.491   .0205     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        60.000      -6.960   .4195     .000       -14.490   .3786     .000      -219.036   .0214     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        61.500      -6.855   .4198     .000       -14.162   .3809     .000      -205.184   .0233     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        63.063      -6.751   .4202     .000       -13.850   .3830     .000      -183.059   .0275     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        64.625      -6.654   .4205     .000       -13.560   .3850     .000      -155.638   .0345     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        66.188      -6.560   .4208     .000       -13.288   .3869     .000      -129.525   .0444     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        67.750      -6.469   .4211     .000       -13.031   .3886     .000      -107.662   .0572     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        69.313      -6.381   .4213     .000       -12.788   .3903     .000       -90.338   .0725     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        70.875      -6.293   .4216     .000       -12.549   .3919     .000       -77.563   .0889     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        72.438      -6.208   .4218     .000       -12.316   .3933     .000       -67.720   .1064     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        74.000      -6.127   .4220     .000       -12.101   .3946     .000       -60.128   .1238     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        76.000      -6.032   .4223     .000       -11.850   .3961     .000       -52.638   .1453     .000      -227.595   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        78.000      -5.943   .4226     .000       -11.617   .3975     .000       -46.714   .1664     .000      -227.589   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        79.500      -5.878   .4227     .000       -11.450   .3985     .000       -43.460   .1811     .000      -227.577   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        81.000      -5.815   .4229     .000       -11.288   .3994     .000       -40.424   .1952     .000      -227.547   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        83.000      -5.734   .4231     .000       -11.083   .4007     .000       -37.246   .2125     .000      -227.370   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        84.500      -5.674   .4233     .000       -10.934   .4015     .000       -35.216   .2243     .000      -227.016   .0203     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        86.000      -5.616   .4235     .000       -10.789   .4024     .000       -33.383   .2350     .000      -226.019   .0204     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        87.600      -5.555   .4236     .000       -10.639   .4032     .000       -31.884   .2454     .000      -222.933   .0208     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        89.200      -5.495   .4238     .000       -10.496   .4040     .000       -30.461   .2551     .000      -215.647   .0218     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        90.800      -5.436   .4239     .000       -10.359   .4047     .000       -29.167   .2640     .000      -200.212   .0240     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        92.400      -5.381   .4240     .000       -10.228   .4053     .000       -28.007   .2724     .000      -180.920   .0279     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        94.000      -5.328   .4241     .000       -10.103   .4059     .000       -27.072   .2796     .000      -157.892   .0338     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        95.600      -5.276   .4242     .000        -9.982   .4066     .000       -26.206   .2863     .000      -135.605   .0418     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        97.200      -5.227   .4244     .000        -9.864   .4072     .000       -25.381   .2926     .000      -116.023   .0518     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
        98.800      -5.178   .4245     .000        -9.750   .4077     .000       -24.650   .2983     .000      -100.040   .0634     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       100.400      -5.130   .4246     .000        -9.640   .4083     .000       -23.977   .3036     .000       -86.897   .0764     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       102.000      -5.085   .4247     .000        -9.535   .4088     .000       -23.356   .3086     .000       -76.599   .0902     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       104.000      -5.030   .4248     .000        -9.410   .4095     .000       -22.628   .3145     .000       -67.131   .1075     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       106.000      -4.977   .4249     .000        -9.290   .4101     .000       -22.007   .3196     .000       -59.597   .1252     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       108.000      -4.925   .4250     .000        -9.174   .4107     .000       -21.425   .3243     .000       -53.574   .1420     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       110.000      -4.875   .4252     .000        -9.060   .4112     .000       -20.877   .3287     .000       -48.952   .1584     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       112.000      -4.825   .4253     .000        -8.949   .4117     .000       -20.366   .3329     .000       -44.996   .1740     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       113.600      -4.787   .4254     .000        -8.862   .4120     .000       -19.981   .3360     .000       -42.421   .1859     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       115.200      -4.748   .4254     .000        -8.778   .4124     .000       -19.622   .3389     .000       -40.054   .1969     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       116.800      -4.711   .4255     .000        -8.697   .4127     .000       -19.280   .3416     .000       -38.124   .2074     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       118.400      -4.674   .4256     .000        -8.618   .4131     .000       -18.962   .3442     .000       -36.426   .2172     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       120.000      -4.638   .4256     .000        -8.542   .4134     .000       -18.659   .3466     .000       -34.816   .2266     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       121.000      -4.616   .4257     .000        -8.495   .4136     .000       -18.472   .3481     .000       -33.888   .2320     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       123.333      -4.568   .4258     .000        -8.390   .4140     .000       -18.058   .3515     .000       -32.138   .2436     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       125.667      -4.521   .4259     .000        -8.289   .4144     .000       -17.668   .3546     .000       -30.704   .2535     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       128.000      -4.475   .4259     .000        -8.189   .4149     .000       -17.311   .3574     .000       -29.300   .2631     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       130.500      -4.427   .4260     .000        -8.088   .4153     .000       -16.963   .3601     .000       -28.056   .2721     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       133.000      -4.382   .4261     .000        -7.991   .4157     .000       -16.633   .3626     .000       -26.979   .2804     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       135.000      -4.346   .4262     .000        -7.915   .4160     .000       -16.377   .3645     .000       -26.155   .2867     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       137.000      -4.311   .4262     .000        -7.843   .4163     .000       -16.131   .3664     .000       -25.445   .2921     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       139.000      -4.277   .4263     .000        -7.771   .4166     .000       -15.891   .3682     .000       -24.797   .2971     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       142.000      -4.227   .4264     .000        -7.666   .4170     .000       -15.549   .3708     .000       -23.880   .3044     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       144.000      -4.195   .4264     .000        -7.598   .4172     .000       -15.335   .3725     .000       -23.319   .3089     .000      -227.595   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       146.000      -4.162   .4265     .000        -7.531   .4175     .000       -15.134   .3740     .000       -22.819   .3130     .000      -227.592   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       149.000      -4.116   .4266     .000        -7.436   .4178     .000       -14.856   .3761     .000       -22.127   .3186     .000      -227.570   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       152.000      -4.072   .4267     .000        -7.345   .4181     .000       -14.586   .3780     .000       -21.496   .3237     .000      -227.481   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       156.000      -4.015   .4268     .000        -7.229   .4185     .000       -14.242   .3803     .000       -20.701   .3301     .000      -226.529   .0203     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       158.000      -3.986   .4268     .000        -7.171   .4187     .000       -14.076   .3815     .000       -20.343   .3330     .000      -225.425   .0205     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       160.000      -3.958   .4268     .000        -7.114   .4189     .000       -13.913   .3826     .000       -20.013   .3357     .000      -222.648   .0209     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       162.667      -3.922   .4269     .000        -7.041   .4192     .000       -13.712   .3840     .000       -19.599   .3390     .000      -212.483   .0223     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       165.333      -3.888   .4269     .000        -6.972   .4194     .000       -13.522   .3853     .000       -19.207   .3422     .000      -193.387   .0254     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       168.000      -3.855   .4270     .000        -6.906   .4196     .000       -13.341   .3865     .000       -18.837   .3452     .000      -166.612   .0312     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       170.667      -3.822   .4270     .000        -6.840   .4199     .000       -13.163   .3877     .000       -18.473   .3481     .000      -140.337   .0397     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       173.333      -3.790   .4271     .000        -6.775   .4201     .000       -12.988   .3889     .000       -18.122   .3510     .000      -117.927   .0506     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       176.000      -3.759   .4271     .000        -6.712   .4203     .000       -12.822   .3901     .000       -17.809   .3535     .000       -99.201   .0642     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       179.000      -3.725   .4272     .000        -6.644   .4205     .000       -12.645   .3913     .000       -17.484   .3561     .000       -83.937   .0804     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       180.000      -3.713   .4272     .000        -6.622   .4206     .000       -12.586   .3917     .000       -17.375   .3569     .000       -79.695   .0861     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       183.000      -3.680   .4272     .000        -6.556   .4208     .000       -12.418   .3927     .000       -17.070   .3593     .000       -69.049   .1039     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       186.000      -3.648   .4273     .000        -6.492   .4210     .000       -12.258   .3936     .000       -16.778   .3615     .000       -61.177   .1211     .000      -227.595   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       190.000      -3.607   .4274     .000        -6.410   .4212     .000       -12.051   .3949     .000       -16.400   .3644     .000       -53.117   .1437     .000      -227.579   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       193.000      -3.577   .4274     .000        -6.351   .4214     .000       -11.902   .3958     .000       -16.133   .3664     .000       -48.613   .1596     .000      -227.545   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       196.000      -3.547   .4274     .000        -6.293   .4216     .000       -11.759   .3966     .000       -15.886   .3683     .000       -44.847   .1747     .000      -227.435   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       200.000      -3.509   .4275     .000        -6.219   .4218     .000       -11.578   .3977     .000       -15.579   .3706     .000       -40.825   .1933     .000      -226.687   .0203     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       204.000      -3.472   .4275     .000        -6.146   .4220     .000       -11.405   .3987     .000       -15.285   .3728     .000       -37.814   .2092     .000      -222.318   .0209     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       208.000      -3.436   .4276     .000        -6.077   .4222     .000       -11.238   .3997     .000       -15.002   .3750     .000       -35.408   .2231     .000      -206.833   .0230     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       212.000      -3.401   .4276     .000        -6.009   .4224     .000       -11.078   .4007     .000       -14.734   .3770     .000       -33.238   .2361     .000      -179.016   .0283     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       215.250      -3.373   .4277     .000        -5.956   .4225     .000       -10.952   .4014     .000       -14.527   .3784     .000       -31.850   .2456     .000      -151.676   .0357     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       218.500      -3.346   .4277     .000        -5.904   .4227     .000       -10.831   .4022     .000       -14.331   .3797     .000       -30.563   .2545     .000      -125.265   .0463     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       221.750      -3.320   .4277     .000        -5.853   .4228     .000       -10.715   .4029     .000       -14.143   .3810     .000       -29.473   .2620     .000      -104.406   .0593     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       225.000      -3.294   .4278     .000        -5.803   .4229     .000       -10.598   .4034     .000       -13.958   .3823     .000       -28.472   .2688     .000       -88.461   .0744     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       226.000      -3.286   .4278     .000        -5.788   .4230     .000       -10.563   .4036     .000       -13.901   .3827     .000       -28.191   .2710     .000       -85.095   .0791     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       230.500      -3.252   .4278     .000        -5.722   .4232     .000       -10.412   .4044     .000       -13.659   .3843     .000       -27.037   .2799     .000       -70.376   .1014     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       235.000      -3.219   .4279     .000        -5.658   .4233     .000       -10.268   .4051     .000       -13.433   .3859     .000       -26.019   .2877     .000       -60.458   .1230     .000      -227.590   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       238.000      -3.197   .4279     .000        -5.617   .4235     .000       -10.176   .4056     .000       -13.288   .3869     .000       -25.379   .2927     .000       -54.943   .1375     .000      -227.581   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       240.000      -3.183   .4279     .000        -5.590   .4235     .000       -10.115   .4059     .000       -13.194   .3875     .000       -24.972   .2958     .000       -52.219   .1468     .000      -227.568   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       244.000      -3.155   .4279     .000        -5.536   .4237     .000        -9.997   .4065     .000       -13.010   .3888     .000       -24.207   .3017     .000       -47.389   .1640     .000      -227.462   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       246.000      -3.141   .4279     .000        -5.510   .4237     .000        -9.939   .4068     .000       -12.920   .3894     .000       -23.871   .3044     .000       -45.386   .1722     .000      -227.360   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       250.500      -3.111   .4280     .000        -5.453   .4238     .000        -9.811   .4074     .000       -12.727   .3907     .000       -23.207   .3098     .000       -41.622   .1897     .000      -226.061   .0204     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       255.000      -3.082   .4280     .000        -5.397   .4240     .000        -9.689   .4080     .000       -12.542   .3919     .000       -22.571   .3150     .000       -38.547   .2050     .000      -219.996   .0212     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       260.000      -3.050   .4280     .000        -5.338   .4241     .000        -9.560   .4087     .000       -12.346   .3931     .000       -21.902   .3204     .000       -36.018   .2196     .000      -196.359   .0247     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       265.000      -3.019   .4281     .000        -5.280   .4242     .000        -9.435   .4093     .000       -12.158   .3942     .000       -21.277   .3255     .000       -33.762   .2327     .000      -160.369   .0330     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       268.750      -2.997   .4281     .000        -5.238   .4243     .000        -9.345   .4098     .000       -12.023   .3950     .000       -20.866   .3288     .000       -32.393   .2419     .000      -134.832   .0421     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       272.500      -2.975   .4281     .000        -5.197   .4244     .000        -9.258   .4102     .000       -11.893   .3958     .000       -20.483   .3319     .000       -31.123   .2506     .000      -112.367   .0542     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       276.250      -2.954   .4282     .000        -5.157   .4245     .000        -9.173   .4107     .000       -11.768   .3966     .000       -20.120   .3349     .000       -30.055   .2580     .000       -94.385   .0687     .000      -227.597   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       280.000      -2.933   .4282     .000        -5.117   .4246     .000        -9.089   .4111     .000       -11.646   .3973     .000       -19.766   .3377     .000       -29.059   .2648     .000       -81.255   .0840     .000      -227.596   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       286.000      -2.900   .4282     .000        -5.056   .4247     .000        -8.958   .4116     .000       -11.454   .3984     .000       -19.236   .3420     .000       -27.705   .2748     .000       -66.072   .1095     .000      -227.592   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       291.000      -2.873   .4282     .000        -5.006   .4249     .000        -8.854   .4121     .000       -11.303   .3993     .000       -18.826   .3453     .000       -26.732   .2823     .000       -57.891   .1297     .000      -227.576   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       295.000      -2.853   .4283     .000        -4.967   .4249     .000        -8.774   .4124     .000       -11.186   .4000     .000       -18.519   .3478     .000       -26.015   .2878     .000       -52.492   .1458     .000      -227.533   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       299.000      -2.833   .4283     .000        -4.930   .4250     .000        -8.697   .4127     .000       -11.074   .4007     .000       -18.230   .3501     .000       -25.328   .2931     .000       -48.242   .1609     .000      -227.393   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       300.000      -2.828   .4283     .000        -4.921   .4251     .000        -8.678   .4128     .000       -11.047   .4009     .000       -18.159   .3507     .000       -25.159   .2944     .000       -47.212   .1646     .000      -227.342   .0202     .000      -227.597   .0202     .000      -227.597   .0202     .000
       306.000      -2.799   .4283     .000        -4.867   .4252     .000        -8.567   .4133     .000       -10.887   .4018     .000       -17.750   .3540     .000       -24.257   .3013     .000       -42.790   .1843     .000      -225.276   .0205     .000      -227.597   .0202     .000      -227.597   .0202     .000
       312.000      -2.771   .4283     .000        -4.815   .4253     .000        -8.459   .4137     .000       -10.732   .4028     .000       -17.371   .3570     .000       -23.509   .3074     .000       -39.079   .2019     .000      -214.060   .0220     .000      -227.597   .0202     .000      -227.597   .0202     .000
       317.333      -2.746   .4284     .000        -4.769   .4254     .000        -8.364   .4141     .000       -10.598   .4034     .000       -17.052   .3594     .000       -22.890   .3124     .000       -36.733   .2155     .000      -188.120   .0264     .000      -227.597   .0202     .000      -227.597   .0202     .000
       322.667      -2.722   .4284     .000        -4.724   .4255     .000        -8.273   .4145     .000       -10.469   .4041     .000       -16.750   .3617     .000       -22.275   .3174     .000       -34.641   .2276     .000      -152.878   .0353     .000      -227.597   .0202     .000      -227.597   .0202     .000
       328.000      -2.698   .4284     .000        -4.681   .4256     .000        -8.185   .4149     .000       -10.345   .4047     .000       -16.462   .3639     .000       -21.710   .3220     .000       -32.905   .2384     .000      -120.741   .0488     .000      -227.597   .0202     .000      -227.597   .0202     .000
