 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 1: 5
 Units: L = cm   , T = hours, M = mmol 


    n      depth     THr       THs       hs       Ks        Ks/KsTop     Beta      Ah        AK        ATh

   67    330.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   68    335.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   69    340.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   70    345.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   71    350.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   72    355.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   73    360.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   74    365.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   75    370.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   76    375.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   77    380.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   78    385.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   79    390.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   80    395.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   81    400.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   82    405.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   83    410.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   84    415.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   85    420.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   86    425.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   87    430.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   88    435.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   89    440.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   90    445.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   91    450.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   92    455.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   93    460.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   94    465.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   95    470.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   96    475.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   97    480.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   98    485.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
   99    490.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  100    495.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  101    500.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  102    505.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  103    510.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  104    515.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  105    520.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  106    525.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  107    530.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  108    535.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  109    540.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  110    545.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  111    550.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  112    555.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  113    560.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  114    565.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  115    570.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  116    575.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  117    580.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  118    585.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  119    590.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  120    595.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
  121    600.00      .000      .331        .0    .250E+02     1.000      .000     1.000     1.000     1.000
end
