 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 1: 5
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         1.000     -78.588   .2541     .000       -37.226   .2963     .000       -25.401   .3095     .000       -19.513   .3159     .000       -15.931   .3196     .000
         1.115     -81.316   .2518     .000       -39.280   .2940     .000       -27.124   .3076     .000       -20.951   .3144     .000       -17.183   .3183     .000
         1.231     -83.873   .2497     .000       -41.265   .2918     .000       -28.728   .3058     .000       -22.324   .3129     .000       -18.344   .3171     .000
         1.385     -87.001   .2470     .000       -43.753   .2890     .000       -30.630   .3037     .000       -23.950   .3112     .000       -19.780   .3156     .000
         1.538     -89.880   .2446     .000       -46.044   .2865     .000       -32.493   .3016     .000       -25.525   .3094     .000       -21.202   .3141     .000
         1.692     -92.550   .2423     .000       -48.125   .2842     .000       -34.299   .2996     .000       -27.076   .3077     .000       -22.561   .3127     .000
         1.846     -95.037   .2402     .000       -50.122   .2821     .000       -35.995   .2977     .000       -28.541   .3061     .000       -23.769   .3114     .000
         2.000     -97.444   .2385     .000       -52.058   .2801     .000       -37.527   .2959     .000       -29.849   .3046     .000       -24.940   .3101     .000
         2.154     -99.687   .2369     .000       -53.921   .2781     .000       -38.970   .2943     .000       -31.095   .3032     .000       -26.129   .3087     .000
         2.308    -101.869   .2353     .000       -55.702   .2762     .000       -40.419   .2927     .000       -32.364   .3018     .000       -27.304   .3074     .000
         2.462    -103.932   .2338     .000       -57.389   .2744     .000       -41.850   .2911     .000       -33.627   .3003     .000       -28.410   .3062     .000
         2.654    -106.384   .2321     .000       -59.346   .2724     .000       -43.573   .2892     .000       -35.136   .2986     .000       -29.660   .3048     .000
         2.846    -108.694   .2304     .000       -61.175   .2706     .000       -45.200   .2874     .000       -36.533   .2971     .000       -30.810   .3035     .000
         3.038    -110.897   .2289     .000       -62.968   .2688     .000       -46.700   .2858     .000       -37.776   .2957     .000       -32.001   .3022     .000
         3.231    -112.994   .2274     .000       -64.714   .2672     .000       -48.067   .2843     .000       -38.987   .2943     .000       -33.204   .3008     .000
         3.423    -114.989   .2259     .000       -66.410   .2655     .000       -49.433   .2828     .000       -40.227   .2929     .000       -34.385   .2995     .000
         3.712    -117.794   .2239     .000       -68.837   .2632     .000       -51.458   .2807     .000       -42.064   .2909     .000       -36.032   .2976     .000
         4.000    -120.426   .2221     .000       -71.132   .2610     .000       -53.437   .2786     .000       -43.838   .2889     .000       -37.480   .2960     .000
         4.258    -122.761   .2207     .000       -73.076   .2591     .000       -55.148   .2768     .000       -45.335   .2873     .000       -38.676   .2947     .000
         4.516    -124.932   .2195     .000       -74.900   .2573     .000       -56.776   .2751     .000       -46.703   .2858     .000       -39.920   .2933     .000
         4.774    -127.095   .2182     .000       -76.625   .2558     .000       -58.300   .2735     .000       -47.928   .2844     .000       -41.184   .2919     .000
         5.032    -129.142   .2170     .000       -78.315   .2544     .000       -59.701   .2720     .000       -49.168   .2831     .000       -42.444   .2905     .000
         5.365    -131.682   .2155     .000       -80.431   .2526     .000       -61.410   .2703     .000       -50.782   .2814     .000       -44.005   .2888     .000
         5.697    -134.091   .2141     .000       -82.487   .2508     .000       -63.128   .2687     .000       -52.396   .2797     .000       -45.463   .2871     .000
         6.030    -136.407   .2128     .000       -84.481   .2492     .000       -64.832   .2670     .000       -53.982   .2780     .000       -46.778   .2857     .000
         6.363    -138.623   .2115     .000       -86.410   .2475     .000       -66.511   .2654     .000       -55.510   .2764     .000       -47.941   .2844     .000
         6.803    -141.399   .2099     .000       -88.846   .2455     .000       -68.657   .2634     .000       -57.401   .2744     .000       -49.520   .2827     .000
         7.243    -144.033   .2084     .000       -91.158   .2435     .000       -70.706   .2614     .000       -59.107   .2726     .000       -51.140   .2810     .000
         7.682    -146.543   .2069     .000       -93.341   .2417     .000       -72.636   .2595     .000       -60.634   .2711     .000       -52.765   .2793     .000
         8.122    -148.938   .2055     .000       -95.388   .2399     .000       -74.422   .2578     .000       -62.193   .2696     .000       -54.359   .2776     .000
         8.617    -151.500   .2041     .000       -97.608   .2383     .000       -76.258   .2561     .000       -63.963   .2679     .000       -56.065   .2758     .000
         9.112    -154.029   .2028     .000       -99.769   .2368     .000       -78.082   .2546     .000       -65.728   .2662     .000       -57.650   .2742     .000
         9.607    -156.420   .2017     .000      -101.881   .2353     .000       -79.896   .2530     .000       -67.466   .2645     .000       -59.084   .2727     .000
        10.102    -158.808   .2007     .000      -103.935   .2338     .000       -81.693   .2515     .000       -69.158   .2629     .000       -60.361   .2713     .000
        10.597    -161.073   .1996     .000      -105.935   .2324     .000       -83.462   .2500     .000       -70.785   .2613     .000       -61.658   .2701     .000
        11.092    -163.303   .1986     .000      -107.874   .2310     .000       -85.194   .2485     .000       -72.322   .2598     .000       -62.982   .2688     .000
        11.587    -165.432   .1976     .000      -109.769   .2297     .000       -86.887   .2471     .000       -73.771   .2584     .000       -64.326   .2675     .000
        12.082    -167.517   .1967     .000      -111.598   .2284     .000       -88.524   .2457     .000       -75.080   .2572     .000       -65.676   .2662     .000
        12.576    -169.518   .1958     .000      -113.380   .2271     .000       -90.108   .2444     .000       -76.315   .2560     .000       -67.015   .2649     .000
        13.071    -171.478   .1949     .000      -115.102   .2259     .000       -91.624   .2431     .000       -77.568   .2550     .000       -68.331   .2637     .000
        13.566    -173.366   .1940     .000      -116.767   .2247     .000       -93.069   .2419     .000       -78.835   .2539     .000       -69.612   .2624     .000
        14.061    -175.210   .1932     .000      -118.371   .2235     .000       -94.435   .2407     .000       -80.105   .2529     .000       -70.846   .2612     .000
        14.556    -176.994   .1924     .000      -119.913   .2224     .000       -95.725   .2397     .000       -81.377   .2518     .000       -72.024   .2601     .000
        15.051    -178.735   .1916     .000      -121.416   .2215     .000       -96.996   .2388     .000       -82.645   .2507     .000       -73.134   .2590     .000
        15.546    -180.426   .1908     .000      -122.891   .2206     .000       -98.270   .2379     .000       -83.903   .2496     .000       -74.169   .2580     .000
        16.041    -182.074   .1900     .000      -124.344   .2198     .000       -99.535   .2370     .000       -85.147   .2486     .000       -75.125   .2571     .000
        16.536    -183.680   .1893     .000      -125.774   .2190     .000      -100.794   .2361     .000       -86.372   .2476     .000       -76.014   .2563     .000
        17.031    -185.245   .1886     .000      -127.182   .2181     .000      -102.044   .2352     .000       -87.573   .2465     .000       -76.918   .2555     .000
        17.525    -186.772   .1879     .000      -128.568   .2173     .000      -103.284   .2343     .000       -88.745   .2455     .000       -77.837   .2548     .000
        18.020    -188.262   .1872     .000      -129.933   .2166     .000      -104.511   .2334     .000       -89.885   .2446     .000       -78.768   .2540     .000
        18.515    -189.717   .1866     .000      -131.277   .2158     .000      -105.726   .2325     .000       -90.986   .2436     .000       -79.706   .2532     .000
        19.010    -191.137   .1859     .000      -132.600   .2150     .000      -106.926   .2317     .000       -92.046   .2428     .000       -80.651   .2524     .000
        19.505    -192.575   .1853     .000      -133.903   .2143     .000      -108.109   .2308     .000       -93.060   .2419     .000       -81.597   .2516     .000
        20.000    -193.993   .1848     .000      -135.185   .2135     .000      -109.276   .2300     .000       -94.024   .2411     .000       -82.544   .2508     .000
        20.500    -195.367   .1844     .000      -136.460   .2128     .000      -110.435   .2292     .000       -94.944   .2403     .000       -83.496   .2500     .000
        21.000    -196.713   .1839     .000      -137.715   .2120     .000      -111.573   .2284     .000       -95.821   .2396     .000       -84.442   .2492     .000
        21.500    -198.130   .1834     .000      -138.949   .2113     .000      -112.689   .2276     .000       -96.699   .2390     .000       -85.379   .2484     .000
        22.000    -199.470   .1829     .000      -140.163   .2106     .000      -113.781   .2268     .000       -97.584   .2384     .000       -86.303   .2476     .000
        22.500    -200.778   .1825     .000      -141.357   .2099     .000      -114.847   .2260     .000       -98.474   .2377     .000       -87.212   .2468     .000
        23.000    -202.093   .1820     .000      -142.531   .2093     .000      -115.887   .2253     .000       -99.366   .2371     .000       -88.103   .2461     .000
        23.500    -203.388   .1816     .000      -143.684   .2086     .000      -116.898   .2246     .000      -100.260   .2364     .000       -88.973   .2454     .000
        24.000    -204.648   .1811     .000      -144.818   .2079     .000      -117.880   .2239     .000      -101.155   .2358     .000       -89.820   .2446     .000
        24.500    -205.889   .1807     .000      -145.930   .2073     .000      -118.830   .2232     .000      -102.050   .2352     .000       -90.641   .2439     .000
        25.000    -207.127   .1802     .000      -147.025   .2066     .000      -119.748   .2226     .000      -102.943   .2345     .000       -91.435   .2433     .000
        25.500    -208.336   .1798     .000      -148.094   .2060     .000      -120.636   .2219     .000      -103.834   .2339     .000       -92.199   .2426     .000
        26.000    -209.520   .1794     .000      -149.150   .2054     .000      -121.517   .2214     .000      -104.721   .2333     .000       -92.932   .2420     .000
        26.500    -210.700   .1790     .000      -150.175   .2048     .000      -122.394   .2209     .000      -105.603   .2326     .000       -93.633   .2414     .000
        27.000    -211.859   .1786     .000      -151.192   .2042     .000      -123.269   .2204     .000      -106.480   .2320     .000       -94.301   .2408     .000
        27.500    -212.998   .1782     .000      -152.176   .2037     .000      -124.142   .2199     .000      -107.350   .2314     .000       -94.938   .2403     .000
        28.000    -214.122   .1778     .000      -153.171   .2032     .000      -125.010   .2194     .000      -108.213   .2308     .000       -95.547   .2398     .000
        28.500    -215.232   .1774     .000      -154.132   .2028     .000      -125.876   .2189     .000      -109.066   .2302     .000       -96.149   .2394     .000
        29.000    -216.324   .1770     .000      -155.098   .2024     .000      -126.737   .2184     .000      -109.911   .2296     .000       -96.757   .2389     .000
        29.500    -217.401   .1767     .000      -156.048   .2019     .000      -127.594   .2179     .000      -110.744   .2290     .000       -97.369   .2385     .000
        30.000    -218.465   .1763     .000      -156.992   .2015     .000      -128.446   .2174     .000      -111.566   .2284     .000       -97.986   .2381     .000
        30.500    -219.514   .1759     .000      -157.928   .2011     .000      -129.294   .2169     .000      -112.376   .2278     .000       -98.606   .2376     .000
        31.000    -220.547   .1756     .000      -158.853   .2006     .000      -130.137   .2164     .000      -113.172   .2272     .000       -99.228   .2372     .000
        31.500    -221.568   .1752     .000      -159.773   .2002     .000      -130.975   .2160     .000      -113.954   .2267     .000       -99.851   .2367     .000
        32.000    -222.576   .1748     .000      -160.681   .1998     .000      -131.808   .2155     .000      -114.720   .2261     .000      -100.476   .2363     .000
        32.500    -223.570   .1745     .000      -161.585   .1994     .000      -132.635   .2150     .000      -115.470   .2256     .000      -101.102   .2358     .000
        33.000    -224.552   .1742     .000      -162.478   .1990     .000      -133.456   .2145     .000      -116.203   .2251     .000      -101.728   .2354     .000
        33.500    -225.522   .1738     .000      -163.366   .1986     .000      -134.272   .2140     .000      -116.918   .2246     .000      -102.353   .2350     .000
        34.000    -226.480   .1735     .000      -164.244   .1982     .000      -135.081   .2136     .000      -117.614   .2241     .000      -102.978   .2345     .000
        34.500    -227.425   .1731     .000      -165.116   .1978     .000      -135.885   .2131     .000      -118.290   .2236     .000      -103.601   .2341     .000
        35.000    -228.359   .1728     .000      -165.980   .1974     .000      -136.681   .2126     .000      -118.946   .2231     .000      -104.222   .2336     .000
        35.500    -229.282   .1725     .000      -166.836   .1970     .000      -137.471   .2122     .000      -119.581   .2227     .000      -104.840   .2332     .000
        36.000    -230.193   .1722     .000      -167.685   .1966     .000      -138.254   .2117     .000      -120.194   .2222     .000      -105.455   .2327     .000
        36.500    -231.094   .1719     .000      -168.527   .1962     .000      -139.030   .2113     .000      -120.796   .2219     .000      -106.066   .2323     .000
        37.000    -231.984   .1716     .000      -169.362   .1958     .000      -139.799   .2108     .000      -121.395   .2215     .000      -106.674   .2319     .000
        37.500    -232.864   .1712     .000      -170.189   .1955     .000      -140.559   .2104     .000      -121.995   .2212     .000      -107.276   .2314     .000
        38.000    -233.733   .1709     .000      -171.010   .1951     .000      -141.312   .2100     .000      -122.597   .2208     .000      -107.873   .2310     .000
        38.500    -234.593   .1706     .000      -171.823   .1947     .000      -142.057   .2095     .000      -123.199   .2205     .000      -108.465   .2306     .000
        39.000    -235.443   .1703     .000      -172.630   .1944     .000      -142.793   .2091     .000      -123.803   .2201     .000      -109.050   .2302     .000
        39.500    -236.284   .1700     .000      -173.429   .1940     .000      -143.521   .2087     .000      -124.407   .2198     .000      -109.629   .2298     .000
        40.000    -237.115   .1698     .000      -174.222   .1936     .000      -144.240   .2083     .000      -125.012   .2194     .000      -110.200   .2294     .000
        40.500    -237.936   .1695     .000      -175.008   .1933     .000      -144.950   .2079     .000      -125.616   .2191     .000      -110.764   .2290     .000
        41.000    -238.749   .1692     .000      -175.787   .1929     .000      -145.650   .2074     .000      -126.220   .2187     .000      -111.320   .2286     .000
        41.500    -239.553   .1689     .000      -176.560   .1926     .000      -146.341   .2070     .000      -126.823   .2184     .000      -111.867   .2282     .000
        42.000    -240.349   .1686     .000      -177.326   .1922     .000      -147.021   .2067     .000      -127.426   .2180     .000      -112.405   .2278     .000
        42.500    -241.136   .1684     .000      -178.084   .1919     .000      -147.692   .2063     .000      -128.028   .2177     .000      -112.934   .2274     .000
        43.000    -241.914   .1681     .000      -178.837   .1915     .000      -148.352   .2059     .000      -128.629   .2173     .000      -113.453   .2270     .000
        43.500    -242.743   .1679     .000      -179.582   .1912     .000      -149.002   .2055     .000      -129.229   .2170     .000      -113.963   .2267     .000
        44.000    -243.537   .1676     .000      -180.321   .1908     .000      -149.639   .2051     .000      -129.828   .2166     .000      -114.463   .2263     .000
        44.500    -244.317   .1674     .000      -181.053   .1905     .000      -150.268   .2048     .000      -130.425   .2163     .000      -114.952   .2260     .000
        45.000    -245.082   .1672     .000      -181.779   .1902     .000      -150.880   .2044     .000      -131.021   .2159     .000      -115.431   .2256     .000
        45.500    -245.838   .1670     .000      -182.498   .1898     .000      -151.488   .2041     .000      -131.615   .2156     .000      -115.900   .2253     .000
        46.000    -246.583   .1668     .000      -183.209   .1895     .000      -152.078   .2037     .000      -132.206   .2152     .000      -116.359   .2250     .000
        46.500    -247.366   .1666     .000      -183.916   .1892     .000      -152.678   .2035     .000      -132.796   .2149     .000      -116.808   .2246     .000
        47.000    -248.154   .1664     .000      -184.614   .1889     .000      -153.259   .2032     .000      -133.383   .2146     .000      -117.246   .2243     .000
        47.500    -248.922   .1662     .000      -185.304   .1886     .000      -153.850   .2029     .000      -133.968   .2142     .000      -117.674   .2240     .000
        48.000    -249.675   .1660     .000      -185.993   .1883     .000      -154.432   .2027     .000      -134.549   .2139     .000      -118.093   .2237     .000
        48.500    -250.413   .1658     .000      -186.672   .1879     .000      -155.016   .2024     .000      -135.129   .2135     .000      -118.503   .2234     .000
        49.000    -251.140   .1656     .000      -187.342   .1876     .000      -155.597   .2021     .000      -135.705   .2132     .000      -118.903   .2232     .000
        49.500    -251.878   .1655     .000      -188.010   .1873     .000      -156.177   .2019     .000      -136.278   .2129     .000      -119.295   .2229     .000
        50.000    -252.627   .1653     .000      -188.670   .1870     .000      -156.755   .2016     .000      -136.847   .2125     .000      -119.678   .2226     .000
        50.500    -253.365   .1651     .000      -189.319   .1867     .000      -157.330   .2013     .000      -137.413   .2122     .000      -120.054   .2223     .000
        51.000    -254.092   .1649     .000      -189.965   .1864     .000      -157.905   .2011     .000      -137.976   .2119     .000      -120.421   .2221     .000
        51.500    -254.807   .1647     .000      -190.608   .1861     .000      -158.477   .2008     .000      -138.535   .2116     .000      -120.794   .2219     .000
        52.000    -255.511   .1645     .000      -191.235   .1859     .000      -159.048   .2006     .000      -139.089   .2112     .000      -121.157   .2216     .000
        52.500    -256.216   .1643     .000      -191.856   .1856     .000      -159.616   .2003     .000      -139.640   .2109     .000      -121.519   .2214     .000
        53.000    -256.927   .1641     .000      -192.502   .1854     .000      -160.183   .2000     .000      -140.186   .2106     .000      -121.888   .2212     .000
        53.500    -257.632   .1639     .000      -193.117   .1851     .000      -160.747   .1998     .000      -140.728   .2103     .000      -122.252   .2210     .000
        54.000    -258.331   .1638     .000      -193.721   .1849     .000      -161.310   .1995     .000      -141.266   .2100     .000      -122.616   .2208     .000
        54.500    -259.020   .1636     .000      -194.342   .1847     .000      -161.871   .1993     .000      -141.798   .2097     .000      -122.985   .2206     .000
        55.000    -259.700   .1634     .000      -194.952   .1845     .000      -162.430   .1990     .000      -142.326   .2094     .000      -123.350   .2204     .000
        55.500    -260.376   .1632     .000      -195.554   .1843     .000      -162.986   .1988     .000      -142.849   .2091     .000      -123.714   .2202     .000
        56.000    -261.054   .1630     .000      -196.155   .1841     .000      -163.541   .1985     .000      -143.366   .2088     .000      -124.081   .2199     .000
        56.500    -261.729   .1629     .000      -196.758   .1839     .000      -164.093   .1982     .000      -143.878   .2085     .000      -124.447   .2197     .000
        57.000    -262.399   .1627     .000      -197.352   .1837     .000      -164.644   .1980     .000      -144.385   .2082     .000      -124.812   .2195     .000
        57.500    -263.062   .1625     .000      -197.943   .1835     .000      -165.192   .1977     .000      -144.886   .2079     .000      -125.175   .2193     .000
        58.000    -263.717   .1623     .000      -198.535   .1833     .000      -165.738   .1975     .000      -145.381   .2076     .000      -125.540   .2191     .000
        58.500    -264.368   .1622     .000      -199.122   .1830     .000      -166.282   .1972     .000      -145.870   .2073     .000      -125.904   .2189     .000
        59.000    -265.017   .1620     .000      -199.704   .1828     .000      -166.824   .1970     .000      -146.354   .2070     .000      -126.267   .2187     .000
        59.500    -265.663   .1618     .000      -200.286   .1826     .000      -167.363   .1968     .000      -146.831   .2068     .000      -126.628   .2185     .000
        60.000    -266.306   .1617     .000      -200.864   .1824     .000      -167.900   .1965     .000      -147.301   .2065     .000      -126.988   .2183     .000
        60.500    -266.943   .1615     .000      -201.439   .1822     .000      -168.435   .1963     .000      -147.765   .2062     .000      -127.349   .2181     .000
        61.000    -267.575   .1613     .000      -202.011   .1820     .000      -168.968   .1960     .000      -148.223   .2060     .000      -127.709   .2178     .000
        61.500    -268.201   .1612     .000      -202.581   .1818     .000      -169.498   .1958     .000      -148.674   .2057     .000      -128.067   .2176     .000
        62.000    -268.825   .1610     .000      -203.148   .1816     .000      -170.026   .1955     .000      -149.118   .2054     .000      -128.424   .2174     .000
        62.500    -269.445   .1608     .000      -203.711   .1814     .000      -170.552   .1953     .000      -149.555   .2052     .000      -128.779   .2172     .000
        63.000    -270.062   .1607     .000      -204.273   .1812     .000      -171.075   .1951     .000      -149.985   .2049     .000      -129.133   .2170     .000
        63.500    -270.675   .1605     .000      -204.832   .1810     .000      -171.596   .1948     .000      -150.407   .2047     .000      -129.487   .2168     .000
        64.000    -271.283   .1604     .000      -205.387   .1809     .000      -172.115   .1946     .000      -150.823   .2044     .000      -129.839   .2166     .000
        64.500    -271.887   .1602     .000      -205.941   .1807     .000      -172.631   .1944     .000      -151.231   .2042     .000      -130.190   .2164     .000
        65.000    -272.487   .1600     .000      -206.492   .1805     .000      -173.145   .1941     .000      -151.633   .2040     .000      -130.538   .2162     .000
        65.500    -273.084   .1599     .000      -207.040   .1803     .000      -173.656   .1939     .000      -152.025   .2038     .000      -130.884   .2160     .000
        66.000    -273.678   .1597     .000      -207.585   .1801     .000      -174.164   .1937     .000      -152.428   .2036     .000      -131.229   .2158     .000
        66.500    -274.268   .1596     .000      -208.129   .1799     .000      -174.670   .1934     .000      -152.812   .2034     .000      -131.573   .2156     .000
        67.000    -274.854   .1594     .000      -208.669   .1797     .000      -175.174   .1932     .000      -153.210   .2032     .000      -131.915   .2154     .000
        67.500    -275.436   .1593     .000      -209.208   .1795     .000      -175.675   .1930     .000      -153.598   .2030     .000      -132.254   .2152     .000
        68.000    -276.015   .1591     .000      -209.743   .1793     .000      -176.173   .1927     .000      -153.991   .2029     .000      -132.592   .2150     .000
        68.500    -276.590   .1590     .000      -210.277   .1791     .000      -176.669   .1925     .000      -154.382   .2027     .000      -132.927   .2148     .000
        69.000    -277.162   .1588     .000      -210.807   .1790     .000      -177.162   .1923     .000      -154.772   .2025     .000      -133.260   .2146     .000
        69.500    -277.731   .1587     .000      -211.336   .1788     .000      -177.652   .1921     .000      -155.164   .2023     .000      -133.590   .2144     .000
        70.000    -278.296   .1585     .000      -211.862   .1786     .000      -178.139   .1918     .000      -155.553   .2021     .000      -133.918   .2142     .000
        70.500    -278.857   .1584     .000      -212.386   .1784     .000      -178.624   .1916     .000      -155.944   .2020     .000      -134.244   .2141     .000
        71.000    -279.415   .1582     .000      -212.907   .1782     .000      -179.106   .1914     .000      -156.333   .2018     .000      -134.568   .2139     .000
        71.500    -279.970   .1581     .000      -213.426   .1780     .000      -179.585   .1912     .000      -156.722   .2016     .000      -134.890   .2137     .000
        72.000    -280.522   .1579     .000      -213.943   .1779     .000      -180.061   .1910     .000      -157.111   .2014     .000      -135.209   .2135     .000
        72.500    -281.071   .1578     .000      -214.458   .1777     .000      -180.534   .1907     .000      -157.498   .2013     .000      -135.525   .2133     .000
        73.000    -281.617   .1577     .000      -214.970   .1775     .000      -181.005   .1905     .000      -157.886   .2011     .000      -135.838   .2131     .000
        73.500    -282.159   .1575     .000      -215.480   .1773     .000      -181.472   .1903     .000      -158.273   .2009     .000      -136.149   .2130     .000
        74.000    -282.698   .1574     .000      -215.987   .1771     .000      -181.937   .1901     .000      -158.659   .2007     .000      -136.457   .2128     .000
        74.500    -283.234   .1572     .000      -216.493   .1770     .000      -182.398   .1899     .000      -159.045   .2006     .000      -136.762   .2126     .000
        75.000    -283.767   .1571     .000      -216.996   .1768     .000      -182.857   .1897     .000      -159.430   .2004     .000      -137.064   .2124     .000
        75.500    -284.297   .1569     .000      -217.497   .1766     .000      -183.312   .1895     .000      -159.815   .2002     .000      -137.364   .2122     .000
        76.000    -284.825   .1568     .000      -217.996   .1764     .000      -183.764   .1893     .000      -160.199   .2000     .000      -137.661   .2121     .000
        76.500    -285.349   .1567     .000      -218.493   .1763     .000      -184.213   .1891     .000      -160.582   .1999     .000      -137.956   .2119     .000
        77.000    -285.870   .1565     .000      -218.987   .1761     .000      -184.659   .1889     .000      -160.964   .1997     .000      -138.248   .2117     .000
        77.500    -286.388   .1564     .000      -219.479   .1759     .000      -185.101   .1887     .000      -161.346   .1995     .000      -138.537   .2116     .000
        78.000    -286.904   .1563     .000      -219.970   .1758     .000      -185.541   .1885     .000      -161.727   .1993     .000      -138.823   .2114     .000
        78.500    -287.417   .1561     .000      -220.458   .1756     .000      -185.976   .1883     .000      -162.107   .1992     .000      -139.106   .2112     .000
        79.000    -287.927   .1560     .000      -220.943   .1754     .000      -186.409   .1881     .000      -162.486   .1990     .000      -139.386   .2111     .000
        79.500    -288.434   .1559     .000      -221.427   .1752     .000      -186.838   .1879     .000      -162.865   .1988     .000      -139.664   .2109     .000
        80.000    -288.938   .1557     .000      -221.909   .1751     .000      -187.264   .1877     .000      -163.242   .1986     .000      -139.938   .2108     .000
        80.500    -289.440   .1556     .000      -222.388   .1749     .000      -187.685   .1875     .000      -163.619   .1985     .000      -140.209   .2106     .000
        81.000    -289.939   .1555     .000      -222.866   .1747     .000      -188.105   .1873     .000      -163.995   .1983     .000      -140.478   .2104     .000
        81.500    -290.435   .1553     .000      -223.341   .1746     .000      -188.520   .1871     .000      -164.370   .1981     .000      -140.744   .2103     .000
        82.000    -290.929   .1552     .000      -223.814   .1744     .000      -188.931   .1869     .000      -164.744   .1980     .000      -141.008   .2101     .000
        82.500    -291.420   .1551     .000      -224.285   .1742     .000      -189.339   .1867     .000      -165.117   .1978     .000      -141.269   .2100     .000
        83.000    -291.908   .1550     .000      -224.754   .1741     .000      -189.745   .1865     .000      -165.489   .1976     .000      -141.527   .2098     .000
        83.500    -292.394   .1548     .000      -225.221   .1739     .000      -190.143   .1864     .000      -165.860   .1974     .000      -141.783   .2097     .000
        84.000    -292.877   .1547     .000      -225.686   .1738     .000      -190.539   .1862     .000      -166.230   .1973     .000      -142.036   .2095     .000
        84.500    -293.358   .1546     .000      -226.149   .1736     .000      -190.936   .1860     .000      -166.599   .1971     .000      -142.287   .2094     .000
        85.000    -293.836   .1544     .000      -226.610   .1734     .000      -191.323   .1858     .000      -166.967   .1969     .000      -142.535   .2093     .000
        85.500    -294.312   .1543     .000      -227.068   .1733     .000      -191.704   .1856     .000      -167.334   .1968     .000      -142.781   .2091     .000
        86.000    -294.786   .1542     .000      -227.525   .1731     .000      -192.100   .1855     .000      -167.700   .1966     .000      -143.024   .2090     .000
        86.500    -295.257   .1541     .000      -227.980   .1730     .000      -192.485   .1854     .000      -168.064   .1964     .000      -143.264   .2088     .000
        87.000    -295.725   .1540     .000      -228.433   .1728     .000      -192.861   .1852     .000      -168.428   .1963     .000      -143.502   .2087     .000
        87.500    -296.191   .1538     .000      -228.883   .1726     .000      -193.240   .1851     .000      -168.790   .1961     .000      -143.738   .2086     .000
        88.000    -296.655   .1537     .000      -229.331   .1725     .000      -193.625   .1850     .000      -169.151   .1959     .000      -143.972   .2084     .000
        88.500    -297.117   .1536     .000      -229.778   .1723     .000      -194.003   .1848     .000      -169.511   .1958     .000      -144.203   .2083     .000
        89.000    -297.576   .1535     .000      -230.222   .1722     .000      -194.377   .1847     .000      -169.870   .1956     .000      -144.431   .2082     .000
        89.500    -298.033   .1533     .000      -230.665   .1720     .000      -194.758   .1846     .000      -170.228   .1954     .000      -144.658   .2080     .000
        90.000    -298.487   .1532     .000      -231.106   .1719     .000      -195.135   .1844     .000      -170.584   .1953     .000      -144.883   .2079     .000
        90.500    -298.940   .1531     .000      -231.544   .1717     .000      -195.510   .1843     .000      -170.939   .1951     .000      -145.106   .2078     .000
        91.000    -299.390   .1530     .000      -231.980   .1716     .000      -195.884   .1842     .000      -171.293   .1950     .000      -145.326   .2076     .000
        91.500    -299.838   .1529     .000      -232.414   .1714     .000      -196.259   .1840     .000      -171.646   .1948     .000      -145.545   .2075     .000
        92.000    -300.283   .1528     .000      -232.847   .1712     .000      -196.633   .1839     .000      -171.997   .1946     .000      -145.761   .2074     .000
        92.500    -300.727   .1526     .000      -233.278   .1711     .000      -197.003   .1838     .000      -172.346   .1945     .000      -145.977   .2073     .000
        93.000    -301.168   .1525     .000      -233.707   .1709     .000      -197.376   .1837     .000      -172.695   .1943     .000      -146.191   .2071     .000
        93.500    -301.607   .1524     .000      -234.132   .1708     .000      -197.747   .1835     .000      -173.042   .1942     .000      -146.403   .2070     .000
        94.000    -302.044   .1523     .000      -234.555   .1707     .000      -198.117   .1834     .000      -173.388   .1940     .000      -146.612   .2069     .000
        94.500    -302.479   .1522     .000      -234.977   .1705     .000      -198.485   .1833     .000      -173.732   .1938     .000      -146.820   .2068     .000
        95.000    -302.912   .1521     .000      -235.399   .1704     .000      -198.854   .1831     .000      -174.075   .1937     .000      -147.025   .2066     .000
        95.500    -303.343   .1520     .000      -235.818   .1702     .000      -199.222   .1830     .000      -174.416   .1935     .000      -147.230   .2065     .000
        96.000    -303.772   .1518     .000      -236.235   .1701     .000      -199.588   .1829     .000      -174.756   .1934     .000      -147.434   .2064     .000
        96.500    -304.198   .1517     .000      -236.647   .1699     .000      -199.953   .1828     .000      -175.095   .1932     .000      -147.636   .2063     .000
        97.000    -304.623   .1516     .000      -237.057   .1698     .000      -200.318   .1826     .000      -175.432   .1931     .000      -147.835   .2062     .000
        97.500    -305.046   .1515     .000      -237.468   .1696     .000      -200.682   .1825     .000      -175.767   .1929     .000      -148.033   .2061     .000
        98.000    -305.475   .1514     .000      -237.879   .1695     .000      -201.045   .1824     .000      -176.101   .1928     .000      -148.229   .2060     .000
        98.500    -305.936   .1513     .000      -238.286   .1693     .000      -201.408   .1822     .000      -176.433   .1926     .000      -148.424   .2058     .000
        99.000    -306.372   .1512     .000      -238.689   .1692     .000      -201.769   .1821     .000      -176.764   .1925     .000      -148.617   .2057     .000
