 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      22.67464   .000E+00  -.336E+02   .955E+03  -.882E+03   .000E+00   .000E+00   .474E+00   .000E+00   .515E+01   .000E+00   .000E+00   .000E+00     223
      22.70000   .000E+00  -.334E+02   .955E+03  -.882E+03   .000E+00   .000E+00   .470E+00   .000E+00   .512E+01   .000E+00   .000E+00   .000E+00     224
      22.74858   .000E+00  -.331E+02   .955E+03  -.884E+03   .000E+00   .000E+00   .462E+00   .000E+00   .506E+01   .000E+00   .000E+00   .000E+00     225
      22.79689   .000E+00  -.327E+02   .955E+03  -.886E+03   .000E+00   .000E+00   .454E+00   .000E+00   .500E+01   .000E+00   .000E+00   .000E+00     226
      22.84484   .000E+00  -.323E+02   .955E+03  -.887E+03   .000E+00   .000E+00   .446E+00   .000E+00   .494E+01   .000E+00   .000E+00   .000E+00     227
      22.89035   .000E+00  -.319E+02   .955E+03  -.889E+03   .000E+00   .000E+00   .439E+00   .000E+00   .488E+01   .000E+00   .000E+00   .000E+00     228
      22.93587   .000E+00  -.315E+02   .955E+03  -.890E+03   .000E+00   .000E+00   .432E+00   .000E+00   .482E+01   .000E+00   .000E+00   .000E+00     229
      22.98139   .000E+00  -.311E+02   .955E+03  -.891E+03   .000E+00   .000E+00   .425E+00   .000E+00   .476E+01   .000E+00   .000E+00   .000E+00     230
      23.02690   .000E+00  -.307E+02   .955E+03  -.893E+03   .000E+00   .000E+00   .418E+00   .000E+00   .470E+01   .000E+00   .000E+00   .000E+00     231
      23.07242   .000E+00  -.304E+02   .955E+03  -.894E+03   .000E+00   .000E+00   .411E+00   .000E+00   .465E+01   .000E+00   .000E+00   .000E+00     232
      23.11794   .000E+00  -.300E+02   .955E+03  -.896E+03   .000E+00   .000E+00   .404E+00   .000E+00   .459E+01   .000E+00   .000E+00   .000E+00     233
      23.16345   .000E+00  -.296E+02   .955E+03  -.897E+03   .000E+00   .000E+00   .398E+00   .000E+00   .453E+01   .000E+00   .000E+00   .000E+00     234
      23.20880   .000E+00  -.292E+02   .955E+03  -.898E+03   .000E+00   .000E+00   .391E+00   .000E+00   .447E+01   .000E+00   .000E+00   .000E+00     235
      23.25383   .000E+00  -.288E+02   .955E+03  -.900E+03   .000E+00   .000E+00   .385E+00   .000E+00   .441E+01   .000E+00   .000E+00   .000E+00     236
      23.27692   .000E+00  -.286E+02   .955E+03  -.900E+03   .000E+00   .000E+00   .381E+00   .000E+00   .438E+01   .000E+00   .000E+00   .000E+00     237
      23.30000   .000E+00  -.284E+02   .955E+03  -.901E+03   .000E+00   .000E+00   .378E+00   .000E+00   .435E+01   .000E+00   .000E+00   .000E+00     238
      23.34436   .000E+00  -.281E+02   .955E+03  -.902E+03   .000E+00   .000E+00   .372E+00   .000E+00   .429E+01   .000E+00   .000E+00   .000E+00     239
      23.38849   .000E+00  -.277E+02   .955E+03  -.903E+03   .000E+00   .000E+00   .366E+00   .000E+00   .424E+01   .000E+00   .000E+00   .000E+00     240
      23.43234   .000E+00  -.273E+02   .955E+03  -.905E+03   .000E+00   .000E+00   .360E+00   .000E+00   .418E+01   .000E+00   .000E+00   .000E+00     241
      23.47591   .000E+00  -.270E+02   .955E+03  -.906E+03   .000E+00   .000E+00   .354E+00   .000E+00   .412E+01   .000E+00   .000E+00   .000E+00     242
      23.51920   .000E+00  -.266E+02   .955E+03  -.907E+03   .000E+00   .000E+00   .348E+00   .000E+00   .407E+01   .000E+00   .000E+00   .000E+00     243
      23.56069   .000E+00  -.262E+02   .955E+03  -.908E+03   .000E+00   .000E+00   .343E+00   .000E+00   .401E+01   .000E+00   .000E+00   .000E+00     244
      23.60217   .000E+00  -.259E+02   .955E+03  -.909E+03   .000E+00   .000E+00   .337E+00   .000E+00   .396E+01   .000E+00   .000E+00   .000E+00     245
      23.64366   .000E+00  -.255E+02   .955E+03  -.910E+03   .000E+00   .000E+00   .332E+00   .000E+00   .390E+01   .000E+00   .000E+00   .000E+00     246
      23.68514   .000E+00  -.252E+02   .955E+03  -.911E+03   .000E+00   .000E+00   .326E+00   .000E+00   .385E+01   .000E+00   .000E+00   .000E+00     247
      23.72663   .000E+00  -.248E+02   .955E+03  -.912E+03   .000E+00   .000E+00   .321E+00   .000E+00   .380E+01   .000E+00   .000E+00   .000E+00     248
      23.76811   .000E+00  -.245E+02   .955E+03  -.913E+03   .000E+00   .000E+00   .316E+00   .000E+00   .374E+01   .000E+00   .000E+00   .000E+00     249
      23.80960   .000E+00  -.241E+02   .955E+03  -.914E+03   .000E+00   .000E+00   .311E+00   .000E+00   .369E+01   .000E+00   .000E+00   .000E+00     250
      23.85085   .000E+00  -.238E+02   .955E+03  -.915E+03   .000E+00   .000E+00   .306E+00   .000E+00   .364E+01   .000E+00   .000E+00   .000E+00     251
      23.89185   .000E+00  -.234E+02   .955E+03  -.916E+03   .000E+00   .000E+00   .301E+00   .000E+00   .358E+01   .000E+00   .000E+00   .000E+00     252
      23.93261   .000E+00  -.231E+02   .955E+03  -.917E+03   .000E+00   .000E+00   .296E+00   .000E+00   .353E+01   .000E+00   .000E+00   .000E+00     253
      23.97313   .000E+00  -.228E+02   .955E+03  -.918E+03   .000E+00   .000E+00   .291E+00   .000E+00   .348E+01   .000E+00   .000E+00   .000E+00     254
      24.01343   .000E+00  -.224E+02   .955E+03  -.919E+03   .000E+00   .000E+00   .286E+00   .000E+00   .343E+01   .000E+00   .000E+00   .000E+00     255
      24.05349   .000E+00  -.221E+02   .955E+03  -.920E+03   .000E+00   .000E+00   .282E+00   .000E+00   .337E+01   .000E+00   .000E+00   .000E+00     256
      24.07675   .000E+00  -.218E+02   .955E+03  -.920E+03   .000E+00   .000E+00   .279E+00   .000E+00   .334E+01   .000E+00   .000E+00   .000E+00     257
      24.10000   .000E+00  -.216E+02   .955E+03  -.921E+03   .000E+00   .000E+00   .276E+00   .000E+00   .331E+01   .000E+00   .000E+00   .000E+00     258
end
