 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
      10.00000   .984E-07  -.100E-06   .984E-06  -.100E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      77   .1936E-12
      20.00000   .984E-07  -.100E-06   .197E-05  -.200E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     138   .1342E-11
      30.00000   .984E-07  -.100E-06   .295E-05  -.300E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     199   .1095E-07
      40.00000   .984E-07  -.100E-06   .394E-05  -.401E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     260   .2619E-07
      50.00000   .984E-07  -.999E-07   .492E-05  -.500E-05   .000E+00   .000E+00   .984E-07   .000E+00   .999E-07   .000E+00   .000E+00   .000E+00     321   .4204E-07
      60.00000   .984E-07  -.100E-06   .591E-05  -.601E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     382   .5760E-07
      70.00000   .984E-07  -.100E-06   .689E-05  -.701E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     443   .7300E-07
      80.00000   .984E-07  -.100E-06   .788E-05  -.801E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     504   .8909E-07
      90.00000   .984E-07  -.100E-06   .886E-05  -.901E-05   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     565   .1045E-06
     100.00000   .984E-07  -.100E-06   .984E-05  -.100E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     626   .1206E-06
     110.00000   .984E-07  -.100E-06   .108E-04  -.110E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     687   .1360E-06
     120.00000   .984E-07  -.100E-06   .118E-04  -.120E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     748   .1521E-06
     130.00000   .984E-07  -.100E-06   .128E-04  -.130E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     809   .1675E-06
     140.00000   .984E-07  -.100E-06   .138E-04  -.140E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     870   .1836E-06
     150.00000   .984E-07  -.100E-06   .148E-04  -.150E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     931   .1995E-06
     160.00000   .984E-07  -.100E-06   .158E-04  -.160E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00     992   .2151E-06
     170.00000   .984E-07  -.100E-06   .167E-04  -.170E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1053   .2313E-06
     180.00000   .984E-07  -.100E-06   .177E-04  -.180E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1114   .2468E-06
     190.00000   .984E-07  -.100E-06   .187E-04  -.190E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1175   .2628E-06
     200.00000   .984E-07  -.100E-06   .197E-04  -.200E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1236   .2789E-06
     210.00000   .984E-07  -.100E-06   .207E-04  -.210E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1297   .2943E-06
     220.00000   .984E-07  -.100E-06   .217E-04  -.220E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1358   .3104E-06
     230.00000   .984E-07  -.100E-06   .226E-04  -.230E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1419   .3265E-06
     240.00000   .984E-07  -.100E-06   .236E-04  -.240E-04   .000E+00   .000E+00   .984E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1480   .3420E-06
     250.00000   .984E-07  -.100E-06   .246E-04  -.250E-04   .000E+00   .000E+00   .993E-07   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00    1541   .3608E-06
