        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          21	          -4	         1.5	     5.25708	     14.0815	 3.2932e-003	 6.0566e-005	 1.2344e-003	 4.6754e-003	 2.0951e-003	 5.6113e-004	 8.6980e-003	 1.7172e-004	 4.1354e-004	 1.8344e-004	 0.0000e+000	 2.5502e-004	 3.2794e-003	 8.0116e-004	 1.7993e-003	 1.5172e-003	 3.7293e-004	 1.7316e-003	 7.8059e-004	
          21	          -4	         1.6	     5.22437	     14.1125	 3.5716e-003	 8.2679e-005	 1.2826e-003	 4.5216e-003	 2.0731e-003	 5.6523e-004	 8.4905e-003	 1.7803e-004	 4.3130e-004	 1.9296e-004	 0.0000e+000	 3.3286e-004	 3.2580e-003	 7.5761e-004	 1.7409e-003	 1.5480e-003	 3.6378e-004	 1.7260e-003	 7.7820e-004	
          21	          -4	         1.7	     5.19041	      14.144	 3.8402e-003	 1.0931e-004	 1.3276e-003	 4.3697e-003	 2.0475e-003	 5.6916e-004	 8.2904e-003	 1.8342e-004	 4.4817e-004	 2.0208e-004	 0.0000e+000	 4.2146e-004	 3.2298e-003	 7.1653e-004	 1.6827e-003	 1.5805e-003	 3.5347e-004	 1.7170e-003	 7.7398e-004	
          21	          -4	         1.8	     5.15512	     14.1762	 4.0989e-003	 1.4047e-004	 1.3691e-003	 4.2205e-003	 2.0190e-003	 5.7295e-004	 8.0976e-003	 1.8787e-004	 4.6394e-004	 2.1068e-004	 0.0000e+000	 5.1963e-004	 3.1955e-003	 6.7787e-004	 1.6252e-003	 1.6147e-003	 3.4232e-004	 1.7046e-003	 7.6789e-004	
          21	          -4	         1.9	     5.11833	     14.2094	 4.3478e-003	 1.7603e-004	 1.4068e-003	 4.0744e-003	 1.9880e-003	 5.7664e-004	 7.9121e-003	 1.9143e-004	 4.7845e-004	 2.1865e-004	 0.0000e+000	 6.2589e-004	 3.1560e-003	 6.4155e-004	 1.5689e-003	 1.6507e-003	 3.3060e-004	 1.6890e-003	 7.6000e-004	
          21	          -4	           2	     5.07981	      14.244	 4.5868e-003	 2.1576e-004	 1.4409e-003	 3.9318e-003	 1.9551e-003	 5.8026e-004	 7.7340e-003	 1.9415e-004	 4.9161e-004	 2.2593e-004	 0.0000e+000	 7.3861e-004	 3.1122e-003	 6.0748e-004	 1.5139e-003	 1.6886e-003	 3.1855e-004	 1.6703e-003	 7.5044e-004	
          21	          -4	         2.1	     5.03925	     14.2802	 4.8163e-003	 2.5932e-004	 1.4713e-003	 3.7929e-003	 1.9206e-003	 5.8386e-004	 7.5630e-003	 1.9608e-004	 5.0335e-004	 2.3248e-004	 0.0000e+000	 8.5618e-004	 3.0649e-003	 5.7552e-004	 1.4606e-003	 1.7285e-003	 3.0640e-004	 1.6488e-003	 7.3937e-004	
          21	          -4	         2.2	     4.99622	     14.3187	 5.0365e-003	 3.0632e-004	 1.4981e-003	 3.6579e-003	 1.8849e-003	 5.8746e-004	 7.3989e-003	 1.9731e-004	 5.1365e-004	 2.3826e-004	 0.0000e+000	 9.7703e-004	 3.0149e-003	 5.4554e-004	 1.4089e-003	 1.7706e-003	 2.9429e-004	 1.6249e-003	 7.2700e-004	
          21	          -4	         2.3	     4.95015	       14.36	 5.2476e-003	 3.5632e-004	 1.5214e-003	 3.5269e-003	 1.8484e-003	 5.9112e-004	 7.2415e-003	 1.9791e-004	 5.2251e-004	 2.4328e-004	 0.0000e+000	 1.0997e-003	 2.9628e-003	 5.1742e-004	 1.3591e-003	 1.8150e-003	 2.8235e-004	 1.5990e-003	 7.1351e-004	
          21	          -4	         2.4	     4.90029	      14.405	 5.4500e-003	 4.0887e-004	 1.5416e-003	 3.3999e-003	 1.8112e-003	 5.9487e-004	 7.0907e-003	 1.9793e-004	 5.2996e-004	 2.4754e-004	 0.0000e+000	 1.2230e-003	 2.9093e-003	 4.9102e-004	 1.3110e-003	 1.8621e-003	 2.7070e-004	 1.5712e-003	 6.9911e-004	
          21	          -4	         2.5	     4.84564	     14.4546	 5.6439e-003	 4.6352e-004	 1.5586e-003	 3.2769e-003	 1.7737e-003	 5.9876e-004	 6.9462e-003	 1.9746e-004	 5.3603e-004	 2.5107e-004	 0.0000e+000	 1.3457e-003	 2.8550e-003	 4.6624e-004	 1.2648e-003	 1.9121e-003	 2.5938e-004	 1.5421e-003	 6.8398e-004	
          21	          -4	         2.6	     4.78483	     14.5102	 5.8298e-003	 5.1985e-004	 1.5728e-003	 3.1578e-003	 1.7359e-003	 6.0282e-004	 6.8077e-003	 1.9655e-004	 5.4078e-004	 2.5388e-004	 0.0000e+000	 1.4669e-003	 2.8003e-003	 4.4297e-004	 1.2204e-003	 1.9650e-003	 2.4847e-004	 1.5117e-003	 6.6831e-004	
          21	          -4	         2.7	     4.71595	     14.5738	 6.0078e-003	 5.7742e-004	 1.5844e-003	 3.0426e-003	 1.6981e-003	 6.0708e-004	 6.6751e-003	 1.9526e-004	 5.4426e-004	 2.5602e-004	 0.0000e+000	 1.5860e-003	 2.7457e-003	 4.2109e-004	 1.1778e-003	 2.0211e-003	 2.3798e-004	 1.4806e-003	 6.5228e-004	
          21	          -4	         2.8	     4.63633	      14.648	 6.1783e-003	 6.3586e-004	 1.5934e-003	 2.9313e-003	 1.6603e-003	 6.1155e-004	 6.5480e-003	 1.9363e-004	 5.4652e-004	 2.5750e-004	 0.0000e+000	 1.7024e-003	 2.6917e-003	 4.0053e-004	 1.1370e-003	 2.0801e-003	 2.2797e-004	 1.4489e-003	 6.3605e-004	
          21	          -4	         2.9	     4.54239	     14.7364	 6.3416e-003	 6.9479e-004	 1.6001e-003	 2.8237e-003	 1.6228e-003	 6.1622e-004	 6.4263e-003	 1.9172e-004	 5.4764e-004	 2.5838e-004	 0.0000e+000	 1.8161e-003	 2.6389e-003	 3.8123e-004	 1.0981e-003	 2.1410e-003	 2.1846e-004	 1.4171e-003	 6.1983e-004	
          21	          -4	           3	     4.42984	     14.8434	 6.4979e-003	 7.5387e-004	 1.6046e-003	 2.7198e-003	 1.5855e-003	 6.2106e-004	 6.3098e-003	 1.8955e-004	 5.4766e-004	 2.5868e-004	 0.0000e+000	 1.9272e-003	 2.5881e-003	 3.6313e-004	 1.0609e-003	 2.2016e-003	 2.0951e-004	 1.3856e-003	 6.0387e-004	
          21	          -4	         3.1	     4.29623	     14.9714	 6.6476e-003	 8.1281e-004	 1.6071e-003	 2.6194e-003	 1.5485e-003	 6.2599e-004	 6.1982e-003	 1.8718e-004	 5.4665e-004	 2.5844e-004	 0.0000e+000	 2.0365e-003	 2.5406e-003	 3.4624e-004	 1.0258e-003	 2.2571e-003	 2.0120e-004	 1.3553e-003	 5.8851e-004	
          21	          -4	         3.2	     4.14798	     15.1139	 6.7910e-003	 8.7140e-004	 1.6080e-003	 2.5225e-003	 1.5120e-003	 6.3082e-004	 6.0914e-003	 1.8464e-004	 5.4474e-004	 2.5773e-004	 0.0000e+000	 2.1455e-003	 2.4980e-003	 3.3053e-004	 9.9293e-004	 2.2998e-003	 1.9360e-004	 1.3269e-003	 5.7418e-004	
          21	          -4	         3.3	     4.00416	     15.2519	 6.9283e-003	 9.2973e-004	 1.6076e-003	 2.4290e-003	 1.4760e-003	 6.3530e-004	 5.9891e-003	 1.8200e-004	 5.4216e-004	 2.5667e-004	 0.0000e+000	 2.2556e-003	 2.4609e-003	 3.1594e-004	 9.6218e-004	 2.3238e-003	 1.8675e-004	 1.3010e-003	 5.6113e-004	
          21	          -4	         3.4	     3.88041	     15.3699	 7.0597e-003	 9.8797e-004	 1.6065e-003	 2.3389e-003	 1.4406e-003	 6.3923e-004	 5.8912e-003	 1.7930e-004	 5.3918e-004	 2.5538e-004	 0.0000e+000	 2.3668e-003	 2.4284e-003	 3.0230e-004	 9.3324e-004	 2.3311e-003	 1.8049e-004	 1.2774e-003	 5.4920e-004	
          21	          -4	         3.5	     3.77862	     15.4656	 7.1855e-003	 1.0462e-003	 1.6049e-003	 2.2519e-003	 1.4060e-003	 6.4256e-004	 5.7974e-003	 1.7655e-004	 5.3591e-004	 2.5392e-004	 0.0000e+000	 2.4784e-003	 2.3989e-003	 2.8944e-004	 9.0570e-004	 2.3273e-003	 1.7468e-004	 1.2553e-003	 5.3803e-004	
          21	          -4	         3.6	     3.69491	     15.5437	 7.3060e-003	 1.1043e-003	 1.6029e-003	 2.1681e-003	 1.3720e-003	 6.4532e-004	 5.7076e-003	 1.7379e-004	 5.3238e-004	 2.5231e-004	 0.0000e+000	 2.5895e-003	 2.3715e-003	 2.7724e-004	 8.7929e-004	 2.3170e-003	 1.6922e-004	 1.2341e-003	 5.2739e-004	
          21	          -4	         3.7	     3.62511	     15.6082	 7.4213e-003	 1.1622e-003	 1.6004e-003	 2.0872e-003	 1.3387e-003	 6.4756e-004	 5.6217e-003	 1.7100e-004	 5.2863e-004	 2.5056e-004	 0.0000e+000	 2.6996e-003	 2.3455e-003	 2.6564e-004	 8.5388e-004	 2.3027e-003	 1.6403e-004	 1.2136e-003	 5.1712e-004	
          21	          -4	         3.8	     3.56595	     15.6658	 7.5317e-003	 1.2199e-003	 1.5976e-003	 2.0093e-003	 1.3060e-003	 6.4931e-004	 5.5394e-003	 1.6821e-004	 5.2468e-004	 2.4870e-004	 0.0000e+000	 2.8085e-003	 2.3206e-003	 2.5458e-004	 8.2934e-004	 2.2859e-003	 1.5908e-004	 1.1937e-003	 5.0716e-004	
          21	          -4	         3.9	     3.51506	      15.715	 7.6373e-003	 1.2773e-003	 1.5944e-003	 1.9341e-003	 1.2740e-003	 6.5060e-004	 5.4607e-003	 1.6541e-004	 5.2056e-004	 2.4673e-004	 0.0000e+000	 2.9159e-003	 2.2965e-003	 2.4403e-004	 8.0563e-004	 2.2674e-003	 1.5435e-004	 1.1742e-003	 4.9748e-004	
          21	          -4	           4	      3.4707	      15.757	 7.7385e-003	 1.3343e-003	 1.5909e-003	 1.8617e-003	 1.2427e-003	 6.5146e-004	 5.3853e-003	 1.6261e-004	 5.1628e-004	 2.4468e-004	 0.0000e+000	 3.0217e-003	 2.2733e-003	 2.3396e-004	 7.8269e-004	 2.2478e-003	 1.4982e-004	 1.1551e-003	 4.8804e-004	
          21	          -4	         4.1	     3.43161	     15.7934	 7.8353e-003	 1.3909e-003	 1.5872e-003	 1.7919e-003	 1.2120e-003	 6.5192e-004	 5.3131e-003	 1.5981e-004	 5.1187e-004	 2.4254e-004	 0.0000e+000	 3.1260e-003	 2.2508e-003	 2.2434e-004	 7.6047e-004	 2.2274e-003	 1.4547e-004	 1.1364e-003	 4.7883e-004	
          21	          -4	         4.2	     3.39681	     15.8253	 7.9280e-003	 1.4469e-003	 1.5832e-003	 1.7247e-003	 1.1820e-003	 6.5200e-004	 5.2441e-003	 1.5703e-004	 5.0733e-004	 2.4033e-004	 0.0000e+000	 3.2285e-003	 2.2289e-003	 2.1514e-004	 7.3894e-004	 2.2064e-003	 1.4129e-004	 1.1180e-003	 4.6985e-004	
          21	          -4	         4.3	      3.3656	     15.8535	 8.0168e-003	 1.5025e-003	 1.5790e-003	 1.6599e-003	 1.1526e-003	 6.5173e-004	 5.1779e-003	 1.5425e-004	 5.0270e-004	 2.3806e-004	 0.0000e+000	 3.3294e-003	 2.2077e-003	 2.0634e-004	 7.1808e-004	 2.1851e-003	 1.3727e-004	 1.1000e-003	 4.6108e-004	
          21	          -4	         4.4	     3.33739	     15.8785	 8.1017e-003	 1.5575e-003	 1.5746e-003	 1.5974e-003	 1.1238e-003	 6.5114e-004	 5.1146e-003	 1.5149e-004	 4.9797e-004	 2.3573e-004	 0.0000e+000	 3.4286e-003	 2.1870e-003	 1.9792e-004	 6.9785e-004	 2.1635e-003	 1.3339e-004	 1.0824e-003	 4.5252e-004	
          21	          -4	         4.5	     3.31175	      15.901	 8.1830e-003	 1.6119e-003	 1.5700e-003	 1.5373e-003	 1.0957e-003	 6.5023e-004	 5.0540e-003	 1.4874e-004	 4.9317e-004	 2.3336e-004	 0.0000e+000	 3.5260e-003	 2.1669e-003	 1.8987e-004	 6.7822e-004	 2.1418e-003	 1.2966e-004	 1.0651e-003	 4.4416e-004	
          21	          -4	         4.6	     3.28832	     15.9211	 8.2608e-003	 1.6657e-003	 1.5652e-003	 1.4793e-003	 1.0681e-003	 6.4904e-004	 4.9960e-003	 1.4601e-004	 4.8830e-004	 2.3095e-004	 0.0000e+000	 3.6217e-003	 2.1473e-003	 1.8216e-004	 6.5918e-004	 2.1200e-003	 1.2606e-004	 1.0481e-003	 4.3600e-004	
          21	          -4	         4.7	     3.26681	     15.9394	 8.3353e-003	 1.7189e-003	 1.5603e-003	 1.4235e-003	 1.0412e-003	 6.4759e-004	 4.9405e-003	 1.4329e-004	 4.8337e-004	 2.2850e-004	 0.0000e+000	 3.7157e-003	 2.1282e-003	 1.7477e-004	 6.4070e-004	 2.0981e-003	 1.2258e-004	 1.0314e-003	 4.2803e-004	
          21	          -4	         4.8	     3.24697	     15.9559	 8.4067e-003	 1.7714e-003	 1.5553e-003	 1.3697e-003	 1.0148e-003	 6.4588e-004	 4.8874e-003	 1.4060e-004	 4.7840e-004	 2.2603e-004	 0.0000e+000	 3.8081e-003	 2.1096e-003	 1.6771e-004	 6.2276e-004	 2.0763e-003	 1.1922e-004	 1.0150e-003	 4.2024e-004	
          21	          -4	         4.9	      3.2286	      15.971	 8.4749e-003	 1.8232e-003	 1.5501e-003	 1.3179e-003	 9.8908e-004	 6.4395e-004	 4.8365e-003	 1.3792e-004	 4.7339e-004	 2.2353e-004	 0.0000e+000	 3.8987e-003	 2.0914e-003	 1.6094e-004	 6.0534e-004	 2.0546e-003	 1.1597e-004	 9.9899e-004	 4.1263e-004	
          21	          -4	           5	     3.21155	     15.9848	 8.5403e-003	 1.8744e-003	 1.5447e-003	 1.2680e-003	 9.6390e-004	 6.4180e-004	 4.7878e-003	 1.3527e-004	 4.6835e-004	 2.2101e-004	 0.0000e+000	 3.9878e-003	 2.0736e-003	 1.5445e-004	 5.8843e-004	 2.0330e-003	 1.1283e-004	 9.8324e-004	 4.0520e-004	
          21	          -4	         5.1	     3.19565	     15.9975	 8.6028e-003	 1.9248e-003	 1.5393e-003	 1.2200e-003	 9.3928e-004	 6.3946e-004	 4.7412e-003	 1.3263e-004	 4.6329e-004	 2.1848e-004	 0.0000e+000	 4.0752e-003	 2.0563e-003	 1.4824e-004	 5.7200e-004	 2.0115e-003	 1.0978e-004	 9.6778e-004	 3.9793e-004	
          21	          -4	         5.2	      3.1808	     16.0091	 8.6627e-003	 1.9746e-003	 1.5338e-003	 1.1737e-003	 9.1521e-004	 6.3693e-004	 4.6966e-003	 1.3002e-004	 4.5821e-004	 2.1593e-004	 0.0000e+000	 4.1610e-003	 2.0393e-003	 1.4228e-004	 5.5604e-004	 1.9902e-003	 1.0682e-004	 9.5261e-004	 3.9083e-004	
          21	          -4	         5.3	     3.16687	     16.0198	 8.7200e-003	 2.0236e-003	 1.5281e-003	 1.1292e-003	 8.9170e-004	 6.3423e-004	 4.6539e-003	 1.2743e-004	 4.5311e-004	 2.1338e-004	 0.0000e+000	 4.2453e-003	 2.0227e-003	 1.3658e-004	 5.4054e-004	 1.9690e-003	 1.0396e-004	 9.3771e-004	 3.8388e-004	
          21	          -4	         5.4	     3.15378	     16.0298	 8.7748e-003	 2.0720e-003	 1.5224e-003	 1.0863e-003	 8.6872e-004	 6.3137e-004	 4.6130e-003	 1.2487e-004	 4.4800e-004	 2.1081e-004	 0.0000e+000	 4.3280e-003	 2.0065e-003	 1.3111e-004	 5.2548e-004	 1.9480e-003	 1.0117e-004	 9.2308e-004	 3.7708e-004	
          21	          -4	         5.5	     3.14143	      16.039	 8.8273e-003	 2.1196e-003	 1.5166e-003	 1.0450e-003	 8.4626e-004	 6.2836e-004	 4.5739e-003	 1.2233e-004	 4.4289e-004	 2.0824e-004	 0.0000e+000	 4.4093e-003	 1.9905e-003	 1.2586e-004	 5.1084e-004	 1.9273e-003	 9.8474e-005	 9.0871e-004	 3.7042e-004	
          21	          -4	         5.6	     3.12973	     16.0476	 8.8775e-003	 2.1665e-003	 1.5107e-003	 1.0053e-003	 8.2433e-004	 6.2522e-004	 4.5365e-003	 1.1981e-004	 4.3777e-004	 2.0567e-004	 0.0000e+000	 4.4890e-003	 1.9749e-003	 1.2084e-004	 4.9661e-004	 1.9067e-003	 9.5851e-005	 8.9459e-004	 3.6391e-004	
          21	          -4	         5.7	     3.11863	     16.0556	 8.9256e-003	 2.2127e-003	 1.5047e-003	 9.6700e-004	 8.0290e-004	 6.2195e-004	 4.5006e-003	 1.1732e-004	 4.3265e-004	 2.0309e-004	 0.0000e+000	 4.5674e-003	 1.9597e-003	 1.1602e-004	 4.8279e-004	 1.8864e-003	 9.3302e-005	 8.8072e-004	 3.5753e-004	
          21	          -4	         5.8	     3.10806	     16.0631	 8.9717e-003	 2.2582e-003	 1.4986e-003	 9.3017e-004	 7.8197e-004	 6.1855e-004	 4.4663e-003	 1.1486e-004	 4.2753e-004	 2.0051e-004	 0.0000e+000	 4.6443e-003	 1.9447e-003	 1.1140e-004	 4.6935e-004	 1.8663e-003	 9.0823e-005	 8.6709e-004	 3.5128e-004	
          21	          -4	         5.9	     3.09798	     16.0701	 9.0157e-003	 2.3029e-003	 1.4924e-003	 8.9471e-004	 7.6153e-004	 6.1505e-004	 4.4335e-003	 1.1242e-004	 4.2241e-004	 1.9793e-004	 0.0000e+000	 4.7199e-003	 1.9300e-003	 1.0696e-004	 4.5629e-004	 1.8464e-003	 8.8413e-005	 8.5369e-004	 3.4515e-004	
          21	          -4	           6	     3.08838	     16.0766	 9.0579e-003	 2.3469e-003	 1.4862e-003	 8.6059e-004	 7.4158e-004	 6.1145e-004	 4.4020e-003	 1.1001e-004	 4.1730e-004	 1.9535e-004	 0.0000e+000	 4.7942e-003	 1.9155e-003	 1.0271e-004	 4.4360e-004	 1.8268e-003	 8.6069e-005	 8.4051e-004	 3.3914e-004	
          21	          -4	         6.1	     3.07925	     16.0826	 9.0983e-003	 2.3902e-003	 1.4799e-003	 8.2775e-004	 7.2210e-004	 6.0777e-004	 4.3720e-003	 1.0763e-004	 4.1220e-004	 1.9277e-004	 0.0000e+000	 4.8671e-003	 1.9014e-003	 9.8637e-005	 4.3126e-004	 1.8074e-003	 8.3789e-005	 8.2754e-004	 3.3325e-004	
          21	          -4	         6.2	     3.07057	     16.0883	 9.1369e-003	 2.4329e-003	 1.4736e-003	 7.9615e-004	 7.0310e-004	 6.0401e-004	 4.3432e-003	 1.0529e-004	 4.0712e-004	 1.9021e-004	 0.0000e+000	 4.9387e-003	 1.8875e-003	 9.4726e-005	 4.1927e-004	 1.7882e-003	 8.1570e-005	 8.1479e-004	 3.2747e-004	
          21	          -4	         6.3	     3.06235	     16.0937	 9.1739e-003	 2.4748e-003	 1.4673e-003	 7.6575e-004	 6.8456e-004	 6.0020e-004	 4.3156e-003	 1.0298e-004	 4.0206e-004	 1.8765e-004	 0.0000e+000	 5.0091e-003	 1.8738e-003	 9.0974e-005	 4.0761e-004	 1.7693e-003	 7.9413e-005	 8.0225e-004	 3.2179e-004	
          21	          -4	         6.4	     3.05455	     16.0988	 9.2093e-003	 2.5161e-003	 1.4609e-003	 7.3649e-004	 6.6648e-004	 5.9633e-004	 4.2892e-003	 1.0070e-004	 3.9702e-004	 1.8510e-004	 0.0000e+000	 5.0782e-003	 1.8604e-003	 8.7375e-005	 3.9628e-004	 1.7507e-003	 7.7313e-005	 7.8991e-004	 3.1623e-004	
          21	          -4	         6.5	     3.04716	     16.1036	 9.2432e-003	 2.5567e-003	 1.4546e-003	 7.0834e-004	 6.4885e-004	 5.9242e-004	 4.2640e-003	 9.8457e-005	 3.9201e-004	 1.8257e-004	 0.0000e+000	 5.1462e-003	 1.8473e-003	 8.3920e-005	 3.8527e-004	 1.7322e-003	 7.5271e-005	 7.7777e-004	 3.1077e-004	
          21	          -4	         6.6	     3.04017	     16.1082	 9.2756e-003	 2.5967e-003	 1.4482e-003	 6.8126e-004	 6.3167e-004	 5.8847e-004	 4.2398e-003	 9.6251e-005	 3.8703e-004	 1.8005e-004	 0.0000e+000	 5.2129e-003	 1.8344e-003	 8.0605e-005	 3.7457e-004	 1.7141e-003	 7.3284e-005	 7.6582e-004	 3.0540e-004	
          21	          -4	         6.7	     3.03355	     16.1125	 9.3067e-003	 2.6361e-003	 1.4419e-003	 6.5521e-004	 6.1491e-004	 5.8449e-004	 4.2167e-003	 9.4082e-005	 3.8208e-004	 1.7754e-004	 0.0000e+000	 5.2784e-003	 1.8217e-003	 7.7424e-005	 3.6417e-004	 1.6962e-003	 7.1351e-005	 7.5406e-004	 3.0014e-004	
          21	          -4	         6.8	     3.02728	     16.1166	 9.3364e-003	 2.6748e-003	 1.4356e-003	 6.3015e-004	 5.9858e-004	 5.8048e-004	 4.1945e-003	 9.1950e-005	 3.7716e-004	 1.7505e-004	 0.0000e+000	 5.3428e-003	 1.8092e-003	 7.4371e-005	 3.5406e-004	 1.6785e-003	 6.9471e-005	 7.4249e-004	 2.9497e-004	
          21	          -4	         6.9	     3.02135	     16.1205	 9.3648e-003	 2.7129e-003	 1.4293e-003	 6.0604e-004	 5.8266e-004	 5.7645e-004	 4.1733e-003	 8.9855e-005	 3.7227e-004	 1.7258e-004	 0.0000e+000	 5.4061e-003	 1.7970e-003	 7.1440e-005	 3.4424e-004	 1.6610e-003	 6.7641e-005	 7.3109e-004	 2.8990e-004	
