 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .500E-02  -.100E-06   .500E-03  -.100E-07   .000E+00   .000E+00   .721E-03   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      13  -.4036E-03
        .20000   .500E-02  -.100E-06   .100E-02  -.200E-07   .000E+00   .000E+00   .109E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      17  -.7863E-03
        .30000   .500E-02  -.100E-06   .150E-02  -.300E-07   .000E+00   .000E+00   .135E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      21  -.1158E-02
        .40000   .500E-02  -.100E-06   .200E-02  -.400E-07   .000E+00   .000E+00   .157E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      25  -.1522E-02
        .50000   .500E-02  -.100E-06   .250E-02  -.500E-07   .000E+00   .000E+00   .175E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      29  -.1882E-02
        .60000   .500E-02  -.100E-06   .300E-02  -.600E-07   .000E+00   .000E+00   .191E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      33  -.2237E-02
        .70000   .500E-02  -.100E-06   .350E-02  -.700E-07   .000E+00   .000E+00   .206E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      37  -.2590E-02
        .80000   .500E-02  -.100E-06   .400E-02  -.800E-07   .000E+00   .000E+00   .218E-02   .000E+00   .100E-06   .000E+00   .000E+00   .000E+00      41  -.2940E-02
        .90000   .500E-02  -.101E-06   .450E-02  -.901E-07   .000E+00   .000E+00   .230E-02   .000E+00   .101E-06   .000E+00   .000E+00   .000E+00      45  -.3288E-02
       1.00000   .500E-02  -.102E-06   .500E-02  -.100E-06   .000E+00   .000E+00   .241E-02   .000E+00   .102E-06   .000E+00   .000E+00   .000E+00      49  -.3635E-02
       1.10000   .500E-02  -.103E-06   .550E-02  -.111E-06   .000E+00   .000E+00   .251E-02   .000E+00   .103E-06   .000E+00   .000E+00   .000E+00      53  -.3980E-02
       1.20000   .500E-02  -.106E-06   .600E-02  -.121E-06   .000E+00   .000E+00   .260E-02   .000E+00   .105E-06   .000E+00   .000E+00   .000E+00      57  -.4323E-02
       1.30000   .500E-02  -.110E-06   .650E-02  -.132E-06   .000E+00   .000E+00   .269E-02   .000E+00   .108E-06   .000E+00   .000E+00   .000E+00      61  -.4665E-02
       1.40000   .500E-02  -.117E-06   .700E-02  -.143E-06   .000E+00   .000E+00   .277E-02   .000E+00   .114E-06   .000E+00   .000E+00   .000E+00      65  -.5006E-02
       1.50000   .500E-02  -.129E-06   .750E-02  -.156E-06   .000E+00   .000E+00   .284E-02   .000E+00   .124E-06   .000E+00   .000E+00   .000E+00      69  -.5346E-02
       1.60000   .500E-02  -.149E-06   .800E-02  -.170E-06   .000E+00   .000E+00   .291E-02   .000E+00   .141E-06   .000E+00   .000E+00   .000E+00      73  -.5685E-02
