        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          11	          -2	         8.3	     2.93624	     16.1964	 9.8097e-003	 3.9716e-003	 1.1881e-003	 1.9362e-004	 2.1942e-004	 3.4946e-004	 3.8418e-003	 3.4720e-005	 1.7311e-004	 7.7435e-005	 0.0000e+000	 7.5929e-003	 1.4332e-003	 2.2357e-005	 1.2698e-004	 9.4737e-004	 2.4590e-005	 3.2594e-004	 1.2344e-004	
          11	          -2	         8.4	     2.93487	     16.1973	 9.8179e-003	 3.9895e-003	 1.1850e-003	 1.8620e-004	 2.1350e-004	 3.4644e-004	 3.8357e-003	 3.3900e-005	 1.7052e-004	 7.6188e-005	 0.0000e+000	 7.6216e-003	 1.4284e-003	 2.1491e-005	 1.2350e-004	 9.3814e-004	 2.3984e-005	 3.2080e-004	 1.2134e-004	
          11	          -2	         8.5	     2.93356	     16.1981	 9.8257e-003	 4.0071e-003	 1.1819e-003	 1.7905e-004	 2.0774e-004	 3.4345e-004	 3.8299e-003	 3.3098e-005	 1.6796e-004	 7.4961e-005	 0.0000e+000	 7.6498e-003	 1.4237e-003	 2.0659e-005	 1.2013e-004	 9.2907e-004	 2.3392e-005	 3.1576e-004	 1.1928e-004	
          11	          -2	         8.6	     2.93231	     16.1989	 9.8332e-003	 4.0244e-003	 1.1789e-003	 1.7218e-004	 2.0213e-004	 3.4050e-004	 3.8243e-003	 3.2314e-005	 1.6544e-004	 7.3753e-005	 0.0000e+000	 7.6774e-003	 1.4190e-003	 1.9860e-005	 1.1684e-004	 9.2016e-004	 2.2814e-005	 3.1081e-004	 1.1725e-004	
          11	          -2	         8.7	     2.93111	     16.1996	 9.8403e-003	 4.0413e-003	 1.1759e-003	 1.6557e-004	 1.9667e-004	 3.3759e-004	 3.8190e-003	 3.1546e-005	 1.6296e-004	 7.2564e-005	 0.0000e+000	 7.7045e-003	 1.4145e-003	 1.9091e-005	 1.1365e-004	 9.1139e-004	 2.2250e-005	 3.0595e-004	 1.1527e-004	
          11	          -2	         8.8	     2.92997	     16.2003	 9.8472e-003	 4.0578e-003	 1.1730e-003	 1.5922e-004	 1.9135e-004	 3.3471e-004	 3.8139e-003	 3.0795e-005	 1.6052e-004	 7.1394e-005	 0.0000e+000	 7.7311e-003	 1.4101e-003	 1.8352e-005	 1.1055e-004	 9.0277e-004	 2.1700e-005	 3.0117e-004	 1.1331e-004	
          11	          -2	         8.9	     2.92887	      16.201	 9.8537e-003	 4.0741e-003	 1.1701e-003	 1.5311e-004	 1.8618e-004	 3.3187e-004	 3.8090e-003	 3.0060e-005	 1.5812e-004	 7.0242e-005	 0.0000e+000	 7.7573e-003	 1.4057e-003	 1.7643e-005	 1.0752e-004	 8.9430e-004	 2.1163e-005	 2.9647e-004	 1.1140e-004	
          11	          -2	           9	     2.92782	     16.2017	 9.8600e-003	 4.0900e-003	 1.1672e-003	 1.4723e-004	 1.8115e-004	 3.2907e-004	 3.8043e-003	 2.9342e-005	 1.5575e-004	 6.9109e-005	 0.0000e+000	 7.7829e-003	 1.4014e-003	 1.6960e-005	 1.0459e-004	 8.8596e-004	 2.0639e-005	 2.9186e-004	 1.0952e-004	
          11	          -2	         9.1	     2.92682	     16.2024	 9.8660e-003	 4.1056e-003	 1.1644e-003	 1.4158e-004	 1.7625e-004	 3.2630e-004	 3.7998e-003	 2.8639e-005	 1.5342e-004	 6.7993e-005	 0.0000e+000	 7.8081e-003	 1.3973e-003	 1.6304e-005	 1.0173e-004	 8.7776e-004	 2.0128e-005	 2.8732e-004	 1.0767e-004	
          11	          -2	         9.2	     2.92586	      16.203	 9.8718e-003	 4.1209e-003	 1.1616e-003	 1.3614e-004	 1.7149e-004	 3.2357e-004	 3.7956e-003	 2.7952e-005	 1.5113e-004	 6.6895e-005	 0.0000e+000	 7.8328e-003	 1.3931e-003	 1.5674e-005	 9.8952e-005	 8.6970e-004	 1.9629e-005	 2.8287e-004	 1.0586e-004	
          11	          -2	         9.3	     2.92494	     16.2036	 9.8773e-003	 4.1359e-003	 1.1589e-003	 1.3091e-004	 1.6685e-004	 3.2088e-004	 3.7915e-003	 2.7280e-005	 1.4887e-004	 6.5814e-005	 0.0000e+000	 7.8571e-003	 1.3891e-003	 1.5068e-005	 9.6249e-005	 8.6176e-004	 1.9142e-005	 2.7848e-004	 1.0408e-004	
          11	          -2	         9.4	     2.92406	     16.2042	 9.8825e-003	 4.1506e-003	 1.1562e-003	 1.2589e-004	 1.6233e-004	 3.1822e-004	 3.7875e-003	 2.6623e-005	 1.4664e-004	 6.4749e-005	 0.0000e+000	 7.8810e-003	 1.3851e-003	 1.4486e-005	 9.3620e-005	 8.5396e-004	 1.8667e-005	 2.7418e-004	 1.0233e-004	
          11	          -2	         9.5	     2.92322	     16.2047	 9.8876e-003	 4.1650e-003	 1.1535e-003	 1.2105e-004	 1.5794e-004	 3.1559e-004	 3.7838e-003	 2.5981e-005	 1.4445e-004	 6.3702e-005	 0.0000e+000	 7.9044e-003	 1.3813e-003	 1.3926e-005	 9.1063e-005	 8.4627e-004	 1.8204e-005	 2.6994e-004	 1.0061e-004	
          11	          -2	         9.6	     2.92242	     16.2053	 9.8924e-003	 4.1792e-003	 1.1509e-003	 1.1640e-004	 1.5366e-004	 3.1299e-004	 3.7802e-003	 2.5353e-005	 1.4229e-004	 6.2671e-005	 0.0000e+000	 7.9274e-003	 1.3774e-003	 1.3388e-005	 8.8576e-005	 8.3871e-004	 1.7751e-005	 2.6577e-004	 9.8921e-005	
          11	          -2	         9.7	     2.92165	     16.2058	 9.8970e-003	 4.1931e-003	 1.1483e-003	 1.1193e-004	 1.4950e-004	 3.1043e-004	 3.7768e-003	 2.4739e-005	 1.4016e-004	 6.1655e-005	 0.0000e+000	 7.9500e-003	 1.3737e-003	 1.2870e-005	 8.6157e-005	 8.3127e-004	 1.7310e-005	 2.6168e-004	 9.7262e-005	
          11	          -2	         9.8	     2.92091	     16.2063	 9.9014e-003	 4.2067e-003	 1.1458e-003	 1.0763e-004	 1.4545e-004	 3.0790e-004	 3.7735e-003	 2.4139e-005	 1.3807e-004	 6.0656e-005	 0.0000e+000	 7.9722e-003	 1.3700e-003	 1.2373e-005	 8.3804e-005	 8.2394e-004	 1.6879e-005	 2.5765e-004	 9.5631e-005	
          11	          -2	         9.9	     2.92021	     16.2068	 9.9056e-003	 4.2201e-003	 1.1433e-003	 1.0349e-004	 1.4151e-004	 3.0540e-004	 3.7703e-003	 2.3553e-005	 1.3601e-004	 5.9672e-005	 0.0000e+000	 7.9941e-003	 1.3664e-003	 1.1895e-005	 8.1515e-005	 8.1672e-004	 1.6459e-005	 2.5369e-004	 9.4029e-005	
          11	          -2	          10	     2.91954	     16.2073	 9.9097e-003	 4.2332e-003	 1.1408e-003	 9.9518e-005	 1.3768e-004	 3.0294e-004	 3.7673e-003	 2.2980e-005	 1.3398e-004	 5.8704e-005	 0.0000e+000	 8.0155e-003	 1.3629e-003	 1.1436e-005	 7.9289e-005	 8.0962e-004	 1.6049e-005	 2.4979e-004	 9.2455e-005	
          11	          -2	        10.1	     2.91889	     16.2078	 9.9136e-003	 4.2461e-003	 1.1383e-003	 9.5693e-005	 1.3394e-004	 3.0050e-004	 3.7644e-003	 2.2420e-005	 1.3197e-004	 5.7750e-005	 0.0000e+000	 8.0366e-003	 1.3594e-003	 1.0994e-005	 7.7124e-005	 8.0262e-004	 1.5649e-005	 2.4596e-004	 9.0907e-005	
          11	          -2	        10.2	     2.91828	     16.2082	 9.9173e-003	 4.2587e-003	 1.1359e-003	 9.2016e-005	 1.3031e-004	 2.9809e-004	 3.7617e-003	 2.1873e-005	 1.3000e-004	 5.6811e-005	 0.0000e+000	 8.0573e-003	 1.3560e-003	 1.0569e-005	 7.5017e-005	 7.9573e-004	 1.5259e-005	 2.4219e-004	 8.9386e-005	
          11	          -2	        10.3	     2.91769	     16.2086	 9.9208e-003	 4.2711e-003	 1.1336e-003	 8.8479e-005	 1.2677e-004	 2.9572e-004	 3.7590e-003	 2.1338e-005	 1.2806e-004	 5.5887e-005	 0.0000e+000	 8.0777e-003	 1.3527e-003	 1.0161e-005	 7.2968e-005	 7.8895e-004	 1.4878e-005	 2.3847e-004	 8.7892e-005	
          11	          -2	        10.4	     2.91713	      16.209	 9.9242e-003	 4.2832e-003	 1.1312e-003	 8.5078e-005	 1.2333e-004	 2.9337e-004	 3.7565e-003	 2.0816e-005	 1.2615e-004	 5.4978e-005	 0.0000e+000	 8.0977e-003	 1.3494e-003	 9.7688e-006	 7.0975e-005	 7.8226e-004	 1.4506e-005	 2.3482e-004	 8.6422e-005	
          11	          -2	        10.5	     2.91659	     16.2094	 9.9274e-003	 4.2952e-003	 1.1289e-003	 8.1808e-005	 1.1999e-004	 2.9105e-004	 3.7541e-003	 2.0306e-005	 1.2426e-004	 5.4082e-005	 0.0000e+000	 8.1174e-003	 1.3462e-003	 9.3916e-006	 6.9036e-005	 7.7568e-004	 1.4144e-005	 2.3123e-004	 8.4978e-005	
          11	          -2	        10.6	     2.91607	     16.2098	 9.9306e-003	 4.3069e-003	 1.1267e-003	 7.8663e-005	 1.1673e-004	 2.8877e-004	 3.7517e-003	 1.9808e-005	 1.2240e-004	 5.3201e-005	 0.0000e+000	 8.1367e-003	 1.3430e-003	 9.0290e-006	 6.7150e-005	 7.6919e-004	 1.3790e-005	 2.2770e-004	 8.3558e-005	
          11	          -2	        10.7	     2.91558	     16.2102	 9.9335e-003	 4.3184e-003	 1.1244e-003	 7.5639e-005	 1.1356e-004	 2.8651e-004	 3.7495e-003	 1.9321e-005	 1.2058e-004	 5.2333e-005	 0.0000e+000	 8.1558e-003	 1.3399e-003	 8.6804e-006	 6.5316e-005	 7.6279e-004	 1.3445e-005	 2.2422e-004	 8.2162e-005	
          11	          -2	        10.8	     2.91511	     16.2106	 9.9364e-003	 4.3297e-003	 1.1222e-003	 7.2730e-005	 1.1047e-004	 2.8427e-004	 3.7474e-003	 1.8845e-005	 1.1877e-004	 5.1478e-005	 0.0000e+000	 8.1745e-003	 1.3369e-003	 8.3454e-006	 6.3531e-005	 7.5649e-004	 1.3108e-005	 2.2080e-004	 8.0789e-005	
          11	          -2	        10.9	     2.91466	     16.2109	 9.9391e-003	 4.3408e-003	 1.1201e-003	 6.9934e-005	 1.0747e-004	 2.8207e-004	 3.7454e-003	 1.8381e-005	 1.1700e-004	 5.0637e-005	 0.0000e+000	 8.1929e-003	 1.3339e-003	 8.0232e-006	 6.1796e-005	 7.5028e-004	 1.2780e-005	 2.1743e-004	 7.9440e-005	
          11	          -2	          11	     2.91422	     16.2112	 9.9417e-003	 4.3516e-003	 1.1180e-003	 6.7244e-005	 1.0455e-004	 2.7989e-004	 3.7434e-003	 1.7928e-005	 1.1525e-004	 4.9810e-005	 0.0000e+000	 8.2110e-003	 1.3310e-003	 7.7136e-006	 6.0107e-005	 7.4416e-004	 1.2459e-005	 2.1411e-004	 7.8113e-005	
          11	          -2	        11.1	     2.91381	     16.2116	 9.9442e-003	 4.3623e-003	 1.1159e-003	 6.4658e-005	 1.0171e-004	 2.7774e-004	 3.7416e-003	 1.7485e-005	 1.1352e-004	 4.8995e-005	 0.0000e+000	 8.2288e-003	 1.3281e-003	 7.4159e-006	 5.8465e-005	 7.3813e-004	 1.2147e-005	 2.1085e-004	 7.6809e-005	
          11	          -2	        11.2	     2.91342	     16.2119	 9.9466e-003	 4.3728e-003	 1.1138e-003	 6.2172e-005	 9.8942e-005	 2.7561e-004	 3.7398e-003	 1.7052e-005	 1.1182e-004	 4.8192e-005	 0.0000e+000	 8.2463e-003	 1.3253e-003	 7.1297e-006	 5.6867e-005	 7.3218e-004	 1.1842e-005	 2.0763e-004	 7.5526e-005	
          11	          -2	        11.3	     2.91304	     16.2122	 9.9489e-003	 4.3831e-003	 1.1118e-003	 5.9780e-005	 9.6251e-005	 2.7351e-004	 3.7381e-003	 1.6630e-005	 1.1015e-004	 4.7403e-005	 0.0000e+000	 8.2635e-003	 1.3225e-003	 6.8545e-006	 5.5313e-005	 7.2632e-004	 1.1545e-005	 2.0447e-004	 7.4265e-005	
          11	          -2	        11.4	     2.91268	     16.2125	 9.9511e-003	 4.3932e-003	 1.1098e-003	 5.7481e-005	 9.3632e-005	 2.7144e-004	 3.7364e-003	 1.6218e-005	 1.0850e-004	 4.6625e-005	 0.0000e+000	 8.2805e-003	 1.3198e-003	 6.5900e-006	 5.3801e-005	 7.2054e-004	 1.1254e-005	 2.0136e-004	 7.3025e-005	
          11	          -2	        11.5	     2.91233	     16.2127	 9.9532e-003	 4.4031e-003	 1.1078e-003	 5.5270e-005	 9.1084e-005	 2.6939e-004	 3.7349e-003	 1.5816e-005	 1.0688e-004	 4.5860e-005	 0.0000e+000	 8.2972e-003	 1.3171e-003	 6.3357e-006	 5.2330e-005	 7.1484e-004	 1.0972e-005	 1.9830e-004	 7.1806e-005	
          11	          -2	        11.6	       2.912	      16.213	 9.9552e-003	 4.4129e-003	 1.1059e-003	 5.3143e-005	 8.8605e-005	 2.6737e-004	 3.7334e-003	 1.5423e-005	 1.0528e-004	 4.5107e-005	 0.0000e+000	 8.3136e-003	 1.3145e-003	 6.0913e-006	 5.0900e-005	 7.0922e-004	 1.0696e-005	 1.9528e-004	 7.0607e-005	
          11	          -2	        11.7	     2.91168	     16.2133	 9.9571e-003	 4.4224e-003	 1.1039e-003	 5.1099e-005	 8.6192e-005	 2.6537e-004	 3.7320e-003	 1.5039e-005	 1.0370e-004	 4.4366e-005	 0.0000e+000	 8.3297e-003	 1.3119e-003	 5.8563e-006	 4.9508e-005	 7.0368e-004	 1.0426e-005	 1.9231e-004	 6.9427e-005	
          11	          -2	        11.8	     2.91138	     16.2135	 9.9590e-003	 4.4318e-003	 1.1021e-003	 4.9133e-005	 8.3845e-005	 2.6339e-004	 3.7306e-003	 1.4665e-005	 1.0215e-004	 4.3636e-005	 0.0000e+000	 8.3456e-003	 1.3094e-003	 5.6303e-006	 4.8155e-005	 6.9821e-004	 1.0164e-005	 1.8939e-004	 6.8268e-005	
          11	          -2	        11.9	     2.91109	     16.2138	 9.9607e-003	 4.4411e-003	 1.1002e-003	 4.7242e-005	 8.1561e-005	 2.6144e-004	 3.7293e-003	 1.4300e-005	 1.0062e-004	 4.2918e-005	 0.0000e+000	 8.3612e-003	 1.3070e-003	 5.4131e-006	 4.6838e-005	 6.9282e-004	 9.9078e-006	 1.8651e-004	 6.7128e-005	
          11	          -2	          12	     2.91081	      16.214	 9.9624e-003	 4.4501e-003	 1.0984e-003	 4.5425e-005	 7.9339e-005	 2.5951e-004	 3.7280e-003	 1.3943e-005	 9.9109e-005	 4.2211e-005	 0.0000e+000	 8.3766e-003	 1.3045e-003	 5.2043e-006	 4.5557e-005	 6.8750e-004	 9.6581e-006	 1.8367e-004	 6.6006e-005	
          11	          -2	        12.1	     2.91054	     16.2142	 9.9640e-003	 4.4591e-003	 1.0966e-003	 4.3677e-005	 7.7177e-005	 2.5761e-004	 3.7268e-003	 1.3595e-005	 9.7622e-005	 4.1516e-005	 0.0000e+000	 8.3917e-003	 1.3022e-003	 5.0036e-006	 4.4312e-005	 6.8226e-004	 9.4145e-006	 1.8088e-004	 6.4903e-005	
          11	          -2	        12.2	     2.91029	     16.2144	 9.9655e-003	 4.4678e-003	 1.0949e-003	 4.1996e-005	 7.5074e-005	 2.5573e-004	 3.7257e-003	 1.3256e-005	 9.6158e-005	 4.0831e-005	 0.0000e+000	 8.4066e-003	 1.2998e-003	 4.8106e-006	 4.3100e-005	 6.7709e-004	 9.1770e-006	 1.7814e-004	 6.3819e-005	
          11	          -2	        12.3	     2.91005	     16.2147	 9.9670e-003	 4.4764e-003	 1.0931e-003	 4.0380e-005	 7.3027e-005	 2.5387e-004	 3.7246e-003	 1.2924e-005	 9.4716e-005	 4.0157e-005	 0.0000e+000	 8.4212e-003	 1.2975e-003	 4.6250e-006	 4.1921e-005	 6.7198e-004	 8.9454e-006	 1.7543e-004	 6.2752e-005	
          11	          -2	        12.4	     2.90981	     16.2149	 9.9684e-003	 4.4848e-003	 1.0914e-003	 3.8826e-005	 7.1036e-005	 2.5203e-004	 3.7235e-003	 1.2601e-005	 9.3294e-005	 3.9494e-005	 0.0000e+000	 8.4356e-003	 1.2953e-003	 4.4466e-006	 4.0775e-005	 6.6695e-004	 8.7196e-006	 1.7277e-004	 6.1703e-005	
          11	          -2	        12.5	     2.90959	     16.2151	 9.9698e-003	 4.4931e-003	 1.0898e-003	 3.7331e-005	 6.9099e-005	 2.5021e-004	 3.7225e-003	 1.2285e-005	 9.1893e-005	 3.8841e-005	 0.0000e+000	 8.4498e-003	 1.2931e-003	 4.2751e-006	 3.9659e-005	 6.6198e-004	 8.4993e-006	 1.7015e-004	 6.0672e-005	
          11	          -2	        12.6	     2.90938	     16.2153	 9.9711e-003	 4.5013e-003	 1.0881e-003	 3.5894e-005	 6.7214e-005	 2.4842e-004	 3.7215e-003	 1.1977e-005	 9.0514e-005	 3.8199e-005	 0.0000e+000	 8.4638e-003	 1.2909e-003	 4.1102e-006	 3.8574e-005	 6.5708e-004	 8.2845e-006	 1.6757e-004	 5.9657e-005	
          11	          -2	        12.7	     2.90917	     16.2154	 9.9723e-003	 4.5093e-003	 1.0865e-003	 3.4513e-005	 6.5380e-005	 2.4665e-004	 3.7206e-003	 1.1677e-005	 8.9154e-005	 3.7566e-005	 0.0000e+000	 8.4776e-003	 1.2888e-003	 3.9517e-006	 3.7519e-005	 6.5225e-004	 8.0751e-006	 1.6502e-004	 5.8660e-005	
          11	          -2	        12.8	     2.90898	     16.2156	 9.9735e-003	 4.5172e-003	 1.0849e-003	 3.3184e-005	 6.3596e-005	 2.4490e-004	 3.7197e-003	 1.1384e-005	 8.7814e-005	 3.6944e-005	 0.0000e+000	 8.4911e-003	 1.2867e-003	 3.7993e-006	 3.6493e-005	 6.4748e-004	 7.8709e-006	 1.6252e-004	 5.7678e-005	
          11	          -2	        12.9	     2.90879	     16.2158	 9.9746e-003	 4.5249e-003	 1.0833e-003	 3.1907e-005	 6.1860e-005	 2.4317e-004	 3.7189e-003	 1.1098e-005	 8.6494e-005	 3.6332e-005	 0.0000e+000	 8.5044e-003	 1.2847e-003	 3.6528e-006	 3.5494e-005	 6.4277e-004	 7.6717e-006	 1.6005e-004	 5.6713e-005	
          11	          -2	          13	     2.90861	      16.216	 9.9757e-003	 4.5325e-003	 1.0818e-003	 3.0679e-005	 6.0172e-005	 2.4146e-004	 3.7181e-003	 1.0819e-005	 8.5194e-005	 3.5730e-005	 0.0000e+000	 8.5175e-003	 1.2827e-003	 3.5120e-006	 3.4523e-005	 6.3812e-004	 7.4776e-006	 1.5762e-004	 5.5764e-005	
          11	          -2	        13.1	     2.90844	     16.2161	 9.9768e-003	 4.5399e-003	 1.0803e-003	 2.9498e-005	 5.8529e-005	 2.3977e-004	 3.7173e-003	 1.0547e-005	 8.3913e-005	 3.5137e-005	 0.0000e+000	 8.5305e-003	 1.2807e-003	 3.3765e-006	 3.3578e-005	 6.3354e-004	 7.2882e-006	 1.5523e-004	 5.4831e-005	
          11	          -2	        13.2	     2.90827	     16.2163	 9.9778e-003	 4.5473e-003	 1.0788e-003	 2.8362e-005	 5.6931e-005	 2.3810e-004	 3.7166e-003	 1.0282e-005	 8.2650e-005	 3.4554e-005	 0.0000e+000	 8.5432e-003	 1.2788e-003	 3.2463e-006	 3.2659e-005	 6.2901e-004	 7.1036e-006	 1.5288e-004	 5.3913e-005	
          11	          -2	        13.3	     2.90812	     16.2164	 9.9787e-003	 4.5545e-003	 1.0773e-003	 2.7270e-005	 5.5376e-005	 2.3645e-004	 3.7159e-003	 1.0023e-005	 8.1407e-005	 3.3980e-005	 0.0000e+000	 8.5557e-003	 1.2769e-003	 3.1212e-006	 3.1766e-005	 6.2454e-004	 6.9237e-006	 1.5056e-004	 5.3010e-005	
          11	          -2	        13.4	     2.90797	     16.2166	 9.9796e-003	 4.5616e-003	 1.0759e-003	 2.6220e-005	 5.3864e-005	 2.3482e-004	 3.7152e-003	 9.7701e-006	 8.0181e-005	 3.3415e-005	 0.0000e+000	 8.5680e-003	 1.2751e-003	 3.0008e-006	 3.0896e-005	 6.2014e-004	 6.7482e-006	 1.4828e-004	 5.2122e-005	
          11	          -2	        13.5	     2.90782	     16.2167	 9.9805e-003	 4.5685e-003	 1.0745e-003	 2.5210e-005	 5.2392e-005	 2.3321e-004	 3.7145e-003	 9.5238e-006	 7.8974e-005	 3.2859e-005	 0.0000e+000	 8.5802e-003	 1.2732e-003	 2.8851e-006	 3.0051e-005	 6.1578e-004	 6.5771e-006	 1.4603e-004	 5.1249e-005	
          11	          -2	        13.6	     2.90768	     16.2168	 9.9813e-003	 4.5754e-003	 1.0731e-003	 2.4240e-005	 5.0961e-005	 2.3162e-004	 3.7139e-003	 9.2836e-006	 7.7784e-005	 3.2312e-005	 0.0000e+000	 8.5921e-003	 1.2715e-003	 2.7739e-006	 2.9228e-005	 6.1149e-004	 6.4103e-006	 1.4381e-004	 5.0390e-005	
          11	          -2	        13.7	     2.90755	      16.217	 9.9821e-003	 4.5821e-003	 1.0717e-003	 2.3306e-005	 4.9568e-005	 2.3005e-004	 3.7133e-003	 9.0493e-006	 7.6612e-005	 3.1774e-005	 0.0000e+000	 8.6039e-003	 1.2697e-003	 2.6670e-006	 2.8428e-005	 6.0725e-004	 6.2477e-006	 1.4163e-004	 4.9546e-005	
          11	          -2	        13.8	     2.90743	     16.2171	 9.9829e-003	 4.5887e-003	 1.0704e-003	 2.2409e-005	 4.8214e-005	 2.2850e-004	 3.7127e-003	 8.8208e-006	 7.5458e-005	 3.1245e-005	 0.0000e+000	 8.6155e-003	 1.2680e-003	 2.5641e-006	 2.7650e-005	 6.0307e-004	 6.0892e-006	 1.3948e-004	 4.8715e-005	
          11	          -2	        13.9	     2.90731	     16.2172	 9.9836e-003	 4.5952e-003	 1.0690e-003	 2.1546e-005	 4.6896e-005	 2.2696e-004	 3.7122e-003	 8.5979e-006	 7.4320e-005	 3.0724e-005	 0.0000e+000	 8.6269e-003	 1.2663e-003	 2.4653e-006	 2.6893e-005	 5.9893e-004	 5.9346e-006	 1.3737e-004	 4.7899e-005	
          11	          -2	          14	     2.90719	     16.2173	 9.9843e-003	 4.6016e-003	 1.0677e-003	 2.0716e-005	 4.5614e-005	 2.2545e-004	 3.7117e-003	 8.3806e-006	 7.3199e-005	 3.0212e-005	 0.0000e+000	 8.6381e-003	 1.2647e-003	 2.3703e-006	 2.6157e-005	 5.9486e-004	 5.7840e-006	 1.3529e-004	 4.7095e-005	
          11	          -2	        14.1	     2.90708	     16.2174	 9.9850e-003	 4.6078e-003	 1.0665e-003	 1.9918e-005	 4.4367e-005	 2.2395e-004	 3.7112e-003	 8.1686e-006	 7.2095e-005	 2.9708e-005	 0.0000e+000	 8.6492e-003	 1.2631e-003	 2.2789e-006	 2.5440e-005	 5.9083e-004	 5.6371e-006	 1.3323e-004	 4.6305e-005	
          11	          -2	        14.2	     2.90697	     16.2176	 9.9857e-003	 4.6140e-003	 1.0652e-003	 1.9151e-005	 4.3154e-005	 2.2247e-004	 3.7107e-003	 7.9620e-006	 7.1008e-005	 2.9212e-005	 0.0000e+000	 8.6601e-003	 1.2615e-003	 2.1910e-006	 2.4744e-005	 5.8685e-004	 5.4939e-006	 1.3121e-004	 4.5528e-005	
          11	          -2	        14.3	     2.90687	     16.2177	 9.9863e-003	 4.6201e-003	 1.0640e-003	 1.8414e-005	 4.1974e-005	 2.2100e-004	 3.7102e-003	 7.7604e-006	 6.9936e-005	 2.8724e-005	 0.0000e+000	 8.6708e-003	 1.2599e-003	 2.1066e-006	 2.4066e-005	 5.8293e-004	 5.3543e-006	 1.2922e-004	 4.4764e-005	
          11	          -2	        14.4	     2.90677	     16.2178	 9.9869e-003	 4.6260e-003	 1.0628e-003	 1.7705e-005	 4.0826e-005	 2.1956e-004	 3.7098e-003	 7.5639e-006	 6.8880e-005	 2.8244e-005	 0.0000e+000	 8.6814e-003	 1.2584e-003	 2.0254e-006	 2.3407e-005	 5.7905e-004	 5.2182e-006	 1.2726e-004	 4.4013e-005	
          11	          -2	        14.5	     2.90668	     16.2179	 9.9874e-003	 4.6319e-003	 1.0616e-003	 1.7023e-005	 3.9709e-005	 2.1813e-004	 3.7094e-003	 7.3723e-006	 6.7840e-005	 2.7772e-005	 0.0000e+000	 8.6918e-003	 1.2569e-003	 1.9473e-006	 2.2766e-005	 5.7523e-004	 5.0856e-006	 1.2533e-004	 4.3274e-005	
          11	          -2	        14.6	     2.90659	      16.218	 9.9880e-003	 4.6376e-003	 1.0604e-003	 1.6367e-005	 3.8623e-005	 2.1672e-004	 3.7090e-003	 7.1855e-006	 6.6815e-005	 2.7308e-005	 0.0000e+000	 8.7020e-003	 1.2554e-003	 1.8722e-006	 2.2143e-005	 5.7145e-004	 4.9563e-006	 1.2343e-004	 4.2547e-005	
          11	          -2	        14.7	     2.90651	     16.2181	 9.9885e-003	 4.6433e-003	 1.0593e-003	 1.5737e-005	 3.7566e-005	 2.1532e-004	 3.7086e-003	 7.0033e-006	 6.5806e-005	 2.6851e-005	 0.0000e+000	 8.7121e-003	 1.2540e-003	 1.8001e-006	 2.1536e-005	 5.6772e-004	 4.8302e-006	 1.2156e-004	 4.1833e-005	
          11	          -2	        14.8	     2.90642	     16.2181	 9.9890e-003	 4.6488e-003	 1.0581e-003	 1.5131e-005	 3.6538e-005	 2.1394e-004	 3.7082e-003	 6.8257e-006	 6.4811e-005	 2.6401e-005	 0.0000e+000	 8.7221e-003	 1.2526e-003	 1.7307e-006	 2.0947e-005	 5.6404e-004	 4.7074e-006	 1.1971e-004	 4.1130e-005	
          11	          -2	        14.9	     2.90635	     16.2182	 9.9894e-003	 4.6543e-003	 1.0570e-003	 1.4548e-005	 3.5539e-005	 2.1258e-004	 3.7079e-003	 6.6525e-006	 6.3831e-005	 2.5959e-005	 0.0000e+000	 8.7319e-003	 1.2512e-003	 1.6640e-006	 2.0373e-005	 5.6040e-004	 4.5876e-006	 1.1790e-004	 4.0439e-005	
          11	          -2	          15	     2.90627	     16.2183	 9.9899e-003	 4.6597e-003	 1.0559e-003	 1.3988e-005	 3.4566e-005	 2.1123e-004	 3.7075e-003	 6.4837e-006	 6.2866e-005	 2.5524e-005	 0.0000e+000	 8.7415e-003	 1.2499e-003	 1.5999e-006	 1.9815e-005	 5.5681e-004	 4.4709e-006	 1.1611e-004	 3.9759e-005	
