 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .370E-02  -.112E-01   .370E-03  -.112E-02   .000E+00   .000E+00   .885E-02   .000E+00   .112E-01   .000E+00   .000E+00   .000E+00      13   .1654E-14
        .20000   .370E-02  -.112E-01   .740E-03  -.223E-02   .000E+00   .000E+00   .808E-02   .000E+00   .112E-01   .000E+00   .000E+00   .000E+00      17   .4844E-14
        .30000   .370E-02  -.112E-01   .111E-02  -.335E-02   .000E+00   .000E+00   .755E-02   .000E+00   .112E-01   .000E+00   .000E+00   .000E+00      21   .1145E-13
        .40000   .370E-02  -.112E-01   .148E-02  -.446E-02   .000E+00   .000E+00   .715E-02   .000E+00   .112E-01   .000E+00   .000E+00   .000E+00      25   .1925E-13
        .50000   .370E-02  -.112E-01   .185E-02  -.558E-02   .000E+00   .000E+00   .682E-02   .000E+00   .112E-01   .000E+00   .000E+00   .000E+00      29   .2514E-13
        .60000   .370E-02  -.111E-01   .222E-02  -.669E-02   .000E+00   .000E+00   .655E-02   .000E+00   .111E-01   .000E+00   .000E+00   .000E+00      33   .2814E-13
        .70000   .370E-02  -.111E-01   .259E-02  -.780E-02   .000E+00   .000E+00   .632E-02   .000E+00   .111E-01   .000E+00   .000E+00   .000E+00      37   .3076E-13
        .80000   .370E-02  -.111E-01   .296E-02  -.892E-02   .000E+00   .000E+00   .612E-02   .000E+00   .111E-01   .000E+00   .000E+00   .000E+00      41   .5199E-12
        .90000   .370E-02  -.111E-01   .333E-02  -.100E-01   .000E+00   .000E+00   .594E-02   .000E+00   .111E-01   .000E+00   .000E+00   .000E+00      45   .2047E-11
       1.00000   .370E-02  -.110E-01   .370E-02  -.111E-01   .000E+00   .000E+00   .579E-02   .000E+00   .110E-01   .000E+00   .000E+00   .000E+00      49   .2882E-11
       1.10000   .370E-02  -.110E-01   .407E-02  -.122E-01   .000E+00   .000E+00   .564E-02   .000E+00   .109E-01   .000E+00   .000E+00   .000E+00      53   .4195E-11
       1.20000   .370E-02  -.109E-01   .444E-02  -.133E-01   .000E+00   .000E+00   .552E-02   .000E+00   .109E-01   .000E+00   .000E+00   .000E+00      57   .5974E-11
       1.30000   .370E-02  -.108E-01   .481E-02  -.144E-01   .000E+00   .000E+00   .540E-02   .000E+00   .108E-01   .000E+00   .000E+00   .000E+00      61   .8256E-11
       1.40000   .370E-02  -.106E-01   .518E-02  -.155E-01   .000E+00   .000E+00   .530E-02   .000E+00   .106E-01   .000E+00   .000E+00   .000E+00      65   .1112E-10
       1.50000   .370E-02  -.105E-01   .555E-02  -.165E-01   .000E+00   .000E+00   .520E-02   .000E+00   .105E-01   .000E+00   .000E+00   .000E+00      69   .1277E-10
       1.60000   .370E-02  -.104E-01   .592E-02  -.176E-01   .000E+00   .000E+00   .511E-02   .000E+00   .104E-01   .000E+00   .000E+00   .000E+00      73   .1520E-10
       1.70000   .370E-02  -.102E-01   .629E-02  -.186E-01   .000E+00   .000E+00   .503E-02   .000E+00   .102E-01   .000E+00   .000E+00   .000E+00      77   .2007E-10
       1.80000   .370E-02  -.101E-01   .666E-02  -.196E-01   .000E+00   .000E+00   .496E-02   .000E+00   .100E-01   .000E+00   .000E+00   .000E+00      81   .2596E-10
       1.90000   .370E-02  -.988E-02   .703E-02  -.206E-01   .000E+00   .000E+00   .489E-02   .000E+00   .987E-02   .000E+00   .000E+00   .000E+00      85   .3024E-10
       2.00000   .370E-02  -.971E-02   .740E-02  -.216E-01   .000E+00   .000E+00   .482E-02   .000E+00   .969E-02   .000E+00   .000E+00   .000E+00      89   .3533E-10
       2.10000   .370E-02  -.954E-02   .777E-02  -.225E-01   .000E+00   .000E+00   .476E-02   .000E+00   .952E-02   .000E+00   .000E+00   .000E+00      93   .4138E-10
       2.20000   .370E-02  -.936E-02   .814E-02  -.235E-01   .000E+00   .000E+00   .471E-02   .000E+00   .934E-02   .000E+00   .000E+00   .000E+00      97   .4688E-10
       2.30000   .370E-02  -.918E-02   .851E-02  -.244E-01   .000E+00   .000E+00   .465E-02   .000E+00   .916E-02   .000E+00   .000E+00   .000E+00     101   .5152E-10
       2.40000   .370E-02  -.900E-02   .888E-02  -.253E-01   .000E+00   .000E+00   .461E-02   .000E+00   .898E-02   .000E+00   .000E+00   .000E+00     105   .5701E-10
       2.50000   .370E-02  -.882E-02   .925E-02  -.262E-01   .000E+00   .000E+00   .456E-02   .000E+00   .880E-02   .000E+00   .000E+00   .000E+00     109   .6354E-10
       2.60000   .370E-02  -.865E-02   .962E-02  -.271E-01   .000E+00   .000E+00   .452E-02   .000E+00   .863E-02   .000E+00   .000E+00   .000E+00     113   .6865E-10
       2.70000   .370E-02  -.847E-02   .999E-02  -.279E-01   .000E+00   .000E+00   .448E-02   .000E+00   .845E-02   .000E+00   .000E+00   .000E+00     117   .7370E-10
       2.80000   .370E-02  -.830E-02   .104E-01  -.288E-01   .000E+00   .000E+00   .444E-02   .000E+00   .828E-02   .000E+00   .000E+00   .000E+00     121   .7969E-10
       2.90000   .370E-02  -.813E-02   .107E-01  -.296E-01   .000E+00   .000E+00   .440E-02   .000E+00   .812E-02   .000E+00   .000E+00   .000E+00     125   .8533E-10
       3.00000   .370E-02  -.797E-02   .111E-01  -.304E-01   .000E+00   .000E+00   .437E-02   .000E+00   .795E-02   .000E+00   .000E+00   .000E+00     129   .9095E-10
       3.10000   .370E-02  -.781E-02   .115E-01  -.312E-01   .000E+00   .000E+00   .434E-02   .000E+00   .779E-02   .000E+00   .000E+00   .000E+00     133   .9653E-10
       3.20000   .370E-02  -.765E-02   .118E-01  -.320E-01   .000E+00   .000E+00   .431E-02   .000E+00   .764E-02   .000E+00   .000E+00   .000E+00     137   .1025E-09
       3.30000   .370E-02  -.750E-02   .122E-01  -.327E-01   .000E+00   .000E+00   .428E-02   .000E+00   .749E-02   .000E+00   .000E+00   .000E+00     141   .1078E-09
       3.40000   .370E-02  -.735E-02   .126E-01  -.334E-01   .000E+00   .000E+00   .425E-02   .000E+00   .734E-02   .000E+00   .000E+00   .000E+00     145   .1130E-09
       3.50000   .370E-02  -.721E-02   .130E-01  -.342E-01   .000E+00   .000E+00   .423E-02   .000E+00   .720E-02   .000E+00   .000E+00   .000E+00     149   .1193E-09
       3.60000   .370E-02  -.707E-02   .133E-01  -.349E-01   .000E+00   .000E+00   .420E-02   .000E+00   .706E-02   .000E+00   .000E+00   .000E+00     153   .1243E-09
       3.70000   .370E-02  -.694E-02   .137E-01  -.356E-01   .000E+00   .000E+00   .418E-02   .000E+00   .693E-02   .000E+00   .000E+00   .000E+00     157   .1292E-09
       3.80000   .370E-02  -.681E-02   .141E-01  -.363E-01   .000E+00   .000E+00   .416E-02   .000E+00   .680E-02   .000E+00   .000E+00   .000E+00     161   .1350E-09
       3.90000   .370E-02  -.668E-02   .144E-01  -.369E-01   .000E+00   .000E+00   .414E-02   .000E+00   .667E-02   .000E+00   .000E+00   .000E+00     165   .1397E-09
       4.00000   .370E-02  -.656E-02   .148E-01  -.376E-01   .000E+00   .000E+00   .412E-02   .000E+00   .655E-02   .000E+00   .000E+00   .000E+00     169   .1444E-09
       4.10000   .370E-02  -.645E-02   .152E-01  -.383E-01   .000E+00   .000E+00   .410E-02   .000E+00   .644E-02   .000E+00   .000E+00   .000E+00     173   .1500E-09
       4.20000   .370E-02  -.633E-02   .155E-01  -.389E-01   .000E+00   .000E+00   .408E-02   .000E+00   .632E-02   .000E+00   .000E+00   .000E+00     177   .1544E-09
       4.30000   .370E-02  -.623E-02   .159E-01  -.395E-01   .000E+00   .000E+00   .406E-02   .000E+00   .622E-02   .000E+00   .000E+00   .000E+00     181   .1587E-09
       4.40000   .370E-02  -.612E-02   .163E-01  -.401E-01   .000E+00   .000E+00   .405E-02   .000E+00   .611E-02   .000E+00   .000E+00   .000E+00     185   .1639E-09
       4.50000   .370E-02  -.602E-02   .167E-01  -.407E-01   .000E+00   .000E+00   .403E-02   .000E+00   .601E-02   .000E+00   .000E+00   .000E+00     189   .1687E-09
       4.60000   .370E-02  -.593E-02   .170E-01  -.413E-01   .000E+00   .000E+00   .402E-02   .000E+00   .592E-02   .000E+00   .000E+00   .000E+00     193   .1728E-09
       4.70000   .370E-02  -.583E-02   .174E-01  -.419E-01   .000E+00   .000E+00   .400E-02   .000E+00   .582E-02   .000E+00   .000E+00   .000E+00     197   .1776E-09
       4.80000   .370E-02  -.574E-02   .178E-01  -.425E-01   .000E+00   .000E+00   .399E-02   .000E+00   .574E-02   .000E+00   .000E+00   .000E+00     201   .1831E-09
       4.90000   .370E-02  -.566E-02   .181E-01  -.431E-01   .000E+00   .000E+00   .398E-02   .000E+00   .565E-02   .000E+00   .000E+00   .000E+00     205   .1880E-09
       5.00000   .370E-02  -.558E-02   .185E-01  -.436E-01   .000E+00   .000E+00   .396E-02   .000E+00   .557E-02   .000E+00   .000E+00   .000E+00     209   .1923E-09
       5.10000   .370E-02  -.550E-02   .189E-01  -.442E-01   .000E+00   .000E+00   .395E-02   .000E+00   .549E-02   .000E+00   .000E+00   .000E+00     213   .1970E-09
       5.20000   .370E-02  -.542E-02   .192E-01  -.447E-01   .000E+00   .000E+00   .394E-02   .000E+00   .542E-02   .000E+00   .000E+00   .000E+00     217   .2023E-09
