 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .000E+00  -.600E-02   .000E+00  -.600E-03   .000E+00   .000E+00   .441E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      13   .1827E-03
        .20000   .000E+00  -.600E-02   .000E+00  -.120E-02   .000E+00   .000E+00   .382E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      17   .3474E-03
        .30000   .000E+00  -.600E-02   .000E+00  -.180E-02   .000E+00   .000E+00   .341E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      21   .5037E-03
        .40000   .000E+00  -.600E-02   .000E+00  -.240E-02   .000E+00   .000E+00   .309E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      25   .6545E-03
        .50000   .000E+00  -.600E-02   .000E+00  -.300E-02   .000E+00   .000E+00   .283E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      29   .8014E-03
        .60000   .000E+00  -.600E-02   .000E+00  -.360E-02   .000E+00   .000E+00   .261E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      33   .9451E-03
        .70000   .000E+00  -.600E-02   .000E+00  -.420E-02   .000E+00   .000E+00   .242E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      37   .1086E-02
        .80000   .000E+00  -.600E-02   .000E+00  -.480E-02   .000E+00   .000E+00   .225E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      41   .1226E-02
        .90000   .000E+00  -.600E-02   .000E+00  -.540E-02   .000E+00   .000E+00   .210E-02   .000E+00   .600E-02   .000E+00   .000E+00   .000E+00      45   .1363E-02
       1.00000   .000E+00  -.599E-02   .000E+00  -.600E-02   .000E+00   .000E+00   .197E-02   .000E+00   .599E-02   .000E+00   .000E+00   .000E+00      49   .1498E-02
       1.10000   .000E+00  -.598E-02   .000E+00  -.660E-02   .000E+00   .000E+00   .185E-02   .000E+00   .598E-02   .000E+00   .000E+00   .000E+00      53   .1632E-02
       1.20000   .000E+00  -.596E-02   .000E+00  -.719E-02   .000E+00   .000E+00   .174E-02   .000E+00   .596E-02   .000E+00   .000E+00   .000E+00      57   .1764E-02
       1.30000   .000E+00  -.594E-02   .000E+00  -.779E-02   .000E+00   .000E+00   .164E-02   .000E+00   .594E-02   .000E+00   .000E+00   .000E+00      61   .1895E-02
