 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .100E-02  -.750E-03   .100E-03  -.750E-04   .000E+00   .000E+00   .106E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      13   .9997E-04
        .20000   .100E-02  -.750E-03   .200E-03  -.150E-03   .000E+00   .000E+00   .113E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      17   .1952E-03
        .30000   .100E-02  -.750E-03   .300E-03  -.225E-03   .000E+00   .000E+00   .117E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      21   .2871E-03
        .40000   .100E-02  -.750E-03   .400E-03  -.300E-03   .000E+00   .000E+00   .120E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      25   .3765E-03
        .50000   .100E-02  -.750E-03   .500E-03  -.375E-03   .000E+00   .000E+00   .121E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      29   .4638E-03
        .60000   .100E-02  -.750E-03   .600E-03  -.450E-03   .000E+00   .000E+00   .122E-02   .000E+00   .750E-03   .000E+00   .000E+00   .000E+00      33   .5493E-03
        .70000   .100E-02  -.751E-03   .700E-03  -.525E-03   .000E+00   .000E+00   .123E-02   .000E+00   .751E-03   .000E+00   .000E+00   .000E+00      37   .6333E-03
        .80000   .100E-02  -.752E-03   .800E-03  -.600E-03   .000E+00   .000E+00   .124E-02   .000E+00   .753E-03   .000E+00   .000E+00   .000E+00      41   .7160E-03
        .90000   .100E-02  -.755E-03   .900E-03  -.676E-03   .000E+00   .000E+00   .124E-02   .000E+00   .755E-03   .000E+00   .000E+00   .000E+00      45   .7976E-03
       1.00000   .100E-02  -.759E-03   .100E-02  -.751E-03   .000E+00   .000E+00   .124E-02   .000E+00   .760E-03   .000E+00   .000E+00   .000E+00      49   .8783E-03
       1.10000   .100E-02  -.765E-03   .110E-02  -.828E-03   .000E+00   .000E+00   .124E-02   .000E+00   .766E-03   .000E+00   .000E+00   .000E+00      53   .9582E-03
       1.20000   .100E-02  -.773E-03   .120E-02  -.905E-03   .000E+00   .000E+00   .124E-02   .000E+00   .774E-03   .000E+00   .000E+00   .000E+00      57   .1037E-02
       1.30000   .100E-02  -.784E-03   .130E-02  -.983E-03   .000E+00   .000E+00   .124E-02   .000E+00   .785E-03   .000E+00   .000E+00   .000E+00      61   .1116E-02
       1.40000   .100E-02  -.797E-03   .140E-02  -.106E-02   .000E+00   .000E+00   .124E-02   .000E+00   .798E-03   .000E+00   .000E+00   .000E+00      65   .1194E-02
       1.50000   .100E-02  -.814E-03   .150E-02  -.114E-02   .000E+00   .000E+00   .124E-02   .000E+00   .815E-03   .000E+00   .000E+00   .000E+00      69   .1273E-02
       1.60000   .100E-02  -.833E-03   .160E-02  -.123E-02   .000E+00   .000E+00   .123E-02   .000E+00   .834E-03   .000E+00   .000E+00   .000E+00      73   .1350E-02
       1.70000   .100E-02  -.855E-03   .170E-02  -.131E-02   .000E+00   .000E+00   .123E-02   .000E+00   .856E-03   .000E+00   .000E+00   .000E+00      77   .1428E-02
       1.80000   .100E-02  -.880E-03   .180E-02  -.140E-02   .000E+00   .000E+00   .123E-02   .000E+00   .881E-03   .000E+00   .000E+00   .000E+00      81   .1507E-02
       1.90000   .100E-02  -.908E-03   .190E-02  -.149E-02   .000E+00   .000E+00   .123E-02   .000E+00   .909E-03   .000E+00   .000E+00   .000E+00      85   .1585E-02
       2.00000   .100E-02  -.938E-03   .200E-02  -.158E-02   .000E+00   .000E+00   .122E-02   .000E+00   .940E-03   .000E+00   .000E+00   .000E+00      89   .1664E-02
       2.10000   .100E-02  -.972E-03   .210E-02  -.167E-02   .000E+00   .000E+00   .122E-02   .000E+00   .974E-03   .000E+00   .000E+00   .000E+00      93   .1743E-02
       2.20000   .100E-02  -.101E-02   .220E-02  -.177E-02   .000E+00   .000E+00   .122E-02   .000E+00   .101E-02   .000E+00   .000E+00   .000E+00      97   .1823E-02
