        soln	      dist_x	        time	          pH	          pe	          Cl	          Ca	          Mg	          Na	           K	          Al	          Br	          Cd	          Zn	          Pb	           C	      m_CaX2	      m_MgX2	       m_NaX	        m_KX	      m_AlX3	      m_CdX2	      m_ZnX2	      m_PbX2	
          31	          -6	         1.5	     5.43652	     13.9011	 1.5406e-003	 1.0321e-006	 9.0975e-004	 5.5986e-003	 2.1397e-003	 5.3783e-004	 1.0004e-002	 1.2089e-004	 3.0185e-004	 1.2635e-004	 0.0000e+000	 5.8677e-006	 3.2634e-003	 1.1148e-003	 2.1353e-003	 1.3629e-003	 3.9420e-004	 1.7113e-003	 7.6757e-004	
          31	          -6	         1.6	     5.42231	     13.9155	 1.7772e-003	 1.6553e-006	 9.4351e-004	 5.5075e-003	 2.1550e-003	 5.4329e-004	 9.8277e-003	 1.2722e-004	 3.1278e-004	 1.3188e-004	 0.0000e+000	 9.1100e-006	 3.2765e-003	 1.0790e-003	 2.1159e-003	 1.3729e-003	 3.9577e-004	 1.7160e-003	 7.6994e-004	
          31	          -6	         1.7	     5.40688	     13.9308	 2.0186e-003	 2.6091e-006	 9.7988e-004	 5.4091e-003	 2.1679e-003	 5.4871e-004	 9.6478e-003	 1.3398e-004	 3.2459e-004	 1.3790e-004	 0.0000e+000	 1.3883e-005	 3.2898e-003	 1.0420e-003	 2.0929e-003	 1.3842e-003	 3.9709e-004	 1.7210e-003	 7.7254e-004	
          31	          -6	         1.8	      5.3903	     13.9469	 2.2629e-003	 4.0199e-006	 1.0185e-003	 5.3045e-003	 2.1780e-003	 5.5401e-004	 9.4658e-003	 1.4109e-004	 3.3721e-004	 1.4436e-004	 0.0000e+000	 2.0660e-005	 3.3028e-003	 1.0042e-003	 2.0666e-003	 1.3967e-003	 3.9799e-004	 1.7263e-003	 7.7531e-004	
          31	          -6	         1.9	     5.37267	     13.9638	 2.5085e-003	 6.0396e-006	 1.0589e-003	 5.1944e-003	 2.1852e-003	 5.5918e-004	 9.2828e-003	 1.4842e-004	 3.5054e-004	 1.5124e-004	 0.0000e+000	 2.9965e-005	 3.3149e-003	 9.6621e-004	 2.0372e-003	 1.4104e-003	 3.9830e-004	 1.7316e-003	 7.7818e-004	
          31	          -6	           2	     5.35407	     13.9812	 2.7539e-003	 8.8436e-006	 1.1007e-003	 5.0799e-003	 2.1894e-003	 5.6417e-004	 9.0999e-003	 1.5588e-004	 3.6447e-004	 1.5849e-004	 0.0000e+000	 4.2345e-005	 3.3255e-003	 9.2826e-004	 2.0051e-003	 1.4253e-003	 3.9790e-004	 1.7369e-003	 7.8105e-004	
          31	          -6	         2.1	     5.33455	     13.9992	 2.9979e-003	 1.2626e-005	 1.1435e-003	 4.9618e-003	 2.1903e-003	 5.6897e-004	 8.9180e-003	 1.6333e-004	 3.7889e-004	 1.6605e-004	 0.0000e+000	 5.8343e-005	 3.3341e-003	 8.9069e-004	 1.9706e-003	 1.4414e-003	 3.9667e-004	 1.7419e-003	 7.8382e-004	
          31	          -6	         2.2	     5.31416	     14.0177	 3.2395e-003	 1.7591e-005	 1.1869e-003	 4.8407e-003	 2.1882e-003	 5.7359e-004	 8.7380e-003	 1.7068e-004	 3.9370e-004	 1.7387e-004	 0.0000e+000	 7.8464e-005	 3.3403e-003	 8.5373e-004	 1.9341e-003	 1.4587e-003	 3.9455e-004	 1.7464e-003	 7.8636e-004	
          31	          -6	         2.3	     5.29291	     14.0368	 3.4778e-003	 2.3950e-005	 1.2304e-003	 4.7175e-003	 2.1829e-003	 5.7801e-004	 8.5604e-003	 1.7781e-004	 4.0877e-004	 1.8190e-004	 0.0000e+000	 1.0315e-004	 3.3435e-003	 8.1756e-004	 1.8960e-003	 1.4773e-003	 3.9152e-004	 1.7502e-003	 7.8855e-004	
          31	          -6	         2.4	     5.27082	     14.0564	 3.7122e-003	 3.1904e-005	 1.2737e-003	 4.5928e-003	 2.1748e-003	 5.8226e-004	 8.3858e-003	 1.8465e-004	 4.2398e-004	 1.9006e-004	 0.0000e+000	 1.3274e-004	 3.3436e-003	 7.8232e-004	 1.8566e-003	 1.4971e-003	 3.8760e-004	 1.7531e-003	 7.9025e-004	
          31	          -6	         2.5	     5.24788	     14.0765	 3.9419e-003	 4.1644e-005	 1.3163e-003	 4.4673e-003	 2.1637e-003	 5.8635e-004	 8.2146e-003	 1.9112e-004	 4.3922e-004	 1.9829e-004	 0.0000e+000	 1.6748e-004	 3.3403e-003	 7.4813e-004	 1.8161e-003	 1.5182e-003	 3.8281e-004	 1.7549e-003	 7.9135e-004	
          31	          -6	         2.6	     5.22408	     14.0973	 4.1667e-003	 5.3336e-005	 1.3581e-003	 4.3413e-003	 2.1500e-003	 5.9028e-004	 8.0471e-003	 1.9715e-004	 4.5437e-004	 2.0651e-004	 0.0000e+000	 2.0749e-004	 3.3335e-003	 7.1505e-004	 1.7748e-003	 1.5405e-003	 3.7723e-004	 1.7554e-003	 7.9174e-004	
          31	          -6	         2.7	     5.19938	     14.1188	 4.3860e-003	 6.7121e-005	 1.3986e-003	 4.2155e-003	 2.1338e-003	 5.9409e-004	 7.8836e-003	 2.0271e-004	 4.6931e-004	 2.1467e-004	 0.0000e+000	 2.5276e-004	 3.3231e-003	 6.8313e-004	 1.7330e-003	 1.5642e-003	 3.7095e-004	 1.7545e-003	 7.9133e-004	
          31	          -6	         2.8	     5.17371	      14.141	 4.5997e-003	 8.3106e-005	 1.4377e-003	 4.0903e-003	 2.1152e-003	 5.9779e-004	 7.7244e-003	 2.0777e-004	 4.8392e-004	 2.2269e-004	 0.0000e+000	 3.0318e-004	 3.3092e-003	 6.5240e-004	 1.6909e-003	 1.5893e-003	 3.6404e-004	 1.7521e-003	 7.9005e-004	
          31	          -6	         2.9	     5.14702	     14.1641	 4.8075e-003	 1.0136e-004	 1.4751e-003	 3.9660e-003	 2.0944e-003	 6.0141e-004	 7.5695e-003	 2.1231e-004	 4.9813e-004	 2.3051e-004	 0.0000e+000	 3.5852e-004	 3.2920e-003	 6.2286e-004	 1.6486e-003	 1.6158e-003	 3.5660e-004	 1.7480e-003	 7.8785e-004	
          31	          -6	           3	     5.11919	     14.1881	 5.0092e-003	 1.2192e-004	 1.5107e-003	 3.8429e-003	 2.0716e-003	 6.0496e-004	 7.4192e-003	 2.1631e-004	 5.1182e-004	 2.3808e-004	 0.0000e+000	 4.1847e-004	 3.2716e-003	 5.9453e-004	 1.6063e-003	 1.6438e-003	 3.4873e-004	 1.7423e-003	 7.8472e-004	
          31	          -6	         3.1	      5.0901	     14.2132	 5.2049e-003	 1.4480e-004	 1.5444e-003	 3.7215e-003	 2.0469e-003	 6.0848e-004	 7.2734e-003	 2.1977e-004	 5.2492e-004	 2.4534e-004	 0.0000e+000	 4.8266e-004	 3.2481e-003	 5.6739e-004	 1.5641e-003	 1.6734e-003	 3.4052e-004	 1.7349e-003	 7.8064e-004	
          31	          -6	         3.2	      5.0596	     14.2395	 5.3944e-003	 1.6995e-004	 1.5760e-003	 3.6018e-003	 2.0206e-003	 6.1200e-004	 7.1322e-003	 2.2271e-004	 5.3736e-004	 2.5225e-004	 0.0000e+000	 5.5064e-004	 3.2219e-003	 5.4141e-004	 1.5222e-003	 1.7046e-003	 3.3203e-004	 1.7259e-003	 7.7563e-004	
          31	          -6	         3.3	     5.02748	     14.2674	 5.5777e-003	 1.9731e-004	 1.6055e-003	 3.4842e-003	 1.9928e-003	 6.1554e-004	 6.9956e-003	 2.2512e-004	 5.4908e-004	 2.5878e-004	 0.0000e+000	 6.2196e-004	 3.1930e-003	 5.1658e-004	 1.4808e-003	 1.7376e-003	 3.2335e-004	 1.7152e-003	 7.6971e-004	
          31	          -6	         3.4	      4.9935	     14.2969	 5.7549e-003	 2.2681e-004	 1.6328e-003	 3.3689e-003	 1.9636e-003	 6.1913e-004	 6.8635e-003	 2.2703e-004	 5.6003e-004	 2.6488e-004	 0.0000e+000	 6.9613e-004	 3.1619e-003	 4.9285e-004	 1.4397e-003	 1.7724e-003	 3.1454e-004	 1.7029e-003	 7.6293e-004	
          31	          -6	         3.5	     4.95734	     14.3285	 5.9259e-003	 2.5834e-004	 1.6579e-003	 3.2558e-003	 1.9332e-003	 6.2280e-004	 6.7360e-003	 2.2845e-004	 5.7016e-004	 2.7055e-004	 0.0000e+000	 7.7266e-004	 3.1286e-003	 4.7020e-004	 1.3993e-003	 1.8093e-003	 3.0566e-004	 1.6891e-003	 7.5533e-004	
          31	          -6	         3.6	      4.9186	     14.3626	 6.0910e-003	 2.9176e-004	 1.6808e-003	 3.1453e-003	 1.9018e-003	 6.2659e-004	 6.6130e-003	 2.2939e-004	 5.7945e-004	 2.7574e-004	 0.0000e+000	 8.5107e-004	 3.0935e-003	 4.4859e-004	 1.3594e-003	 1.8484e-003	 2.9675e-004	 1.6738e-003	 7.4696e-004	
          31	          -6	         3.7	     4.87678	     14.3997	 6.2502e-003	 3.2695e-004	 1.7015e-003	 3.0374e-003	 1.8695e-003	 6.3052e-004	 6.4944e-003	 2.2987e-004	 5.8787e-004	 2.8046e-004	 0.0000e+000	 9.3091e-004	 3.0566e-003	 4.2799e-004	 1.3202e-003	 1.8898e-003	 2.8786e-004	 1.6571e-003	 7.3789e-004	
          31	          -6	         3.8	     4.83118	     14.4403	 6.4035e-003	 3.6375e-004	 1.7199e-003	 2.9321e-003	 1.8364e-003	 6.3463e-004	 6.3801e-003	 2.2993e-004	 5.9540e-004	 2.8469e-004	 0.0000e+000	 1.0117e-003	 3.0184e-003	 4.0835e-004	 1.2818e-003	 1.9338e-003	 2.7902e-004	 1.6392e-003	 7.2817e-004	
          31	          -6	         3.9	     4.78092	     14.4856	 6.5512e-003	 4.0201e-004	 1.7362e-003	 2.8295e-003	 1.8026e-003	 6.3894e-004	 6.2701e-003	 2.2957e-004	 6.0202e-004	 2.8842e-004	 0.0000e+000	 1.0931e-003	 2.9788e-003	 3.8963e-004	 1.2441e-003	 1.9804e-003	 2.7026e-004	 1.6200e-003	 7.1787e-004	
          31	          -6	           4	     4.72477	     14.5367	 6.6934e-003	 4.4156e-004	 1.7503e-003	 2.7297e-003	 1.7684e-003	 6.4347e-004	 6.1642e-003	 2.2882e-004	 6.0773e-004	 2.9165e-004	 0.0000e+000	 1.1748e-003	 2.9383e-003	 3.7182e-004	 1.2072e-003	 2.0299e-003	 2.6162e-004	 1.5998e-003	 7.0705e-004	
          31	          -6	         4.1	     4.66109	     14.5952	 6.8301e-003	 4.8223e-004	 1.7623e-003	 2.6327e-003	 1.7337e-003	 6.4823e-004	 6.0623e-003	 2.2769e-004	 6.1251e-004	 2.9438e-004	 0.0000e+000	 1.2564e-003	 2.8970e-003	 3.5485e-004	 1.1712e-003	 2.0822e-003	 2.5313e-004	 1.5786e-003	 6.9579e-004	
          31	          -6	         4.2	      4.5876	     14.6631	 6.9616e-003	 5.2387e-004	 1.7721e-003	 2.5384e-003	 1.6987e-003	 6.5323e-004	 5.9643e-003	 2.2622e-004	 6.1636e-004	 2.9660e-004	 0.0000e+000	 1.3377e-003	 2.8552e-003	 3.3873e-004	 1.1361e-003	 2.1371e-003	 2.4480e-004	 1.5566e-003	 6.8418e-004	
          31	          -6	         4.3	     4.50129	     14.7441	 7.0880e-003	 5.6629e-004	 1.7799e-003	 2.4469e-003	 1.6634e-003	 6.5847e-004	 5.8701e-003	 2.2443e-004	 6.1927e-004	 2.9831e-004	 0.0000e+000	 1.4186e-003	 2.8134e-003	 3.2341e-004	 1.1019e-003	 2.1941e-003	 2.3669e-004	 1.5341e-003	 6.7234e-004	
          31	          -6	         4.4	     4.39876	     14.8412	 7.2094e-003	 6.0932e-004	 1.7856e-003	 2.3582e-003	 1.6280e-003	 6.6391e-004	 5.7796e-003	 2.2232e-004	 6.2124e-004	 2.9951e-004	 0.0000e+000	 1.4992e-003	 2.7722e-003	 3.0889e-004	 1.0688e-003	 2.2513e-003	 2.2885e-004	 1.5113e-003	 6.6044e-004	
          31	          -6	         4.5	     4.27807	     14.9563	 7.3260e-003	 6.5280e-004	 1.7893e-003	 2.2722e-003	 1.5926e-003	 6.6949e-004	 5.6927e-003	 2.1993e-004	 6.2226e-004	 3.0021e-004	 0.0000e+000	 1.5800e-003	 2.7325e-003	 2.9519e-004	 1.0369e-003	 2.3051e-003	 2.2136e-004	 1.4888e-003	 6.4874e-004	
          31	          -6	         4.6	     4.14362	     15.0852	 7.4380e-003	 6.9659e-004	 1.7912e-003	 2.1889e-003	 1.5571e-003	 6.7508e-004	 5.6092e-003	 2.1729e-004	 6.2239e-004	 3.0044e-004	 0.0000e+000	 1.6616e-003	 2.6958e-003	 2.8231e-004	 1.0065e-003	 2.3498e-003	 2.1432e-004	 1.4674e-003	 6.3759e-004	
          31	          -6	         4.7	     4.00937	     15.2136	 7.5456e-003	 7.4071e-004	 1.7915e-003	 2.1083e-003	 1.5219e-003	 6.8049e-004	 5.5291e-003	 2.1445e-004	 6.2177e-004	 3.0026e-004	 0.0000e+000	 1.7449e-003	 2.6629e-003	 2.7023e-004	 9.7762e-004	 2.3803e-003	 2.0777e-004	 1.4475e-003	 6.2725e-004	
          31	          -6	         4.8	     3.88912	     15.3277	 7.6488e-003	 7.8528e-004	 1.7907e-003	 2.0304e-003	 1.4869e-003	 6.8556e-004	 5.4522e-003	 2.1144e-004	 6.2061e-004	 2.9978e-004	 0.0000e+000	 1.8302e-003	 2.6332e-003	 2.5884e-004	 9.5003e-004	 2.3969e-003	 2.0165e-004	 1.4292e-003	 6.1766e-004	
          31	          -6	         4.9	     3.78706	     15.4235	 7.7478e-003	 8.3035e-004	 1.7890e-003	 1.9551e-003	 1.4523e-003	 6.9021e-004	 5.3784e-003	 2.0831e-004	 6.1903e-004	 2.9906e-004	 0.0000e+000	 1.9169e-003	 2.6058e-003	 2.4806e-004	 9.2350e-004	 2.4033e-003	 1.9585e-004	 1.4118e-003	 6.0858e-004	
          31	          -6	           5	     3.70127	     15.5031	 7.8427e-003	 8.7589e-004	 1.7865e-003	 1.8824e-003	 1.4180e-003	 6.9444e-004	 5.3076e-003	 2.0507e-004	 6.1707e-004	 2.9811e-004	 0.0000e+000	 2.0046e-003	 2.5797e-003	 2.3780e-004	 8.9783e-004	 2.4032e-003	 1.9027e-004	 1.3950e-003	 5.9979e-004	
          31	          -6	         5.1	     3.62853	       15.57	 7.9338e-003	 9.2186e-004	 1.7832e-003	 1.8121e-003	 1.3842e-003	 6.9825e-004	 5.2397e-003	 2.0173e-004	 6.1476e-004	 2.9696e-004	 0.0000e+000	 2.0929e-003	 2.5545e-003	 2.2801e-004	 8.7291e-004	 2.3990e-003	 1.8488e-004	 1.3785e-003	 5.9117e-004	
          31	          -6	         5.2	     3.56595	     15.6326	 8.0212e-003	 9.6820e-004	 1.7793e-003	 1.7443e-003	 1.3509e-003	 7.0165e-004	 5.1746e-003	 1.9831e-004	 6.1211e-004	 2.9561e-004	 0.0000e+000	 2.1816e-003	 2.5296e-003	 2.1865e-004	 8.4867e-004	 2.3921e-003	 1.7964e-004	 1.3621e-003	 5.8263e-004	
          31	          -6	         5.3	     3.51124	     15.6874	 8.1050e-003	 1.0148e-003	 1.7746e-003	 1.6789e-003	 1.3180e-003	 7.0465e-004	 5.1122e-003	 1.9481e-004	 6.0913e-004	 2.9407e-004	 0.0000e+000	 2.2706e-003	 2.5052e-003	 2.0971e-004	 8.2508e-004	 2.3833e-003	 1.7454e-004	 1.3457e-003	 5.7414e-004	
          31	          -6	         5.4	     3.46261	     15.7353	 8.1853e-003	 1.0617e-003	 1.7692e-003	 1.6157e-003	 1.2856e-003	 7.0723e-004	 5.0524e-003	 1.9126e-004	 6.0583e-004	 2.9233e-004	 0.0000e+000	 2.3596e-003	 2.4809e-003	 2.0114e-004	 8.0211e-004	 2.3732e-003	 1.6957e-004	 1.3294e-003	 5.6568e-004	
          31	          -6	         5.5	     3.41871	     15.7777	 8.2622e-003	 1.1087e-003	 1.7631e-003	 1.5548e-003	 1.2537e-003	 7.0939e-004	 4.9950e-003	 1.8764e-004	 6.0221e-004	 2.9041e-004	 0.0000e+000	 2.4485e-003	 2.4569e-003	 1.9295e-004	 7.7974e-004	 2.3621e-003	 1.6473e-004	 1.3129e-003	 5.5724e-004	
          31	          -6	         5.6	      3.3787	     15.8154	 8.3360e-003	 1.1557e-003	 1.7564e-003	 1.4961e-003	 1.2223e-003	 7.1114e-004	 4.9400e-003	 1.8399e-004	 5.9828e-004	 2.8831e-004	 0.0000e+000	 2.5373e-003	 2.4330e-003	 1.8511e-004	 7.5796e-004	 2.3502e-003	 1.6001e-004	 1.2965e-003	 5.4881e-004	
          31	          -6	         5.7	      3.3423	     15.8492	 8.4067e-003	 1.2028e-003	 1.7492e-003	 1.4395e-003	 1.1914e-003	 7.1252e-004	 4.8873e-003	 1.8030e-004	 5.9407e-004	 2.8605e-004	 0.0000e+000	 2.6259e-003	 2.4094e-003	 1.7761e-004	 7.3676e-004	 2.3377e-003	 1.5542e-004	 1.2800e-003	 5.4039e-004	
          31	          -6	         5.8	     3.30938	      15.879	 8.4744e-003	 1.2500e-003	 1.7415e-003	 1.3849e-003	 1.1612e-003	 7.1359e-004	 4.8369e-003	 1.7662e-004	 5.8963e-004	 2.8366e-004	 0.0000e+000	 2.7141e-003	 2.3859e-003	 1.7042e-004	 7.1613e-004	 2.3247e-003	 1.5096e-004	 1.2635e-003	 5.3201e-004	
          31	          -6	         5.9	     3.27976	     15.9053	 8.5393e-003	 1.2971e-003	 1.7336e-003	 1.3324e-003	 1.1316e-003	 7.1439e-004	 4.7885e-003	 1.7295e-004	 5.8500e-004	 2.8116e-004	 0.0000e+000	 2.8019e-003	 2.3627e-003	 1.6353e-004	 6.9606e-004	 2.3111e-003	 1.4661e-004	 1.2470e-003	 5.2365e-004	
          31	          -6	           6	     3.25312	     15.9285	 8.6015e-003	 1.3443e-003	 1.7254e-003	 1.2818e-003	 1.1026e-003	 7.1494e-004	 4.7422e-003	 1.6930e-004	 5.8021e-004	 2.7857e-004	 0.0000e+000	 2.8893e-003	 2.3398e-003	 1.5693e-004	 6.7653e-004	 2.2972e-003	 1.4239e-004	 1.2304e-003	 5.1535e-004	
          31	          -6	         6.1	     3.22912	     15.9495	 8.6611e-003	 1.3915e-003	 1.7170e-003	 1.2331e-003	 1.0743e-003	 7.1526e-004	 4.6978e-003	 1.6568e-004	 5.7529e-004	 2.7590e-004	 0.0000e+000	 2.9761e-003	 2.3171e-003	 1.5060e-004	 6.5754e-004	 2.2828e-003	 1.3829e-004	 1.2140e-003	 5.0710e-004	
          31	          -6	         6.2	     3.20744	     15.9687	 8.7182e-003	 1.4386e-003	 1.7085e-003	 1.1862e-003	 1.0466e-003	 7.1535e-004	 4.6552e-003	 1.6210e-004	 5.7025e-004	 2.7316e-004	 0.0000e+000	 3.0623e-003	 2.2948e-003	 1.4453e-004	 6.3907e-004	 2.2681e-003	 1.3431e-004	 1.1976e-003	 4.9891e-004	
          31	          -6	         6.3	     3.18777	     15.9862	 8.7728e-003	 1.4856e-003	 1.6999e-003	 1.1411e-003	 1.0195e-003	 7.1523e-004	 4.6145e-003	 1.5855e-004	 5.6510e-004	 2.7036e-004	 0.0000e+000	 3.1479e-003	 2.2728e-003	 1.3871e-004	 6.2110e-004	 2.2531e-003	 1.3045e-004	 1.1812e-003	 4.9080e-004	
          31	          -6	         6.4	     3.16986	     16.0021	 8.8252e-003	 1.5325e-003	 1.6913e-003	 1.0976e-003	 9.9302e-004	 7.1488e-004	 4.5755e-003	 1.5506e-004	 5.5986e-004	 2.6751e-004	 0.0000e+000	 3.2328e-003	 2.2511e-003	 1.3313e-004	 6.0364e-004	 2.2379e-003	 1.2669e-004	 1.1649e-003	 4.8276e-004	
          31	          -6	         6.5	      3.1535	     16.0166	 8.8753e-003	 1.5792e-003	 1.6825e-003	 1.0558e-003	 9.6717e-004	 7.1432e-004	 4.5382e-003	 1.5160e-004	 5.5453e-004	 2.6462e-004	 0.0000e+000	 3.3170e-003	 2.2298e-003	 1.2778e-004	 5.8665e-004	 2.2224e-003	 1.2305e-004	 1.1488e-003	 4.7480e-004	
          31	          -6	         6.6	      3.1385	     16.0299	 8.9233e-003	 1.6258e-003	 1.6737e-003	 1.0155e-003	 9.4193e-004	 7.1355e-004	 4.5024e-003	 1.4820e-004	 5.4913e-004	 2.6168e-004	 0.0000e+000	 3.4005e-003	 2.2088e-003	 1.2264e-004	 5.7014e-004	 2.2066e-003	 1.1952e-004	 1.1327e-003	 4.6693e-004	
          31	          -6	         6.7	      3.1247	     16.0421	 8.9693e-003	 1.6722e-003	 1.6649e-003	 9.7676e-004	 9.1729e-004	 7.1257e-004	 4.4681e-003	 1.4484e-004	 5.4366e-004	 2.5870e-004	 0.0000e+000	 3.4832e-003	 2.1882e-003	 1.1772e-004	 5.5409e-004	 2.1907e-003	 1.1609e-004	 1.1168e-003	 4.5916e-004	
          31	          -6	         6.8	     3.11198	     16.0532	 9.0133e-003	 1.7183e-003	 1.6560e-003	 9.3946e-004	 8.9323e-004	 7.1138e-004	 4.4353e-003	 1.4154e-004	 5.3813e-004	 2.5569e-004	 0.0000e+000	 3.5652e-003	 2.1679e-003	 1.1300e-004	 5.3849e-004	 2.1746e-003	 1.1277e-004	 1.1010e-003	 4.5147e-004	
          31	          -6	         6.9	     3.10021	     16.0634	 9.0555e-003	 1.7642e-003	 1.6471e-003	 9.0357e-004	 8.6974e-004	 7.1000e-004	 4.4039e-003	 1.3829e-004	 5.3254e-004	 2.5266e-004	 0.0000e+000	 3.6463e-003	 2.1479e-003	 1.0848e-004	 5.2332e-004	 2.1583e-003	 1.0954e-004	 1.0853e-003	 4.4388e-004	
