 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .000E+00  -.250E-03   .000E+00  -.250E-04   .000E+00   .000E+00   .327E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      13   .6438E-04
        .20000   .000E+00  -.250E-03   .000E+00  -.500E-04   .000E+00   .000E+00   .329E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      17   .1263E-03
        .30000   .000E+00  -.250E-03   .000E+00  -.750E-04   .000E+00   .000E+00   .327E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      21   .1867E-03
        .40000   .000E+00  -.250E-03   .000E+00  -.100E-03   .000E+00   .000E+00   .323E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      25   .2459E-03
        .50000   .000E+00  -.250E-03   .000E+00  -.125E-03   .000E+00   .000E+00   .317E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      29   .3040E-03
        .60000   .000E+00  -.250E-03   .000E+00  -.150E-03   .000E+00   .000E+00   .312E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      33   .3614E-03
        .70000   .000E+00  -.250E-03   .000E+00  -.175E-03   .000E+00   .000E+00   .305E-03   .000E+00   .250E-03   .000E+00   .000E+00   .000E+00      37   .4181E-03
        .80000   .000E+00  -.251E-03   .000E+00  -.200E-03   .000E+00   .000E+00   .299E-03   .000E+00   .251E-03   .000E+00   .000E+00   .000E+00      41   .4742E-03
        .90000   .000E+00  -.252E-03   .000E+00  -.225E-03   .000E+00   .000E+00   .293E-03   .000E+00   .252E-03   .000E+00   .000E+00   .000E+00      45   .5298E-03
       1.00000   .000E+00  -.253E-03   .000E+00  -.250E-03   .000E+00   .000E+00   .286E-03   .000E+00   .253E-03   .000E+00   .000E+00   .000E+00      49   .5850E-03
       1.10000   .000E+00  -.255E-03   .000E+00  -.276E-03   .000E+00   .000E+00   .280E-03   .000E+00   .255E-03   .000E+00   .000E+00   .000E+00      53   .6398E-03
       1.20000   .000E+00  -.258E-03   .000E+00  -.302E-03   .000E+00   .000E+00   .274E-03   .000E+00   .258E-03   .000E+00   .000E+00   .000E+00      57   .6943E-03
       1.30000   .000E+00  -.261E-03   .000E+00  -.328E-03   .000E+00   .000E+00   .268E-03   .000E+00   .262E-03   .000E+00   .000E+00   .000E+00      61   .7486E-03
       1.40000   .000E+00  -.266E-03   .000E+00  -.354E-03   .000E+00   .000E+00   .263E-03   .000E+00   .266E-03   .000E+00   .000E+00   .000E+00      65   .8026E-03
       1.50000   .000E+00  -.271E-03   .000E+00  -.381E-03   .000E+00   .000E+00   .257E-03   .000E+00   .271E-03   .000E+00   .000E+00   .000E+00      69   .8565E-03
       1.60000   .000E+00  -.277E-03   .000E+00  -.408E-03   .000E+00   .000E+00   .252E-03   .000E+00   .278E-03   .000E+00   .000E+00   .000E+00      73   .9102E-03
       1.70000   .000E+00  -.284E-03   .000E+00  -.436E-03   .000E+00   .000E+00   .246E-03   .000E+00   .285E-03   .000E+00   .000E+00   .000E+00      77   .9639E-03
       1.80000   .000E+00  -.292E-03   .000E+00  -.465E-03   .000E+00   .000E+00   .241E-03   .000E+00   .293E-03   .000E+00   .000E+00   .000E+00      81   .1018E-02
       1.90000   .000E+00  -.301E-03   .000E+00  -.495E-03   .000E+00   .000E+00   .236E-03   .000E+00   .302E-03   .000E+00   .000E+00   .000E+00      85   .1071E-02
       2.00000   .000E+00  -.311E-03   .000E+00  -.526E-03   .000E+00   .000E+00   .231E-03   .000E+00   .312E-03   .000E+00   .000E+00   .000E+00      89   .1125E-02
       2.10000   .000E+00  -.322E-03   .000E+00  -.558E-03   .000E+00   .000E+00   .226E-03   .000E+00   .322E-03   .000E+00   .000E+00   .000E+00      93   .1179E-02
       2.20000   .000E+00  -.333E-03   .000E+00  -.590E-03   .000E+00   .000E+00   .222E-03   .000E+00   .334E-03   .000E+00   .000E+00   .000E+00      97   .1233E-02
       2.30000   .000E+00  -.346E-03   .000E+00  -.625E-03   .000E+00   .000E+00   .217E-03   .000E+00   .346E-03   .000E+00   .000E+00   .000E+00     101   .1287E-02
       2.40000   .000E+00  -.358E-03   .000E+00  -.660E-03   .000E+00   .000E+00   .213E-03   .000E+00   .359E-03   .000E+00   .000E+00   .000E+00     105   .1342E-02
       2.50000   .000E+00  -.372E-03   .000E+00  -.697E-03   .000E+00   .000E+00   .209E-03   .000E+00   .373E-03   .000E+00   .000E+00   .000E+00     109   .1396E-02
       2.60000   .000E+00  -.386E-03   .000E+00  -.735E-03   .000E+00   .000E+00   .205E-03   .000E+00   .387E-03   .000E+00   .000E+00   .000E+00     113   .1451E-02
       2.70000   .000E+00  -.400E-03   .000E+00  -.774E-03   .000E+00   .000E+00   .200E-03   .000E+00   .401E-03   .000E+00   .000E+00   .000E+00     117   .1507E-02
       2.80000   .000E+00  -.415E-03   .000E+00  -.815E-03   .000E+00   .000E+00   .197E-03   .000E+00   .416E-03   .000E+00   .000E+00   .000E+00     121   .1562E-02
       2.90000   .000E+00  -.430E-03   .000E+00  -.857E-03   .000E+00   .000E+00   .193E-03   .000E+00   .431E-03   .000E+00   .000E+00   .000E+00     125   .1618E-02
       3.00000   .000E+00  -.446E-03   .000E+00  -.901E-03   .000E+00   .000E+00   .189E-03   .000E+00   .447E-03   .000E+00   .000E+00   .000E+00     129   .1674E-02
       3.10000   .000E+00  -.461E-03   .000E+00  -.947E-03   .000E+00   .000E+00   .185E-03   .000E+00   .462E-03   .000E+00   .000E+00   .000E+00     133   .1731E-02
       3.20000   .000E+00  -.477E-03   .000E+00  -.994E-03   .000E+00   .000E+00   .182E-03   .000E+00   .478E-03   .000E+00   .000E+00   .000E+00     137   .1788E-02
       3.30000   .000E+00  -.493E-03   .000E+00  -.104E-02   .000E+00   .000E+00   .178E-03   .000E+00   .494E-03   .000E+00   .000E+00   .000E+00     141   .1845E-02
