 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .100E-03  -.500E-03   .100E-04  -.500E-04   .000E+00   .000E+00   .465E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      13   .4020E-04
        .20000   .100E-03  -.500E-03   .200E-04  -.100E-03   .000E+00   .000E+00   .453E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      17   .8447E-04
        .30000   .100E-03  -.500E-03   .300E-04  -.150E-03   .000E+00   .000E+00   .447E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      21   .1313E-03
        .40000   .100E-03  -.500E-03   .400E-04  -.200E-03   .000E+00   .000E+00   .443E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      25   .1800E-03
        .50000   .100E-03  -.500E-03   .500E-04  -.250E-03   .000E+00   .000E+00   .439E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      29   .2300E-03
        .60000   .100E-03  -.500E-03   .600E-04  -.300E-03   .000E+00   .000E+00   .435E-03   .000E+00   .500E-03   .000E+00   .000E+00   .000E+00      33   .2809E-03
        .70000   .100E-03  -.500E-03   .700E-04  -.350E-03   .000E+00   .000E+00   .430E-03   .000E+00   .501E-03   .000E+00   .000E+00   .000E+00      37   .3324E-03
        .80000   .100E-03  -.501E-03   .800E-04  -.400E-03   .000E+00   .000E+00   .426E-03   .000E+00   .501E-03   .000E+00   .000E+00   .000E+00      41   .3844E-03
        .90000   .100E-03  -.502E-03   .900E-04  -.450E-03   .000E+00   .000E+00   .421E-03   .000E+00   .502E-03   .000E+00   .000E+00   .000E+00      45   .4368E-03
       1.00000   .100E-03  -.504E-03   .100E-03  -.501E-03   .000E+00   .000E+00   .417E-03   .000E+00   .504E-03   .000E+00   .000E+00   .000E+00      49   .4895E-03
       1.10000   .100E-03  -.506E-03   .110E-03  -.551E-03   .000E+00   .000E+00   .412E-03   .000E+00   .507E-03   .000E+00   .000E+00   .000E+00      53   .5425E-03
       1.20000   .100E-03  -.509E-03   .120E-03  -.602E-03   .000E+00   .000E+00   .408E-03   .000E+00   .510E-03   .000E+00   .000E+00   .000E+00      57   .5959E-03
       1.30000   .100E-03  -.513E-03   .130E-03  -.653E-03   .000E+00   .000E+00   .404E-03   .000E+00   .513E-03   .000E+00   .000E+00   .000E+00      61   .6494E-03
       1.40000   .100E-03  -.517E-03   .140E-03  -.705E-03   .000E+00   .000E+00   .399E-03   .000E+00   .518E-03   .000E+00   .000E+00   .000E+00      65   .7031E-03
       1.50000   .100E-03  -.522E-03   .150E-03  -.757E-03   .000E+00   .000E+00   .395E-03   .000E+00   .523E-03   .000E+00   .000E+00   .000E+00      69   .7571E-03
       1.60000   .100E-03  -.528E-03   .160E-03  -.809E-03   .000E+00   .000E+00   .390E-03   .000E+00   .528E-03   .000E+00   .000E+00   .000E+00      73   .8112E-03
