 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .10000   .000E+00  -.200E-02   .000E+00  -.200E-03   .000E+00   .000E+00   .170E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      13   .1867E-03
        .20000   .000E+00  -.200E-02   .000E+00  -.400E-03   .000E+00   .000E+00   .155E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      17   .3592E-03
        .30000   .000E+00  -.200E-02   .000E+00  -.600E-03   .000E+00   .000E+00   .143E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      21   .5246E-03
        .40000   .000E+00  -.200E-02   .000E+00  -.800E-03   .000E+00   .000E+00   .133E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      25   .6853E-03
        .50000   .000E+00  -.200E-02   .000E+00  -.100E-02   .000E+00   .000E+00   .125E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      29   .8424E-03
        .60000   .000E+00  -.200E-02   .000E+00  -.120E-02   .000E+00   .000E+00   .118E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      33   .9967E-03
        .70000   .000E+00  -.200E-02   .000E+00  -.140E-02   .000E+00   .000E+00   .112E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      37   .1149E-02
        .80000   .000E+00  -.200E-02   .000E+00  -.160E-02   .000E+00   .000E+00   .106E-02   .000E+00   .200E-02   .000E+00   .000E+00   .000E+00      41   .1299E-02
        .90000   .000E+00  -.201E-02   .000E+00  -.180E-02   .000E+00   .000E+00   .101E-02   .000E+00   .201E-02   .000E+00   .000E+00   .000E+00      45   .1448E-02
       1.00000   .000E+00  -.201E-02   .000E+00  -.200E-02   .000E+00   .000E+00   .957E-03   .000E+00   .201E-02   .000E+00   .000E+00   .000E+00      49   .1595E-02
       1.10000   .000E+00  -.202E-02   .000E+00  -.220E-02   .000E+00   .000E+00   .913E-03   .000E+00   .202E-02   .000E+00   .000E+00   .000E+00      53   .1741E-02
       1.20000   .000E+00  -.203E-02   .000E+00  -.241E-02   .000E+00   .000E+00   .872E-03   .000E+00   .203E-02   .000E+00   .000E+00   .000E+00      57   .1886E-02
       1.30000   .000E+00  -.205E-02   .000E+00  -.261E-02   .000E+00   .000E+00   .834E-03   .000E+00   .205E-02   .000E+00   .000E+00   .000E+00      61   .2030E-02
       1.40000   .000E+00  -.206E-02   .000E+00  -.282E-02   .000E+00   .000E+00   .799E-03   .000E+00   .207E-02   .000E+00   .000E+00   .000E+00      65   .2174E-02
       1.50000   .000E+00  -.208E-02   .000E+00  -.302E-02   .000E+00   .000E+00   .766E-03   .000E+00   .208E-02   .000E+00   .000E+00   .000E+00      69   .2317E-02
       1.60000   .000E+00  -.210E-02   .000E+00  -.323E-02   .000E+00   .000E+00   .735E-03   .000E+00   .211E-02   .000E+00   .000E+00   .000E+00      73   .2459E-02
       1.70000   .000E+00  -.212E-02   .000E+00  -.345E-02   .000E+00   .000E+00   .706E-03   .000E+00   .213E-02   .000E+00   .000E+00   .000E+00      77   .2601E-02
       1.80000   .000E+00  -.215E-02   .000E+00  -.366E-02   .000E+00   .000E+00   .678E-03   .000E+00   .215E-02   .000E+00   .000E+00   .000E+00      81   .2742E-02
       1.90000   .000E+00  -.217E-02   .000E+00  -.387E-02   .000E+00   .000E+00   .652E-03   .000E+00   .217E-02   .000E+00   .000E+00   .000E+00      85   .2883E-02
       2.00000   .000E+00  -.219E-02   .000E+00  -.409E-02   .000E+00   .000E+00   .628E-03   .000E+00   .219E-02   .000E+00   .000E+00   .000E+00      89   .3023E-02
       2.10000   .000E+00  -.221E-02   .000E+00  -.431E-02   .000E+00   .000E+00   .604E-03   .000E+00   .221E-02   .000E+00   .000E+00   .000E+00      93   .3162E-02
       2.20000   .000E+00  -.222E-02   .000E+00  -.453E-02   .000E+00   .000E+00   .582E-03   .000E+00   .223E-02   .000E+00   .000E+00   .000E+00      97   .3300E-02
       2.30000   .000E+00  -.224E-02   .000E+00  -.476E-02   .000E+00   .000E+00   .561E-03   .000E+00   .224E-02   .000E+00   .000E+00   .000E+00     101   .3436E-02
       2.40000   .000E+00  -.225E-02   .000E+00  -.498E-02   .000E+00   .000E+00   .542E-03   .000E+00   .225E-02   .000E+00   .000E+00   .000E+00     105   .3572E-02
       2.50000   .000E+00  -.226E-02   .000E+00  -.521E-02   .000E+00   .000E+00   .523E-03   .000E+00   .226E-02   .000E+00   .000E+00   .000E+00     109   .3705E-02
       2.60000   .000E+00  -.226E-02   .000E+00  -.543E-02   .000E+00   .000E+00   .505E-03   .000E+00   .226E-02   .000E+00   .000E+00   .000E+00     113   .3838E-02
       2.70000   .000E+00  -.226E-02   .000E+00  -.566E-02   .000E+00   .000E+00   .487E-03   .000E+00   .227E-02   .000E+00   .000E+00   .000E+00     117   .3968E-02
       2.80000   .000E+00  -.226E-02   .000E+00  -.588E-02   .000E+00   .000E+00   .471E-03   .000E+00   .226E-02   .000E+00   .000E+00   .000E+00     121   .4096E-02
       2.90000   .000E+00  -.225E-02   .000E+00  -.611E-02   .000E+00   .000E+00   .455E-03   .000E+00   .226E-02   .000E+00   .000E+00   .000E+00     125   .4222E-02
       3.00000   .000E+00  -.225E-02   .000E+00  -.633E-02   .000E+00   .000E+00   .440E-03   .000E+00   .225E-02   .000E+00   .000E+00   .000E+00     129   .4346E-02
       3.10000   .000E+00  -.223E-02   .000E+00  -.656E-02   .000E+00   .000E+00   .426E-03   .000E+00   .224E-02   .000E+00   .000E+00   .000E+00     133   .4467E-02
       3.20000   .000E+00  -.222E-02   .000E+00  -.678E-02   .000E+00   .000E+00   .412E-03   .000E+00   .222E-02   .000E+00   .000E+00   .000E+00     137   .4586E-02
       3.30000   .000E+00  -.220E-02   .000E+00  -.700E-02   .000E+00   .000E+00   .399E-03   .000E+00   .220E-02   .000E+00   .000E+00   .000E+00     141   .4702E-02
       3.40000   .000E+00  -.218E-02   .000E+00  -.722E-02   .000E+00   .000E+00   .386E-03   .000E+00   .218E-02   .000E+00   .000E+00   .000E+00     145   .4816E-02
       3.50000   .000E+00  -.216E-02   .000E+00  -.744E-02   .000E+00   .000E+00   .374E-03   .000E+00   .216E-02   .000E+00   .000E+00   .000E+00     149   .4927E-02
       3.60000   .000E+00  -.213E-02   .000E+00  -.765E-02   .000E+00   .000E+00   .362E-03   .000E+00   .213E-02   .000E+00   .000E+00   .000E+00     153   .5036E-02
       3.70000   .000E+00  -.211E-02   .000E+00  -.786E-02   .000E+00   .000E+00   .351E-03   .000E+00   .211E-02   .000E+00   .000E+00   .000E+00     157   .5141E-02
       3.80000   .000E+00  -.208E-02   .000E+00  -.807E-02   .000E+00   .000E+00   .340E-03   .000E+00   .208E-02   .000E+00   .000E+00   .000E+00     161   .5244E-02
       3.90000   .000E+00  -.205E-02   .000E+00  -.828E-02   .000E+00   .000E+00   .330E-03   .000E+00   .205E-02   .000E+00   .000E+00   .000E+00     165   .5345E-02
       4.00000   .000E+00  -.202E-02   .000E+00  -.848E-02   .000E+00   .000E+00   .320E-03   .000E+00   .202E-02   .000E+00   .000E+00   .000E+00     169   .5442E-02
       4.10000   .000E+00  -.198E-02   .000E+00  -.868E-02   .000E+00   .000E+00   .311E-03   .000E+00   .198E-02   .000E+00   .000E+00   .000E+00     173   .5538E-02
       4.20000   .000E+00  -.195E-02   .000E+00  -.888E-02   .000E+00   .000E+00   .301E-03   .000E+00   .195E-02   .000E+00   .000E+00   .000E+00     177   .5630E-02
       4.30000   .000E+00  -.191E-02   .000E+00  -.907E-02   .000E+00   .000E+00   .292E-03   .000E+00   .191E-02   .000E+00   .000E+00   .000E+00     181   .5720E-02
       4.40000   .000E+00  -.188E-02   .000E+00  -.926E-02   .000E+00   .000E+00   .284E-03   .000E+00   .188E-02   .000E+00   .000E+00   .000E+00     185   .5807E-02
       4.50000   .000E+00  -.184E-02   .000E+00  -.944E-02   .000E+00   .000E+00   .276E-03   .000E+00   .184E-02   .000E+00   .000E+00   .000E+00     189   .5892E-02
       4.60000   .000E+00  -.180E-02   .000E+00  -.962E-02   .000E+00   .000E+00   .268E-03   .000E+00   .180E-02   .000E+00   .000E+00   .000E+00     193   .5974E-02
       4.70000   .000E+00  -.177E-02   .000E+00  -.980E-02   .000E+00   .000E+00   .260E-03   .000E+00   .177E-02   .000E+00   .000E+00   .000E+00     197   .6053E-02
       4.80000   .000E+00  -.173E-02   .000E+00  -.998E-02   .000E+00   .000E+00   .252E-03   .000E+00   .173E-02   .000E+00   .000E+00   .000E+00     201   .6131E-02
