        soln	      dist_x	        time	          pH	          pe	        Pola	      m_Pola	   m_SorPola	       m_Sor	
          91	         -90	         750	     7.00051	    -4.04047	 1.3759e-001	 1.3759e-001	 3.0688e+000	 2.0000e+100	
          92	         -91	         750	     7.00039	    -4.04035	 1.0555e-001	 1.0555e-001	 2.4823e+000	 2.0000e+100	
          93	         -92	         750	     7.00028	    -4.04024	 7.6071e-002	 7.6071e-002	 1.9101e+000	 2.0000e+100	
          94	         -93	         750	     7.00019	    -4.04014	 5.0656e-002	 5.0656e-002	 1.3797e+000	 2.0000e+100	
          95	         -94	         750	     7.00011	    -4.04007	 3.0501e-002	 3.0501e-002	 9.1948e-001	 2.0000e+100	
          96	         -95	         750	     7.00006	    -4.04001	 1.6159e-002	 1.6159e-002	 5.5313e-001	 2.0000e+100	
          97	         -96	         750	     7.00003	    -4.03998	 7.2866e-003	 7.2866e-003	 2.9249e-001	 2.0000e+100	
          98	         -97	         750	     7.00001	    -4.03997	 2.6942e-003	 2.6942e-003	 1.3196e-001	 2.0000e+100	
          99	         -98	         750	           7	    -4.03996	 7.8921e-004	 7.8921e-004	 4.9414e-002	 2.0000e+100	
         100	         -99	         750	           7	    -4.03996	 1.9195e-004	 1.9195e-004	 1.5945e-002	 2.0000e+100	
         101	        -100	         750	           7	    -4.03996	 1.9195e-004	 1.9195e-004	 1.5945e-002	 2.0000e+100	


           1	           0	        1000	     7.00368	    -4.04371	 9.8923e-001	 9.8923e-001	 1.4871e+001	 2.0000e+100	
           2	          -1	        1000	     7.00365	    -4.04368	 9.7949e-001	 9.7949e-001	 1.4753e+001	 2.0000e+100	
           3	          -2	        1000	     7.00361	    -4.04364	 9.6985e-001	 9.6985e-001	 1.4637e+001	 2.0000e+100	
           4	          -3	        1000	     7.00358	     -4.0436	 9.6030e-001	 9.6030e-001	 1.4522e+001	 2.0000e+100	
           5	          -4	        1000	     7.00354	    -4.04357	 9.5085e-001	 9.5085e-001	 1.4407e+001	 2.0000e+100	
           6	          -5	        1000	     7.00351	    -4.04354	 9.4148e-001	 9.4148e-001	 1.4294e+001	 2.0000e+100	
           7	          -6	        1000	     7.00347	     -4.0435	 9.3222e-001	 9.3222e-001	 1.4181e+001	 2.0000e+100	
           8	          -7	        1000	     7.00344	    -4.04346	 9.2304e-001	 9.2304e-001	 1.4069e+001	 2.0000e+100	
           9	          -8	        1000	      7.0034	    -4.04343	 9.1395e-001	 9.1395e-001	 1.3958e+001	 2.0000e+100	
          10	          -9	        1000	     7.00337	     -4.0434	 9.0496e-001	 9.0496e-001	 1.3848e+001	 2.0000e+100	
          11	         -10	        1000	     7.00334	    -4.04336	 8.9605e-001	 8.9605e-001	 1.3739e+001	 2.0000e+100	
          12	         -11	        1000	      7.0033	    -4.04333	 8.8723e-001	 8.8723e-001	 1.3631e+001	 2.0000e+100	
          13	         -12	        1000	     7.00327	    -4.04331	 8.7849e-001	 8.7849e-001	 1.3523e+001	 2.0000e+100	
          14	         -13	        1000	     7.00324	    -4.04326	 8.6984e-001	 8.6984e-001	 1.3417e+001	 2.0000e+100	
          15	         -14	        1000	      7.0032	    -4.04322	 8.6128e-001	 8.6128e-001	 1.3311e+001	 2.0000e+100	
          16	         -15	        1000	     7.00317	    -4.04318	 8.5280e-001	 8.5280e-001	 1.3206e+001	 2.0000e+100	
          17	         -16	        1000	     7.00314	    -4.04315	 8.4441e-001	 8.4441e-001	 1.3102e+001	 2.0000e+100	
          18	         -17	        1000	     7.00311	    -4.04312	 8.3609e-001	 8.3609e-001	 1.2999e+001	 2.0000e+100	
          19	         -18	        1000	     7.00308	    -4.04309	 8.2786e-001	 8.2786e-001	 1.2896e+001	 2.0000e+100	
          20	         -19	        1000	     7.00305	    -4.04305	 8.1971e-001	 8.1971e-001	 1.2794e+001	 2.0000e+100	
          21	         -20	        1000	     7.00302	      -4.043	 8.1164e-001	 8.1164e-001	 1.2694e+001	 2.0000e+100	
          22	         -21	        1000	     7.00299	    -4.04297	 8.0365e-001	 8.0365e-001	 1.2594e+001	 2.0000e+100	
          23	         -22	        1000	     7.00296	    -4.04294	 7.9574e-001	 7.9574e-001	 1.2494e+001	 2.0000e+100	
          24	         -23	        1000	     7.00293	     -4.0429	 7.8791e-001	 7.8791e-001	 1.2396e+001	 2.0000e+100	
          25	         -24	        1000	      7.0029	    -4.04287	 7.8015e-001	 7.8015e-001	 1.2298e+001	 2.0000e+100	
          26	         -25	        1000	     7.00287	    -4.04284	 7.7247e-001	 7.7247e-001	 1.2201e+001	 2.0000e+100	
          27	         -26	        1000	     7.00284	    -4.04281	 7.6487e-001	 7.6487e-001	 1.2105e+001	 2.0000e+100	
          28	         -27	        1000	     7.00282	    -4.04278	 7.5734e-001	 7.5734e-001	 1.2009e+001	 2.0000e+100	
          29	         -28	        1000	     7.00279	    -4.04274	 7.4988e-001	 7.4988e-001	 1.1915e+001	 2.0000e+100	
          30	         -29	        1000	     7.00276	    -4.04271	 7.4250e-001	 7.4250e-001	 1.1821e+001	 2.0000e+100	
          31	         -30	        1000	     7.00273	    -4.04269	 7.3519e-001	 7.3519e-001	 1.1728e+001	 2.0000e+100	
          32	         -31	        1000	     7.00271	    -4.04267	 7.2795e-001	 7.2795e-001	 1.1635e+001	 2.0000e+100	
          33	         -32	        1000	     7.00268	    -4.04265	 7.2079e-001	 7.2079e-001	 1.1543e+001	 2.0000e+100	
          34	         -33	        1000	     7.00265	    -4.04262	 7.1369e-001	 7.1369e-001	 1.1453e+001	 2.0000e+100	
          35	         -34	        1000	     7.00263	    -4.04258	 7.0667e-001	 7.0667e-001	 1.1362e+001	 2.0000e+100	
          36	         -35	        1000	      7.0026	    -4.04255	 6.9971e-001	 6.9971e-001	 1.1273e+001	 2.0000e+100	
          37	         -36	        1000	     7.00257	    -4.04251	 6.9282e-001	 6.9282e-001	 1.1184e+001	 2.0000e+100	
          38	         -37	        1000	     7.00255	    -4.04248	 6.8600e-001	 6.8600e-001	 1.1096e+001	 2.0000e+100	
          39	         -38	        1000	     7.00252	    -4.04246	 6.7925e-001	 6.7925e-001	 1.1008e+001	 2.0000e+100	
          40	         -39	        1000	      7.0025	    -4.04244	 6.7256e-001	 6.7256e-001	 1.0921e+001	 2.0000e+100	
          41	         -40	        1000	     7.00247	    -4.04241	 6.6594e-001	 6.6594e-001	 1.0835e+001	 2.0000e+100	
          42	         -41	        1000	     7.00245	    -4.04239	 6.5939e-001	 6.5939e-001	 1.0750e+001	 2.0000e+100	
          43	         -42	        1000	     7.00243	    -4.04236	 6.5289e-001	 6.5289e-001	 1.0665e+001	 2.0000e+100	
          44	         -43	        1000	      7.0024	    -4.04234	 6.4647e-001	 6.4647e-001	 1.0581e+001	 2.0000e+100	
          45	         -44	        1000	     7.00238	    -4.04232	 6.4010e-001	 6.4010e-001	 1.0498e+001	 2.0000e+100	
          46	         -45	        1000	     7.00235	    -4.04229	 6.3380e-001	 6.3380e-001	 1.0415e+001	 2.0000e+100	
          47	         -46	        1000	     7.00233	    -4.04227	 6.2756e-001	 6.2756e-001	 1.0333e+001	 2.0000e+100	
          48	         -47	        1000	     7.00231	    -4.04225	 6.2138e-001	 6.2138e-001	 1.0251e+001	 2.0000e+100	
          49	         -48	        1000	     7.00228	    -4.04222	 6.1527e-001	 6.1527e-001	 1.0171e+001	 2.0000e+100	
          50	         -49	        1000	     7.00226	    -4.04221	 6.0921e-001	 6.0921e-001	 1.0090e+001	 2.0000e+100	
          51	         -50	        1000	     7.00224	    -4.04218	 6.0321e-001	 6.0321e-001	 1.0011e+001	 2.0000e+100	
          52	         -51	        1000	     7.00222	    -4.04216	 5.9728e-001	 5.9728e-001	 9.9319e+000	 2.0000e+100	
          53	         -52	        1000	      7.0022	    -4.04213	 5.9140e-001	 5.9140e-001	 9.8536e+000	 2.0000e+100	
          54	         -53	        1000	     7.00217	     -4.0421	 5.8557e-001	 5.8557e-001	 9.7759e+000	 2.0000e+100	
          55	         -54	        1000	     7.00215	    -4.04208	 5.7981e-001	 5.7981e-001	 9.6988e+000	 2.0000e+100	
          56	         -55	        1000	     7.00213	    -4.04206	 5.7410e-001	 5.7410e-001	 9.6224e+000	 2.0000e+100	
          57	         -56	        1000	     7.00211	    -4.04204	 5.6845e-001	 5.6845e-001	 9.5465e+000	 2.0000e+100	
          58	         -57	        1000	     7.00209	    -4.04203	 5.6285e-001	 5.6285e-001	 9.4713e+000	 2.0000e+100	
          59	         -58	        1000	     7.00207	      -4.042	 5.5731e-001	 5.5731e-001	 9.3966e+000	 2.0000e+100	
          60	         -59	        1000	     7.00205	    -4.04199	 5.5183e-001	 5.5183e-001	 9.3225e+000	 2.0000e+100	
          61	         -60	        1000	     7.00203	    -4.04196	 5.4639e-001	 5.4639e-001	 9.2490e+000	 2.0000e+100	
          62	         -61	        1000	     7.00201	    -4.04193	 5.4102e-001	 5.4102e-001	 9.1761e+000	 2.0000e+100	
          63	         -62	        1000	     7.00199	    -4.04191	 5.3569e-001	 5.3569e-001	 9.1038e+000	 2.0000e+100	
          64	         -63	        1000	     7.00197	    -4.04189	 5.3042e-001	 5.3042e-001	 9.0320e+000	 2.0000e+100	
          65	         -64	        1000	     7.00195	    -4.04186	 5.2519e-001	 5.2519e-001	 8.9608e+000	 2.0000e+100	
          66	         -65	        1000	     7.00193	    -4.04185	 5.2002e-001	 5.2002e-001	 8.8902e+000	 2.0000e+100	
          67	         -66	        1000	     7.00191	    -4.04183	 5.1490e-001	 5.1490e-001	 8.8201e+000	 2.0000e+100	
          68	         -67	        1000	     7.00189	    -4.04182	 5.0983e-001	 5.0983e-001	 8.7505e+000	 2.0000e+100	
          69	         -68	        1000	     7.00187	    -4.04181	 5.0482e-001	 5.0482e-001	 8.6816e+000	 2.0000e+100	
          70	         -69	        1000	     7.00185	     -4.0418	 4.9984e-001	 4.9984e-001	 8.6131e+000	 2.0000e+100	
          71	         -70	        1000	     7.00184	    -4.04179	 4.9492e-001	 4.9492e-001	 8.5452e+000	 2.0000e+100	
          72	         -71	        1000	     7.00182	    -4.04178	 4.9005e-001	 4.9005e-001	 8.4778e+000	 2.0000e+100	
          73	         -72	        1000	      7.0018	    -4.04175	 4.8522e-001	 4.8522e-001	 8.4109e+000	 2.0000e+100	
          74	         -73	        1000	     7.00178	    -4.04174	 4.8044e-001	 4.8044e-001	 8.3446e+000	 2.0000e+100	
          75	         -74	        1000	     7.00176	    -4.04171	 4.7571e-001	 4.7571e-001	 8.2788e+000	 2.0000e+100	
          76	         -75	        1000	     7.00175	    -4.04171	 4.7102e-001	 4.7102e-001	 8.2134e+000	 2.0000e+100	
          77	         -76	        1000	     7.00173	    -4.04168	 4.6638e-001	 4.6638e-001	 8.1486e+000	 2.0000e+100	
          78	         -77	        1000	     7.00171	    -4.04166	 4.6178e-001	 4.6178e-001	 8.0842e+000	 2.0000e+100	
          79	         -78	        1000	      7.0017	    -4.04164	 4.5722e-001	 4.5722e-001	 8.0203e+000	 2.0000e+100	
          80	         -79	        1000	     7.00168	    -4.04163	 4.5270e-001	 4.5270e-001	 7.9569e+000	 2.0000e+100	
          81	         -80	        1000	     7.00166	    -4.04162	 4.4823e-001	 4.4823e-001	 7.8938e+000	 2.0000e+100	
          82	         -81	        1000	     7.00165	    -4.04161	 4.4378e-001	 4.4378e-001	 7.8312e+000	 2.0000e+100	
          83	         -82	        1000	     7.00163	    -4.04159	 4.3938e-001	 4.3938e-001	 7.7690e+000	 2.0000e+100	
          84	         -83	        1000	     7.00161	    -4.04157	 4.3501e-001	 4.3501e-001	 7.7071e+000	 2.0000e+100	
          85	         -84	        1000	      7.0016	    -4.04154	 4.3067e-001	 4.3067e-001	 7.6455e+000	 2.0000e+100	
          86	         -85	        1000	     7.00158	    -4.04152	 4.2635e-001	 4.2635e-001	 7.5841e+000	 2.0000e+100	
          87	         -86	        1000	     7.00156	     -4.0415	 4.2205e-001	 4.2205e-001	 7.5229e+000	 2.0000e+100	
          88	         -87	        1000	     7.00155	    -4.04148	 4.1777e-001	 4.1777e-001	 7.4617e+000	 2.0000e+100	
          89	         -88	        1000	     7.00153	    -4.04147	 4.1349e-001	 4.1349e-001	 7.4006e+000	 2.0000e+100	
          90	         -89	        1000	     7.00152	    -4.04145	 4.0921e-001	 4.0921e-001	 7.3393e+000	 2.0000e+100	
          91	         -90	        1000	      7.0015	    -4.04143	 4.0492e-001	 4.0492e-001	 7.2776e+000	 2.0000e+100	
          92	         -91	        1000	     7.00148	    -4.04141	 4.0061e-001	 4.0061e-001	 7.2155e+000	 2.0000e+100	
          93	         -92	        1000	     7.00147	    -4.04139	 3.9625e-001	 3.9625e-001	 7.1526e+000	 2.0000e+100	
          94	         -93	        1000	     7.00145	    -4.04137	 3.9182e-001	 3.9182e-001	 7.0887e+000	 2.0000e+100	
          95	         -94	        1000	     7.00144	    -4.04135	 3.8732e-001	 3.8732e-001	 7.0235e+000	 2.0000e+100	
          96	         -95	        1000	     7.00142	    -4.04133	 3.8273e-001	 3.8273e-001	 6.9567e+000	 2.0000e+100	
          97	         -96	        1000	      7.0014	    -4.04132	 3.7805e-001	 3.7805e-001	 6.8886e+000	 2.0000e+100	
          98	         -97	        1000	     7.00138	    -4.04129	 3.7334e-001	 3.7334e-001	 6.8199e+000	 2.0000e+100	
          99	         -98	        1000	     7.00137	    -4.04128	 3.6888e-001	 3.6888e-001	 6.7546e+000	 2.0000e+100	
         100	         -99	        1000	     7.00135	    -4.04126	 3.6547e-001	 3.6547e-001	 6.7046e+000	 2.0000e+100	
         101	        -100	        1000	     7.00135	    -4.04126	 3.6547e-001	 3.6547e-001	 6.7046e+000	 2.0000e+100	


