 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
      10.00000   .100E+01   .000E+00   .100E+02   .000E+00   .000E+00   .000E+00   .739E+00   .000E+00   .673E-35   .000E+00   .000E+00   .000E+00     118  -.9489E+01
      20.00000   .100E+01  -.571E-24   .200E+02  -.439E-24   .000E+00   .000E+00   .882E+00   .000E+00   .594E-24   .000E+00   .000E+00   .000E+00     222  -.1893E+02
      30.00000   .100E+01  -.597E-21   .300E+02  -.141E-20   .000E+00   .000E+00   .936E+00   .000E+00   .603E-21   .000E+00   .000E+00   .000E+00     326  -.2836E+02
      40.00000   .100E+01  -.158E-20   .400E+02  -.152E-19   .000E+00   .000E+00   .962E+00   .000E+00   .158E-20   .000E+00   .000E+00   .000E+00     430  -.3779E+02
      50.00000   .100E+01  -.298E-21   .500E+02  -.241E-19   .000E+00   .000E+00   .974E+00   .000E+00   .296E-21   .000E+00   .000E+00   .000E+00     534  -.4722E+02
      60.00000   .100E+01  -.138E-22   .600E+02  -.251E-19   .000E+00   .000E+00   .981E+00   .000E+00   .137E-22   .000E+00   .000E+00   .000E+00     638  -.5666E+02
      70.00000   .100E+01  -.475E-24   .700E+02  -.251E-19   .000E+00   .000E+00   .984E+00   .000E+00   .471E-24   .000E+00   .000E+00   .000E+00     742  -.6610E+02
      80.00000   .100E+01  -.203E-24   .800E+02  -.251E-19   .000E+00   .000E+00   .986E+00   .000E+00   .203E-24   .000E+00   .000E+00   .000E+00     846  -.7555E+02
      90.00000   .100E+01  -.202E-24   .900E+02  -.251E-19   .000E+00   .000E+00   .988E+00   .000E+00   .202E-24   .000E+00   .000E+00   .000E+00     950  -.8500E+02
     100.00000   .100E+01  -.260E-24   .100E+03  -.251E-19   .000E+00   .000E+00   .988E+00   .000E+00   .260E-24   .000E+00   .000E+00   .000E+00    1054  -.9446E+02
     110.00000   .100E+01  -.106E-23   .110E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .107E-23   .000E+00   .000E+00   .000E+00    1158  -.1039E+03
     120.00000   .100E+01  -.110E-23   .120E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .110E-23   .000E+00   .000E+00   .000E+00    1262  -.1134E+03
     130.00000   .100E+01  -.255E-24   .130E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .255E-24   .000E+00   .000E+00   .000E+00    1366  -.1229E+03
     140.00000   .100E+01  -.201E-24   .140E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .201E-24   .000E+00   .000E+00   .000E+00    1470  -.1324E+03
     150.00000   .100E+01  -.200E-24   .150E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    1574  -.1419E+03
     160.00000   .100E+01  -.200E-24   .160E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    1678  -.1514E+03
     170.00000   .100E+01  -.200E-24   .170E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    1782  -.1609E+03
     180.00000   .100E+01  -.200E-24   .180E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    1886  -.1704E+03
     190.00000   .100E+01  -.200E-24   .190E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    1990  -.1799E+03
     200.00000   .100E+01  -.200E-24   .200E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    2094  -.1894E+03
     210.00000   .100E+01  -.200E-24   .210E+03  -.251E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    2198  -.1990E+03
     220.00000   .100E+01  -.200E-24   .220E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    2302  -.2085E+03
     230.00000   .100E+01  -.200E-24   .230E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    2406  -.2181E+03
     240.00000   .100E+01  -.202E-24   .240E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .202E-24   .000E+00   .000E+00   .000E+00    2510  -.2276E+03
     250.00000   .100E+01  -.227E-24   .250E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .228E-24   .000E+00   .000E+00   .000E+00    2614  -.2372E+03
     260.00000   .100E+01  -.596E-24   .260E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .600E-24   .000E+00   .000E+00   .000E+00    2718  -.2467E+03
     270.00000   .100E+01  -.288E-23   .270E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .288E-23   .000E+00   .000E+00   .000E+00    2822  -.2563E+03
     280.00000   .100E+01  -.909E-24   .280E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .906E-24   .000E+00   .000E+00   .000E+00    2926  -.2659E+03
     290.00000   .100E+01  -.754E-24   .290E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .754E-24   .000E+00   .000E+00   .000E+00    3030  -.2755E+03
     300.00000   .100E+01  -.798E-24   .300E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .798E-24   .000E+00   .000E+00   .000E+00    3134  -.2851E+03
     310.00000   .100E+01  -.217E-24   .310E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .217E-24   .000E+00   .000E+00   .000E+00    3238  -.2946E+03
     320.00000   .100E+01  -.200E-24   .320E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3342  -.3042E+03
     330.00000   .100E+01  -.200E-24   .330E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3446  -.3138E+03
     340.00000   .100E+01  -.200E-24   .340E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3550  -.3235E+03
     350.00000   .100E+01  -.200E-24   .350E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3654  -.3331E+03
     360.00000   .100E+01  -.200E-24   .360E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3758  -.3427E+03
     370.00000   .100E+01  -.200E-24   .370E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3862  -.3523E+03
     380.00000   .100E+01  -.200E-24   .380E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    3966  -.3619E+03
     390.00000   .100E+01  -.200E-24   .390E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    4070  -.3716E+03
     400.00000   .100E+01  -.200E-24   .400E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    4174  -.3812E+03
     410.00000   .100E+01  -.200E-24   .410E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    4278  -.3909E+03
     420.00000   .100E+01  -.203E-24   .420E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .203E-24   .000E+00   .000E+00   .000E+00    4382  -.4005E+03
     430.00000   .100E+01  -.235E-24   .430E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .236E-24   .000E+00   .000E+00   .000E+00    4486  -.4102E+03
     440.00000   .100E+01  -.623E-24   .440E+03  -.252E-19   .000E+00   .000E+00   .989E+00   .000E+00   .627E-24   .000E+00   .000E+00   .000E+00    4590  -.4198E+03
     450.00000   .100E+01  -.403E-23   .450E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .402E-23   .000E+00   .000E+00   .000E+00    4694  -.4295E+03
     460.00000   .100E+01  -.386E-24   .460E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .386E-24   .000E+00   .000E+00   .000E+00    4798  -.4392E+03
     470.00000   .100E+01  -.447E-24   .470E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .448E-24   .000E+00   .000E+00   .000E+00    4902  -.4488E+03
     480.00000   .100E+01  -.557E-24   .480E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .560E-24   .000E+00   .000E+00   .000E+00    5006  -.4585E+03
     490.00000   .100E+01  -.526E-24   .490E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .521E-24   .000E+00   .000E+00   .000E+00    5110  -.4682E+03
     500.00000   .100E+01  -.346E-24   .500E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .346E-24   .000E+00   .000E+00   .000E+00    5214  -.4779E+03
     510.00000   .100E+01  -.375E-24   .510E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .376E-24   .000E+00   .000E+00   .000E+00    5318  -.4876E+03
     520.00000   .100E+01  -.452E-24   .520E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .448E-24   .000E+00   .000E+00   .000E+00    5422  -.4973E+03
     530.00000   .100E+01  -.491E-24   .530E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .464E-24   .000E+00   .000E+00   .000E+00    5526  -.5069E+03
     540.00000   .100E+01  -.201E-24   .540E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .200E-24   .000E+00   .000E+00   .000E+00    5630  -.5166E+03
     550.00000   .100E+01  -.214E-24   .550E+03  -.253E-19   .000E+00   .000E+00   .989E+00   .000E+00   .201E-24   .000E+00   .000E+00   .000E+00    5734  -.5264E+03
     560.00000   .100E+01  -.417E-24   .560E+03  -.256E-19   .000E+00   .000E+00   .989E+00   .000E+00   .206E-24   .000E+00   .000E+00   .000E+00    5838  -.5361E+03
     570.00000   .100E+01  -.366E-23   .570E+03  -.285E-19   .000E+00   .000E+00   .989E+00   .000E+00   .265E-24   .000E+00   .000E+00   .000E+00    5942  -.5458E+03
     580.00000   .100E+01  -.556E-22   .580E+03  -.599E-19   .000E+00   .000E+00   .989E+00   .000E+00   .104E-23   .000E+00   .000E+00   .000E+00    6046  -.5555E+03
     590.00000   .100E+01  -.882E-21   .590E+03  -.401E-18   .000E+00   .000E+00   .989E+00   .000E+00   .145E-22   .000E+00   .000E+00   .000E+00    6150  -.5652E+03
     600.00000   .100E+01  -.139E-19   .600E+03  -.408E-17   .000E+00   .000E+00   .989E+00   .000E+00   .273E-21   .000E+00   .000E+00   .000E+00    6254  -.5749E+03
     610.00000   .100E+01  -.218E-18   .610E+03  -.435E-16   .000E+00   .000E+00   .989E+00   .000E+00   .527E-20   .000E+00   .000E+00   .000E+00    6358  -.5847E+03
     620.00000   .100E+01  -.337E-17   .620E+03  -.464E-15   .000E+00   .000E+00   .989E+00   .000E+00   .102E-18   .000E+00   .000E+00   .000E+00    6462  -.5944E+03
     630.00000   .100E+01  -.514E-16   .630E+03  -.492E-14   .000E+00   .000E+00   .989E+00   .000E+00   .194E-17   .000E+00   .000E+00   .000E+00    6566  -.6041E+03
     640.00000   .100E+01  -.774E-15   .640E+03  -.518E-13   .000E+00   .000E+00   .989E+00   .000E+00   .369E-16   .000E+00   .000E+00   .000E+00    6670  -.6139E+03
     650.00000   .100E+01  -.114E-13   .650E+03  -.543E-12   .000E+00   .000E+00   .989E+00   .000E+00   .693E-15   .000E+00   .000E+00   .000E+00    6774  -.6236E+03
     660.00000   .100E+01  -.166E-12   .660E+03  -.565E-11   .000E+00   .000E+00   .989E+00   .000E+00   .129E-13   .000E+00   .000E+00   .000E+00    6878  -.6334E+03
     670.00000   .100E+01  -.235E-11   .670E+03  -.582E-10   .000E+00   .000E+00   .989E+00   .000E+00   .237E-12   .000E+00   .000E+00   .000E+00    6982  -.6431E+03
     680.00000   .100E+01  -.323E-10   .680E+03  -.594E-09   .000E+00   .000E+00   .989E+00   .000E+00   .426E-11   .000E+00   .000E+00   .000E+00    7086  -.6528E+03
