 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
      55.00000   .100E-02  -.703E-02   .552E-01  -.421E+00   .000E+00   .000E+00   .121E-02   .000E+00   .703E-02   .000E+00   .000E+00   .000E+00     619   .2967E+00
      56.00000   .100E-02  -.700E-02   .563E-01  -.428E+00   .000E+00   .000E+00   .121E-02   .000E+00   .700E-02   .000E+00   .000E+00   .000E+00     630   .3023E+00
      57.00000   .100E-02  -.697E-02   .573E-01  -.435E+00   .000E+00   .000E+00   .121E-02   .000E+00   .697E-02   .000E+00   .000E+00   .000E+00     641   .3081E+00
      58.00000   .100E-02  -.694E-02   .583E-01  -.442E+00   .000E+00   .000E+00   .121E-02   .000E+00   .694E-02   .000E+00   .000E+00   .000E+00     652   .3139E+00
      59.00000   .100E-02  -.692E-02   .593E-01  -.449E+00   .000E+00   .000E+00   .121E-02   .000E+00   .692E-02   .000E+00   .000E+00   .000E+00     663   .3197E+00
      60.00000   .100E-02  -.690E-02   .603E-01  -.456E+00   .000E+00   .000E+00   .121E-02   .000E+00   .690E-02   .000E+00   .000E+00   .000E+00     674   .3236E+00
      61.00000   .100E-02  -.688E-02   .613E-01  -.463E+00   .000E+00   .000E+00   .121E-02   .000E+00   .688E-02   .000E+00   .000E+00   .000E+00     685   .3290E+00
      62.00000   .100E-02  -.687E-02   .623E-01  -.470E+00   .000E+00   .000E+00   .121E-02   .000E+00   .687E-02   .000E+00   .000E+00   .000E+00     696   .3346E+00
      63.00000   .100E-02  -.686E-02   .633E-01  -.477E+00   .000E+00   .000E+00   .121E-02   .000E+00   .686E-02   .000E+00   .000E+00   .000E+00     707   .3404E+00
      64.00000   .100E-02  -.685E-02   .643E-01  -.484E+00   .000E+00   .000E+00   .121E-02   .000E+00   .685E-02   .000E+00   .000E+00   .000E+00     718   .3462E+00
      65.00000   .100E-02  -.685E-02   .653E-01  -.490E+00   .000E+00   .000E+00   .121E-02   .000E+00   .685E-02   .000E+00   .000E+00   .000E+00     729   .3514E+00
      66.00000   .100E-02  -.684E-02   .663E-01  -.497E+00   .000E+00   .000E+00   .121E-02   .000E+00   .684E-02   .000E+00   .000E+00   .000E+00     740   .3557E+00
      67.00000   .100E-02  -.684E-02   .673E-01  -.504E+00   .000E+00   .000E+00   .121E-02   .000E+00   .684E-02   .000E+00   .000E+00   .000E+00     751   .3612E+00
      68.00000   .100E-02  -.683E-02   .683E-01  -.511E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     762   .3669E+00
      69.00000   .100E-02  -.683E-02   .693E-01  -.518E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     773   .3727E+00
      70.00000   .100E-02  -.683E-02   .703E-01  -.525E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     784   .3785E+00
      71.00000   .100E-02  -.683E-02   .713E-01  -.531E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     795   .3828E+00
      72.00000   .100E-02  -.683E-02   .723E-01  -.538E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     806   .3879E+00
      73.00000   .100E-02  -.683E-02   .733E-01  -.545E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     817   .3935E+00
      74.00000   .100E-02  -.683E-02   .743E-01  -.552E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     828   .3993E+00
      75.00000   .100E-02  -.683E-02   .753E-01  -.559E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     839   .4050E+00
      76.00000   .100E-02  -.683E-02   .763E-01  -.566E+00   .000E+00   .000E+00   .121E-02   .000E+00   .683E-02   .000E+00   .000E+00   .000E+00     850   .4109E+00
      77.00000   .100E-02  -.682E-02   .773E-01  -.572E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     861   .4147E+00
      78.00000   .100E-02  -.682E-02   .784E-01  -.579E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     872   .4201E+00
      79.00000   .100E-02  -.682E-02   .794E-01  -.586E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     883   .4258E+00
      80.00000   .100E-02  -.682E-02   .804E-01  -.593E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     894   .4316E+00
      81.00000   .100E-02  -.682E-02   .814E-01  -.600E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     905   .4374E+00
      82.00000   .100E-02  -.682E-02   .824E-01  -.607E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     916   .4423E+00
      83.00000   .100E-02  -.682E-02   .834E-01  -.613E+00   .000E+00   .000E+00   .121E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     927   .4468E+00
      84.00000   .100E-02  -.682E-02   .844E-01  -.620E+00   .000E+00   .000E+00   .113E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     938   .4522E+00
      85.00000   .100E-02  -.682E-02   .854E-01  -.627E+00   .000E+00   .000E+00   .108E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     949   .4579E+00
      86.00000   .100E-02  -.682E-02   .864E-01  -.634E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     960   .4636E+00
      87.00000   .100E-02  -.682E-02   .874E-01  -.641E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     971   .4694E+00
      88.00000   .100E-02  -.682E-02   .884E-01  -.648E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     982   .4736E+00
      89.00000   .100E-02  -.682E-02   .894E-01  -.654E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00     993   .4788E+00
      90.00000   .100E-02  -.682E-02   .904E-01  -.661E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1004   .4844E+00
      91.00000   .100E-02  -.682E-02   .914E-01  -.668E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1015   .4902E+00
      92.00000   .100E-02  -.682E-02   .924E-01  -.675E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1026   .4960E+00
      93.00000   .100E-02  -.682E-02   .934E-01  -.682E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1037   .5018E+00
      94.00000   .100E-02  -.682E-02   .944E-01  -.688E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1048   .5056E+00
      95.00000   .100E-02  -.682E-02   .954E-01  -.695E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1059   .5110E+00
      96.00000   .100E-02  -.682E-02   .964E-01  -.702E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1070   .5167E+00
      97.00000   .100E-02  -.682E-02   .974E-01  -.709E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1081   .5225E+00
      98.00000   .100E-02  -.682E-02   .984E-01  -.716E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1092   .5283E+00
      99.00000   .100E-02  -.682E-02   .994E-01  -.723E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1103   .5331E+00
     100.00000   .100E-02  -.682E-02   .100E+00  -.729E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1114   .5377E+00
     101.00000   .100E-02  -.682E-02   .101E+00  -.736E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1125   .5433E+00
     102.00000   .100E-02  -.682E-02   .102E+00  -.743E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1136   .5490E+00
     103.00000   .100E-02  -.682E-02   .103E+00  -.750E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1147   .5548E+00
     104.00000   .100E-02  -.682E-02   .104E+00  -.757E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1158   .5606E+00
     105.00000   .100E-02  -.682E-02   .105E+00  -.764E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1169   .5647E+00
     106.00000   .100E-02  -.682E-02   .106E+00  -.770E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1180   .5699E+00
     107.00000   .100E-02  -.682E-02   .107E+00  -.777E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1191   .5756E+00
     108.00000   .100E-02  -.682E-02   .108E+00  -.784E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1202   .5814E+00
     109.00000   .100E-02  -.682E-02   .109E+00  -.791E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1213   .5872E+00
     110.00000   .100E-02  -.682E-02   .110E+00  -.798E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1224   .5930E+00
     111.00000   .100E-02  -.682E-02   .112E+00  -.804E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1235   .5967E+00
     112.00000   .100E-02  -.682E-02   .113E+00  -.811E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1246   .6022E+00
     113.00000   .100E-02  -.682E-02   .114E+00  -.818E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1257   .6079E+00
     114.00000   .100E-02  -.682E-02   .115E+00  -.825E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1268   .6137E+00
     115.00000   .100E-02  -.682E-02   .116E+00  -.832E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1279   .6195E+00
     116.00000   .100E-02  -.682E-02   .117E+00  -.839E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1290   .6241E+00
     117.00000   .100E-02  -.682E-02   .118E+00  -.845E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1301   .6289E+00
     118.00000   .100E-02  -.682E-02   .119E+00  -.852E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1312   .6345E+00
     119.00000   .100E-02  -.682E-02   .120E+00  -.859E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1323   .6402E+00
     120.00000   .100E-02  -.682E-02   .121E+00  -.866E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1334   .6460E+00
     121.00000   .100E-02  -.682E-02   .122E+00  -.873E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1345   .6518E+00
     122.00000   .100E-02  -.682E-02   .123E+00  -.880E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1356   .6558E+00
     123.00000   .100E-02  -.682E-02   .124E+00  -.886E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1367   .6611E+00
     124.00000   .100E-02  -.682E-02   .125E+00  -.893E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1378   .6668E+00
     125.00000   .100E-02  -.682E-02   .126E+00  -.900E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1389   .6725E+00
     126.00000   .100E-02  -.682E-02   .127E+00  -.907E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1400   .6783E+00
     127.00000   .100E-02  -.682E-02   .128E+00  -.914E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1411   .6839E+00
     128.00000   .100E-02  -.682E-02   .129E+00  -.920E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1422   .6879E+00
     129.00000   .100E-02  -.682E-02   .130E+00  -.927E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1433   .6934E+00
     130.00000   .100E-02  -.682E-02   .131E+00  -.934E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1444   .6991E+00
     131.00000   .100E-02  -.682E-02   .132E+00  -.941E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1455   .7049E+00
     132.00000   .100E-02  -.682E-02   .133E+00  -.948E+00   .000E+00   .000E+00   .107E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1466   .7107E+00
     133.00000   .100E-02  -.682E-02   .134E+00  -.955E+00   .000E+00   .000E+00   .106E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1477   .7149E+00
     134.00000   .100E-02  -.682E-02   .135E+00  -.961E+00   .000E+00   .000E+00   .104E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1488   .7198E+00
     135.00000   .100E-02  -.682E-02   .136E+00  -.968E+00   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1499   .7254E+00
     136.00000   .100E-02  -.682E-02   .137E+00  -.975E+00   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1510   .7311E+00
     137.00000   .100E-02  -.682E-02   .138E+00  -.982E+00   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1521   .7369E+00
     138.00000   .100E-02  -.682E-02   .139E+00  -.989E+00   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1532   .7427E+00
     139.00000   .100E-02  -.682E-02   .140E+00  -.996E+00   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1543   .7467E+00
     140.00000   .100E-02  -.682E-02   .141E+00  -.100E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1554   .7520E+00
     141.00000   .100E-02  -.682E-02   .142E+00  -.101E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1565   .7576E+00
     142.00000   .100E-02  -.682E-02   .143E+00  -.102E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1576   .7634E+00
     143.00000   .100E-02  -.682E-02   .144E+00  -.102E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1587   .7692E+00
     144.00000   .100E-02  -.682E-02   .145E+00  -.103E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1598   .7745E+00
     145.00000   .100E-02  -.682E-02   .146E+00  -.104E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1609   .7787E+00
     146.00000   .100E-02  -.682E-02   .147E+00  -.104E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1620   .7842E+00
     147.00000   .100E-02  -.682E-02   .148E+00  -.105E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1631   .7900E+00
     148.00000   .100E-02  -.682E-02   .149E+00  -.106E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1642   .7957E+00
     149.00000   .100E-02  -.682E-02   .150E+00  -.106E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1653   .8015E+00
     150.00000   .100E-02  -.682E-02   .151E+00  -.107E+01   .000E+00   .000E+00   .103E-02   .000E+00   .682E-02   .000E+00   .000E+00   .000E+00    1664   .8059E+00
end
