 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
       1.00000   .100E-02  -.777E-02   .100E-02  -.777E-02   .000E+00   .000E+00   .197E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      25   .2482E-04
       2.00000   .100E-02  -.777E-02   .201E-02  -.155E-01   .000E+00   .000E+00   .136E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      36   .4971E-04
       3.00000   .100E-02  -.777E-02   .301E-02  -.233E-01   .000E+00   .000E+00   .117E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      47   .7460E-04
       4.00000   .100E-02  -.777E-02   .402E-02  -.311E-01   .000E+00   .000E+00   .125E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      58   .1398E-03
       5.00000   .100E-02  -.777E-02   .502E-02  -.388E-01   .000E+00   .000E+00   .123E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      69   .1662E-03
       6.00000   .100E-02  -.777E-02   .602E-02  -.466E-01   .000E+00   .000E+00   .121E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      80   .1912E-03
       7.00000   .100E-02  -.777E-02   .703E-02  -.544E-01   .000E+00   .000E+00   .120E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00      91   .2161E-03
       8.00000   .100E-02  -.777E-02   .803E-02  -.622E-01   .000E+00   .000E+00   .120E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     102   .2410E-03
       9.00000   .100E-02  -.777E-02   .904E-02  -.699E-01   .000E+00   .000E+00   .131E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     113   .3167E-03
      10.00000   .100E-02  -.777E-02   .100E-01  -.777E-01   .000E+00   .000E+00   .146E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     124   .4309E-03
      11.00000   .100E-02  -.777E-02   .110E-01  -.855E-01   .000E+00   .000E+00   .148E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     135   .4694E-03
      12.00000   .100E-02  -.777E-02   .120E-01  -.932E-01   .000E+00   .000E+00   .148E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     146   .4957E-03
      13.00000   .100E-02  -.777E-02   .131E-01  -.101E+00   .000E+00   .000E+00   .148E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     157   .5208E-03
      14.00000   .100E-02  -.777E-02   .141E-01  -.109E+00   .000E+00   .000E+00   .148E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     168   .5457E-03
      15.00000   .100E-02  -.777E-02   .151E-01  -.117E+00   .000E+00   .000E+00   .154E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     179   .7087E-03
      16.00000   .100E-02  -.777E-02   .161E-01  -.124E+00   .000E+00   .000E+00   .158E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     190   .8197E-03
      17.00000   .100E-02  -.777E-02   .171E-01  -.132E+00   .000E+00   .000E+00   .159E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     201   .8672E-03
      18.00000   .100E-02  -.777E-02   .181E-01  -.140E+00   .000E+00   .000E+00   .159E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     212   .8975E-03
      19.00000   .100E-02  -.777E-02   .191E-01  -.148E+00   .000E+00   .000E+00   .159E-02   .000E+00   .777E-02   .000E+00   .000E+00   .000E+00     223   .9237E-03
