 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
       1.00000   .500E-06  -.194E-02   .500E-06  -.194E-02   .000E+00   .000E+00   .276E-02   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      25   .2896E-02
       2.00000   .500E-06  -.194E-02   .100E-05  -.388E-02   .000E+00   .000E+00   .285E-02   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      36   .5793E-02
       3.00000   .500E-06  -.194E-02   .150E-05  -.583E-02   .000E+00   .000E+00   .288E-02   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      47   .8690E-02
       4.00000   .500E-06  -.194E-02   .200E-05  -.777E-02   .000E+00   .000E+00   .911E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      58   .1109E-01
       5.00000   .500E-06  -.194E-02   .250E-05  -.971E-02   .000E+00   .000E+00   .897E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      69   .1398E-01
       6.00000   .500E-06  -.194E-02   .300E-05  -.117E-01   .000E+00   .000E+00   .900E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      80   .1688E-01
       7.00000   .500E-06  -.194E-02   .350E-05  -.136E-01   .000E+00   .000E+00   .901E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00      91   .1978E-01
       8.00000   .500E-06  -.194E-02   .400E-05  -.155E-01   .000E+00   .000E+00   .901E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     102   .2268E-01
       9.00000   .500E-06  -.194E-02   .450E-05  -.175E-01   .000E+00   .000E+00   .633E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     113   .2483E-01
      10.00000   .500E-06  -.194E-02   .500E-05  -.194E-01   .000E+00   .000E+00   .333E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     124   .2736E-01
      11.00000   .500E-06  -.194E-02   .550E-05  -.214E-01   .000E+00   .000E+00   .301E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     135   .3022E-01
      12.00000   .500E-06  -.194E-02   .600E-05  -.233E-01   .000E+00   .000E+00   .298E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     146   .3311E-01
      13.00000   .500E-06  -.194E-02   .650E-05  -.252E-01   .000E+00   .000E+00   .298E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     157   .3601E-01
      14.00000   .500E-06  -.194E-02   .700E-05  -.272E-01   .000E+00   .000E+00   .298E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     168   .3891E-01
      15.00000   .500E-06  -.194E-02   .750E-05  -.291E-01   .000E+00   .000E+00   .199E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     179   .4075E-01
      16.00000   .500E-06  -.194E-02   .800E-05  -.311E-01   .000E+00   .000E+00   .124E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     190   .4342E-01
      17.00000   .500E-06  -.194E-02   .850E-05  -.330E-01   .000E+00   .000E+00   .105E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     201   .4627E-01
      18.00000   .500E-06  -.194E-02   .900E-05  -.350E-01   .000E+00   .000E+00   .101E-03   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     212   .4915E-01
      19.00000   .500E-06  -.194E-02   .950E-05  -.369E-01   .000E+00   .000E+00   .998E-04   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     223   .5205E-01
      20.00000   .500E-06  -.194E-02   .100E-04  -.388E-01   .000E+00   .000E+00   .990E-04   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     234   .5438E-01
      21.00000   .500E-06  -.194E-02   .105E-04  -.408E-01   .000E+00   .000E+00   .686E-04   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     245   .5665E-01
      22.00000   .500E-06  -.194E-02   .110E-04  -.427E-01   .000E+00   .000E+00   .458E-04   .000E+00   .194E-02   .000E+00   .000E+00   .000E+00     256   .5939E-01
