 ******* Program HYDRUS
 ******* Solute Transport with Nitrification Chain                              
  
 Date:   1.10.    Time:  14:30:40
 Units: L = cm   , T = hours, M = -    



                             Node( 50)                                 Node(100)                                 Node(150)

       time         h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc     
         1.000        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         1.385        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         1.876        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         2.433        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         2.953        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         3.499        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         4.017        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         4.565        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         5.080        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         5.628        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         6.140        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         6.689        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         7.196        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         7.702        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         8.209        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         8.715        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         9.221        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
         9.728        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        10.234        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        10.785        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        11.255        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        11.725        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        12.194        .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        12.664        .000  1.0000   20.000   .106E-29          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        13.204        .000  1.0000   20.000   .569E-29          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        13.744        .000  1.0000   20.000   .224E-28          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        14.284        .000  1.0000   20.000   .806E-28          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        14.824        .000  1.0000   20.000   .278E-27          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        15.364        .000  1.0000   20.000   .937E-27          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        15.904        .000  1.0000   20.000   .309E-26          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        16.444        .000  1.0000   20.000   .994E-26          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        16.984        .000  1.0000   20.000   .314E-25          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        17.524        .000  1.0000   20.000   .969E-25          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        17.929        .000  1.0000   20.000   .217E-24          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        18.334        .000  1.0000   20.000   .482E-24          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        18.919        .000  1.0000   20.000   .157E-23          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        19.396        .000  1.0000   20.000   .392E-23          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        19.957        .000  1.0000   20.000   .115E-22          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        20.406        .000  1.0000   20.000   .264E-22          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        20.855        .000  1.0000   20.000   .598E-22          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        21.304        .000  1.0000   20.000   .134E-21          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        21.844        .000  1.0000   20.000   .351E-21          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        22.384        .000  1.0000   20.000   .902E-21          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        22.924        .000  1.0000   20.000   .228E-20          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        23.464        .000  1.0000   20.000   .563E-20          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        24.004        .000  1.0000   20.000   .137E-19          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        24.544        .000  1.0000   20.000   .327E-19          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        25.084        .000  1.0000   20.000   .768E-19          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        25.624        .000  1.0000   20.000   .177E-18          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        26.164        .000  1.0000   20.000   .402E-18          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        26.704        .000  1.0000   20.000   .899E-18          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        27.244        .000  1.0000   20.000   .198E-17          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        27.784        .000  1.0000   20.000   .428E-17          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        28.324        .000  1.0000   20.000   .914E-17          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        28.864        .000  1.0000   20.000   .192E-16          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        29.404        .000  1.0000   20.000   .399E-16          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        29.944        .000  1.0000   20.000   .815E-16          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        30.349        .000  1.0000   20.000   .138E-15          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        30.754        .000  1.0000   20.000   .230E-15          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        31.339        .000  1.0000   20.000   .484E-15          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        31.864        .000  1.0000   20.000   .928E-15          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        32.399        .000  1.0000   20.000   .178E-14          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        32.934        .000  1.0000   20.000   .338E-14          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        33.469        .000  1.0000   20.000   .633E-14          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        34.004        .000  1.0000   20.000   .117E-13          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        34.539        .000  1.0000   20.000   .215E-13          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        35.074        .000  1.0000   20.000   .390E-13          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        35.616        .000  1.0000   20.000   .705E-13          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        36.125        .000  1.0000   20.000   .122E-12          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        36.676        .000  1.0000   20.000   .218E-12          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        37.180        .000  1.0000   20.000   .368E-12          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        37.732        .000  1.0000   20.000   .646E-12          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        38.226        .000  1.0000   20.000   .106E-11          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        38.721        .000  1.0000   20.000   .173E-11          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        39.215        .000  1.0000   20.000   .279E-11          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        39.710        .000  1.0000   20.000   .448E-11          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        40.204        .000  1.0000   20.000   .714E-11          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        40.744        .000  1.0000   20.000   .118E-10          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        41.284        .000  1.0000   20.000   .193E-10          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        41.824        .000  1.0000   20.000   .313E-10          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        42.364        .000  1.0000   20.000   .504E-10          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        42.904        .000  1.0000   20.000   .804E-10          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        43.444        .000  1.0000   20.000   .127E-09          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        43.984        .000  1.0000   20.000   .200E-09          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        44.524        .000  1.0000   20.000   .313E-09          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        45.064        .000  1.0000   20.000   .485E-09          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        45.604        .000  1.0000   20.000   .746E-09          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        46.144        .000  1.0000   20.000   .114E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        46.684        .000  1.0000   20.000   .173E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        47.224        .000  1.0000   20.000   .260E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        47.764        .000  1.0000   20.000   .389E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        48.304        .000  1.0000   20.000   .579E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        48.844        .000  1.0000   20.000   .855E-08          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        49.384        .000  1.0000   20.000   .126E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        49.692        .000  1.0000   20.000   .156E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        50.000        .000  1.0000   20.000   .193E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        50.617        .000  1.0000   20.000   .295E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        51.121        .000  1.0000   20.000   .414E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        51.673        .000  1.0000   20.000   .596E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        52.209        .000  1.0000   20.000   .846E-07          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        52.751        .000  1.0000   20.000   .120E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        53.290        .000  1.0000   20.000   .168E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        53.830        .000  1.0000   20.000   .236E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        54.370        .000  1.0000   20.000   .328E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        54.762        .000  1.0000   20.000   .415E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        55.153        .000  1.0000   20.000   .523E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        55.723        .000  1.0000   20.000   .731E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        56.230        .000  1.0000   20.000   .980E-06          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        56.781        .000  1.0000   20.000   .134E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        57.281        .000  1.0000   20.000   .177E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        57.834        .000  1.0000   20.000   .240E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        58.324        .000  1.0000   20.000   .313E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        58.814        .000  1.0000   20.000   .407E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        59.304        .000  1.0000   20.000   .526E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        59.793        .000  1.0000   20.000   .678E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        60.283        .000  1.0000   20.000   .870E-05          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        60.840        .000  1.0000   20.000   .115E-04          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        61.348        .000  1.0000   20.000   .148E-04          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        61.899        .000  1.0000   20.000   .193E-04          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        62.401        .000  1.0000   20.000   .246E-04          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        62.953        .000  1.0000   20.000   .318E-04          .000  1.0000   20.000   .000E+00          .000  1.0000   20.000   .000E+00
        63.445        .000  1.0000   20.000   .400E-04          .000  1.0000   20.000   .121E-29          .000  1.0000   20.000   .000E+00
        63.937        .000  1.0000   20.000   .500E-04          .000  1.0000   20.000   .359E-29          .000  1.0000   20.000   .000E+00
        64.429        .000  1.0000   20.000   .623E-04          .000  1.0000   20.000   .806E-29          .000  1.0000   20.000   .000E+00
        64.921        .000  1.0000   20.000   .774E-04          .000  1.0000   20.000   .163E-28          .000  1.0000   20.000   .000E+00
        65.413        .000  1.0000   20.000   .958E-04          .000  1.0000   20.000   .310E-28          .000  1.0000   20.000   .000E+00
        65.969        .000  1.0000   20.000   .121E-03          .000  1.0000   20.000   .621E-28          .000  1.0000   20.000   .000E+00
        66.473        .000  1.0000   20.000   .150E-03          .000  1.0000   20.000   .114E-27          .000  1.0000   20.000   .000E+00
        67.025        .000  1.0000   20.000   .188E-03          .000  1.0000   20.000   .219E-27          .000  1.0000   20.000   .000E+00
        67.521        .000  1.0000   20.000   .230E-03          .000  1.0000   20.000   .390E-27          .000  1.0000   20.000   .000E+00
        68.076        .000  1.0000   20.000   .287E-03          .000  1.0000   20.000   .740E-27          .000  1.0000   20.000   .000E+00
        68.558        .000  1.0000   20.000   .347E-03          .000  1.0000   20.000   .128E-26          .000  1.0000   20.000   .000E+00
        69.040        .000  1.0000   20.000   .418E-03          .000  1.0000   20.000   .220E-26          .000  1.0000   20.000   .000E+00
        69.521        .000  1.0000   20.000   .502E-03          .000  1.0000   20.000   .376E-26          .000  1.0000   20.000   .000E+00
        70.003        .000  1.0000   20.000   .601E-03          .000  1.0000   20.000   .642E-26          .000  1.0000   20.000   .000E+00
        70.562        .000  1.0000   20.000   .737E-03          .000  1.0000   20.000   .119E-25          .000  1.0000   20.000   .000E+00
        71.070        .000  1.0000   20.000   .885E-03          .000  1.0000   20.000   .207E-25          .000  1.0000   20.000   .000E+00
        71.621        .000  1.0000   20.000   .108E-02          .000  1.0000   20.000   .375E-25          .000  1.0000   20.000   .000E+00
        72.123        .000  1.0000   20.000   .128E-02          .000  1.0000   20.000   .642E-25          .000  1.0000   20.000   .000E+00
        72.675        .000  1.0000   20.000   .155E-02          .000  1.0000   20.000   .116E-24          .000  1.0000   20.000   .000E+00
        73.167        .000  1.0000   20.000   .182E-02          .000  1.0000   20.000   .194E-24          .000  1.0000   20.000   .000E+00
        73.658        .000  1.0000   20.000   .214E-02          .000  1.0000   20.000   .323E-24          .000  1.0000   20.000   .000E+00
        74.150        .000  1.0000   20.000   .251E-02          .000  1.0000   20.000   .538E-24          .000  1.0000   20.000   .000E+00
        74.641        .000  1.0000   20.000   .293E-02          .000  1.0000   20.000   .890E-24          .000  1.0000   20.000   .000E+00
        75.133        .000  1.0000   20.000   .342E-02          .000  1.0000   20.000   .147E-23          .000  1.0000   20.000   .000E+00
        75.689        .000  1.0000   20.000   .405E-02          .000  1.0000   20.000   .258E-23          .000  1.0000   20.000   .000E+00
        76.197        .000  1.0000   20.000   .472E-02          .000  1.0000   20.000   .429E-23          .000  1.0000   20.000   .000E+00
        76.748        .000  1.0000   20.000   .555E-02          .000  1.0000   20.000   .743E-23          .000  1.0000   20.000   .000E+00
        77.250        .000  1.0000   20.000   .641E-02          .000  1.0000   20.000   .122E-22          .000  1.0000   20.000   .000E+00
        77.803        .000  1.0000   20.000   .750E-02          .000  1.0000   20.000   .209E-22          .000  1.0000   20.000   .000E+00
        78.295        .000  1.0000   20.000   .859E-02          .000  1.0000   20.000   .337E-22          .000  1.0000   20.000   .000E+00
        78.787        .000  1.0000   20.000   .982E-02          .000  1.0000   20.000   .540E-22          .000  1.0000   20.000   .000E+00
        79.279        .000  1.0000   20.000   .112E-01          .000  1.0000   20.000   .863E-22          .000  1.0000   20.000   .000E+00
