 ******* Program HYDRUS
 ******* Transient flow infolving hysteresis                                    
  
 Date:   1.10.    Time:  14: 2:55
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 11)                      Node( 21)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         3.251     -46.199   .3072     .000       -38.036   .3236     .000       -40.227   .2361     .000
         3.301     -46.421   .3066     .000       -38.239   .3231     .000       -40.291   .2360     .000
         3.351     -46.639   .3060     .000       -38.440   .3226     .000       -40.357   .2358     .000
         3.401     -46.852   .3055     .000       -38.636   .3221     .000       -40.424   .2357     .000
         3.451     -47.061   .3049     .000       -38.829   .3216     .000       -40.495   .2356     .000
         3.501     -47.266   .3044     .000       -39.018   .3211     .000       -40.568   .2355     .000
         3.550     -47.468   .3038     .000       -39.205   .3206     .000       -40.642   .2353     .000
         3.600     -47.669   .3033     .000       -39.388   .3201     .000       -40.717   .2352     .000
         3.650     -47.865   .3029     .000       -39.569   .3197     .000       -40.792   .2351     .000
         3.700     -48.057   .3024     .000       -39.747   .3192     .000       -40.865   .2349     .000
         3.750     -48.246   .3020     .000       -39.922   .3188     .000       -40.937   .2348     .000
         3.800     -48.431   .3015     .000       -40.095   .3183     .000       -41.008   .2347     .000
         3.850     -48.617   .3011     .000       -40.265   .3179     .000       -41.078   .2346     .000
         3.900     -48.800   .3007     .000       -40.434   .3175     .000       -41.145   .2344     .000
         3.950     -48.979   .3002     .000       -40.600   .3170     .000       -41.211   .2343     .000
         4.000     -49.155   .2998     .000       -40.764   .3166     .000       -41.275   .2342     .000
         4.050     -49.328   .2994     .000       -40.927   .3162     .000       -41.339   .2341     .000
         4.100     -49.499   .2990     .000       -41.087   .3158     .000       -41.403   .2340     .000
         4.150     -49.670   .2986     .000       -41.246   .3154     .000       -41.468   .2339     .000
         4.200     -49.837   .2982     .000       -41.402   .3150     .000       -41.576   .2337     .000
         4.250     -50.002   .2978     .000       -41.557   .3146     .000       -41.653   .2335     .000
         4.300     -50.165   .2974     .000       -41.709   .3142     .000       -41.729   .2334     .000
         4.350     -50.325   .2970     .000       -41.860   .3138     .000       -41.802   .2333     .000
         4.400     -50.483   .2967     .000       -42.010   .3134     .000       -41.875   .2331     .000
         4.450     -50.641   .2963     .000       -42.157   .3130     .000       -41.947   .2330     .000
         4.500     -50.796   .2959     .000       -42.303   .3126     .000       -42.020   .2329     .000
         4.550     -50.949   .2956     .000       -42.447   .3123     .000       -42.092   .2327     .000
         4.600     -51.100   .2952     .000       -42.590   .3119     .000       -42.164   .2326     .000
         4.650     -51.248   .2948     .000       -42.731   .3115     .000       -42.236   .2325     .000
         4.700     -51.396   .2945     .000       -42.870   .3112     .000       -42.307   .2324     .000
         4.750     -51.542   .2941     .000       -43.008   .3108     .000       -42.378   .2322     .000
         4.800     -51.686   .2938     .000       -43.145   .3105     .000       -42.449   .2321     .000
         4.850     -51.829   .2935     .000       -43.280   .3101     .000       -42.519   .2320     .000
         4.900     -51.970   .2931     .000       -43.413   .3098     .000       -42.589   .2319     .000
         4.950     -52.109   .2928     .000       -43.545   .3094     .000       -42.657   .2317     .000
         5.000     -52.246   .2925     .000       -43.675   .3091     .000       -42.726   .2316     .000
         5.050     -52.383   .2922     .000       -43.804   .3088     .000       -42.793   .2315     .000
         5.100     -52.518   .2918     .000       -43.932   .3084     .000       -42.860   .2314     .000
         5.150     -52.651   .2915     .000       -44.058   .3081     .000       -42.925   .2312     .000
         5.200     -52.783   .2912     .000       -44.183   .3078     .000       -42.991   .2311     .000
         5.250     -52.913   .2909     .000       -44.307   .3075     .000       -43.055   .2310     .000
         5.300     -53.042   .2906     .000       -44.429   .3072     .000       -43.120   .2309     .000
         5.350     -53.169   .2903     .000       -44.550   .3068     .000       -43.183   .2308     .000
         5.400     -53.296   .2900     .000       -44.670   .3065     .000       -43.247   .2307     .000
         5.450     -53.421   .2897     .000       -44.788   .3062     .000       -43.310   .2306     .000
         5.500     -53.545   .2894     .000       -44.905   .3059     .000       -43.373   .2304     .000
         5.550     -53.667   .2891     .000       -45.021   .3056     .000       -43.436   .2303     .000
         5.600     -53.789   .2888     .000       -45.136   .3053     .000       -43.498   .2302     .000
         5.650     -53.908   .2885     .000       -45.250   .3050     .000       -43.561   .2301     .000
         5.700     -54.027   .2882     .000       -45.362   .3048     .000       -43.623   .2300     .000
         5.750     -54.145   .2880     .000       -45.474   .3045     .000       -43.685   .2299     .000
         5.800     -54.261   .2877     .000       -45.584   .3042     .000       -43.748   .2298     .000
         5.850     -54.377   .2874     .000       -45.693   .3039     .000       -43.810   .2297     .000
         5.900     -54.491   .2871     .000       -45.801   .3036     .000       -43.873   .2296     .000
         5.950     -54.604   .2869     .000       -45.908   .3033     .000       -43.936   .2294     .000
         5.975     -54.660   .2867     .000       -45.961   .3032     .000       -43.967   .2294     .000
         6.000     -54.716   .2866     .000       -46.014   .3031     .000       -43.998   .2293     .000
         6.050     -54.827   .2863     .000       -46.119   .3028     .000       -44.061   .2292     .000
         6.100     -54.937   .2861     .000       -46.224   .3025     .000       -44.128   .2291     .000
         6.150     -55.045   .2858     .000       -46.327   .3023     .000       -44.195   .2290     .000
         6.200     -55.153   .2856     .000       -46.429   .3020     .000       -44.262   .2289     .000
         6.250     -55.260   .2853     .000       -46.530   .3017     .000       -44.328   .2287     .000
         6.300     -55.366   .2851     .000       -46.630   .3015     .000       -44.394   .2286     .000
         6.350     -55.471   .2848     .000       -46.729   .3012     .000       -44.461   .2285     .000
         6.400     -55.575   .2846     .000       -46.828   .3010     .000       -44.527   .2284     .000
         6.450     -55.678   .2843     .000       -46.926   .3007     .000       -44.593   .2283     .000
         6.500     -55.780   .2841     .000       -47.023   .3005     .000       -44.659   .2281     .000
         6.550     -55.881   .2838     .000       -47.119   .3002     .000       -44.725   .2280     .000
         6.600     -55.982   .2836     .000       -47.215   .3000     .000       -44.790   .2279     .000
         6.650     -56.081   .2834     .000       -47.309   .2997     .000       -44.855   .2278     .000
         6.700     -56.180   .2831     .000       -47.402   .2995     .000       -44.919   .2277     .000
         6.750     -56.278   .2829     .000       -47.495   .2993     .000       -44.984   .2276     .000
         6.800     -56.375   .2827     .000       -47.589   .2990     .000       -45.047   .2275     .000
         6.850     -56.471   .2824     .000       -47.681   .2988     .000       -45.111   .2273     .000
         6.900     -56.567   .2822     .000       -47.772   .2986     .000       -45.174   .2272     .000
         6.950     -56.662   .2820     .000       -47.863   .2984     .000       -45.236   .2271     .000
         7.000     -56.756   .2818     .000       -47.952   .2982     .000       -45.299   .2270     .000
         7.050     -56.849   .2815     .000       -48.041   .2980     .000       -45.361   .2269     .000
         7.100     -56.942   .2813     .000       -48.129   .2978     .000       -45.423   .2268     .000
         7.150     -57.034   .2811     .000       -48.216   .2976     .000       -45.484   .2267     .000
         7.200     -57.125   .2809     .000       -48.303   .2974     .000       -45.546   .2266     .000
         7.250     -57.215   .2807     .000       -48.390   .2972     .000       -45.607   .2265     .000
         7.300     -57.305   .2805     .000       -48.476   .2970     .000       -45.668   .2263     .000
         7.350     -57.394   .2802     .000       -48.561   .2968     .000       -45.729   .2262     .000
         7.400     -57.483   .2800     .000       -48.646   .2966     .000       -45.790   .2261     .000
         7.450     -57.571   .2798     .000       -48.730   .2964     .000       -45.850   .2260     .000
         7.500     -57.658   .2796     .000       -48.813   .2962     .000       -45.911   .2259     .000
         7.550     -57.745   .2794     .000       -48.896   .2960     .000       -45.971   .2258     .000
         7.600     -57.831   .2792     .000       -48.977   .2958     .000       -46.031   .2257     .000
         7.650     -57.916   .2790     .000       -49.059   .2956     .000       -46.091   .2256     .000
         7.700     -58.001   .2788     .000       -49.141   .2954     .000       -46.150   .2255     .000
         7.750     -58.085   .2786     .000       -49.222   .2952     .000       -46.209   .2254     .000
         7.800     -58.169   .2784     .000       -49.302   .2950     .000       -46.269   .2253     .000
         7.850     -58.252   .2782     .000       -49.382   .2948     .000       -46.327   .2252     .000
         7.900     -58.334   .2780     .000       -49.461   .2947     .000       -46.386   .2251     .000
         7.950     -58.416   .2778     .000       -49.539   .2945     .000       -46.444   .2250     .000
         7.975     -58.457   .2777     .000       -49.578   .2944     .000       -46.474   .2249     .000
         8.000     -58.497   .2776     .000       -49.617   .2943     .000       -46.503   .2248     .000
         8.050     -58.578   .2774     .000       -49.694   .2941     .000       -46.561   .2247     .000
         8.100     -58.658   .2772     .000       -49.771   .2939     .000       -46.620   .2246     .000
         8.150     -58.738   .2771     .000       -49.848   .2938     .000       -46.680   .2245     .000
         8.200     -58.817   .2769     .000       -49.924   .2936     .000       -46.738   .2244     .000
         8.250     -58.896   .2767     .000       -50.000   .2934     .000       -46.797   .2243     .000
         8.300     -58.974   .2765     .000       -50.076   .2932     .000       -46.855   .2242     .000
         8.350     -59.052   .2763     .000       -50.150   .2931     .000       -46.913   .2241     .000
         8.400     -59.129   .2761     .000       -50.224   .2929     .000       -46.971   .2240     .000
         8.450     -59.206   .2759     .000       -50.298   .2927     .000       -47.028   .2239     .000
         8.500     -59.282   .2758     .000       -50.371   .2925     .000       -47.085   .2238     .000
         8.550     -59.357   .2756     .000       -50.444   .2924     .000       -47.141   .2237     .000
         8.600     -59.433   .2754     .000       -50.517   .2922     .000       -47.197   .2236     .000
         8.650     -59.507   .2752     .000       -50.589   .2920     .000       -47.253   .2235     .000
         8.700     -59.582   .2750     .000       -50.661   .2919     .000       -47.308   .2234     .000
         8.750     -59.656   .2749     .000       -50.733   .2917     .000       -47.363   .2233     .000
         8.800     -59.729   .2747     .000       -50.804   .2915     .000       -47.418   .2232     .000
         8.850     -59.802   .2745     .000       -50.874   .2914     .000       -47.472   .2231     .000
         8.900     -59.875   .2744     .000       -50.944   .2912     .000       -47.527   .2230     .000
         8.950     -59.947   .2742     .000       -51.014   .2910     .000       -47.583   .2229     .000
         9.000     -60.022   .2740     .000       -51.083   .2909     .000       -47.638   .2228     .000
         9.050     -60.095   .2739     .000       -51.152   .2907     .000       -47.692   .2228     .000
         9.100     -60.167   .2737     .000       -51.221   .2906     .000       -47.746   .2227     .000
         9.150     -60.238   .2736     .000       -51.289   .2904     .000       -47.799   .2226     .000
         9.200     -60.309   .2735     .000       -51.357   .2902     .000       -47.853   .2225     .000
         9.250     -60.380   .2733     .000       -51.425   .2901     .000       -47.906   .2224     .000
         9.300     -60.450   .2732     .000       -51.493   .2899     .000       -47.958   .2223     .000
         9.350     -60.519   .2730     .000       -51.560   .2898     .000       -48.011   .2222     .000
         9.400     -60.588   .2729     .000       -51.626   .2896     .000       -48.064   .2221     .000
         9.450     -60.657   .2728     .000       -51.693   .2895     .000       -48.116   .2221     .000
         9.500     -60.725   .2726     .000       -51.759   .2893     .000       -48.168   .2220     .000
         9.550     -60.793   .2725     .000       -51.825   .2891     .000       -48.220   .2219     .000
         9.600     -60.861   .2724     .000       -51.891   .2890     .000       -48.271   .2218     .000
         9.650     -60.928   .2722     .000       -51.956   .2888     .000       -48.322   .2217     .000
         9.700     -60.998   .2721     .000       -52.021   .2887     .000       -48.373   .2216     .000
         9.750     -61.068   .2720     .000       -52.086   .2885     .000       -48.424   .2216     .000
         9.800     -61.136   .2718     .000       -52.151   .2884     .000       -48.474   .2215     .000
         9.850     -61.204   .2717     .000       -52.216   .2882     .000       -48.523   .2214     .000
         9.900     -61.271   .2716     .000       -52.281   .2881     .000       -48.573   .2213     .000
         9.950     -61.338   .2714     .000       -52.345   .2879     .000       -48.622   .2212     .000
        10.000     -61.404   .2713     .000       -52.409   .2878     .000       -48.670   .2212     .000
        10.050     -61.470   .2712     .000       -52.473   .2876     .000       -48.718   .2211     .000
        10.100     -61.535   .2710     .000       -52.536   .2875     .000       -48.766   .2210     .000
        10.150     -61.600   .2709     .000       -52.600   .2873     .000       -48.814   .2209     .000
        10.200     -61.665   .2708     .000       -52.663   .2872     .000       -48.862   .2209     .000
        10.250     -61.729   .2706     .000       -52.726   .2870     .000       -48.909   .2208     .000
        10.300     -61.793   .2705     .000       -52.788   .2869     .000       -48.956   .2207     .000
        10.350     -61.857   .2704     .000       -52.850   .2868     .000       -49.003   .2206     .000
        10.400     -61.921   .2703     .000       -52.912   .2866     .000       -49.050   .2206     .000
        10.450     -61.986   .2701     .000       -52.974   .2865     .000       -49.096   .2205     .000
        10.500     -62.051   .2700     .000       -53.035   .2863     .000       -49.142   .2204     .000
        10.550     -62.115   .2699     .000       -53.097   .2862     .000       -49.188   .2203     .000
        10.600     -62.179   .2697     .000       -53.158   .2860     .000       -49.234   .2203     .000
        10.650     -62.243   .2696     .000       -53.219   .2859     .000       -49.279   .2202     .000
        10.700     -62.306   .2695     .000       -53.279   .2858     .000       -49.324   .2201     .000
        10.750     -62.368   .2694     .000       -53.339   .2856     .000       -49.369   .2200     .000
        10.800     -62.430   .2692     .000       -53.400   .2855     .000       -49.414   .2200     .000
        10.850     -62.492   .2691     .000       -53.459   .2853     .000       -49.459   .2199     .000
        10.900     -62.554   .2690     .000       -53.519   .2852     .000       -49.503   .2198     .000
        10.950     -62.615   .2689     .000       -53.578   .2851     .000       -49.547   .2197     .000
        11.000     -62.675   .2688     .000       -53.637   .2849     .000       -49.591   .2197     .000
        11.050     -62.736   .2686     .000       -53.696   .2848     .000       -49.635   .2196     .000
        11.100     -62.796   .2685     .000       -53.755   .2846     .000       -49.679   .2195     .000
        11.150     -62.856   .2684     .000       -53.813   .2845     .000       -49.722   .2195     .000
        11.200     -62.916   .2683     .000       -53.871   .2844     .000       -49.766   .2194     .000
        11.250     -62.977   .2682     .000       -53.929   .2842     .000       -49.809   .2193     .000
        11.300     -63.038   .2680     .000       -53.987   .2841     .000       -49.852   .2193     .000
        11.350     -63.098   .2679     .000       -54.044   .2840     .000       -49.894   .2192     .000
        11.400     -63.158   .2678     .000       -54.102   .2838     .000       -49.937   .2191     .000
        11.450     -63.217   .2677     .000       -54.159   .2837     .000       -49.979   .2190     .000
        11.500     -63.276   .2676     .000       -54.216   .2836     .000       -50.022   .2190     .000
        11.550     -63.335   .2675     .000       -54.272   .2834     .000       -50.064   .2189     .000
        11.600     -63.393   .2673     .000       -54.329   .2833     .000       -50.106   .2188     .000
        11.650     -63.451   .2672     .000       -54.385   .2832     .000       -50.147   .2188     .000
        11.700     -63.509   .2671     .000       -54.441   .2830     .000       -50.189   .2187     .000
        11.750     -63.566   .2670     .000       -54.496   .2829     .000       -50.230   .2186     .000
        11.800     -63.624   .2669     .000       -54.552   .2828     .000       -50.272   .2186     .000
        11.850     -63.680   .2668     .000       -54.607   .2827     .000       -50.313   .2185     .000
        11.900     -63.737   .2667     .000       -54.662   .2825     .000       -50.354   .2184     .000
        11.950     -63.793   .2665     .000       -54.717   .2824     .000       -50.395   .2184     .000
        12.000     -63.850   .2664     .000       -54.771   .2823     .000       -50.436   .2183     .000
        12.000     -62.528   .2683     .000       -54.772   .2823     .000       -50.436   .2183     .000
        12.001     -60.843   .2699     .000       -54.772   .2823     .000       -50.437   .2183     .000
        12.002     -58.104   .2736     .000       -54.774   .2823     .000       -50.438   .2183     .000
        12.004     -55.896   .2767     .000       -54.775   .2823     .000       -50.439   .2183     .000
        12.005     -53.923   .2795     .000       -54.777   .2823     .000       -50.440   .2183     .000
        12.007     -51.723   .2827     .000       -54.778   .2823     .000       -50.441   .2183     .000
        12.009     -49.373   .2860     .000       -54.781   .2823     .000       -50.443   .2183     .000
        12.012     -47.006   .2897     .000       -54.784   .2822     .000       -50.446   .2183     .000
        12.014     -45.271   .2931     .000       -54.787   .2822     .000       -50.448   .2183     .000
        12.017     -43.686   .2962     .000       -54.790   .2822     .000       -50.450   .2183     .000
        12.021     -41.789   .2999     .000       -54.794   .2822     .000       -50.453   .2183     .000
        12.026     -39.559   .3042     .000       -54.799   .2822     .000       -50.457   .2183     .000
        12.032     -37.291   .3089     .000       -54.806   .2822     .000       -50.462   .2183     .000
        12.038     -35.670   .3130     .000       -54.813   .2822     .000       -50.467   .2183     .000
        12.045     -34.186   .3167     .000       -54.820   .2822     .000       -50.472   .2182     .000
        12.052     -32.417   .3211     .000       -54.822   .2822     .000       -50.479   .2182     .000
        12.064     -30.064   .3270     .000       -54.876   .2820     .000       -50.488   .2182     .000
        12.076     -28.509   .3316     .000       -55.011   .2826     .000       -50.498   .2182     .000
        12.088     -27.109   .3358     .000       -54.851   .2828     .000       -50.508   .2182     .000
        12.100     -25.770   .3398     .000       -54.602   .2831     .000       -50.518   .2182     .000
        12.111     -24.669   .3431     .000       -54.392   .2834     .000       -50.526   .2182     .000
        12.121     -23.761   .3458     .000       -54.125   .2838     .000       -50.535   .2181     .000
        12.132     -23.049   .3482     .000       -53.832   .2842     .000       -50.543   .2181     .000
        12.142     -22.356   .3504     .000       -53.498   .2847     .000       -50.552   .2181     .000
        12.156     -21.488   .3533     .000       -53.014   .2853     .000       -50.563   .2181     .000
        12.170     -20.675   .3560     .000       -52.482   .2861     .000       -50.575   .2181     .000
        12.183     -19.945   .3584     .000       -51.907   .2869     .000       -50.587   .2181     .000
        12.197     -19.327   .3604     .000       -51.296   .2877     .000       -50.599   .2180     .000
        12.211     -18.740   .3624     .000       -50.651   .2886     .000       -50.610   .2180     .000
        12.229     -18.054   .3647     .000       -49.766   .2898     .000       -50.625   .2180     .000
        12.247     -17.420   .3668     .000       -48.844   .2911     .000       -50.641   .2180     .000
        12.265     -16.831   .3688     .000       -47.903   .2924     .000       -50.654   .2180     .000
        12.283     -16.295   .3706     .000       -46.986   .2940     .000       -50.676   .2179     .000
        12.301     -15.804   .3723     .000       -46.016   .2959     .000       -50.688   .2179     .000
        12.323     -15.257   .3741     .000       -44.771   .2982     .000       -50.687   .2179     .000
        12.345     -14.743   .3759     .000       -43.470   .3007     .000       -50.725   .2178     .000
        12.368     -14.282   .3773     .000       -42.131   .3032     .000       -50.703   .2179     .000
        12.390     -13.848   .3787     .000       -40.748   .3058     .000       -50.651   .2180     .000
        12.412     -13.431   .3801     .000       -39.350   .3085     .000       -50.578   .2181     .000
        12.441     -12.952   .3816     .000       -37.441   .3123     .000       -50.720   .2187     .000
        12.471     -12.497   .3831     .000       -35.580   .3168     .000       -50.506   .2191     .000
        12.500     -12.082   .3844     .000       -33.728   .3213     .000       -50.380   .2194     .000
        12.529     -11.693   .3856     .000       -31.899   .3257     .000       -50.189   .2198     .000
        12.559     -11.333   .3867     .000       -30.095   .3301     .000       -49.978   .2203     .000
        12.580     -11.088   .3874     .000       -28.904   .3335     .000       -49.810   .2206     .000
        12.601     -10.851   .3881     .000       -27.715   .3370     .000       -49.618   .2210     .000
        12.629     -10.554   .3890     .000       -26.213   .3413     .000       -49.312   .2217     .000
        12.666     -10.204   .3900     .000       -24.368   .3467     .000       -48.841   .2227     .000
        12.703      -9.878   .3909     .000       -22.700   .3519     .000       -48.263   .2240     .000
        12.741      -9.573   .3918     .000       -21.193   .3567     .000       -47.585   .2255     .000
        12.778      -9.288   .3926     .000       -19.835   .3611     .000       -46.858   .2277     .000
        12.815      -9.022   .3933     .000       -18.609   .3650     .000       -45.955   .2303     .000
        12.852      -8.774   .3939     .000       -17.511   .3686     .000       -44.877   .2335     .000
        12.889      -8.543   .3945     .000       -16.530   .3718     .000       -43.661   .2371     .000
        12.926      -8.327   .3950     .000       -15.643   .3747     .000       -42.278   .2412     .000
        12.963      -8.126   .3955     .000       -14.841   .3774     .000       -40.695   .2458     .000
        13.000      -7.939   .3960     .000       -14.117   .3796     .000       -38.928   .2510     .000
        13.001      -9.296   .3944     .000       -14.098   .3797     .000       -38.879   .2512     .000
        13.037     -15.439   .3847     .000       -14.576   .3788     .000       -37.147   .2569     .000
        13.062     -17.701   .3801     .000       -15.284   .3775     .000       -35.977   .2613     .000
        13.087     -19.351   .3766     .000       -15.992   .3761     .000       -34.792   .2658     .000
        13.113     -20.655   .3736     .000       -16.703   .3747     .000       -33.643   .2702     .000
        13.138     -21.751   .3711     .000       -17.386   .3734     .000       -32.625   .2740     .000
        13.163     -22.712   .3689     .000       -18.026   .3722     .000       -31.747   .2773     .000
        13.189     -23.569   .3669     .000       -18.608   .3710     .000       -30.986   .2802     .000
        13.214     -24.332   .3650     .000       -19.117   .3699     .000       -30.333   .2827     .000
        13.247     -25.210   .3627     .000       -19.741   .3685     .000       -29.665   .2855     .000
        13.280     -25.998   .3607     .000       -20.332   .3672     .000       -29.156   .2878     .000
        13.312     -26.718   .3588     .000       -20.888   .3659     .000       -28.745   .2896     .000
        13.345     -27.382   .3571     .000       -21.411   .3647     .000       -28.418   .2911     .000
        13.389     -28.191   .3551     .000       -22.056   .3633     .000       -28.083   .2926     .000
        13.432     -28.932   .3532     .000       -22.651   .3619     .000       -27.844   .2937     .000
        13.476     -29.618   .3514     .000       -23.200   .3607     .000       -27.690   .2944     .000
        13.520     -30.252   .3497     .000       -23.707   .3595     .000       -27.592   .2949     .000
        13.563     -30.844   .3481     .000       -24.180   .3583     .000       -27.547   .2951     .000
        13.612     -31.454   .3465     .000       -24.677   .3571     .000       -27.527   .2952     .000
        13.660     -32.027   .3450     .000       -25.152   .3559     .000       -27.531   .2951     .000
        13.709     -32.565   .3435     .000       -25.606   .3548     .000       -27.555   .2950     .000
        13.757     -33.074   .3422     .000       -26.039   .3537     .000       -27.610   .2949     .000
        13.806     -33.556   .3409     .000       -26.454   .3526     .000       -27.676   .2947     .000
        13.854     -34.016   .3396     .000       -26.852   .3516     .000       -27.752   .2946     .000
        13.903     -34.455   .3385     .000       -27.233   .3507     .000       -27.837   .2944     .000
        13.951     -34.874   .3373     .000       -27.598   .3498     .000       -27.935   .2942     .000
        14.000     -35.276   .3362     .000       -27.949   .3489     .000       -28.041   .2940     .000
        14.050     -35.674   .3352     .000       -28.296   .3480     .000       -28.157   .2937     .000
        14.100     -36.055   .3342     .000       -28.630   .3472     .000       -28.278   .2935     .000
        14.150     -36.423   .3332     .000       -28.951   .3464     .000       -28.403   .2932     .000
        14.200     -36.777   .3322     .000       -29.261   .3456     .000       -28.532   .2930     .000
        14.250     -37.118   .3313     .000       -29.559   .3448     .000       -28.669   .2927     .000
        14.300     -37.449   .3304     .000       -29.849   .3441     .000       -28.806   .2924     .000
        14.350     -37.768   .3296     .000       -30.128   .3434     .000       -28.942   .2921     .000
        14.400     -38.079   .3287     .000       -30.401   .3427     .000       -29.079   .2919     .000
        14.450     -38.379   .3280     .000       -30.665   .3420     .000       -29.215   .2916     .000
        14.500     -38.671   .3272     .000       -30.924   .3413     .000       -29.352   .2913     .000
        14.550     -38.956   .3264     .000       -31.176   .3406     .000       -29.488   .2910     .000
        14.600     -39.232   .3257     .000       -31.423   .3400     .000       -29.630   .2907     .000
        14.650     -39.501   .3250     .000       -31.664   .3394     .000       -29.771   .2904     .000
        14.700     -39.764   .3243     .000       -31.899   .3387     .000       -29.910   .2902     .000
        14.750     -40.020   .3236     .000       -32.130   .3381     .000       -30.047   .2899     .000
        14.800     -40.270   .3230     .000       -32.356   .3375     .000       -30.182   .2896     .000
        14.850     -40.513   .3224     .000       -32.577   .3370     .000       -30.313   .2893     .000
        14.900     -40.752   .3217     .000       -32.794   .3364     .000       -30.440   .2890     .000
        14.950     -40.985   .3211     .000       -33.008   .3358     .000       -30.569   .2887     .000
        15.000     -41.213   .3205     .000       -33.217   .3353     .000       -30.698   .2885     .000
        15.050     -41.437   .3199     .000       -33.422   .3347     .000       -30.826   .2882     .000
        15.100     -41.656   .3194     .000       -33.625   .3342     .000       -30.952   .2879     .000
        15.150     -41.871   .3188     .000       -33.823   .3337     .000       -31.077   .2877     .000
        15.200     -42.081   .3182     .000       -34.018   .3332     .000       -31.201   .2874     .000
        15.250     -42.288   .3177     .000       -34.210   .3327     .000       -31.324   .2871     .000
        15.300     -42.491   .3172     .000       -34.399   .3322     .000       -31.446   .2869     .000
        15.350     -42.691   .3166     .000       -34.585   .3317     .000       -31.567   .2866     .000
        15.400     -42.886   .3161     .000       -34.767   .3312     .000       -31.687   .2863     .000
        15.450     -43.079   .3156     .000       -34.947   .3307     .000       -31.808   .2861     .000
        15.500     -43.268   .3151     .000       -35.124   .3303     .000       -31.929   .2858     .000
        15.550     -43.455   .3146     .000       -35.298   .3298     .000       -32.048   .2856     .000
        15.600     -43.638   .3141     .000       -35.469   .3294     .000       -32.167   .2853     .000
        15.650     -43.818   .3137     .000       -35.638   .3289     .000       -32.285   .2851     .000
        15.700     -43.996   .3132     .000       -35.805   .3285     .000       -32.402   .2848     .000
        15.750     -44.171   .3127     .000       -35.968   .3281     .000       -32.518   .2846     .000
        15.800     -44.343   .3123     .000       -36.130   .3276     .000       -32.632   .2843     .000
        15.850     -44.513   .3118     .000       -36.289   .3272     .000       -32.746   .2841     .000
        15.900     -44.680   .3114     .000       -36.445   .3268     .000       -32.859   .2838     .000
        15.950     -44.845   .3110     .000       -36.600   .3264     .000       -32.971   .2836     .000
        16.000     -45.008   .3105     .000       -36.752   .3260     .000       -33.082   .2834     .000
        16.050     -45.168   .3101     .000       -36.902   .3256     .000       -33.193   .2831     .000
        16.100     -45.326   .3097     .000       -37.050   .3252     .000       -33.303   .2829     .000
        16.150     -45.482   .3093     .000       -37.196   .3248     .000       -33.413   .2826     .000
        16.200     -45.636   .3089     .000       -37.340   .3245     .000       -33.522   .2824     .000
        16.250     -45.788   .3085     .000       -37.482   .3241     .000       -33.630   .2822     .000
        16.300     -45.938   .3081     .000       -37.622   .3237     .000       -33.737   .2819     .000
        16.350     -46.086   .3077     .000       -37.761   .3234     .000       -33.844   .2817     .000
        16.400     -46.232   .3073     .000       -37.899   .3230     .000       -33.950   .2815     .000
        16.450     -46.376   .3070     .000       -38.034   .3227     .000       -34.055   .2813     .000
        16.500     -46.519   .3066     .000       -38.168   .3223     .000       -34.159   .2810     .000
        16.550     -46.659   .3062     .000       -38.300   .3220     .000       -34.263   .2808     .000
        16.600     -46.798   .3058     .000       -38.431   .3216     .000       -34.366   .2806     .000
        16.650     -46.936   .3055     .000       -38.561   .3213     .000       -34.468   .2804     .000
        16.700     -47.072   .3051     .000       -38.689   .3210     .000       -34.569   .2802     .000
        16.750     -47.206   .3048     .000       -38.815   .3206     .000       -34.670   .2799     .000
        16.800     -47.339   .3044     .000       -38.941   .3203     .000       -34.769   .2797     .000
        16.850     -47.470   .3041     .000       -39.065   .3200     .000       -34.868   .2795     .000
        16.900     -47.602   .3038     .000       -39.188   .3197     .000       -34.966   .2793     .000
        16.950     -47.733   .3034     .000       -39.310   .3194     .000       -35.064   .2791     .000
        17.000     -47.861   .3031     .000       -39.431   .3191     .000       -35.161   .2789     .000
        17.050     -47.988   .3028     .000       -39.550   .3188     .000       -35.258   .2787     .000
        17.100     -48.114   .3025     .000       -39.669   .3185     .000       -35.353   .2785     .000
        17.150     -48.237   .3022     .000       -39.786   .3182     .000       -35.449   .2783     .000
        17.200     -48.360   .3020     .000       -39.902   .3179     .000       -35.543   .2781     .000
        17.250     -48.481   .3017     .000       -40.017   .3176     .000       -35.637   .2779     .000
        17.300     -48.604   .3014     .000       -40.131   .3173     .000       -35.729   .2777     .000
        17.350     -48.726   .3011     .000       -40.245   .3170     .000       -35.822   .2775     .000
        17.400     -48.846   .3008     .000       -40.357   .3167     .000       -35.913   .2773     .000
        17.450     -48.964   .3005     .000       -40.468   .3164     .000       -36.004   .2771     .000
        17.500     -49.081   .3002     .000       -40.579   .3161     .000       -36.094   .2769     .000
        17.550     -49.197   .3000     .000       -40.688   .3158     .000       -36.183   .2767     .000
        17.600     -49.311   .2997     .000       -40.797   .3156     .000       -36.271   .2765     .000
        17.650     -49.424   .2994     .000       -40.905   .3153     .000       -36.359   .2763     .000
        17.700     -49.538   .2992     .000       -41.011   .3150     .000       -36.447   .2761     .000
        17.750     -49.651   .2989     .000       -41.118   .3147     .000       -36.533   .2759     .000
        17.800     -49.763   .2986     .000       -41.223   .3145     .000       -36.620   .2758     .000
