 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
     176.66670   .000E+00   .119E-06   .400E+02   .784E-05   .000E+00   .000E+00   .146E-01   .580E+00   .196E-04   .997E-01   .253E+02   .000E+00     252
     177.50000   .000E+00   .117E-06   .400E+02   .794E-05   .000E+00   .000E+00   .141E-01   .577E+00   .198E-04   .990E-01   .254E+02   .000E+00     253
     178.33330   .000E+00   .116E-06   .400E+02   .804E-05   .000E+00   .000E+00   .138E-01   .574E+00   .199E-04   .982E-01   .255E+02   .000E+00     254
     179.16670   .000E+00   .114E-06   .400E+02   .813E-05   .000E+00   .000E+00   .133E-01   .571E+00   .201E-04   .975E-01   .256E+02   .000E+00     255
     180.00000   .000E+00   .112E-06   .400E+02   .823E-05   .000E+00   .000E+00   .130E-01   .568E+00   .202E-04   .967E-01   .257E+02   .000E+00     256
     180.83330   .000E+00   .110E-06   .400E+02   .832E-05   .000E+00   .000E+00   .126E-01   .566E+00   .203E-04   .960E-01   .257E+02   .000E+00     257
     181.66670   .000E+00   .109E-06   .400E+02   .841E-05   .000E+00   .000E+00   .123E-01   .563E+00   .204E-04   .953E-01   .258E+02   .000E+00     258
     182.50000   .000E+00   .107E-06   .400E+02   .850E-05   .000E+00   .000E+00   .119E-01   .560E+00   .206E-04   .946E-01   .259E+02   .000E+00     259
     183.33330   .000E+00   .105E-06   .400E+02   .859E-05   .000E+00   .000E+00   .116E-01   .557E+00   .207E-04   .939E-01   .260E+02   .000E+00     260
     184.16660   .000E+00   .103E-06   .400E+02   .867E-05   .000E+00   .000E+00   .113E-01   .555E+00   .208E-04   .932E-01   .261E+02   .000E+00     261
     185.00000   .000E+00   .102E-06   .400E+02   .876E-05   .000E+00   .000E+00   .110E-01   .552E+00   .209E-04   .925E-01   .261E+02   .000E+00     262
     185.83330   .000E+00   .997E-07   .400E+02   .884E-05   .000E+00   .000E+00   .107E-01   .549E+00   .210E-04   .918E-01   .262E+02   .000E+00     263
     186.66660   .000E+00   .980E-07   .400E+02   .892E-05   .000E+00   .000E+00   .104E-01   .547E+00   .211E-04   .911E-01   .263E+02   .000E+00     264
     187.50000   .000E+00   .962E-07   .400E+02   .900E-05   .000E+00   .000E+00   .101E-01   .544E+00   .212E-04   .905E-01   .264E+02   .000E+00     265
     188.33330   .000E+00   .944E-07   .400E+02   .908E-05   .000E+00   .000E+00   .989E-02   .541E+00   .213E-04   .898E-01   .264E+02   .000E+00     266
     189.16660   .000E+00   .927E-07   .400E+02   .916E-05   .000E+00   .000E+00   .962E-02   .539E+00   .214E-04   .892E-01   .265E+02   .000E+00     267
     190.00000   .000E+00   .909E-07   .400E+02   .923E-05   .000E+00   .000E+00   .937E-02   .536E+00   .215E-04   .885E-01   .266E+02   .000E+00     268
     190.83330   .000E+00   .892E-07   .400E+02   .931E-05   .000E+00   .000E+00   .912E-02   .533E+00   .216E-04   .879E-01   .267E+02   .000E+00     269
     191.66660   .000E+00   .875E-07   .400E+02   .938E-05   .000E+00   .000E+00   .889E-02   .531E+00   .216E-04   .872E-01   .267E+02   .000E+00     270
     192.50000   .000E+00   .858E-07   .400E+02   .945E-05   .000E+00   .000E+00   .865E-02   .528E+00   .217E-04   .866E-01   .268E+02   .000E+00     271
     193.33330   .000E+00   .842E-07   .400E+02   .952E-05   .000E+00   .000E+00   .844E-02   .526E+00   .218E-04   .860E-01   .269E+02   .000E+00     272
     194.16670   .000E+00   .825E-07   .400E+02   .959E-05   .000E+00   .000E+00   .821E-02   .523E+00   .219E-04   .854E-01   .269E+02   .000E+00     273
     195.00000   .000E+00   .809E-07   .400E+02   .966E-05   .000E+00   .000E+00   .801E-02   .521E+00   .219E-04   .847E-01   .270E+02   .000E+00     274
     195.83330   .000E+00   .793E-07   .400E+02   .973E-05   .000E+00   .000E+00   .780E-02   .518E+00   .220E-04   .841E-01   .271E+02   .000E+00     275
     196.66670   .000E+00   .777E-07   .400E+02   .979E-05   .000E+00   .000E+00   .761E-02   .515E+00   .221E-04   .835E-01   .272E+02   .000E+00     276
     197.50000   .000E+00   .761E-07   .400E+02   .985E-05   .000E+00   .000E+00   .741E-02   .513E+00   .221E-04   .830E-01   .272E+02   .000E+00     277
     198.33330   .000E+00   .746E-07   .400E+02   .992E-05   .000E+00   .000E+00   .723E-02   .511E+00   .222E-04   .824E-01   .273E+02   .000E+00     278
     199.16670   .000E+00   .730E-07   .400E+02   .998E-05   .000E+00   .000E+00   .705E-02   .508E+00   .223E-04   .818E-01   .274E+02   .000E+00     279
     200.00000   .000E+00   .715E-07   .400E+02   .100E-04   .000E+00   .000E+00   .688E-02   .506E+00   .223E-04   .812E-01   .274E+02   .000E+00     280
end
