 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .219E-02  -.219E-02   .219E-05  -.219E-05   .000E+00   .000E+00   .129E-03   .000E+00   .120E-03   .000E+00   .000E+00   .000E+00      33   .4626E-06
        .00200   .219E-02  -.223E-02   .438E-05  -.440E-05   .000E+00   .000E+00   .129E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00      59   .9232E-06
        .00300   .219E-02  -.228E-02   .657E-05  -.666E-05   .000E+00   .000E+00   .128E-03   .000E+00   .125E-03   .000E+00   .000E+00   .000E+00      85   .1347E-05
        .00400   .219E-02  -.232E-02   .876E-05  -.897E-05   .000E+00   .000E+00   .127E-03   .000E+00   .127E-03   .000E+00   .000E+00   .000E+00     111   .1734E-05
        .00500   .219E-02  -.236E-02   .110E-04  -.113E-04   .000E+00   .000E+00   .126E-03   .000E+00   .129E-03   .000E+00   .000E+00   .000E+00     137   .2114E-05
        .00600   .219E-02  -.242E-02   .131E-04  -.137E-04   .000E+00   .000E+00   .126E-03   .000E+00   .133E-03   .000E+00   .000E+00   .000E+00     163   .2524E-05
        .00700   .219E-02  -.251E-02   .153E-04  -.162E-04   .000E+00   .000E+00   .125E-03   .000E+00   .138E-03   .000E+00   .000E+00   .000E+00     189   .2989E-05
        .00800   .219E-02  -.262E-02   .175E-04  -.187E-04   .000E+00   .000E+00   .124E-03   .000E+00   .143E-03   .000E+00   .000E+00   .000E+00     215   .3518E-05
        .00900   .219E-02  -.272E-02   .197E-04  -.214E-04   .000E+00   .000E+00   .124E-03   .000E+00   .149E-03   .000E+00   .000E+00   .000E+00     241   .4112E-05
        .01000   .219E-02  -.282E-02   .219E-04  -.242E-04   .000E+00   .000E+00   .123E-03   .000E+00   .155E-03   .000E+00   .000E+00   .000E+00     267   .4760E-05
        .01100   .219E-02  -.289E-02   .241E-04  -.270E-04   .000E+00   .000E+00   .123E-03   .000E+00   .159E-03   .000E+00   .000E+00   .000E+00     293   .5444E-05
        .01200   .219E-02  -.294E-02   .263E-04  -.300E-04   .000E+00   .000E+00   .123E-03   .000E+00   .161E-03   .000E+00   .000E+00   .000E+00     319   .6146E-05
        .01300   .219E-02  -.297E-02   .285E-04  -.329E-04   .000E+00   .000E+00   .122E-03   .000E+00   .163E-03   .000E+00   .000E+00   .000E+00     345   .6847E-05
        .01400   .219E-02  -.297E-02   .307E-04  -.359E-04   .000E+00   .000E+00   .122E-03   .000E+00   .163E-03   .000E+00   .000E+00   .000E+00     371   .7537E-05
        .01500   .219E-02  -.296E-02   .329E-04  -.388E-04   .000E+00   .000E+00   .122E-03   .000E+00   .162E-03   .000E+00   .000E+00   .000E+00     397   .8207E-05
        .01600   .219E-02  -.293E-02   .350E-04  -.418E-04   .000E+00   .000E+00   .122E-03   .000E+00   .161E-03   .000E+00   .000E+00   .000E+00     423   .8846E-05
        .01700   .219E-02  -.290E-02   .372E-04  -.447E-04   .000E+00   .000E+00   .122E-03   .000E+00   .159E-03   .000E+00   .000E+00   .000E+00     449   .9448E-05
        .01800   .219E-02  -.286E-02   .394E-04  -.476E-04   .000E+00   .000E+00   .122E-03   .000E+00   .157E-03   .000E+00   .000E+00   .000E+00     475   .1001E-04
        .01900   .219E-02  -.282E-02   .416E-04  -.504E-04   .000E+00   .000E+00   .121E-03   .000E+00   .155E-03   .000E+00   .000E+00   .000E+00     501   .1054E-04
        .02000   .219E-02  -.278E-02   .438E-04  -.532E-04   .000E+00   .000E+00   .121E-03   .000E+00   .152E-03   .000E+00   .000E+00   .000E+00     527   .1102E-04
        .02100   .219E-02  -.273E-02   .460E-04  -.560E-04   .000E+00   .000E+00   .121E-03   .000E+00   .150E-03   .000E+00   .000E+00   .000E+00     553   .1147E-04
        .02200   .219E-02  -.269E-02   .482E-04  -.587E-04   .000E+00   .000E+00   .121E-03   .000E+00   .148E-03   .000E+00   .000E+00   .000E+00     579   .1189E-04
        .02300   .219E-02  -.265E-02   .504E-04  -.614E-04   .000E+00   .000E+00   .121E-03   .000E+00   .145E-03   .000E+00   .000E+00   .000E+00     605   .1228E-04
        .02400   .219E-02  -.261E-02   .526E-04  -.640E-04   .000E+00   .000E+00   .121E-03   .000E+00   .143E-03   .000E+00   .000E+00   .000E+00     631   .1263E-04
        .02500   .219E-02  -.258E-02   .548E-04  -.666E-04   .000E+00   .000E+00   .121E-03   .000E+00   .141E-03   .000E+00   .000E+00   .000E+00     657   .1295E-04
        .02600   .219E-02  -.255E-02   .569E-04  -.692E-04   .000E+00   .000E+00   .121E-03   .000E+00   .140E-03   .000E+00   .000E+00   .000E+00     683   .1325E-04
        .02700   .219E-02  -.252E-02   .591E-04  -.717E-04   .000E+00   .000E+00   .121E-03   .000E+00   .138E-03   .000E+00   .000E+00   .000E+00     709   .1352E-04
        .02800   .219E-02  -.249E-02   .613E-04  -.742E-04   .000E+00   .000E+00   .121E-03   .000E+00   .136E-03   .000E+00   .000E+00   .000E+00     735   .1377E-04
        .02900   .219E-02  -.246E-02   .635E-04  -.767E-04   .000E+00   .000E+00   .121E-03   .000E+00   .135E-03   .000E+00   .000E+00   .000E+00     761   .1399E-04
        .03000   .219E-02  -.244E-02   .657E-04  -.791E-04   .000E+00   .000E+00   .121E-03   .000E+00   .134E-03   .000E+00   .000E+00   .000E+00     787   .1420E-04
        .03100   .219E-02  -.242E-02   .679E-04  -.815E-04   .000E+00   .000E+00   .121E-03   .000E+00   .132E-03   .000E+00   .000E+00   .000E+00     813   .1438E-04
        .03200   .219E-02  -.240E-02   .701E-04  -.839E-04   .000E+00   .000E+00   .121E-03   .000E+00   .131E-03   .000E+00   .000E+00   .000E+00     839   .1455E-04
        .03300   .219E-02  -.238E-02   .723E-04  -.863E-04   .000E+00   .000E+00   .121E-03   .000E+00   .130E-03   .000E+00   .000E+00   .000E+00     865   .1471E-04
        .03400   .219E-02  -.237E-02   .745E-04  -.887E-04   .000E+00   .000E+00   .121E-03   .000E+00   .130E-03   .000E+00   .000E+00   .000E+00     891   .1486E-04
        .03500   .219E-02  -.235E-02   .767E-04  -.911E-04   .000E+00   .000E+00   .121E-03   .000E+00   .129E-03   .000E+00   .000E+00   .000E+00     917   .1500E-04
        .03600   .219E-02  -.234E-02   .788E-04  -.934E-04   .000E+00   .000E+00   .121E-03   .000E+00   .128E-03   .000E+00   .000E+00   .000E+00     943   .1512E-04
        .03700   .219E-02  -.233E-02   .810E-04  -.957E-04   .000E+00   .000E+00   .121E-03   .000E+00   .127E-03   .000E+00   .000E+00   .000E+00     969   .1524E-04
        .03800   .219E-02  -.232E-02   .832E-04  -.981E-04   .000E+00   .000E+00   .121E-03   .000E+00   .127E-03   .000E+00   .000E+00   .000E+00     995   .1535E-04
        .03900   .219E-02  -.231E-02   .854E-04  -.100E-03   .000E+00   .000E+00   .121E-03   .000E+00   .126E-03   .000E+00   .000E+00   .000E+00    1021   .1545E-04
        .04000   .219E-02  -.230E-02   .876E-04  -.103E-03   .000E+00   .000E+00   .121E-03   .000E+00   .126E-03   .000E+00   .000E+00   .000E+00    1047   .1554E-04
        .04100   .219E-02  -.229E-02   .898E-04  -.105E-03   .000E+00   .000E+00   .121E-03   .000E+00   .125E-03   .000E+00   .000E+00   .000E+00    1073   .1563E-04
        .04200   .219E-02  -.228E-02   .920E-04  -.107E-03   .000E+00   .000E+00   .121E-03   .000E+00   .125E-03   .000E+00   .000E+00   .000E+00    1099   .1570E-04
        .04300   .219E-02  -.228E-02   .942E-04  -.110E-03   .000E+00   .000E+00   .121E-03   .000E+00   .125E-03   .000E+00   .000E+00   .000E+00    1125   .1578E-04
        .04400   .219E-02  -.227E-02   .964E-04  -.112E-03   .000E+00   .000E+00   .121E-03   .000E+00   .124E-03   .000E+00   .000E+00   .000E+00    1151   .1584E-04
        .04500   .219E-02  -.227E-02   .986E-04  -.114E-03   .000E+00   .000E+00   .121E-03   .000E+00   .124E-03   .000E+00   .000E+00   .000E+00    1177   .1591E-04
        .04600   .219E-02  -.226E-02   .101E-03  -.116E-03   .000E+00   .000E+00   .121E-03   .000E+00   .124E-03   .000E+00   .000E+00   .000E+00    1203   .1597E-04
        .04700   .219E-02  -.226E-02   .103E-03  -.119E-03   .000E+00   .000E+00   .121E-03   .000E+00   .124E-03   .000E+00   .000E+00   .000E+00    1229   .1603E-04
        .04800   .219E-02  -.225E-02   .105E-03  -.121E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1255   .1609E-04
        .04900   .219E-02  -.225E-02   .107E-03  -.123E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1281   .1615E-04
        .05000   .219E-02  -.225E-02   .110E-03  -.125E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1307   .1620E-04
        .05100   .219E-02  -.224E-02   .112E-03  -.128E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1333   .1625E-04
        .05200   .219E-02  -.224E-02   .114E-03  -.130E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1359   .1630E-04
        .05300   .219E-02  -.224E-02   .116E-03  -.132E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1385   .1635E-04
        .05400   .219E-02  -.224E-02   .118E-03  -.134E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1411   .1639E-04
        .05500   .219E-02  -.224E-02   .120E-03  -.137E-03   .000E+00   .000E+00   .121E-03   .000E+00   .123E-03   .000E+00   .000E+00   .000E+00    1437   .1643E-04
        .05600   .219E-02  -.224E-02   .123E-03  -.139E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1463   .1647E-04
        .05700   .219E-02  -.223E-02   .125E-03  -.141E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1489   .1651E-04
        .05800   .219E-02  -.223E-02   .127E-03  -.143E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1515   .1655E-04
        .05900   .219E-02  -.223E-02   .129E-03  -.145E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1541   .1658E-04
        .06000   .219E-02  -.223E-02   .131E-03  -.148E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1567   .1662E-04
        .06100   .219E-02  -.223E-02   .134E-03  -.150E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1593   .1666E-04
        .06200   .219E-02  -.223E-02   .136E-03  -.152E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1619   .1670E-04
        .06300   .219E-02  -.223E-02   .138E-03  -.154E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1645   .1674E-04
        .06400   .219E-02  -.223E-02   .140E-03  -.157E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1671   .1678E-04
        .06500   .219E-02  -.223E-02   .142E-03  -.159E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1697   .1682E-04
        .06600   .219E-02  -.223E-02   .145E-03  -.161E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1723   .1685E-04
        .06700   .219E-02  -.223E-02   .147E-03  -.163E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1749   .1688E-04
        .06800   .219E-02  -.223E-02   .149E-03  -.166E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1775   .1692E-04
        .06900   .219E-02  -.223E-02   .151E-03  -.168E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1801   .1695E-04
        .07000   .219E-02  -.223E-02   .153E-03  -.170E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1827   .1698E-04
        .07100   .219E-02  -.223E-02   .155E-03  -.172E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1853   .1701E-04
        .07200   .219E-02  -.222E-02   .158E-03  -.174E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1879   .1705E-04
        .07300   .219E-02  -.222E-02   .160E-03  -.177E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1905   .1708E-04
        .07400   .219E-02  -.222E-02   .162E-03  -.179E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1931   .1712E-04
        .07500   .219E-02  -.222E-02   .164E-03  -.181E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1957   .1715E-04
        .07600   .219E-02  -.222E-02   .166E-03  -.183E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    1983   .1719E-04
        .07700   .219E-02  -.222E-02   .169E-03  -.186E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2009   .1722E-04
        .07800   .219E-02  -.222E-02   .171E-03  -.188E-03   .000E+00   .000E+00   .121E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2035   .1726E-04
        .07900   .219E-02  -.222E-02   .173E-03  -.190E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2061   .1729E-04
        .08000   .219E-02  -.222E-02   .175E-03  -.192E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2087   .1732E-04
        .08100   .219E-02  -.222E-02   .177E-03  -.194E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2113   .1735E-04
        .08200   .219E-02  -.222E-02   .180E-03  -.197E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2139   .1738E-04
        .08300   .219E-02  -.222E-02   .182E-03  -.199E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2165   .1741E-04
        .08400   .219E-02  -.222E-02   .184E-03  -.201E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2191   .1744E-04
        .08500   .219E-02  -.222E-02   .186E-03  -.203E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2217   .1748E-04
        .08600   .219E-02  -.222E-02   .188E-03  -.206E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2243   .1751E-04
        .08700   .219E-02  -.222E-02   .191E-03  -.208E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2269   .1755E-04
        .08800   .219E-02  -.222E-02   .193E-03  -.210E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2295   .1758E-04
        .08900   .219E-02  -.222E-02   .195E-03  -.212E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2321   .1762E-04
        .09000   .219E-02  -.222E-02   .197E-03  -.214E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2347   .1765E-04
        .09100   .219E-02  -.222E-02   .199E-03  -.217E-03   .000E+00   .000E+00   .120E-03   .000E+00   .122E-03   .000E+00   .000E+00   .000E+00    2373   .1768E-04
