 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .599E-09  -.313E-03   .599E-12  -.130E-06   .000E+00   .000E+00   .152E-04   .000E+00   .175E-04   .000E+00   .000E+00   .000E+00      33   .2637E-09
        .00200   .599E-09  -.720E-03   .120E-11  -.676E-06   .000E+00   .000E+00   .786E-05   .000E+00   .396E-04   .000E+00   .000E+00   .000E+00      59   .2637E-09
        .00300   .599E-09  -.851E-03   .180E-11  -.148E-05   .000E+00   .000E+00   .446E-05   .000E+00   .467E-04   .000E+00   .000E+00   .000E+00      85   .2637E-09
        .00400   .599E-09  -.799E-03   .239E-11  -.232E-05   .000E+00   .000E+00   .265E-05   .000E+00   .437E-04   .000E+00   .000E+00   .000E+00     111   .2637E-09
        .00500   .599E-09  -.659E-03   .299E-11  -.305E-05   .000E+00   .000E+00   .162E-05   .000E+00   .360E-04   .000E+00   .000E+00   .000E+00     137   .2637E-09
        .00600   .599E-09  -.503E-03   .359E-11  -.363E-05   .000E+00   .000E+00   .101E-05   .000E+00   .275E-04   .000E+00   .000E+00   .000E+00     163   .2637E-09
        .00700   .599E-09  -.366E-03   .419E-11  -.406E-05   .000E+00   .000E+00   .639E-06   .000E+00   .200E-04   .000E+00   .000E+00   .000E+00     189   .2637E-09
        .00800   .599E-09  -.257E-03   .479E-11  -.437E-05   .000E+00   .000E+00   .409E-06   .000E+00   .140E-04   .000E+00   .000E+00   .000E+00     215   .2637E-09
        .00900   .599E-09  -.177E-03   .539E-11  -.458E-05   .000E+00   .000E+00   .264E-06   .000E+00   .968E-05   .000E+00   .000E+00   .000E+00     241   .2637E-09
        .01000   .599E-09  -.121E-03   .599E-11  -.473E-05   .000E+00   .000E+00   .171E-06   .000E+00   .658E-05   .000E+00   .000E+00   .000E+00     267   .2637E-09
        .01100   .599E-09  -.813E-04   .659E-11  -.483E-05   .000E+00   .000E+00   .112E-06   .000E+00   .443E-05   .000E+00   .000E+00   .000E+00     293   .2637E-09
        .01200   .599E-09  -.544E-04   .718E-11  -.489E-05   .000E+00   .000E+00   .729E-07   .000E+00   .297E-05   .000E+00   .000E+00   .000E+00     319   .2637E-09
        .01300   .599E-09  -.362E-04   .778E-11  -.494E-05   .000E+00   .000E+00   .478E-07   .000E+00   .198E-05   .000E+00   .000E+00   .000E+00     345   .2637E-09
        .01400   .599E-09  -.241E-04   .838E-11  -.497E-05   .000E+00   .000E+00   .314E-07   .000E+00   .131E-05   .000E+00   .000E+00   .000E+00     371   .2637E-09
        .01500   .599E-09  -.159E-04   .898E-11  -.499E-05   .000E+00   .000E+00   .206E-07   .000E+00   .870E-06   .000E+00   .000E+00   .000E+00     397   .2637E-09
        .01600   .599E-09  -.106E-04   .958E-11  -.500E-05   .000E+00   .000E+00   .136E-07   .000E+00   .575E-06   .000E+00   .000E+00   .000E+00     423   .2637E-09
        .01700   .599E-09  -.697E-05   .102E-10  -.501E-05   .000E+00   .000E+00   .895E-08   .000E+00   .380E-06   .000E+00   .000E+00   .000E+00     449   .2637E-09
        .01800   .599E-09  -.461E-05   .108E-10  -.501E-05   .000E+00   .000E+00   .590E-08   .000E+00   .251E-06   .000E+00   .000E+00   .000E+00     475   .2637E-09
        .01900   .599E-09  -.304E-05   .114E-10  -.502E-05   .000E+00   .000E+00   .390E-08   .000E+00   .166E-06   .000E+00   .000E+00   .000E+00     501   .2637E-09
        .02000   .599E-09  -.201E-05   .120E-10  -.502E-05   .000E+00   .000E+00   .258E-08   .000E+00   .109E-06   .000E+00   .000E+00   .000E+00     527   .2637E-09
        .02100   .599E-09  -.132E-05   .126E-10  -.502E-05   .000E+00   .000E+00   .171E-08   .000E+00   .722E-07   .000E+00   .000E+00   .000E+00     553   .2637E-09
        .02200   .599E-09  -.873E-06   .132E-10  -.502E-05   .000E+00   .000E+00   .114E-08   .000E+00   .476E-07   .000E+00   .000E+00   .000E+00     579   .2637E-09
        .02300   .599E-09  -.576E-06   .138E-10  -.502E-05   .000E+00   .000E+00   .761E-09   .000E+00   .314E-07   .000E+00   .000E+00   .000E+00     605   .2637E-09
        .02400   .599E-09  -.380E-06   .144E-10  -.502E-05   .000E+00   .000E+00   .513E-09   .000E+00   .207E-07   .000E+00   .000E+00   .000E+00     631   .2637E-09
        .02500   .599E-09  -.251E-06   .150E-10  -.503E-05   .000E+00   .000E+00   .349E-09   .000E+00   .137E-07   .000E+00   .000E+00   .000E+00     657   .2637E-09
        .02600   .599E-09  -.165E-06   .156E-10  -.503E-05   .000E+00   .000E+00   .241E-09   .000E+00   .902E-08   .000E+00   .000E+00   .000E+00     683   .2637E-09
        .02700   .599E-09  -.109E-06   .162E-10  -.503E-05   .000E+00   .000E+00   .170E-09   .000E+00   .596E-08   .000E+00   .000E+00   .000E+00     709   .2637E-09
        .02800   .599E-09  -.722E-07   .168E-10  -.503E-05   .000E+00   .000E+00   .123E-09   .000E+00   .394E-08   .000E+00   .000E+00   .000E+00     735   .2637E-09
        .02900   .599E-09  -.478E-07   .174E-10  -.503E-05   .000E+00   .000E+00   .925E-10   .000E+00   .261E-08   .000E+00   .000E+00   .000E+00     761   .2639E-09
