 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .000E+00  -.105E-10   .000E+00  -.659E-14   .000E+00   .000E+00   .137E-05   .000E+00   .298E-12   .000E+00   .000E+00   .000E+00      33   .2676E-08
        .00200   .000E+00  -.748E-10   .000E+00  -.651E-13   .000E+00   .000E+00   .116E-05   .000E+00   .254E-11   .000E+00   .000E+00   .000E+00      59   .7834E-08
        .00300   .000E+00  -.297E-09   .000E+00  -.311E-12   .000E+00   .000E+00   .114E-05   .000E+00   .109E-10   .000E+00   .000E+00   .000E+00      85   .1353E-07
        .00400   .000E+00  -.865E-09   .000E+00  -.105E-11   .000E+00   .000E+00   .115E-05   .000E+00   .335E-10   .000E+00   .000E+00   .000E+00     111   .1840E-07
        .00500   .000E+00  -.210E-08   .000E+00  -.288E-11   .000E+00   .000E+00   .116E-05   .000E+00   .851E-10   .000E+00   .000E+00   .000E+00     137   .2197E-07
        .00600   .000E+00  -.457E-08   .000E+00  -.688E-11   .000E+00   .000E+00   .116E-05   .000E+00   .191E-09   .000E+00   .000E+00   .000E+00     163   .2426E-07
        .00700   .000E+00  -.921E-08   .000E+00  -.150E-10   .000E+00   .000E+00   .117E-05   .000E+00   .397E-09   .000E+00   .000E+00   .000E+00     189   .2547E-07
        .00800   .000E+00  -.175E-07   .000E+00  -.304E-10   .000E+00   .000E+00   .118E-05   .000E+00   .775E-09   .000E+00   .000E+00   .000E+00     215   .2581E-07
        .00900   .000E+00  -.318E-07   .000E+00  -.584E-10   .000E+00   .000E+00   .118E-05   .000E+00   .143E-08   .000E+00   .000E+00   .000E+00     241   .2545E-07
        .01000   .000E+00  -.549E-07   .000E+00  -.107E-09   .000E+00   .000E+00   .116E-05   .000E+00   .253E-08   .000E+00   .000E+00   .000E+00     267   .2454E-07
        .01100   .000E+00  -.906E-07   .000E+00  -.188E-09   .000E+00   .000E+00   .112E-05   .000E+00   .424E-08   .000E+00   .000E+00   .000E+00     293   .2320E-07
        .01200   .000E+00  -.143E-06   .000E+00  -.316E-09   .000E+00   .000E+00   .104E-05   .000E+00   .680E-08   .000E+00   .000E+00   .000E+00     319   .2147E-07
        .01300   .000E+00  -.217E-06   .000E+00  -.512E-09   .000E+00   .000E+00   .962E-06   .000E+00   .105E-07   .000E+00   .000E+00   .000E+00     345   .1952E-07
        .01400   .000E+00  -.318E-06   .000E+00  -.801E-09   .000E+00   .000E+00   .902E-06   .000E+00   .155E-07   .000E+00   .000E+00   .000E+00     371   .1755E-07
        .01500   .000E+00  -.449E-06   .000E+00  -.121E-08   .000E+00   .000E+00   .862E-06   .000E+00   .221E-07   .000E+00   .000E+00   .000E+00     397   .1567E-07
        .01600   .000E+00  -.616E-06   .000E+00  -.178E-08   .000E+00   .000E+00   .836E-06   .000E+00   .306E-07   .000E+00   .000E+00   .000E+00     423   .1396E-07
        .01700   .000E+00  -.824E-06   .000E+00  -.254E-08   .000E+00   .000E+00   .821E-06   .000E+00   .413E-07   .000E+00   .000E+00   .000E+00     449   .1252E-07
        .01800   .000E+00  -.108E-05   .000E+00  -.355E-08   .000E+00   .000E+00   .813E-06   .000E+00   .543E-07   .000E+00   .000E+00   .000E+00     475   .1138E-07
        .01900   .000E+00  -.137E-05   .000E+00  -.484E-08   .000E+00   .000E+00   .807E-06   .000E+00   .698E-07   .000E+00   .000E+00   .000E+00     501   .1056E-07
        .02000   .000E+00  -.172E-05   .000E+00  -.646E-08   .000E+00   .000E+00   .802E-06   .000E+00   .881E-07   .000E+00   .000E+00   .000E+00     527   .1012E-07
