 ******* Program HYDRUS
 ******* Heavy metal transport in a medium with a pH-dependent cation exchange c
 o
 Date:  30.10.    Time:   9:25:13
 Units: L = m    , T = years, M = mmol 


  TLevel   Time         dt     ItrW ItrC  ItCum  KodT  KodB Converg Peclet   Courant

      2919  .11200E+00  .24083E-04      2      1      5839    -1    -5     T      .202      .304
      2945  .11300E+00  .24083E-04      2      1      5891    -1    -5     T      .202      .304
      2971  .11400E+00  .24083E-04      2      1      5943    -1    -5     T      .202      .304
      2997  .11500E+00  .24083E-04      2      1      5995    -1    -5     T      .202      .304
      3023  .11600E+00  .24083E-04      2      1      6047    -1    -5     T      .202      .304
      3049  .11700E+00  .24083E-04      2      1      6099    -1    -5     T      .202      .304
      3075  .11800E+00  .24083E-04      2      1      6151    -1    -5     T      .202      .304
      3101  .11900E+00  .24083E-04      2      1      6203    -1    -5     T      .202      .304
      3127  .12000E+00  .24083E-04      2      1      6255    -1    -5     T      .202      .304
      3153  .12100E+00  .24083E-04      2      1      6307    -1    -5     T      .202      .304
      3179  .12200E+00  .24083E-04      2      1      6359    -1    -5     T      .202      .304
      3205  .12300E+00  .24083E-04      2      1      6411    -1    -5     T      .202      .304
      3231  .12400E+00  .24083E-04      2      1      6463    -1    -5     T      .202      .304
      3257  .12500E+00  .24083E-04      2      1      6515    -1    -5     T      .202      .304
      3283  .12600E+00  .24083E-04      2      1      6567    -1    -5     T      .202      .304
      3309  .12700E+00  .24083E-04      2      1      6619    -1    -5     T      .202      .304
      3335  .12800E+00  .24083E-04      2      1      6671    -1    -5     T      .202      .304
      3361  .12900E+00  .24083E-04      2      1      6723    -1    -5     T      .202      .304
      3387  .13000E+00  .24083E-04      2      1      6775    -1    -5     T      .202      .304
      3413  .13100E+00  .24083E-04      2      1      6827    -1    -5     T      .202      .304
      3439  .13200E+00  .24083E-04      2      1      6879    -1    -5     T      .202      .304
      3465  .13300E+00  .24083E-04      2      1      6931    -1    -5     T      .202      .304
      3491  .13400E+00  .24083E-04      2      1      6983    -1    -5     T      .202      .304
      3517  .13500E+00  .24083E-04      2      1      7035    -1    -5     T      .202      .304
      3543  .13600E+00  .24083E-04      2      1      7087    -1    -5     T      .202      .304
      3569  .13700E+00  .24083E-04      2      1      7139    -1    -5     T      .202      .304
      3595  .13800E+00  .24083E-04      2      1      7191    -1    -5     T      .202      .304
      3621  .13900E+00  .24083E-04      2      1      7243    -1    -5     T      .202      .304
      3647  .14000E+00  .24083E-04      2      1      7295    -1    -5     T      .202      .304
      3673  .14100E+00  .24083E-04      2      1      7347    -1    -5     T      .202      .304
      3699  .14200E+00  .24083E-04      2      1      7399    -1    -5     T      .202      .304
      3725  .14300E+00  .24083E-04      2      1      7451    -1    -5     T      .202      .304
      3751  .14400E+00  .24083E-04      2      1      7503    -1    -5     T      .202      .304
      3777  .14500E+00  .24083E-04      2      1      7555    -1    -5     T      .202      .304
      3803  .14600E+00  .24083E-04      2      1      7607    -1    -5     T      .202      .304
      3829  .14700E+00  .24083E-04      2      1      7659    -1    -5     T      .202      .304
      3855  .14800E+00  .24083E-04      2      1      7711    -1    -5     T      .202      .304
      3881  .14900E+00  .24083E-04      2      1      7763    -1    -5     T      .202      .304
      3907  .15000E+00  .24083E-04      2      1      7815    -1    -5     T      .202      .304
