 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .596E-02  -.567E-03   .596E-05  -.201E-06   .000E+00   .000E+00   .234E-04   .000E+00   .318E-04   .000E+00   .000E+00   .000E+00      33  -.5735E-05
        .00200   .596E-02  -.138E-02   .119E-04  -.123E-05   .000E+00   .000E+00   .137E-04   .000E+00   .760E-04   .000E+00   .000E+00   .000E+00      59  -.1158E-04
        .00300   .596E-02  -.164E-02   .179E-04  -.279E-05   .000E+00   .000E+00   .803E-05   .000E+00   .901E-04   .000E+00   .000E+00   .000E+00      85  -.1747E-04
        .00400   .596E-02  -.154E-02   .238E-04  -.440E-05   .000E+00   .000E+00   .491E-05   .000E+00   .843E-04   .000E+00   .000E+00   .000E+00     111  -.2338E-04
        .00500   .596E-02  -.126E-02   .298E-04  -.581E-05   .000E+00   .000E+00   .322E-05   .000E+00   .690E-04   .000E+00   .000E+00   .000E+00     137  -.2930E-04
        .00600   .596E-02  -.952E-03   .358E-04  -.691E-05   .000E+00   .000E+00   .256E-05   .000E+00   .520E-04   .000E+00   .000E+00   .000E+00     163  -.3522E-04
        .00700   .596E-02  -.679E-03   .417E-04  -.772E-05   .000E+00   .000E+00   .312E-05   .000E+00   .370E-04   .000E+00   .000E+00   .000E+00     189  -.4115E-04
        .00800   .596E-02  -.464E-03   .477E-04  -.828E-05   .000E+00   .000E+00   .453E-05   .000E+00   .253E-04   .000E+00   .000E+00   .000E+00     215  -.4707E-04
        .00900   .596E-02  -.306E-03   .536E-04  -.866E-05   .000E+00   .000E+00   .693E-05   .000E+00   .167E-04   .000E+00   .000E+00   .000E+00     241  -.5300E-04
        .01000   .596E-02  -.195E-03   .596E-04  -.891E-05   .000E+00   .000E+00   .113E-04   .000E+00   .106E-04   .000E+00   .000E+00   .000E+00     267  -.5892E-04
        .01100   .596E-02  -.117E-03   .655E-04  -.906E-05   .000E+00   .000E+00   .215E-04   .000E+00   .639E-05   .000E+00   .000E+00   .000E+00     293  -.6484E-04
        .01200   .596E-02  -.646E-04   .715E-04  -.915E-05   .000E+00   .000E+00   .424E-04   .000E+00   .352E-05   .000E+00   .000E+00   .000E+00     319  -.7073E-04
        .01300   .596E-02  -.291E-04   .775E-04  -.919E-05   .000E+00   .000E+00   .601E-04   .000E+00   .158E-05   .000E+00   .000E+00   .000E+00     345  -.7664E-04
        .01400   .596E-02  -.524E-05   .834E-04  -.921E-05   .000E+00   .000E+00   .696E-04   .000E+00   .282E-06   .000E+00   .000E+00   .000E+00     371  -.8256E-04
        .01500   .596E-02   .108E-04   .894E-04  -.921E-05   .000E+00   .000E+00   .742E-04   .000E+00  -.587E-06   .000E+00   .000E+00   .000E+00     397  -.8849E-04
        .01600   .596E-02   .216E-04   .953E-04  -.919E-05   .000E+00   .000E+00   .765E-04   .000E+00  -.117E-05   .000E+00   .000E+00   .000E+00     423  -.9442E-04
        .01700   .596E-02   .290E-04   .101E-03  -.916E-05   .000E+00   .000E+00   .778E-04   .000E+00  -.157E-05   .000E+00   .000E+00   .000E+00     449  -.1004E-03
        .01800   .596E-02   .342E-04   .107E-03  -.913E-05   .000E+00   .000E+00   .788E-04   .000E+00  -.185E-05   .000E+00   .000E+00   .000E+00     475  -.1063E-03
        .01900   .596E-02   .380E-04   .113E-03  -.909E-05   .000E+00   .000E+00   .796E-04   .000E+00  -.206E-05   .000E+00   .000E+00   .000E+00     501  -.1123E-03
        .02000   .596E-02   .411E-04   .119E-03  -.905E-05   .000E+00   .000E+00   .806E-04   .000E+00  -.222E-05   .000E+00   .000E+00   .000E+00     527  -.1182E-03
        .02100   .596E-02   .437E-04   .125E-03  -.901E-05   .000E+00   .000E+00   .818E-04   .000E+00  -.235E-05   .000E+00   .000E+00   .000E+00     553  -.1241E-03
        .02200   .596E-02   .461E-04   .131E-03  -.897E-05   .000E+00   .000E+00   .834E-04   .000E+00  -.248E-05   .000E+00   .000E+00   .000E+00     579  -.1301E-03
        .02300   .596E-02   .485E-04   .137E-03  -.892E-05   .000E+00   .000E+00   .861E-04   .000E+00  -.260E-05   .000E+00   .000E+00   .000E+00     605  -.1360E-03
        .02400   .596E-02   .510E-04   .143E-03  -.887E-05   .000E+00   .000E+00   .906E-04   .000E+00  -.273E-05   .000E+00   .000E+00   .000E+00     631  -.1420E-03
        .02500   .596E-02   .537E-04   .149E-03  -.881E-05   .000E+00   .000E+00   .970E-04   .000E+00  -.287E-05   .000E+00   .000E+00   .000E+00     657  -.1479E-03
        .02600   .596E-02   .566E-04   .155E-03  -.876E-05   .000E+00   .000E+00   .104E-03   .000E+00  -.303E-05   .000E+00   .000E+00   .000E+00     683  -.1538E-03
        .02700   .596E-02   .599E-04   .161E-03  -.870E-05   .000E+00   .000E+00   .109E-03   .000E+00  -.319E-05   .000E+00   .000E+00   .000E+00     709  -.1598E-03
