 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .000E+00  -.282E-12   .000E+00  -.480E-15   .000E+00   .000E+00   .127E-05   .000E+00   .641E-14   .000E+00   .000E+00   .000E+00      33   .8761E-08
        .00200   .000E+00  -.987E-12   .000E+00  -.207E-14   .000E+00   .000E+00   .134E-05   .000E+00   .264E-13   .000E+00   .000E+00   .000E+00      59   .1815E-07
        .00300   .000E+00  -.253E-11   .000E+00  -.578E-14   .000E+00   .000E+00   .135E-05   .000E+00   .721E-13   .000E+00   .000E+00   .000E+00      85   .2707E-07
        .00400   .000E+00  -.543E-11   .000E+00  -.133E-13   .000E+00   .000E+00   .136E-05   .000E+00   .163E-12   .000E+00   .000E+00   .000E+00     111   .3492E-07
        .00500   .000E+00  -.106E-10   .000E+00  -.273E-13   .000E+00   .000E+00   .135E-05   .000E+00   .333E-12   .000E+00   .000E+00   .000E+00     137   .4152E-07
        .00600   .000E+00  -.200E-10   .000E+00  -.524E-13   .000E+00   .000E+00   .134E-05   .000E+00   .646E-12   .000E+00   .000E+00   .000E+00     163   .4694E-07
        .00700   .000E+00  -.368E-10   .000E+00  -.967E-13   .000E+00   .000E+00   .132E-05   .000E+00   .123E-11   .000E+00   .000E+00   .000E+00     189   .5133E-07
        .00800   .000E+00  -.668E-10   .000E+00  -.174E-12   .000E+00   .000E+00   .130E-05   .000E+00   .230E-11   .000E+00   .000E+00   .000E+00     215   .5488E-07
        .00900   .000E+00  -.119E-09   .000E+00  -.308E-12   .000E+00   .000E+00   .128E-05   .000E+00   .424E-11   .000E+00   .000E+00   .000E+00     241   .5772E-07
        .01000   .000E+00  -.208E-09   .000E+00  -.536E-12   .000E+00   .000E+00   .125E-05   .000E+00   .760E-11   .000E+00   .000E+00   .000E+00     267   .5997E-07
        .01100   .000E+00  -.352E-09   .000E+00  -.915E-12   .000E+00   .000E+00   .121E-05   .000E+00   .132E-10   .000E+00   .000E+00   .000E+00     293   .6173E-07
        .01200   .000E+00  -.577E-09   .000E+00  -.153E-11   .000E+00   .000E+00   .115E-05   .000E+00   .222E-10   .000E+00   .000E+00   .000E+00     319   .6306E-07
        .01300   .000E+00  -.916E-09   .000E+00  -.249E-11   .000E+00   .000E+00   .109E-05   .000E+00   .361E-10   .000E+00   .000E+00   .000E+00     345   .6412E-07
        .01400   .000E+00  -.141E-08   .000E+00  -.396E-11   .000E+00   .000E+00   .106E-05   .000E+00   .568E-10   .000E+00   .000E+00   .000E+00     371   .6497E-07
        .01500   .000E+00  -.210E-08   .000E+00  -.613E-11   .000E+00   .000E+00   .103E-05   .000E+00   .864E-10   .000E+00   .000E+00   .000E+00     397   .6563E-07
        .01600   .000E+00  -.305E-08   .000E+00  -.928E-11   .000E+00   .000E+00   .102E-05   .000E+00   .128E-09   .000E+00   .000E+00   .000E+00     423   .6614E-07
        .01700   .000E+00  -.432E-08   .000E+00  -.137E-10   .000E+00   .000E+00   .100E-05   .000E+00   .184E-09   .000E+00   .000E+00   .000E+00     449   .6653E-07
        .01800   .000E+00  -.598E-08   .000E+00  -.198E-10   .000E+00   .000E+00   .991E-06   .000E+00   .258E-09   .000E+00   .000E+00   .000E+00     475   .6684E-07
        .01900   .000E+00  -.810E-08   .000E+00  -.281E-10   .000E+00   .000E+00   .978E-06   .000E+00   .354E-09   .000E+00   .000E+00   .000E+00     501   .6706E-07
        .02000   .000E+00  -.108E-07   .000E+00  -.390E-10   .000E+00   .000E+00   .965E-06   .000E+00   .477E-09   .000E+00   .000E+00   .000E+00     527   .6720E-07
        .02100   .000E+00  -.140E-07   .000E+00  -.533E-10   .000E+00   .000E+00   .951E-06   .000E+00   .629E-09   .000E+00   .000E+00   .000E+00     553   .6729E-07
        .02200   .000E+00  -.180E-07   .000E+00  -.716E-10   .000E+00   .000E+00   .936E-06   .000E+00   .817E-09   .000E+00   .000E+00   .000E+00     579   .6731E-07
        .02300   .000E+00  -.228E-07   .000E+00  -.948E-10   .000E+00   .000E+00   .919E-06   .000E+00   .104E-08   .000E+00   .000E+00   .000E+00     605   .6727E-07
        .02400   .000E+00  -.285E-07   .000E+00  -.124E-09   .000E+00   .000E+00   .899E-06   .000E+00   .132E-08   .000E+00   .000E+00   .000E+00     631   .6716E-07
        .02500   .000E+00  -.352E-07   .000E+00  -.159E-09   .000E+00   .000E+00   .875E-06   .000E+00   .164E-08   .000E+00   .000E+00   .000E+00     657   .6703E-07
        .02600   .000E+00  -.430E-07   .000E+00  -.203E-09   .000E+00   .000E+00   .851E-06   .000E+00   .202E-08   .000E+00   .000E+00   .000E+00     683   .6690E-07
        .02700   .000E+00  -.519E-07   .000E+00  -.255E-09   .000E+00   .000E+00   .829E-06   .000E+00   .245E-08   .000E+00   .000E+00   .000E+00     709   .6679E-07
        .02800   .000E+00  -.621E-07   .000E+00  -.318E-09   .000E+00   .000E+00   .812E-06   .000E+00   .295E-08   .000E+00   .000E+00   .000E+00     735   .6669E-07
        .02900   .000E+00  -.737E-07   .000E+00  -.393E-09   .000E+00   .000E+00   .797E-06   .000E+00   .352E-08   .000E+00   .000E+00   .000E+00     761   .6661E-07
        .03000   .000E+00  -.867E-07   .000E+00  -.480E-09   .000E+00   .000E+00   .784E-06   .000E+00   .417E-08   .000E+00   .000E+00   .000E+00     787   .6653E-07
        .03100   .000E+00  -.101E-06   .000E+00  -.582E-09   .000E+00   .000E+00   .773E-06   .000E+00   .489E-08   .000E+00   .000E+00   .000E+00     813   .6647E-07
        .03200   .000E+00  -.117E-06   .000E+00  -.701E-09   .000E+00   .000E+00   .762E-06   .000E+00   .570E-08   .000E+00   .000E+00   .000E+00     839   .6640E-07
        .03300   .000E+00  -.135E-06   .000E+00  -.837E-09   .000E+00   .000E+00   .752E-06   .000E+00   .660E-08   .000E+00   .000E+00   .000E+00     865   .6633E-07
        .03400   .000E+00  -.155E-06   .000E+00  -.993E-09   .000E+00   .000E+00   .742E-06   .000E+00   .759E-08   .000E+00   .000E+00   .000E+00     891   .6626E-07
