 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .142E-01  -.142E-01   .142E-04  -.142E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00      33   .5604E-12
        .00200   .142E-01  -.142E-01   .285E-04  -.284E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00      59   .5602E-12
        .00300   .142E-01  -.142E-01   .427E-04  -.427E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00      85   .5602E-12
        .00400   .142E-01  -.142E-01   .569E-04  -.569E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     111   .5601E-12
        .00500   .142E-01  -.142E-01   .712E-04  -.712E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     137   .5601E-12
        .00600   .142E-01  -.142E-01   .854E-04  -.854E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     163   .5601E-12
        .00700   .142E-01  -.142E-01   .996E-04  -.996E-04   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     189   .5600E-12
        .00800   .142E-01  -.142E-01   .114E-03  -.114E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     215   .5600E-12
        .00900   .142E-01  -.142E-01   .128E-03  -.128E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     241   .5600E-12
        .01000   .142E-01  -.142E-01   .142E-03  -.142E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     267   .5600E-12
        .01100   .142E-01  -.142E-01   .157E-03  -.157E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     293   .5600E-12
        .01200   .142E-01  -.142E-01   .171E-03  -.171E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     319   .5600E-12
        .01300   .142E-01  -.142E-01   .185E-03  -.185E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     345   .5600E-12
        .01400   .142E-01  -.142E-01   .199E-03  -.199E-03   .000E+00   .000E+00   .780E-03   .000E+00   .780E-03   .000E+00   .000E+00   .000E+00     371   .5600E-12
