 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .000E+00  -.721E-10   .000E+00  -.645E-13   .000E+00   .000E+00   .396E-04   .000E+00   .187E-11   .000E+00   .000E+00   .000E+00      33   .9792E-07
        .00200   .000E+00  -.372E-09   .000E+00  -.442E-12   .000E+00   .000E+00   .408E-04   .000E+00   .115E-10   .000E+00   .000E+00   .000E+00      59   .2675E-06
        .00300   .000E+00  -.121E-08   .000E+00  -.167E-11   .000E+00   .000E+00   .414E-04   .000E+00   .403E-10   .000E+00   .000E+00   .000E+00      85   .4457E-06
        .00400   .000E+00  -.309E-08   .000E+00  -.480E-11   .000E+00   .000E+00   .413E-04   .000E+00   .108E-09   .000E+00   .000E+00   .000E+00     111   .6044E-06
        .00500   .000E+00  -.682E-08   .000E+00  -.117E-10   .000E+00   .000E+00   .409E-04   .000E+00   .250E-09   .000E+00   .000E+00   .000E+00     137   .7335E-06
        .00600   .000E+00  -.138E-07   .000E+00  -.254E-10   .000E+00   .000E+00   .402E-04   .000E+00   .523E-09   .000E+00   .000E+00   .000E+00     163   .8327E-06
        .00700   .000E+00  -.264E-07   .000E+00  -.513E-10   .000E+00   .000E+00   .396E-04   .000E+00   .103E-08   .000E+00   .000E+00   .000E+00     189   .9059E-06
        .00800   .000E+00  -.484E-07   .000E+00  -.983E-10   .000E+00   .000E+00   .388E-04   .000E+00   .194E-08   .000E+00   .000E+00   .000E+00     215   .9571E-06
        .00900   .000E+00  -.856E-07   .000E+00  -.181E-09   .000E+00   .000E+00   .380E-04   .000E+00   .352E-08   .000E+00   .000E+00   .000E+00     241   .9903E-06
        .01000   .000E+00  -.146E-06   .000E+00  -.321E-09   .000E+00   .000E+00   .371E-04   .000E+00   .615E-08   .000E+00   .000E+00   .000E+00     267   .1009E-05
        .01100   .000E+00  -.240E-06   .000E+00  -.550E-09   .000E+00   .000E+00   .357E-04   .000E+00   .103E-07   .000E+00   .000E+00   .000E+00     293   .1014E-05
        .01200   .000E+00  -.382E-06   .000E+00  -.914E-09   .000E+00   .000E+00   .337E-04   .000E+00   .167E-07   .000E+00   .000E+00   .000E+00     319   .1010E-05
        .01300   .000E+00  -.587E-06   .000E+00  -.147E-08   .000E+00   .000E+00   .319E-04   .000E+00   .261E-07   .000E+00   .000E+00   .000E+00     345   .9984E-06
        .01400   .000E+00  -.873E-06   .000E+00  -.231E-08   .000E+00   .000E+00   .308E-04   .000E+00   .395E-07   .000E+00   .000E+00   .000E+00     371   .9830E-06
        .01500   .000E+00  -.126E-05   .000E+00  -.352E-08   .000E+00   .000E+00   .300E-04   .000E+00   .579E-07   .000E+00   .000E+00   .000E+00     397   .9646E-06
        .01600   .000E+00  -.178E-05   .000E+00  -.522E-08   .000E+00   .000E+00   .294E-04   .000E+00   .824E-07   .000E+00   .000E+00   .000E+00     423   .9444E-06
        .01700   .000E+00  -.244E-05   .000E+00  -.756E-08   .000E+00   .000E+00   .290E-04   .000E+00   .115E-06   .000E+00   .000E+00   .000E+00     449   .9234E-06
        .01800   .000E+00  -.328E-05   .000E+00  -.107E-07   .000E+00   .000E+00   .285E-04   .000E+00   .155E-06   .000E+00   .000E+00   .000E+00     475   .9022E-06
        .01900   .000E+00  -.432E-05   .000E+00  -.149E-07   .000E+00   .000E+00   .281E-04   .000E+00   .207E-06   .000E+00   .000E+00   .000E+00     501   .8812E-06
        .02000   .000E+00  -.558E-05   .000E+00  -.203E-07   .000E+00   .000E+00   .276E-04   .000E+00   .269E-06   .000E+00   .000E+00   .000E+00     527   .8608E-06
        .02100   .000E+00  -.710E-05   .000E+00  -.271E-07   .000E+00   .000E+00   .272E-04   .000E+00   .346E-06   .000E+00   .000E+00   .000E+00     553   .8413E-06
        .02200   .000E+00  -.891E-05   .000E+00  -.358E-07   .000E+00   .000E+00   .267E-04   .000E+00   .436E-06   .000E+00   .000E+00   .000E+00     579   .8230E-06
        .02300   .000E+00  -.110E-04   .000E+00  -.465E-07   .000E+00   .000E+00   .261E-04   .000E+00   .543E-06   .000E+00   .000E+00   .000E+00     605   .8058E-06
        .02400   .000E+00  -.135E-04   .000E+00  -.596E-07   .000E+00   .000E+00   .255E-04   .000E+00   .668E-06   .000E+00   .000E+00   .000E+00     631   .7898E-06
        .02500   .000E+00  -.163E-04   .000E+00  -.754E-07   .000E+00   .000E+00   .247E-04   .000E+00   .812E-06   .000E+00   .000E+00   .000E+00     657   .7763E-06
        .02600   .000E+00  -.195E-04   .000E+00  -.944E-07   .000E+00   .000E+00   .240E-04   .000E+00   .976E-06   .000E+00   .000E+00   .000E+00     683   .7666E-06
        .02700   .000E+00  -.231E-04   .000E+00  -.117E-06   .000E+00   .000E+00   .233E-04   .000E+00   .116E-05   .000E+00   .000E+00   .000E+00     709   .7613E-06
        .02800   .000E+00  -.272E-04   .000E+00  -.143E-06   .000E+00   .000E+00   .227E-04   .000E+00   .137E-05   .000E+00   .000E+00   .000E+00     735   .7608E-06
        .02900   .000E+00  -.317E-04   .000E+00  -.174E-06   .000E+00   .000E+00   .223E-04   .000E+00   .161E-05   .000E+00   .000E+00   .000E+00     761   .7656E-06
        .03000   .000E+00  -.366E-04   .000E+00  -.210E-06   .000E+00   .000E+00   .218E-04   .000E+00   .187E-05   .000E+00   .000E+00   .000E+00     787   .7757E-06
        .03100   .000E+00  -.421E-04   .000E+00  -.251E-06   .000E+00   .000E+00   .215E-04   .000E+00   .215E-05   .000E+00   .000E+00   .000E+00     813   .7915E-06
        .03200   .000E+00  -.481E-04   .000E+00  -.299E-06   .000E+00   .000E+00   .211E-04   .000E+00   .247E-05   .000E+00   .000E+00   .000E+00     839   .8132E-06
        .03300   .000E+00  -.546E-04   .000E+00  -.352E-06   .000E+00   .000E+00   .208E-04   .000E+00   .281E-05   .000E+00   .000E+00   .000E+00     865   .8410E-06
        .03400   .000E+00  -.616E-04   .000E+00  -.413E-06   .000E+00   .000E+00   .205E-04   .000E+00   .318E-05   .000E+00   .000E+00   .000E+00     891   .8752E-06
        .03500   .000E+00  -.692E-04   .000E+00  -.480E-06   .000E+00   .000E+00   .201E-04   .000E+00   .358E-05   .000E+00   .000E+00   .000E+00     917   .9160E-06
        .03600   .000E+00  -.773E-04   .000E+00  -.556E-06   .000E+00   .000E+00   .197E-04   .000E+00   .401E-05   .000E+00   .000E+00   .000E+00     943   .9634E-06
        .03700   .000E+00  -.860E-04   .000E+00  -.641E-06   .000E+00   .000E+00   .193E-04   .000E+00   .448E-05   .000E+00   .000E+00   .000E+00     969   .1018E-05
        .03800   .000E+00  -.953E-04   .000E+00  -.735E-06   .000E+00   .000E+00   .188E-04   .000E+00   .497E-05   .000E+00   .000E+00   .000E+00     995   .1082E-05
        .03900   .000E+00  -.105E-03   .000E+00  -.838E-06   .000E+00   .000E+00   .184E-04   .000E+00   .549E-05   .000E+00   .000E+00   .000E+00    1021   .1156E-05
        .04000   .000E+00  -.115E-03   .000E+00  -.951E-06   .000E+00   .000E+00   .179E-04   .000E+00   .605E-05   .000E+00   .000E+00   .000E+00    1047   .1240E-05
        .04100   .000E+00  -.126E-03   .000E+00  -.108E-05   .000E+00   .000E+00   .175E-04   .000E+00   .663E-05   .000E+00   .000E+00   .000E+00    1073   .1335E-05
        .04200   .000E+00  -.138E-03   .000E+00  -.121E-05   .000E+00   .000E+00   .172E-04   .000E+00   .725E-05   .000E+00   .000E+00   .000E+00    1099   .1442E-05
        .04300   .000E+00  -.150E-03   .000E+00  -.136E-05   .000E+00   .000E+00   .168E-04   .000E+00   .789E-05   .000E+00   .000E+00   .000E+00    1125   .1561E-05
        .04400   .000E+00  -.162E-03   .000E+00  -.152E-05   .000E+00   .000E+00   .165E-04   .000E+00   .856E-05   .000E+00   .000E+00   .000E+00    1151   .1692E-05
        .04500   .000E+00  -.175E-03   .000E+00  -.169E-05   .000E+00   .000E+00   .163E-04   .000E+00   .926E-05   .000E+00   .000E+00   .000E+00    1177   .1835E-05
        .04600   .000E+00  -.188E-03   .000E+00  -.188E-05   .000E+00   .000E+00   .160E-04   .000E+00   .998E-05   .000E+00   .000E+00   .000E+00    1203   .1991E-05
        .04700   .000E+00  -.202E-03   .000E+00  -.207E-05   .000E+00   .000E+00   .157E-04   .000E+00   .107E-04   .000E+00   .000E+00   .000E+00    1229   .2160E-05
        .04800   .000E+00  -.216E-03   .000E+00  -.229E-05   .000E+00   .000E+00   .155E-04   .000E+00   .115E-04   .000E+00   .000E+00   .000E+00    1255   .2342E-05
        .04900   .000E+00  -.230E-03   .000E+00  -.251E-05   .000E+00   .000E+00   .152E-04   .000E+00   .123E-04   .000E+00   .000E+00   .000E+00    1281   .2538E-05
        .05000   .000E+00  -.245E-03   .000E+00  -.276E-05   .000E+00   .000E+00   .149E-04   .000E+00   .131E-04   .000E+00   .000E+00   .000E+00    1307   .2747E-05
        .05100   .000E+00  -.260E-03   .000E+00  -.301E-05   .000E+00   .000E+00   .146E-04   .000E+00   .139E-04   .000E+00   .000E+00   .000E+00    1333   .2972E-05
        .05200   .000E+00  -.275E-03   .000E+00  -.328E-05   .000E+00   .000E+00   .143E-04   .000E+00   .147E-04   .000E+00   .000E+00   .000E+00    1359   .3212E-05
        .05300   .000E+00  -.291E-03   .000E+00  -.357E-05   .000E+00   .000E+00   .140E-04   .000E+00   .156E-04   .000E+00   .000E+00   .000E+00    1385   .3468E-05
        .05400   .000E+00  -.306E-03   .000E+00  -.387E-05   .000E+00   .000E+00   .137E-04   .000E+00   .164E-04   .000E+00   .000E+00   .000E+00    1411   .3740E-05
