 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .00100   .179E-02  -.179E-02   .179E-05  -.179E-05   .000E+00   .000E+00   .167E-03   .000E+00   .983E-04   .000E+00   .000E+00   .000E+00      33   .1278E-05
        .00200   .179E-02  -.184E-02   .358E-05  -.360E-05   .000E+00   .000E+00   .183E-03   .000E+00   .101E-03   .000E+00   .000E+00   .000E+00      59   .2646E-05
        .00300   .179E-02  -.191E-02   .537E-05  -.548E-05   .000E+00   .000E+00   .192E-03   .000E+00   .105E-03   .000E+00   .000E+00   .000E+00      85   .4018E-05
        .00400   .179E-02  -.198E-02   .715E-05  -.743E-05   .000E+00   .000E+00   .198E-03   .000E+00   .109E-03   .000E+00   .000E+00   .000E+00     111   .5360E-05
        .00500   .179E-02  -.207E-02   .894E-05  -.945E-05   .000E+00   .000E+00   .202E-03   .000E+00   .113E-03   .000E+00   .000E+00   .000E+00     137   .6692E-05
        .00600   .179E-02  -.219E-02   .107E-04  -.116E-04   .000E+00   .000E+00   .205E-03   .000E+00   .120E-03   .000E+00   .000E+00   .000E+00     163   .8059E-05
        .00700   .179E-02  -.235E-02   .125E-04  -.138E-04   .000E+00   .000E+00   .207E-03   .000E+00   .129E-03   .000E+00   .000E+00   .000E+00     189   .9510E-05
        .00800   .179E-02  -.256E-02   .143E-04  -.163E-04   .000E+00   .000E+00   .209E-03   .000E+00   .140E-03   .000E+00   .000E+00   .000E+00     215   .1108E-04
        .00900   .179E-02  -.279E-02   .161E-04  -.190E-04   .000E+00   .000E+00   .209E-03   .000E+00   .153E-03   .000E+00   .000E+00   .000E+00     241   .1278E-04
        .01000   .179E-02  -.302E-02   .179E-04  -.219E-04   .000E+00   .000E+00   .209E-03   .000E+00   .165E-03   .000E+00   .000E+00   .000E+00     267   .1462E-04
        .01100   .179E-02  -.323E-02   .197E-04  -.250E-04   .000E+00   .000E+00   .206E-03   .000E+00   .177E-03   .000E+00   .000E+00   .000E+00     293   .1658E-04
        .01200   .179E-02  -.343E-02   .215E-04  -.284E-04   .000E+00   .000E+00   .198E-03   .000E+00   .188E-03   .000E+00   .000E+00   .000E+00     319   .1865E-04
        .01300   .179E-02  -.360E-02   .233E-04  -.319E-04   .000E+00   .000E+00   .192E-03   .000E+00   .197E-03   .000E+00   .000E+00   .000E+00     345   .2082E-04
        .01400   .179E-02  -.374E-02   .250E-04  -.356E-04   .000E+00   .000E+00   .188E-03   .000E+00   .205E-03   .000E+00   .000E+00   .000E+00     371   .2307E-04
        .01500   .179E-02  -.387E-02   .268E-04  -.394E-04   .000E+00   .000E+00   .187E-03   .000E+00   .212E-03   .000E+00   .000E+00   .000E+00     397   .2540E-04
        .01600   .179E-02  -.397E-02   .286E-04  -.433E-04   .000E+00   .000E+00   .187E-03   .000E+00   .218E-03   .000E+00   .000E+00   .000E+00     423   .2779E-04
        .01700   .179E-02  -.406E-02   .304E-04  -.473E-04   .000E+00   .000E+00   .187E-03   .000E+00   .222E-03   .000E+00   .000E+00   .000E+00     449   .3024E-04
        .01800   .179E-02  -.413E-02   .322E-04  -.514E-04   .000E+00   .000E+00   .187E-03   .000E+00   .226E-03   .000E+00   .000E+00   .000E+00     475   .3273E-04
        .01900   .179E-02  -.419E-02   .340E-04  -.556E-04   .000E+00   .000E+00   .187E-03   .000E+00   .230E-03   .000E+00   .000E+00   .000E+00     501   .3526E-04
        .02000   .179E-02  -.424E-02   .358E-04  -.598E-04   .000E+00   .000E+00   .187E-03   .000E+00   .233E-03   .000E+00   .000E+00   .000E+00     527   .3782E-04
        .02100   .179E-02  -.429E-02   .376E-04  -.640E-04   .000E+00   .000E+00   .187E-03   .000E+00   .235E-03   .000E+00   .000E+00   .000E+00     553   .4042E-04
        .02200   .179E-02  -.433E-02   .393E-04  -.684E-04   .000E+00   .000E+00   .187E-03   .000E+00   .237E-03   .000E+00   .000E+00   .000E+00     579   .4303E-04
        .02300   .179E-02  -.436E-02   .411E-04  -.727E-04   .000E+00   .000E+00   .186E-03   .000E+00   .239E-03   .000E+00   .000E+00   .000E+00     605   .4566E-04
        .02400   .179E-02  -.439E-02   .429E-04  -.771E-04   .000E+00   .000E+00   .185E-03   .000E+00   .240E-03   .000E+00   .000E+00   .000E+00     631   .4830E-04
        .02500   .179E-02  -.441E-02   .447E-04  -.815E-04   .000E+00   .000E+00   .183E-03   .000E+00   .242E-03   .000E+00   .000E+00   .000E+00     657   .5096E-04
        .02600   .179E-02  -.443E-02   .465E-04  -.859E-04   .000E+00   .000E+00   .180E-03   .000E+00   .243E-03   .000E+00   .000E+00   .000E+00     683   .5363E-04
        .02700   .179E-02  -.445E-02   .483E-04  -.903E-04   .000E+00   .000E+00   .178E-03   .000E+00   .244E-03   .000E+00   .000E+00   .000E+00     709   .5633E-04
        .02800   .179E-02  -.446E-02   .501E-04  -.948E-04   .000E+00   .000E+00   .177E-03   .000E+00   .245E-03   .000E+00   .000E+00   .000E+00     735   .5903E-04
        .02900   .179E-02  -.447E-02   .519E-04  -.993E-04   .000E+00   .000E+00   .176E-03   .000E+00   .245E-03   .000E+00   .000E+00   .000E+00     761   .6175E-04
        .03000   .179E-02  -.448E-02   .537E-04  -.104E-03   .000E+00   .000E+00   .175E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00     787   .6448E-04
        .03100   .179E-02  -.449E-02   .554E-04  -.108E-03   .000E+00   .000E+00   .174E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00     813   .6721E-04
        .03200   .179E-02  -.450E-02   .572E-04  -.113E-03   .000E+00   .000E+00   .174E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     839   .6995E-04
        .03300   .179E-02  -.450E-02   .590E-04  -.117E-03   .000E+00   .000E+00   .174E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     865   .7269E-04
        .03400   .179E-02  -.451E-02   .608E-04  -.122E-03   .000E+00   .000E+00   .174E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     891   .7543E-04
        .03500   .179E-02  -.451E-02   .626E-04  -.126E-03   .000E+00   .000E+00   .173E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     917   .7817E-04
        .03600   .179E-02  -.451E-02   .644E-04  -.131E-03   .000E+00   .000E+00   .173E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     943   .8091E-04
        .03700   .179E-02  -.451E-02   .662E-04  -.135E-03   .000E+00   .000E+00   .172E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     969   .8363E-04
        .03800   .179E-02  -.451E-02   .680E-04  -.140E-03   .000E+00   .000E+00   .170E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00     995   .8636E-04
        .03900   .179E-02  -.451E-02   .698E-04  -.144E-03   .000E+00   .000E+00   .169E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00    1021   .8909E-04
        .04000   .179E-02  -.451E-02   .715E-04  -.149E-03   .000E+00   .000E+00   .167E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00    1047   .9181E-04
        .04100   .179E-02  -.451E-02   .733E-04  -.153E-03   .000E+00   .000E+00   .166E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00    1073   .9454E-04
        .04200   .179E-02  -.450E-02   .751E-04  -.158E-03   .000E+00   .000E+00   .165E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00    1099   .9727E-04
        .04300   .179E-02  -.450E-02   .769E-04  -.162E-03   .000E+00   .000E+00   .164E-03   .000E+00   .247E-03   .000E+00   .000E+00   .000E+00    1125   .1000E-03
        .04400   .179E-02  -.450E-02   .787E-04  -.167E-03   .000E+00   .000E+00   .164E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00    1151   .1027E-03
        .04500   .179E-02  -.449E-02   .805E-04  -.171E-03   .000E+00   .000E+00   .163E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00    1177   .1054E-03
        .04600   .179E-02  -.449E-02   .823E-04  -.176E-03   .000E+00   .000E+00   .163E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00    1203   .1081E-03
        .04700   .179E-02  -.448E-02   .841E-04  -.180E-03   .000E+00   .000E+00   .162E-03   .000E+00   .246E-03   .000E+00   .000E+00   .000E+00    1229   .1109E-03
        .04800   .179E-02  -.447E-02   .858E-04  -.185E-03   .000E+00   .000E+00   .162E-03   .000E+00   .245E-03   .000E+00   .000E+00   .000E+00    1255   .1135E-03
        .04900   .179E-02  -.447E-02   .876E-04  -.189E-03   .000E+00   .000E+00   .161E-03   .000E+00   .245E-03   .000E+00   .000E+00   .000E+00    1281   .1162E-03
        .05000   .179E-02  -.446E-02   .894E-04  -.194E-03   .000E+00   .000E+00   .161E-03   .000E+00   .245E-03   .000E+00   .000E+00   .000E+00    1307   .1189E-03
        .05100   .179E-02  -.446E-02   .912E-04  -.198E-03   .000E+00   .000E+00   .160E-03   .000E+00   .244E-03   .000E+00   .000E+00   .000E+00    1333   .1216E-03
        .05200   .179E-02  -.445E-02   .930E-04  -.203E-03   .000E+00   .000E+00   .159E-03   .000E+00   .244E-03   .000E+00   .000E+00   .000E+00    1359   .1242E-03
        .05300   .179E-02  -.444E-02   .948E-04  -.207E-03   .000E+00   .000E+00   .158E-03   .000E+00   .244E-03   .000E+00   .000E+00   .000E+00    1385   .1269E-03
        .05400   .179E-02  -.444E-02   .966E-04  -.211E-03   .000E+00   .000E+00   .157E-03   .000E+00   .243E-03   .000E+00   .000E+00   .000E+00    1411   .1295E-03
        .05500   .179E-02  -.443E-02   .984E-04  -.216E-03   .000E+00   .000E+00   .156E-03   .000E+00   .243E-03   .000E+00   .000E+00   .000E+00    1437   .1322E-03
        .05600   .179E-02  -.442E-02   .100E-03  -.220E-03   .000E+00   .000E+00   .155E-03   .000E+00   .243E-03   .000E+00   .000E+00   .000E+00    1463   .1348E-03
        .05700   .179E-02  -.442E-02   .102E-03  -.225E-03   .000E+00   .000E+00   .155E-03   .000E+00   .242E-03   .000E+00   .000E+00   .000E+00    1489   .1375E-03
        .05800   .179E-02  -.441E-02   .104E-03  -.229E-03   .000E+00   .000E+00   .154E-03   .000E+00   .242E-03   .000E+00   .000E+00   .000E+00    1515   .1401E-03
        .05900   .179E-02  -.441E-02   .106E-03  -.234E-03   .000E+00   .000E+00   .153E-03   .000E+00   .241E-03   .000E+00   .000E+00   .000E+00    1541   .1427E-03
        .06000   .179E-02  -.440E-02   .107E-03  -.238E-03   .000E+00   .000E+00   .153E-03   .000E+00   .241E-03   .000E+00   .000E+00   .000E+00    1567   .1453E-03
        .06100   .179E-02  -.439E-02   .109E-03  -.242E-03   .000E+00   .000E+00   .153E-03   .000E+00   .241E-03   .000E+00   .000E+00   .000E+00    1593   .1479E-03
        .06200   .179E-02  -.439E-02   .111E-03  -.247E-03   .000E+00   .000E+00   .152E-03   .000E+00   .241E-03   .000E+00   .000E+00   .000E+00    1619   .1505E-03
        .06300   .179E-02  -.438E-02   .113E-03  -.251E-03   .000E+00   .000E+00   .151E-03   .000E+00   .240E-03   .000E+00   .000E+00   .000E+00    1645   .1531E-03
        .06400   .179E-02  -.438E-02   .114E-03  -.255E-03   .000E+00   .000E+00   .151E-03   .000E+00   .240E-03   .000E+00   .000E+00   .000E+00    1671   .1557E-03
        .06500   .179E-02  -.437E-02   .116E-03  -.260E-03   .000E+00   .000E+00   .150E-03   .000E+00   .240E-03   .000E+00   .000E+00   .000E+00    1697   .1582E-03
        .06600   .179E-02  -.437E-02   .118E-03  -.264E-03   .000E+00   .000E+00   .149E-03   .000E+00   .239E-03   .000E+00   .000E+00   .000E+00    1723   .1608E-03
        .06700   .179E-02  -.436E-02   .120E-03  -.269E-03   .000E+00   .000E+00   .149E-03   .000E+00   .239E-03   .000E+00   .000E+00   .000E+00    1749   .1634E-03
