        soln	      dist_x	        time	          pH	          pe	          Cl	
          11	         -10	        41.5	     3.01583	     17.6034	 9.9741e-004	
          11	         -10	       41.75	     3.01579	     17.6035	 9.9751e-004	
          11	         -10	          42	     3.01575	     17.6035	 9.9760e-004	
          11	         -10	       42.25	     3.01572	     17.6036	 9.9769e-004	
          11	         -10	        42.5	     3.01568	     17.6036	 9.9777e-004	
          11	         -10	       42.75	     3.01565	     17.6036	 9.9785e-004	
          11	         -10	          43	     3.01561	     17.6037	 9.9793e-004	
          11	         -10	       43.25	     3.01558	     17.6037	 9.9800e-004	
          11	         -10	        43.5	     3.01555	     17.6038	 9.9807e-004	
          11	         -10	       43.75	     3.01552	     17.6038	 9.9814e-004	
          11	         -10	          44	     3.01549	     17.6038	 9.9821e-004	
          11	         -10	       44.25	     3.01546	     17.6039	 9.9828e-004	
          11	         -10	        44.5	     3.01544	     17.6039	 9.9834e-004	
          11	         -10	       44.75	     3.01541	     17.6039	 9.9840e-004	
          11	         -10	          45	     3.01539	      17.604	 9.9846e-004	
          11	         -10	       45.25	     3.01536	      17.604	 9.9851e-004	
          11	         -10	        45.5	     3.01534	      17.604	 9.9857e-004	
          11	         -10	       45.75	     3.01532	     17.6041	 9.9862e-004	
          11	         -10	          46	      3.0153	     17.6041	 9.9867e-004	
          11	         -10	       46.25	     3.01528	     17.6041	 9.9872e-004	
          11	         -10	        46.5	     3.01526	     17.6041	 9.9876e-004	
          11	         -10	       46.75	     3.01524	     17.6042	 9.9881e-004	
          11	         -10	          47	     3.01522	     17.6042	 9.9885e-004	
          11	         -10	       47.25	      3.0152	     17.6042	 9.9889e-004	
          11	         -10	        47.5	     3.01518	     17.6042	 9.9893e-004	
          11	         -10	       47.75	     3.01517	     17.6042	 9.9897e-004	
          11	         -10	          48	     3.01515	     17.6043	 9.9901e-004	
          11	         -10	       48.25	     3.01513	     17.6043	 9.9904e-004	
          11	         -10	        48.5	     3.01512	     17.6043	 9.9908e-004	
          11	         -10	       48.75	     3.01511	     17.6043	 9.9911e-004	
          11	         -10	          49	     3.01509	     17.6043	 9.9914e-004	
          11	         -10	       49.25	     3.01508	     17.6044	 9.9917e-004	
          11	         -10	        49.5	     3.01507	     17.6044	 9.9920e-004	
          11	         -10	       49.75	     3.01505	     17.6044	 9.9923e-004	
          11	         -10	          50	     3.01504	     17.6044	 9.9926e-004	
