 ******* Program HYDRUS
 ******* 
 Test example for Onestep outflow method                                 
 Date:   6. 6.    Time:   9:59:59
 Units: L = cm   , T = hours, M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

  19    -2.3605    -429.939 0.2428   0.2048E-03  0.7784E-04 -0.1926E-01  0.0000E+00      -1  -0.357E-02   20.00
  20    -2.4611    -439.766 0.2421   0.1934E-03  0.7572E-04 -0.2000E-01  0.0000E+00      -1  -0.370E-02   20.00
  21    -2.5585    -450.267 0.2413   0.1811E-03  0.7346E-04 -0.2071E-01  0.0000E+00      -1  -0.384E-02   20.00
  22    -2.6527    -461.539 0.2405   0.1680E-03  0.7103E-04 -0.2139E-01  0.0000E+00      -1  -0.396E-02   20.00
  23    -2.7437    -473.730 0.2396   0.1539E-03  0.6841E-04 -0.2203E-01  0.0000E+00      -1  -0.408E-02   20.00
  24    -2.8315    -486.814 0.2387   0.1440E-03  0.6625E-04 -0.2264E-01  0.0000E+00      -1  -0.419E-02   20.00
  25    -2.9160    -500.653 0.2379   0.1346E-03  0.6408E-04 -0.2320E-01  0.0000E+00      -1  -0.430E-02   20.00
  26    -2.9974    -515.313 0.2370   0.1246E-03  0.6179E-04 -0.2374E-01  0.0000E+00      -1  -0.440E-02   20.00
  27    -3.0755    -530.948 0.2360   0.1141E-03  0.5935E-04 -0.2424E-01  0.0000E+00      -1  -0.449E-02   20.00
  28    -3.1505    -547.802 0.2350   0.1027E-03  0.5672E-04 -0.2470E-01  0.0000E+00      -1  -0.457E-02   20.00
  29    -3.2222    -565.823 0.2340   0.9494E-04  0.5459E-04 -0.2513E-01  0.0000E+00      -1  -0.465E-02   20.00
  30    -3.2907    -584.788 0.2331   0.8745E-04  0.5244E-04 -0.2552E-01  0.0000E+00      -1  -0.473E-02   20.00
  31    -3.3560    -604.831 0.2320   0.7955E-04  0.5017E-04 -0.2588E-01  0.0000E+00      -1  -0.479E-02   20.00
  32    -3.4181    -626.244 0.2309   0.7110E-04  0.4775E-04 -0.2620E-01  0.0000E+00      -1  -0.485E-02   20.00
  33    -3.4769    -649.099 0.2299   0.6437E-04  0.4559E-04 -0.2650E-01  0.0000E+00      -1  -0.491E-02   20.00
  34    -3.5326    -673.114 0.2289   0.5885E-04  0.4363E-04 -0.2676E-01  0.0000E+00      -1  -0.496E-02   20.00
  35    -3.5850    -698.261 0.2278   0.5307E-04  0.4156E-04 -0.2699E-01  0.0000E+00      -1  -0.500E-02   20.00
  36    -3.6343    -724.888 0.2267   0.4695E-04  0.3938E-04 -0.2719E-01  0.0000E+00      -1  -0.503E-02   20.00
  37    -3.6803    -752.946 0.2256   0.4241E-04  0.3753E-04 -0.2736E-01  0.0000E+00      -1  -0.507E-02   20.00
  38    -3.7231    -781.931 0.2246   0.3853E-04  0.3581E-04 -0.2750E-01  0.0000E+00      -1  -0.509E-02   20.00
  39    -3.7627    -811.764 0.2236   0.3455E-04  0.3404E-04 -0.2761E-01  0.0000E+00      -1  -0.511E-02   20.00
  40    -3.7991    -842.729 0.2225   0.3040E-04  0.3220E-04 -0.2771E-01  0.0000E+00      -1  -0.513E-02   20.00
  41    -3.8323    -874.336 0.2215   0.2779E-04  0.3080E-04 -0.2778E-01  0.0000E+00      -1  -0.514E-02   20.00
  42    -3.8623    -905.652 0.2206   0.2537E-04  0.2946E-04 -0.2782E-01  0.0000E+00      -1  -0.515E-02   20.00
  43    -3.8890    -936.439 0.2197   0.2298E-04  0.2814E-04 -0.2786E-01  0.0000E+00      -1  -0.516E-02   20.00
  44    -3.9126    -966.483 0.2189   0.2066E-04  0.2686E-04 -0.2787E-01  0.0000E+00      -1  -0.516E-02   20.00
  45    -3.9329    -994.973 0.2181   0.1911E-04  0.2588E-04 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
  46    -3.9500    -995.272 1.0000   0.3000E-02  0.0000E+00 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
  47    -4.0925    -996.454 1.0000   0.3000E-02  0.0000E+00 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
  48    -4.2350    -997.636 1.0000   0.3000E-02  0.0000E+00 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
  49    -4.3775    -998.818 1.0000   0.3000E-02  0.0000E+00 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
  50    -4.5200   -1000.000 1.0000   0.3000E-02  0.0000E+00 -0.2788E-01  0.0000E+00      -1  -0.516E-02   20.00
end


 Time:        5.4170


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000    -512.600 0.2371   0.1261E-03  0.6212E-04 -0.1994E-07  0.0000E+00      -1  -0.369E-08   20.00
   2    -0.1584    -512.794 0.2371   0.1259E-03  0.6209E-04 -0.5540E-03  0.0000E+00      -1  -0.103E-03   20.00
   3    -0.3137    -513.668 0.2370   0.1254E-03  0.6195E-04 -0.1101E-02  0.0000E+00      -1  -0.204E-03   20.00
   4    -0.4657    -515.190 0.2369   0.1243E-03  0.6171E-04 -0.1635E-02  0.0000E+00      -1  -0.303E-03   20.00
   5    -0.6145    -517.331 0.2368   0.1229E-03  0.6137E-04 -0.2154E-02  0.0000E+00      -1  -0.399E-03   20.00
   6    -0.7601    -520.066 0.2366   0.1210E-03  0.6094E-04 -0.2657E-02  0.0000E+00      -1  -0.492E-03   20.00
   7    -0.9024    -523.377 0.2364   0.1187E-03  0.6042E-04 -0.3144E-02  0.0000E+00      -1  -0.582E-03   20.00
   8    -1.0416    -527.253 0.2362   0.1160E-03  0.5980E-04 -0.3617E-02  0.0000E+00      -1  -0.670E-03   20.00
   9    -1.1776    -531.693 0.2359   0.1130E-03  0.5910E-04 -0.4080E-02  0.0000E+00      -1  -0.756E-03   20.00
  10    -1.3103    -536.705 0.2356   0.1095E-03  0.5830E-04 -0.4533E-02  0.0000E+00      -1  -0.839E-03   20.00
  11    -1.4398    -542.305 0.2353   0.1057E-03  0.5741E-04 -0.4976E-02  0.0000E+00      -1  -0.921E-03   20.00
  12    -1.5662    -548.521 0.2349   0.1014E-03  0.5643E-04 -0.5409E-02  0.0000E+00      -1  -0.100E-02   20.00
  13    -1.6893    -555.325 0.2345   0.9860E-04  0.5564E-04 -0.5829E-02  0.0000E+00      -1  -0.108E-02   20.00
  14    -1.8092    -562.655 0.2342   0.9570E-04  0.5481E-04 -0.6230E-02  0.0000E+00      -1  -0.115E-02   20.00
  15    -1.9258    -570.505 0.2338   0.9260E-04  0.5392E-04 -0.6611E-02  0.0000E+00      -1  -0.122E-02   20.00
  16    -2.0393    -578.874 0.2333   0.8928E-04  0.5297E-04 -0.6971E-02  0.0000E+00      -1  -0.129E-02   20.00
  17    -2.1496    -587.769 0.2329   0.8576E-04  0.5195E-04 -0.7309E-02  0.0000E+00      -1  -0.135E-02   20.00
  18    -2.2566    -597.202 0.2324   0.8199E-04  0.5087E-04 -0.7625E-02  0.0000E+00      -1  -0.141E-02   20.00
  19    -2.3605    -607.197 0.2319   0.7799E-04  0.4973E-04 -0.7925E-02  0.0000E+00      -1  -0.147E-02   20.00
  20    -2.4611    -617.807 0.2313   0.7374E-04  0.4851E-04 -0.8215E-02  0.0000E+00      -1  -0.152E-02   20.00
  21    -2.5585    -629.104 0.2307   0.6922E-04  0.4721E-04 -0.8496E-02  0.0000E+00      -1  -0.157E-02   20.00
  22    -2.6527    -641.065 0.2302   0.6575E-04  0.4609E-04 -0.8764E-02  0.0000E+00      -1  -0.162E-02   20.00
  23    -2.7437    -653.559 0.2297   0.6289E-04  0.4507E-04 -0.9013E-02  0.0000E+00      -1  -0.167E-02   20.00
  24    -2.8315    -666.529 0.2291   0.5991E-04  0.4400E-04 -0.9240E-02  0.0000E+00      -1  -0.171E-02   20.00
  25    -2.9160    -679.995 0.2285   0.5679E-04  0.4289E-04 -0.9445E-02  0.0000E+00      -1  -0.175E-02   20.00
  26    -2.9974    -693.987 0.2279   0.5354E-04  0.4173E-04 -0.9633E-02  0.0000E+00      -1  -0.178E-02   20.00
  27    -3.0755    -708.569 0.2273   0.5015E-04  0.4052E-04 -0.9811E-02  0.0000E+00      -1  -0.182E-02   20.00
  28    -3.1505    -723.826 0.2267   0.4661E-04  0.3926E-04 -0.9979E-02  0.0000E+00      -1  -0.185E-02   20.00
  29    -3.2222    -739.713 0.2261   0.4383E-04  0.3816E-04 -0.1013E-01  0.0000E+00      -1  -0.188E-02   20.00
  30    -3.2907    -756.005 0.2255   0.4166E-04  0.3720E-04 -0.1027E-01  0.0000E+00      -1  -0.190E-02   20.00
  31    -3.3560    -772.580 0.2249   0.3944E-04  0.3621E-04 -0.1039E-01  0.0000E+00      -1  -0.192E-02   20.00
  32    -3.4181    -789.440 0.2243   0.3718E-04  0.3521E-04 -0.1049E-01  0.0000E+00      -1  -0.194E-02   20.00
  33    -3.4769    -806.604 0.2237   0.3488E-04  0.3418E-04 -0.1058E-01  0.0000E+00      -1  -0.196E-02   20.00
  34    -3.5326    -824.097 0.2231   0.3254E-04  0.3314E-04 -0.1066E-01  0.0000E+00      -1  -0.197E-02   20.00
  35    -3.5850    -841.956 0.2225   0.3016E-04  0.3209E-04 -0.1074E-01  0.0000E+00      -1  -0.199E-02   20.00
  36    -3.6343    -859.925 0.2219   0.2872E-04  0.3131E-04 -0.1080E-01  0.0000E+00      -1  -0.200E-02   20.00
  37    -3.6803    -877.650 0.2214   0.2736E-04  0.3056E-04 -0.1085E-01  0.0000E+00      -1  -0.201E-02   20.00
  38    -3.7231    -895.040 0.2209   0.2602E-04  0.2982E-04 -0.1088E-01  0.0000E+00      -1  -0.202E-02   20.00
  39    -3.7627    -912.015 0.2204   0.2472E-04  0.2910E-04 -0.1091E-01  0.0000E+00      -1  -0.202E-02   20.00
  40    -3.7991    -928.482 0.2199   0.2347E-04  0.2841E-04 -0.1094E-01  0.0000E+00      -1  -0.203E-02   20.00
  41    -3.8323    -944.337 0.2195   0.2226E-04  0.2774E-04 -0.1096E-01  0.0000E+00      -1  -0.203E-02   20.00
  42    -3.8623    -959.456 0.2190   0.2111E-04  0.2711E-04 -0.1097E-01  0.0000E+00      -1  -0.203E-02   20.00
  43    -3.8890    -973.701 0.2186   0.2003E-04  0.2651E-04 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  44    -3.9126    -986.769 0.2183   0.1945E-04  0.2612E-04 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  45    -3.9329    -998.376 0.2180   0.1895E-04  0.2577E-04 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  46    -3.9500    -998.483 1.0000   0.3000E-02  0.0000E+00 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  47    -4.0925    -998.863 1.0000   0.3000E-02  0.0000E+00 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  48    -4.2350    -999.242 1.0000   0.3000E-02  0.0000E+00 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  49    -4.3775    -999.621 1.0000   0.3000E-02  0.0000E+00 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
  50    -4.5200   -1000.000 1.0000   0.3000E-02  0.0000E+00 -0.1098E-01  0.0000E+00      -1  -0.203E-02   20.00
end


 Time:       10.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000    -691.415 0.2281   0.5418E-04  0.4196E-04 -0.9954E-08  0.0000E+00      -1  -0.184E-08   20.00
   2    -0.1584    -691.601 0.2281   0.5414E-04  0.4194E-04 -0.2325E-03  0.0000E+00      -1  -0.431E-04   20.00
   3    -0.3137    -692.451 0.2281   0.5394E-04  0.4187E-04 -0.4623E-03  0.0000E+00      -1  -0.856E-04   20.00
   4    -0.4657    -693.930 0.2280   0.5360E-04  0.4175E-04 -0.6864E-03  0.0000E+00      -1  -0.127E-03   20.00
   5    -0.6145    -696.007 0.2279   0.5313E-04  0.4158E-04 -0.9045E-03  0.0000E+00      -1  -0.167E-03   20.00
   6    -0.7601    -698.653 0.2278   0.5253E-04  0.4137E-04 -0.1116E-02  0.0000E+00      -1  -0.207E-03   20.00
   7    -0.9024    -701.844 0.2277   0.5180E-04  0.4111E-04 -0.1321E-02  0.0000E+00      -1  -0.245E-03   20.00
   8    -1.0416    -705.557 0.2275   0.5096E-04  0.4081E-04 -0.1518E-02  0.0000E+00      -1  -0.281E-03   20.00
   9    -1.1776    -709.774 0.2273   0.4999E-04  0.4046E-04 -0.1708E-02  0.0000E+00      -1  -0.316E-03   20.00
  10    -1.3103    -714.479 0.2271   0.4892E-04  0.4008E-04 -0.1892E-02  0.0000E+00      -1  -0.350E-03   20.00
  11    -1.4398    -719.663 0.2269   0.4774E-04  0.3966E-04 -0.2069E-02  0.0000E+00      -1  -0.383E-03   20.00
  12    -1.5662    -725.325 0.2267   0.4645E-04  0.3920E-04 -0.2242E-02  0.0000E+00      -1  -0.415E-03   20.00
  13    -1.6893    -731.465 0.2264   0.4506E-04  0.3870E-04 -0.2409E-02  0.0000E+00      -1  -0.446E-03   20.00
  14    -1.8092    -738.040 0.2262   0.4418E-04  0.3832E-04 -0.2569E-02  0.0000E+00      -1  -0.476E-03   20.00
  15    -1.9258    -744.990 0.2259   0.4326E-04  0.3791E-04 -0.2721E-02  0.0000E+00      -1  -0.504E-03   20.00
  16    -2.0393    -752.292 0.2257   0.4230E-04  0.3748E-04 -0.2865E-02  0.0000E+00      -1  -0.531E-03   20.00
  17    -2.1496    -759.927 0.2254   0.4128E-04  0.3703E-04 -0.3000E-02  0.0000E+00      -1  -0.556E-03   20.00
  18    -2.2566    -767.876 0.2251   0.4023E-04  0.3656E-04 -0.3128E-02  0.0000E+00      -1  -0.579E-03   20.00
  19    -2.3605    -776.119 0.2248   0.3914E-04  0.3608E-04 -0.3246E-02  0.0000E+00      -1  -0.601E-03   20.00
  20    -2.4611    -784.638 0.2245   0.3801E-04  0.3557E-04 -0.3357E-02  0.0000E+00      -1  -0.622E-03   20.00
  21    -2.5585    -793.416 0.2242   0.3685E-04  0.3506E-04 -0.3458E-02  0.0000E+00      -1  -0.640E-03   20.00
  22    -2.6527    -802.436 0.2239   0.3565E-04  0.3453E-04 -0.3552E-02  0.0000E+00      -1  -0.658E-03   20.00
  23    -2.7437    -811.687 0.2236   0.3443E-04  0.3398E-04 -0.3639E-02  0.0000E+00      -1  -0.674E-03   20.00
  24    -2.8315    -821.162 0.2232   0.3317E-04  0.3342E-04 -0.3721E-02  0.0000E+00      -1  -0.689E-03   20.00
  25    -2.9160    -830.856 0.2229   0.3188E-04  0.3285E-04 -0.3797E-02  0.0000E+00      -1  -0.703E-03   20.00
  26    -2.9974    -840.766 0.2225   0.3057E-04  0.3227E-04 -0.3868E-02  0.0000E+00      -1  -0.716E-03   20.00
  27    -3.0755    -850.831 0.2222   0.2956E-04  0.3177E-04 -0.3933E-02  0.0000E+00      -1  -0.728E-03   20.00
  28    -3.1505    -860.939 0.2219   0.2879E-04  0.3134E-04 -0.3991E-02  0.0000E+00      -1  -0.739E-03   20.00
  29    -3.2222    -871.018 0.2216   0.2801E-04  0.3092E-04 -0.4043E-02  0.0000E+00      -1  -0.749E-03   20.00
  30    -3.2907    -881.035 0.2213   0.2724E-04  0.3049E-04 -0.4087E-02  0.0000E+00      -1  -0.757E-03   20.00
  31    -3.3560    -890.956 0.2211   0.2648E-04  0.3007E-04 -0.4125E-02  0.0000E+00      -1  -0.764E-03   20.00
  32    -3.4181    -900.749 0.2208   0.2572E-04  0.2965E-04 -0.4158E-02  0.0000E+00      -1  -0.770E-03   20.00
  33    -3.4769    -910.383 0.2205   0.2498E-04  0.2924E-04 -0.4186E-02  0.0000E+00      -1  -0.775E-03   20.00
  34    -3.5326    -919.824 0.2202   0.2425E-04  0.2884E-04 -0.4211E-02  0.0000E+00      -1  -0.780E-03   20.00
  35    -3.5850    -929.040 0.2199   0.2354E-04  0.2845E-04 -0.4232E-02  0.0000E+00      -1  -0.784E-03   20.00
  36    -3.6343    -937.995 0.2197   0.2285E-04  0.2807E-04 -0.4250E-02  0.0000E+00      -1  -0.787E-03   20.00
  37    -3.6803    -946.653 0.2194   0.2218E-04  0.2770E-04 -0.4264E-02  0.0000E+00      -1  -0.790E-03   20.00
  38    -3.7231    -954.974 0.2192   0.2154E-04  0.2734E-04 -0.4276E-02  0.0000E+00      -1  -0.792E-03   20.00
  39    -3.7627    -962.920 0.2190   0.2093E-04  0.2700E-04 -0.4285E-02  0.0000E+00      -1  -0.794E-03   20.00
  40    -3.7991    -970.448 0.2187   0.2035E-04  0.2668E-04 -0.4293E-02  0.0000E+00      -1  -0.795E-03   20.00
  41    -3.8323    -977.501 0.2185   0.1988E-04  0.2641E-04 -0.4298E-02  0.0000E+00      -1  -0.796E-03   20.00
  42    -3.8623    -983.998 0.2184   0.1959E-04  0.2621E-04 -0.4301E-02  0.0000E+00      -1  -0.796E-03   20.00
  43    -3.8890    -989.885 0.2182   0.1933E-04  0.2603E-04 -0.4303E-02  0.0000E+00      -1  -0.797E-03   20.00
  44    -3.9126    -995.134 0.2181   0.1910E-04  0.2587E-04 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
  45    -3.9329    -999.721 0.2180   0.1889E-04  0.2573E-04 -0.4303E-02  0.0000E+00      -1  -0.797E-03   20.00
  46    -3.9500    -999.752 1.0000   0.3000E-02  0.0000E+00 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
  47    -4.0925    -999.814 1.0000   0.3000E-02  0.0000E+00 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
  48    -4.2350    -999.876 1.0000   0.3000E-02  0.0000E+00 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
  49    -4.3775    -999.938 1.0000   0.3000E-02  0.0000E+00 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
  50    -4.5200   -1000.000 1.0000   0.3000E-02  0.0000E+00 -0.4304E-02  0.0000E+00      -1  -0.797E-03   20.00
end


 Time:       15.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000    -807.014 0.2236   0.3497E-04  0.3422E-04 -0.1168E-08  0.0000E+00      -1  -0.216E-09   20.00
   2    -0.1584    -807.124 0.2236   0.3495E-04  0.3422E-04 -0.1172E-03  0.0000E+00      -1  -0.217E-04   20.00
   3    -0.3137    -807.753 0.2236   0.3486E-04  0.3418E-04 -0.2330E-03  0.0000E+00      -1  -0.432E-04   20.00
   4    -0.4657    -808.872 0.2236   0.3470E-04  0.3411E-04 -0.3460E-03  0.0000E+00      -1  -0.641E-04   20.00
   5    -0.6145    -810.455 0.2235   0.3448E-04  0.3401E-04 -0.4561E-03  0.0000E+00      -1  -0.845E-04   20.00
   6    -0.7601    -812.476 0.2234   0.3419E-04  0.3388E-04 -0.5631E-03  0.0000E+00      -1  -0.104E-03   20.00
   7    -0.9024    -814.913 0.2234   0.3385E-04  0.3372E-04 -0.6669E-03  0.0000E+00      -1  -0.123E-03   20.00
   8    -1.0416    -817.746 0.2233   0.3344E-04  0.3355E-04 -0.7673E-03  0.0000E+00      -1  -0.142E-03   20.00
   9    -1.1776    -820.955 0.2231   0.3299E-04  0.3334E-04 -0.8644E-03  0.0000E+00      -1  -0.160E-03   20.00
  10    -1.3103    -824.524 0.2230   0.3248E-04  0.3312E-04 -0.9581E-03  0.0000E+00      -1  -0.177E-03   20.00
  11    -1.4398    -828.435 0.2229   0.3193E-04  0.3287E-04 -0.1048E-02  0.0000E+00      -1  -0.194E-03   20.00
  12    -1.5662    -832.673 0.2227   0.3134E-04  0.3261E-04 -0.1135E-02  0.0000E+00      -1  -0.210E-03   20.00
  13    -1.6893    -837.224 0.2226   0.3072E-04  0.3234E-04 -0.1218E-02  0.0000E+00      -1  -0.226E-03   20.00
  14    -1.8092    -842.072 0.2224   0.3006E-04  0.3205E-04 -0.1298E-02  0.0000E+00      -1  -0.240E-03   20.00
  15    -1.9258    -847.182 0.2223   0.2965E-04  0.3182E-04 -0.1373E-02  0.0000E+00      -1  -0.254E-03   20.00
  16    -2.0393    -852.505 0.2221   0.2924E-04  0.3159E-04 -0.1444E-02  0.0000E+00      -1  -0.267E-03   20.00
  17    -2.1496    -858.014 0.2219   0.2881E-04  0.3136E-04 -0.1511E-02  0.0000E+00      -1  -0.280E-03   20.00
  18    -2.2566    -863.686 0.2218   0.2837E-04  0.3112E-04 -0.1573E-02  0.0000E+00      -1  -0.291E-03   20.00
  19    -2.3605    -869.495 0.2216   0.2792E-04  0.3087E-04 -0.1630E-02  0.0000E+00      -1  -0.302E-03   20.00
  20    -2.4611    -875.419 0.2214   0.2746E-04  0.3061E-04 -0.1683E-02  0.0000E+00      -1  -0.312E-03   20.00
  21    -2.5585    -881.433 0.2213   0.2700E-04  0.3036E-04 -0.1731E-02  0.0000E+00      -1  -0.321E-03   20.00
  22    -2.6527    -887.514 0.2211   0.2652E-04  0.3009E-04 -0.1775E-02  0.0000E+00      -1  -0.329E-03   20.00
  23    -2.7437    -893.640 0.2209   0.2604E-04  0.2983E-04 -0.1814E-02  0.0000E+00      -1  -0.336E-03   20.00
  24    -2.8315    -899.789 0.2207   0.2556E-04  0.2957E-04 -0.1850E-02  0.0000E+00      -1  -0.343E-03   20.00
  25    -2.9160    -905.942 0.2206   0.2509E-04  0.2930E-04 -0.1884E-02  0.0000E+00      -1  -0.349E-03   20.00
  26    -2.9974    -912.081 0.2204   0.2461E-04  0.2904E-04 -0.1914E-02  0.0000E+00      -1  -0.354E-03   20.00
  27    -3.0755    -918.185 0.2202   0.2414E-04  0.2878E-04 -0.1941E-02  0.0000E+00      -1  -0.359E-03   20.00
  28    -3.1505    -924.236 0.2200   0.2368E-04  0.2852E-04 -0.1966E-02  0.0000E+00      -1  -0.364E-03   20.00
  29    -3.2222    -930.213 0.2199   0.2322E-04  0.2827E-04 -0.1988E-02  0.0000E+00      -1  -0.368E-03   20.00
  30    -3.2907    -936.099 0.2197   0.2277E-04  0.2802E-04 -0.2008E-02  0.0000E+00      -1  -0.372E-03   20.00
  31    -3.3560    -941.873 0.2195   0.2234E-04  0.2778E-04 -0.2025E-02  0.0000E+00      -1  -0.375E-03   20.00
  32    -3.4181    -947.517 0.2194   0.2191E-04  0.2755E-04 -0.2040E-02  0.0000E+00      -1  -0.378E-03   20.00
  33    -3.4769    -953.013 0.2192   0.2149E-04  0.2732E-04 -0.2053E-02  0.0000E+00      -1  -0.380E-03   20.00
  34    -3.5326    -958.340 0.2191   0.2109E-04  0.2710E-04 -0.2065E-02  0.0000E+00      -1  -0.382E-03   20.00
  35    -3.5850    -963.482 0.2189   0.2071E-04  0.2688E-04 -0.2074E-02  0.0000E+00      -1  -0.384E-03   20.00
  36    -3.6343    -968.418 0.2188   0.2034E-04  0.2668E-04 -0.2082E-02  0.0000E+00      -1  -0.386E-03   20.00
  37    -3.6803    -973.131 0.2186   0.2000E-04  0.2649E-04 -0.2088E-02  0.0000E+00      -1  -0.387E-03   20.00
  38    -3.7231    -977.587 0.2185   0.1981E-04  0.2636E-04 -0.2094E-02  0.0000E+00      -1  -0.388E-03   20.00
  39    -3.7627    -981.756 0.2184   0.1963E-04  0.2624E-04 -0.2097E-02  0.0000E+00      -1  -0.388E-03   20.00
  40    -3.7991    -985.625 0.2183   0.1947E-04  0.2613E-04 -0.2100E-02  0.0000E+00      -1  -0.389E-03   20.00
  41    -3.8323    -989.185 0.2183   0.1932E-04  0.2603E-04 -0.2102E-02  0.0000E+00      -1  -0.389E-03   20.00
  42    -3.8623    -992.427 0.2182   0.1919E-04  0.2594E-04 -0.2103E-02  0.0000E+00      -1  -0.389E-03   20.00
  43    -3.8890    -995.342 0.2181   0.1907E-04  0.2585E-04 -0.2104E-02  0.0000E+00      -1  -0.390E-03   20.00
  44    -3.9126    -997.923 0.2181   0.1896E-04  0.2578E-04 -0.2104E-02  0.0000E+00      -1  -0.390E-03   20.00
  45    -3.9329   -1000.163 0.2180   0.1887E-04  0.2572E-04 -0.2105E-02  0.0000E+00      -1  -0.390E-03   20.00
  46    -3.9500   -1000.170 1.0000   0.3000E-02  0.0000E+00 -0.2105E-02  0.0000E+00      -1  -0.390E-03   20.00
  47    -4.0925   -1000.128 1.0000   0.3000E-02  0.0000E+00 -0.2104E-02  0.0000E+00      -1  -0.390E-03   20.00
  48    -4.2350   -1000.085 1.0000   0.3000E-02  0.0000E+00 -0.2104E-02  0.0000E+00      -1  -0.390E-03   20.00
  49    -4.3775   -1000.043 1.0000   0.3000E-02  0.0000E+00 -0.2104E-02  0.0000E+00      -1  -0.390E-03   20.00
  50    -4.5200   -1000.000 1.0000   0.3000E-02  0.0000E+00 -0.2103E-02  0.0000E+00      -1  -0.389E-03   20.00
end


 Time:      100.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000   -1004.365 0.2179   0.1868E-04  0.2559E-04  0.2006E-08  0.0000E+00      -1   0.372E-09   20.00
   2    -0.1584   -1004.207 0.2179   0.1869E-04  0.2559E-04 -0.7286E-07  0.0000E+00      -1  -0.135E-07   20.00
   3    -0.3137   -1004.053 0.2179   0.1869E-04  0.2560E-04 -0.1441E-06  0.0000E+00      -1  -0.267E-07   20.00
   4    -0.4657   -1003.902 0.2179   0.1870E-04  0.2560E-04 -0.2108E-06  0.0000E+00      -1  -0.390E-07   20.00
   5    -0.6145   -1003.755 0.2179   0.1871E-04  0.2560E-04 -0.2804E-06  0.0000E+00      -1  -0.519E-07   20.00
   6    -0.7601   -1003.612 0.2179   0.1871E-04  0.2561E-04 -0.3453E-06  0.0000E+00      -1  -0.639E-07   20.00
   7    -0.9024   -1003.473 0.2179   0.1872E-04  0.2561E-04 -0.4051E-06  0.0000E+00      -1  -0.750E-07   20.00
   8    -1.0416   -1003.337 0.2179   0.1872E-04  0.2562E-04 -0.4676E-06  0.0000E+00      -1  -0.866E-07   20.00
   9    -1.1776   -1003.205 0.2179   0.1873E-04  0.2562E-04 -0.5247E-06  0.0000E+00      -1  -0.972E-07   20.00
  10    -1.3103   -1003.076 0.2179   0.1874E-04  0.2563E-04 -0.5760E-06  0.0000E+00      -1  -0.107E-06   20.00
  11    -1.4398   -1002.950 0.2179   0.1874E-04  0.2563E-04 -0.6298E-06  0.0000E+00      -1  -0.117E-06   20.00
  12    -1.5662   -1002.828 0.2179   0.1875E-04  0.2563E-04 -0.6817E-06  0.0000E+00      -1  -0.126E-06   20.00
  13    -1.6893   -1002.710 0.2179   0.1875E-04  0.2564E-04 -0.7271E-06  0.0000E+00      -1  -0.135E-06   20.00
  14    -1.8092   -1002.595 0.2179   0.1876E-04  0.2564E-04 -0.7701E-06  0.0000E+00      -1  -0.143E-06   20.00
  15    -1.9258   -1002.483 0.2179   0.1876E-04  0.2564E-04 -0.8104E-06  0.0000E+00      -1  -0.150E-06   20.00
  16    -2.0393   -1002.375 0.2179   0.1877E-04  0.2565E-04 -0.8429E-06  0.0000E+00      -1  -0.156E-06   20.00
  17    -2.1496   -1002.269 0.2179   0.1877E-04  0.2565E-04 -0.8774E-06  0.0000E+00      -1  -0.162E-06   20.00
