  0.3268  -0.551E+02  0.1741E+01  0.7709E-03  0.4191E-01 -0.1378E+01    0.7515  0.6611E-11
  0.3206  -0.636E+02  0.1804E+01  0.6842E-03  0.3027E-01 -0.1519E+01    0.7264  0.9113E-11
  0.3143  -0.735E+02  0.1866E+01  0.6016E-03  0.2162E-01 -0.1665E+01    0.7008  0.1228E-10
  0.3080  -0.848E+02  0.1928E+01  0.5245E-03  0.1528E-01 -0.1816E+01    0.6749  0.1619E-10
  0.3016  -0.979E+02  0.1991E+01  0.4537E-03  0.1071E-01 -0.1970E+01    0.6489  0.2092E-10
  0.2952  -0.113E+03  0.2053E+01  0.3898E-03  0.7443E-02 -0.2128E+01    0.6231  0.2650E-10
  0.2889  -0.130E+03  0.2116E+01  0.3328E-03  0.5138E-02 -0.2289E+01    0.5976  0.3297E-10
  0.2828  -0.151E+03  0.2178E+01  0.2827E-03  0.3525E-02 -0.2453E+01    0.5725  0.4034E-10
  0.2767  -0.174E+03  0.2240E+01  0.2390E-03  0.2406E-02 -0.2619E+01    0.5479  0.4860E-10
  0.2708  -0.201E+03  0.2303E+01  0.2012E-03  0.1635E-02 -0.2787E+01    0.5240  0.5771E-10
  0.2651  -0.232E+03  0.2365E+01  0.1689E-03  0.1107E-02 -0.2956E+01    0.5008  0.6764E-10
  0.2596  -0.268E+03  0.2427E+01  0.1414E-03  0.7468E-03 -0.3127E+01    0.4783  0.7832E-10
  0.2542  -0.309E+03  0.2490E+01  0.1180E-03  0.5026E-03 -0.3299E+01    0.4566  0.8970E-10
  0.2491  -0.357E+03  0.2552E+01  0.9834E-04  0.3375E-03 -0.3472E+01    0.4358  0.1017E-09
  0.2442  -0.412E+03  0.2615E+01  0.8180E-04  0.2262E-03 -0.3645E+01    0.4157  0.1143E-09
  0.2394  -0.475E+03  0.2677E+01  0.6795E-04  0.1514E-03 -0.3820E+01    0.3965  0.1273E-09
  0.2349  -0.549E+03  0.2739E+01  0.5638E-04  0.1012E-03 -0.3995E+01    0.3780  0.1407E-09
  0.2305  -0.634E+03  0.2802E+01  0.4673E-04  0.6754E-04 -0.4170E+01    0.3603  0.1545E-09
  0.2264  -0.731E+03  0.2864E+01  0.3870E-04  0.4505E-04 -0.4346E+01    0.3434  0.1685E-09
  0.2224  -0.844E+03  0.2927E+01  0.3203E-04  0.3002E-04 -0.4523E+01    0.3273  0.1827E-09
  0.2186  -0.975E+03  0.2989E+01  0.2649E-04  0.2000E-04 -0.4699E+01    0.3119  0.1970E-09
  0.2150  -0.113E+04  0.3051E+01  0.2190E-04  0.1331E-04 -0.4876E+01    0.2971  0.2114E-09
  0.2115  -0.130E+04  0.3114E+01  0.1810E-04  0.8859E-05 -0.5053E+01    0.2831  0.2258E-09
  0.2082  -0.150E+04  0.3176E+01  0.1495E-04  0.5893E-05 -0.5230E+01    0.2697  0.2402E-09
end
 
  1.0000  -0.100E-02 -0.3000E+01  0.0000E+00  0.3000E-02 -0.2523E+01    1.0000  0.0000E+00
