 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
        .00100   .271E+01   .000E+00   .271E-02   .000E+00   .000E+00   .000E+00   .264E-01   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       1
        .00200   .271E+01   .000E+00   .542E-02   .000E+00   .000E+00   .000E+00   .481E-01   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       2
        .00330   .271E+01   .000E+00   .894E-02   .000E+00   .000E+00   .000E+00   .728E-01   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       3
        .00499   .271E+01   .000E+00   .135E-01   .000E+00   .000E+00   .000E+00   .101E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       4
        .00719   .271E+01   .000E+00   .195E-01   .000E+00   .000E+00   .000E+00   .134E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       5
        .01004   .271E+01   .000E+00   .272E-01   .000E+00   .000E+00   .000E+00   .171E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       6
        .01376   .271E+01   .000E+00   .373E-01   .000E+00   .000E+00   .000E+00   .214E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       7
        .01858   .271E+01   .000E+00   .504E-01   .000E+00   .000E+00   .000E+00   .264E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       8
        .02486   .271E+01   .000E+00   .674E-01   .000E+00   .000E+00   .000E+00   .320E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00       9
        .03301   .271E+01   .000E+00   .895E-01   .000E+00   .000E+00   .000E+00   .384E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00      10
        .04362   .271E+01   .000E+00   .118E+00   .000E+00   .000E+00   .000E+00   .456E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00      11
        .05741   .271E+01   .000E+00   .156E+00   .000E+00   .000E+00   .000E+00   .536E+00   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00      12
        .07533   .271E+01  -.148E-28   .204E+00  -.264E-30   .000E+00   .000E+00   .626E+00   .000E+00   .544E-28   .000E+00   .000E+00   .000E+00      13
        .09863   .271E+01  -.238E-25   .267E+00  -.555E-27   .000E+00   .000E+00   .724E+00   .000E+00   .878E-25   .000E+00   .000E+00   .000E+00      14
        .12193   .271E+01  -.490E-24   .330E+00  -.120E-25   .000E+00   .000E+00   .811E+00   .000E+00   .181E-23   .000E+00   .000E+00   .000E+00      15
        .15221   .271E+01  -.923E-22   .412E+00  -.281E-23   .000E+00   .000E+00   .908E+00   .000E+00   .341E-21   .000E+00   .000E+00   .000E+00      16
        .19159   .271E+01  -.271E-19   .519E+00  -.107E-20   .000E+00   .000E+00   .102E+01   .000E+00   .100E-18   .000E+00   .000E+00   .000E+00      17
        .24276   .271E+01  -.592E-17   .658E+00  -.304E-18   .000E+00   .000E+00   .114E+01   .000E+00   .218E-16   .000E+00   .000E+00   .000E+00      18
        .29394   .271E+01  -.798E-16   .797E+00  -.439E-17   .000E+00   .000E+00   .124E+01   .000E+00   .294E-15   .000E+00   .000E+00   .000E+00      19
        .36048   .271E+01  -.335E-14   .977E+00  -.227E-15   .000E+00   .000E+00   .136E+01   .000E+00   .124E-13   .000E+00   .000E+00   .000E+00      20
        .44699   .271E+01  -.175E-12   .121E+01  -.154E-13   .000E+00   .000E+00   .149E+01   .000E+00   .647E-12   .000E+00   .000E+00   .000E+00      21
        .53350   .271E+01  -.159E-11   .145E+01  -.153E-12   .000E+00   .000E+00   .161E+01   .000E+00   .585E-11   .000E+00   .000E+00   .000E+00      22
        .64599   .271E+01  -.266E-10   .175E+01  -.315E-11   .000E+00   .000E+00   .174E+01   .000E+00   .983E-10   .000E+00   .000E+00   .000E+00      23
        .75848   .271E+01  -.168E-09   .206E+01  -.221E-10   .000E+00   .000E+00   .186E+01   .000E+00   .620E-09   .000E+00   .000E+00   .000E+00      24
        .90461   .271E+01  -.161E-08   .245E+01  -.257E-09   .000E+00   .000E+00   .200E+01   .000E+00   .594E-08   .000E+00   .000E+00   .000E+00      25
       1.09456   .271E+01  -.173E-07   .297E+01  -.355E-08   .000E+00   .000E+00   .215E+01   .000E+00   .639E-07   .000E+00   .000E+00   .000E+00      26
       1.28450   .271E+01  -.812E-07   .348E+01  -.190E-07   .000E+00   .000E+00   .229E+01   .000E+00   .300E-06   .000E+00   .000E+00   .000E+00      27
       1.53131   .271E+01  -.462E-06   .415E+01  -.133E-06   .000E+00   .000E+00   .245E+01   .000E+00   .170E-05   .000E+00   .000E+00   .000E+00      28
       1.77812   .271E+01  -.159E-05   .482E+01  -.525E-06   .000E+00   .000E+00   .259E+01   .000E+00   .587E-05   .000E+00   .000E+00   .000E+00      29
       2.09937   .271E+01  -.626E-05   .569E+01  -.254E-05   .000E+00   .000E+00   .275E+01   .000E+00   .231E-04   .000E+00   .000E+00   .000E+00      30
       2.42063   .271E+01  -.171E-04   .656E+01  -.804E-05   .000E+00   .000E+00   .290E+01   .000E+00   .632E-04   .000E+00   .000E+00   .000E+00      31
       2.83758   .271E+01  -.509E-04   .769E+01  -.292E-04   .000E+00   .000E+00   .307E+01   .000E+00   .188E-03   .000E+00   .000E+00   .000E+00      32
       3.25453   .271E+01  -.115E-03   .882E+01  -.772E-04   .000E+00   .000E+00   .322E+01   .000E+00   .425E-03   .000E+00   .000E+00   .000E+00      33
       3.75453   .271E+01  -.255E-03   .102E+02  -.205E-03   .000E+00   .000E+00   .339E+01   .000E+00   .942E-03   .000E+00   .000E+00   .000E+00      34
       4.25453   .271E+01  -.476E-03   .115E+02  -.443E-03   .000E+00   .000E+00   .354E+01   .000E+00   .176E-02   .000E+00   .000E+00   .000E+00      35
       4.75453   .271E+01  -.791E-03   .129E+02  -.838E-03   .000E+00   .000E+00   .367E+01   .000E+00   .292E-02   .000E+00   .000E+00   .000E+00      36
       5.25453   .271E+01  -.121E-02   .142E+02  -.144E-02   .000E+00   .000E+00   .380E+01   .000E+00   .447E-02   .000E+00   .000E+00   .000E+00      37
       5.75453   .271E+01  -.174E-02   .156E+02  -.231E-02   .000E+00   .000E+00   .392E+01   .000E+00   .642E-02   .000E+00   .000E+00   .000E+00      38
       6.25453   .271E+01  -.238E-02   .169E+02  -.351E-02   .000E+00   .000E+00   .403E+01   .000E+00   .880E-02   .000E+00   .000E+00   .000E+00      39
       6.75453   .271E+01  -.314E-02   .183E+02  -.508E-02   .000E+00   .000E+00   .413E+01   .000E+00   .116E-01   .000E+00   .000E+00   .000E+00      40
       7.25453   .271E+01  -.402E-02   .197E+02  -.709E-02   .000E+00   .000E+00   .423E+01   .000E+00   .148E-01   .000E+00   .000E+00   .000E+00      41
       7.75453   .271E+01  -.500E-02   .210E+02  -.959E-02   .000E+00   .000E+00   .432E+01   .000E+00   .185E-01   .000E+00   .000E+00   .000E+00      42
       8.25453   .271E+01  -.610E-02   .224E+02  -.126E-01   .000E+00   .000E+00   .441E+01   .000E+00   .225E-01   .000E+00   .000E+00   .000E+00      43
       8.75453   .271E+01  -.730E-02   .237E+02  -.163E-01   .000E+00   .000E+00   .449E+01   .000E+00   .269E-01   .000E+00   .000E+00   .000E+00      44
       9.25453   .271E+01  -.860E-02   .251E+02  -.206E-01   .000E+00   .000E+00   .457E+01   .000E+00   .317E-01   .000E+00   .000E+00   .000E+00      45
       9.75453   .271E+01  -.100E-01   .264E+02  -.256E-01   .000E+00   .000E+00   .465E+01   .000E+00   .369E-01   .000E+00   .000E+00   .000E+00      46
      10.25453   .271E+01  -.115E-01   .278E+02  -.313E-01   .000E+00   .000E+00   .472E+01   .000E+00   .424E-01   .000E+00   .000E+00   .000E+00      47
      10.75453   .271E+01  -.131E-01   .291E+02  -.379E-01   .000E+00   .000E+00   .479E+01   .000E+00   .483E-01   .000E+00   .000E+00   .000E+00      48
      11.25453   .271E+01  -.148E-01   .305E+02  -.453E-01   .000E+00   .000E+00   .486E+01   .000E+00   .545E-01   .000E+00   .000E+00   .000E+00      49
      11.75453   .271E+01  -.165E-01   .319E+02  -.535E-01   .000E+00   .000E+00   .493E+01   .000E+00   .610E-01   .000E+00   .000E+00   .000E+00      50
      12.25453   .271E+01  -.184E-01   .332E+02  -.627E-01   .000E+00   .000E+00   .499E+01   .000E+00   .677E-01   .000E+00   .000E+00   .000E+00      51
      12.75453   .271E+01  -.203E-01   .346E+02  -.728E-01   .000E+00   .000E+00   .505E+01   .000E+00   .748E-01   .000E+00   .000E+00   .000E+00      52
      13.25453   .271E+01  -.223E-01   .359E+02  -.840E-01   .000E+00   .000E+00   .511E+01   .000E+00   .822E-01   .000E+00   .000E+00   .000E+00      53
      13.75453   .271E+01  -.243E-01   .373E+02  -.961E-01   .000E+00   .000E+00   .517E+01   .000E+00   .898E-01   .000E+00   .000E+00   .000E+00      54
      14.25453   .271E+01  -.265E-01   .386E+02  -.109E+00   .000E+00   .000E+00   .522E+01   .000E+00   .976E-01   .000E+00   .000E+00   .000E+00      55
      14.75453   .271E+01  -.287E-01   .400E+02  -.124E+00   .000E+00   .000E+00   .528E+01   .000E+00   .106E+00   .000E+00   .000E+00   .000E+00      56
      15.25453   .271E+01  -.309E-01   .413E+02  -.139E+00   .000E+00   .000E+00   .533E+01   .000E+00   .114E+00   .000E+00   .000E+00   .000E+00      57
      15.75453   .271E+01  -.332E-01   .427E+02  -.156E+00   .000E+00   .000E+00   .538E+01   .000E+00   .123E+00   .000E+00   .000E+00   .000E+00      58
      16.25453   .271E+01  -.356E-01   .440E+02  -.174E+00   .000E+00   .000E+00   .543E+01   .000E+00   .131E+00   .000E+00   .000E+00   .000E+00      59
      16.75453   .271E+01  -.380E-01   .454E+02  -.193E+00   .000E+00   .000E+00   .548E+01   .000E+00   .140E+00   .000E+00   .000E+00   .000E+00      60
      17.25453   .271E+01  -.405E-01   .468E+02  -.213E+00   .000E+00   .000E+00   .552E+01   .000E+00   .150E+00   .000E+00   .000E+00   .000E+00      61
      17.75453   .271E+01  -.431E-01   .481E+02  -.234E+00   .000E+00   .000E+00   .557E+01   .000E+00   .159E+00   .000E+00   .000E+00   .000E+00      62
      18.25453   .271E+01  -.457E-01   .495E+02  -.257E+00   .000E+00   .000E+00   .561E+01   .000E+00   .169E+00   .000E+00   .000E+00   .000E+00      63
      18.75453   .271E+01  -.483E-01   .508E+02  -.281E+00   .000E+00   .000E+00   .566E+01   .000E+00   .178E+00   .000E+00   .000E+00   .000E+00      64
      19.25453   .271E+01  -.510E-01   .522E+02  -.307E+00   .000E+00   .000E+00   .570E+01   .000E+00   .188E+00   .000E+00   .000E+00   .000E+00      65
      19.75453   .271E+01  -.537E-01   .535E+02  -.334E+00   .000E+00   .000E+00   .574E+01   .000E+00   .198E+00   .000E+00   .000E+00   .000E+00      66
      20.25453   .271E+01  -.565E-01   .549E+02  -.362E+00   .000E+00   .000E+00   .578E+01   .000E+00   .209E+00   .000E+00   .000E+00   .000E+00      67
      20.75453   .271E+01  -.593E-01   .562E+02  -.392E+00   .000E+00   .000E+00   .582E+01   .000E+00   .219E+00   .000E+00   .000E+00   .000E+00      68
      21.25453   .271E+01  -.622E-01   .576E+02  -.423E+00   .000E+00   .000E+00   .586E+01   .000E+00   .230E+00   .000E+00   .000E+00   .000E+00      69
      21.75453   .271E+01  -.651E-01   .590E+02  -.455E+00   .000E+00   .000E+00   .590E+01   .000E+00   .240E+00   .000E+00   .000E+00   .000E+00      70
      22.25453   .271E+01  -.680E-01   .603E+02  -.489E+00   .000E+00   .000E+00   .593E+01   .000E+00   .251E+00   .000E+00   .000E+00   .000E+00      71
      22.75453   .271E+01  -.710E-01   .617E+02  -.525E+00   .000E+00   .000E+00   .597E+01   .000E+00   .262E+00   .000E+00   .000E+00   .000E+00      72
      23.25453   .271E+01  -.740E-01   .630E+02  -.562E+00   .000E+00   .000E+00   .600E+01   .000E+00   .273E+00   .000E+00   .000E+00   .000E+00      73
      23.75453   .271E+01  -.771E-01   .644E+02  -.600E+00   .000E+00   .000E+00   .604E+01   .000E+00   .284E+00   .000E+00   .000E+00   .000E+00      74
      24.25453   .271E+01  -.802E-01   .657E+02  -.641E+00   .000E+00   .000E+00   .607E+01   .000E+00   .296E+00   .000E+00   .000E+00   .000E+00      75
      24.75453   .271E+01  -.833E-01   .671E+02  -.682E+00   .000E+00   .000E+00   .611E+01   .000E+00   .307E+00   .000E+00   .000E+00   .000E+00      76
      25.25453   .271E+01  -.864E-01   .684E+02  -.725E+00   .000E+00   .000E+00   .614E+01   .000E+00   .319E+00   .000E+00   .000E+00   .000E+00      77
      25.75453   .271E+01  -.896E-01   .698E+02  -.770E+00   .000E+00   .000E+00   .617E+01   .000E+00   .331E+00   .000E+00   .000E+00   .000E+00      78
      26.25453   .271E+01  -.928E-01   .711E+02  -.817E+00   .000E+00   .000E+00   .620E+01   .000E+00   .343E+00   .000E+00   .000E+00   .000E+00      79
      26.75453   .271E+01  -.961E-01   .725E+02  -.865E+00   .000E+00   .000E+00   .624E+01   .000E+00   .354E+00   .000E+00   .000E+00   .000E+00      80
      27.25453   .271E+01  -.993E-01   .739E+02  -.914E+00   .000E+00   .000E+00   .627E+01   .000E+00   .367E+00   .000E+00   .000E+00   .000E+00      81
      27.75453   .271E+01  -.103E+00   .752E+02  -.966E+00   .000E+00   .000E+00   .630E+01   .000E+00   .379E+00   .000E+00   .000E+00   .000E+00      82
      28.25453   .271E+01  -.106E+00   .766E+02  -.102E+01   .000E+00   .000E+00   .633E+01   .000E+00   .391E+00   .000E+00   .000E+00   .000E+00      83
      28.75453   .271E+01  -.109E+00   .779E+02  -.107E+01   .000E+00   .000E+00   .635E+01   .000E+00   .403E+00   .000E+00   .000E+00   .000E+00      84
      29.25453   .271E+01  -.113E+00   .793E+02  -.113E+01   .000E+00   .000E+00   .638E+01   .000E+00   .416E+00   .000E+00   .000E+00   .000E+00      85
      29.75453   .271E+01  -.116E+00   .806E+02  -.119E+01   .000E+00   .000E+00   .641E+01   .000E+00   .428E+00   .000E+00   .000E+00   .000E+00      86
      30.25453   .271E+01  -.119E+00   .820E+02  -.125E+01   .000E+00   .000E+00   .644E+01   .000E+00   .441E+00   .000E+00   .000E+00   .000E+00      87
      30.75453   .271E+01  -.123E+00   .833E+02  -.131E+01   .000E+00   .000E+00   .647E+01   .000E+00   .454E+00   .000E+00   .000E+00   .000E+00      88
      31.25453   .271E+01  -.126E+00   .847E+02  -.137E+01   .000E+00   .000E+00   .649E+01   .000E+00   .466E+00   .000E+00   .000E+00   .000E+00      89
      31.75453   .271E+01  -.130E+00   .861E+02  -.144E+01   .000E+00   .000E+00   .652E+01   .000E+00   .479E+00   .000E+00   .000E+00   .000E+00      90
      32.25452   .271E+01  -.133E+00   .874E+02  -.150E+01   .000E+00   .000E+00   .654E+01   .000E+00   .492E+00   .000E+00   .000E+00   .000E+00      91
      32.75452   .271E+01  -.137E+00   .888E+02  -.157E+01   .000E+00   .000E+00   .657E+01   .000E+00   .505E+00   .000E+00   .000E+00   .000E+00      92
      33.25452   .271E+01  -.140E+00   .901E+02  -.164E+01   .000E+00   .000E+00   .659E+01   .000E+00   .518E+00   .000E+00   .000E+00   .000E+00      93
      33.75452   .271E+01  -.144E+00   .915E+02  -.171E+01   .000E+00   .000E+00   .662E+01   .000E+00   .531E+00   .000E+00   .000E+00   .000E+00      94
      34.25452   .271E+01  -.148E+00   .928E+02  -.179E+01   .000E+00   .000E+00   .664E+01   .000E+00   .545E+00   .000E+00   .000E+00   .000E+00      95
      34.75452   .271E+01  -.151E+00   .942E+02  -.186E+01   .000E+00   .000E+00   .667E+01   .000E+00   .558E+00   .000E+00   .000E+00   .000E+00      96
      35.25452   .271E+01  -.155E+00   .955E+02  -.194E+01   .000E+00   .000E+00   .669E+01   .000E+00   .571E+00   .000E+00   .000E+00   .000E+00      97
      35.75452   .271E+01  -.158E+00   .969E+02  -.202E+01   .000E+00   .000E+00   .672E+01   .000E+00   .585E+00   .000E+00   .000E+00   .000E+00      98
      36.25452   .271E+01  -.162E+00   .982E+02  -.210E+01   .000E+00   .000E+00   .674E+01   .000E+00   .598E+00   .000E+00   .000E+00   .000E+00      99
      36.75452   .271E+01  -.166E+00   .996E+02  -.218E+01   .000E+00   .000E+00   .676E+01   .000E+00   .612E+00   .000E+00   .000E+00   .000E+00     100
      37.25452   .271E+01  -.169E+00   .101E+03  -.227E+01   .000E+00   .000E+00   .678E+01   .000E+00   .625E+00   .000E+00   .000E+00   .000E+00     101
      37.75452   .271E+01  -.173E+00   .102E+03  -.236E+01   .000E+00   .000E+00   .681E+01   .000E+00   .639E+00   .000E+00   .000E+00   .000E+00     102
      38.25452   .271E+01  -.177E+00   .104E+03  -.244E+01   .000E+00   .000E+00   .683E+01   .000E+00   .653E+00   .000E+00   .000E+00   .000E+00     103
      38.75452   .271E+01  -.181E+00   .105E+03  -.253E+01   .000E+00   .000E+00   .685E+01   .000E+00   .666E+00   .000E+00   .000E+00   .000E+00     104
      39.25452   .271E+01  -.184E+00   .106E+03  -.263E+01   .000E+00   .000E+00   .687E+01   .000E+00   .680E+00   .000E+00   .000E+00   .000E+00     105
      39.75452   .271E+01  -.188E+00   .108E+03  -.272E+01   .000E+00   .000E+00   .689E+01   .000E+00   .694E+00   .000E+00   .000E+00   .000E+00     106
      40.25452   .271E+01  -.192E+00   .109E+03  -.282E+01   .000E+00   .000E+00   .691E+01   .000E+00   .708E+00   .000E+00   .000E+00   .000E+00     107
      40.75452   .271E+01  -.196E+00   .110E+03  -.291E+01   .000E+00   .000E+00   .693E+01   .000E+00   .722E+00   .000E+00   .000E+00   .000E+00     108
      41.25452   .271E+01  -.199E+00   .112E+03  -.301E+01   .000E+00   .000E+00   .695E+01   .000E+00   .736E+00   .000E+00   .000E+00   .000E+00     109
      41.75452   .271E+01  -.203E+00   .113E+03  -.312E+01   .000E+00   .000E+00   .697E+01   .000E+00   .750E+00   .000E+00   .000E+00   .000E+00     110
      42.25452   .271E+01  -.207E+00   .115E+03  -.322E+01   .000E+00   .000E+00   .699E+01   .000E+00   .764E+00   .000E+00   .000E+00   .000E+00     111
      42.75452   .271E+01  -.211E+00   .116E+03  -.332E+01   .000E+00   .000E+00   .701E+01   .000E+00   .778E+00   .000E+00   .000E+00   .000E+00     112
      43.25452   .271E+01  -.215E+00   .117E+03  -.343E+01   .000E+00   .000E+00   .703E+01   .000E+00   .792E+00   .000E+00   .000E+00   .000E+00     113
      43.75452   .271E+01  -.219E+00   .119E+03  -.354E+01   .000E+00   .000E+00   .705E+01   .000E+00   .806E+00   .000E+00   .000E+00   .000E+00     114
      44.25452   .271E+01  -.222E+00   .120E+03  -.365E+01   .000E+00   .000E+00   .707E+01   .000E+00   .821E+00   .000E+00   .000E+00   .000E+00     115
      44.75452   .271E+01  -.226E+00   .121E+03  -.377E+01   .000E+00   .000E+00   .709E+01   .000E+00   .835E+00   .000E+00   .000E+00   .000E+00     116
      45.25452   .271E+01  -.230E+00   .123E+03  -.388E+01   .000E+00   .000E+00   .710E+01   .000E+00   .849E+00   .000E+00   .000E+00   .000E+00     117
      45.75452   .271E+01  -.234E+00   .124E+03  -.400E+01   .000E+00   .000E+00   .712E+01   .000E+00   .864E+00   .000E+00   .000E+00   .000E+00     118
      46.25452   .271E+01  -.238E+00   .125E+03  -.412E+01   .000E+00   .000E+00   .714E+01   .000E+00   .878E+00   .000E+00   .000E+00   .000E+00     119
      46.75452   .271E+01  -.242E+00   .127E+03  -.424E+01   .000E+00   .000E+00   .716E+01   .000E+00   .892E+00   .000E+00   .000E+00   .000E+00     120
      47.25452   .271E+01  -.246E+00   .128E+03  -.436E+01   .000E+00   .000E+00   .718E+01   .000E+00   .907E+00   .000E+00   .000E+00   .000E+00     121
      47.75452   .271E+01  -.250E+00   .129E+03  -.449E+01   .000E+00   .000E+00   .719E+01   .000E+00   .921E+00   .000E+00   .000E+00   .000E+00     122
      48.25452   .271E+01  -.254E+00   .131E+03  -.461E+01   .000E+00   .000E+00   .721E+01   .000E+00   .936E+00   .000E+00   .000E+00   .000E+00     123
      48.75452   .271E+01  -.258E+00   .132E+03  -.474E+01   .000E+00   .000E+00   .723E+01   .000E+00   .950E+00   .000E+00   .000E+00   .000E+00     124
      49.25452   .271E+01  -.261E+00   .133E+03  -.487E+01   .000E+00   .000E+00   .724E+01   .000E+00   .965E+00   .000E+00   .000E+00   .000E+00     125
      49.75452   .271E+01  -.265E+00   .135E+03  -.500E+01   .000E+00   .000E+00   .726E+01   .000E+00   .979E+00   .000E+00   .000E+00   .000E+00     126
      50.25452   .271E+01  -.269E+00   .136E+03  -.514E+01   .000E+00   .000E+00   .728E+01   .000E+00   .994E+00   .000E+00   .000E+00   .000E+00     127
      50.75452   .271E+01  -.273E+00   .138E+03  -.528E+01   .000E+00   .000E+00   .729E+01   .000E+00   .101E+01   .000E+00   .000E+00   .000E+00     128
      51.25452   .271E+01  -.277E+00   .139E+03  -.541E+01   .000E+00   .000E+00   .731E+01   .000E+00   .102E+01   .000E+00   .000E+00   .000E+00     129
      51.75452   .271E+01  -.281E+00   .140E+03  -.555E+01   .000E+00   .000E+00   .732E+01   .000E+00   .104E+01   .000E+00   .000E+00   .000E+00     130
      52.25452   .271E+01  -.285E+00   .142E+03  -.570E+01   .000E+00   .000E+00   .734E+01   .000E+00   .105E+01   .000E+00   .000E+00   .000E+00     131
      52.75452   .271E+01  -.289E+00   .143E+03  -.584E+01   .000E+00   .000E+00   .736E+01   .000E+00   .107E+01   .000E+00   .000E+00   .000E+00     132
      53.25452   .271E+01  -.293E+00   .144E+03  -.599E+01   .000E+00   .000E+00   .737E+01   .000E+00   .108E+01   .000E+00   .000E+00   .000E+00     133
      53.75452   .271E+01  -.297E+00   .146E+03  -.614E+01   .000E+00   .000E+00   .739E+01   .000E+00   .110E+01   .000E+00   .000E+00   .000E+00     134
      54.25452   .271E+01  -.301E+00   .147E+03  -.629E+01   .000E+00   .000E+00   .740E+01   .000E+00   .111E+01   .000E+00   .000E+00   .000E+00     135
      54.75452   .271E+01  -.305E+00   .148E+03  -.644E+01   .000E+00   .000E+00   .742E+01   .000E+00   .113E+01   .000E+00   .000E+00   .000E+00     136
      55.25452   .271E+01  -.309E+00   .150E+03  -.660E+01   .000E+00   .000E+00   .743E+01   .000E+00   .114E+01   .000E+00   .000E+00   .000E+00     137
      55.75452   .271E+01  -.313E+00   .151E+03  -.675E+01   .000E+00   .000E+00   .745E+01   .000E+00   .116E+01   .000E+00   .000E+00   .000E+00     138
      56.25452   .271E+01  -.317E+00   .152E+03  -.691E+01   .000E+00   .000E+00   .746E+01   .000E+00   .117E+01   .000E+00   .000E+00   .000E+00     139
      56.75452   .271E+01  -.321E+00   .154E+03  -.707E+01   .000E+00   .000E+00   .747E+01   .000E+00   .119E+01   .000E+00   .000E+00   .000E+00     140
      57.25452   .271E+01  -.325E+00   .155E+03  -.723E+01   .000E+00   .000E+00   .749E+01   .000E+00   .120E+01   .000E+00   .000E+00   .000E+00     141
      57.75452   .271E+01  -.329E+00   .157E+03  -.740E+01   .000E+00   .000E+00   .750E+01   .000E+00   .122E+01   .000E+00   .000E+00   .000E+00     142
      58.25452   .271E+01  -.333E+00   .158E+03  -.757E+01   .000E+00   .000E+00   .752E+01   .000E+00   .123E+01   .000E+00   .000E+00   .000E+00     143
      58.75452   .271E+01  -.338E+00   .159E+03  -.773E+01   .000E+00   .000E+00   .753E+01   .000E+00   .125E+01   .000E+00   .000E+00   .000E+00     144
      59.25452   .271E+01  -.342E+00   .161E+03  -.790E+01   .000E+00   .000E+00   .754E+01   .000E+00   .126E+01   .000E+00   .000E+00   .000E+00     145
      59.75452   .271E+01  -.346E+00   .162E+03  -.808E+01   .000E+00   .000E+00   .756E+01   .000E+00   .128E+01   .000E+00   .000E+00   .000E+00     146
      60.25452   .271E+01  -.350E+00   .163E+03  -.825E+01   .000E+00   .000E+00   .757E+01   .000E+00   .129E+01   .000E+00   .000E+00   .000E+00     147
      60.75452   .271E+01  -.354E+00   .165E+03  -.843E+01   .000E+00   .000E+00   .758E+01   .000E+00   .131E+01   .000E+00   .000E+00   .000E+00     148
      61.25452   .271E+01  -.358E+00   .166E+03  -.861E+01   .000E+00   .000E+00   .760E+01   .000E+00   .132E+01   .000E+00   .000E+00   .000E+00     149
      61.75452   .271E+01  -.362E+00   .167E+03  -.879E+01   .000E+00   .000E+00   .761E+01   .000E+00   .134E+01   .000E+00   .000E+00   .000E+00     150
      62.25452   .271E+01  -.366E+00   .169E+03  -.897E+01   .000E+00   .000E+00   .762E+01   .000E+00   .135E+01   .000E+00   .000E+00   .000E+00     151
      62.75452   .271E+01  -.370E+00   .170E+03  -.916E+01   .000E+00   .000E+00   .763E+01   .000E+00   .137E+01   .000E+00   .000E+00   .000E+00     152
      63.25452   .271E+01  -.374E+00   .171E+03  -.934E+01   .000E+00   .000E+00   .765E+01   .000E+00   .138E+01   .000E+00   .000E+00   .000E+00     153
      63.75452   .271E+01  -.378E+00   .173E+03  -.953E+01   .000E+00   .000E+00   .766E+01   .000E+00   .139E+01   .000E+00   .000E+00   .000E+00     154
      64.25452   .271E+01  -.382E+00   .174E+03  -.972E+01   .000E+00   .000E+00   .767E+01   .000E+00   .141E+01   .000E+00   .000E+00   .000E+00     155
      64.75452   .271E+01  -.386E+00   .175E+03  -.992E+01   .000E+00   .000E+00   .768E+01   .000E+00   .142E+01   .000E+00   .000E+00   .000E+00     156
      65.25452   .271E+01  -.390E+00   .177E+03  -.101E+02   .000E+00   .000E+00   .770E+01   .000E+00   .144E+01   .000E+00   .000E+00   .000E+00     157
      65.75452   .271E+01  -.394E+00   .178E+03  -.103E+02   .000E+00   .000E+00   .771E+01   .000E+00   .146E+01   .000E+00   .000E+00   .000E+00     158
      66.25452   .271E+01  -.398E+00   .180E+03  -.105E+02   .000E+00   .000E+00   .772E+01   .000E+00   .147E+01   .000E+00   .000E+00   .000E+00     159
      66.75452   .271E+01  -.402E+00   .181E+03  -.107E+02   .000E+00   .000E+00   .773E+01   .000E+00   .149E+01   .000E+00   .000E+00   .000E+00     160
      67.25452   .271E+01  -.407E+00   .182E+03  -.109E+02   .000E+00   .000E+00   .774E+01   .000E+00   .150E+01   .000E+00   .000E+00   .000E+00     161
      67.75452   .271E+01  -.411E+00   .184E+03  -.111E+02   .000E+00   .000E+00   .776E+01   .000E+00   .152E+01   .000E+00   .000E+00   .000E+00     162
      68.25452   .271E+01  -.415E+00   .185E+03  -.113E+02   .000E+00   .000E+00   .777E+01   .000E+00   .153E+01   .000E+00   .000E+00   .000E+00     163
      68.75452   .271E+01  -.419E+00   .186E+03  -.115E+02   .000E+00   .000E+00   .778E+01   .000E+00   .155E+01   .000E+00   .000E+00   .000E+00     164
      69.25452   .271E+01  -.423E+00   .188E+03  -.117E+02   .000E+00   .000E+00   .779E+01   .000E+00   .156E+01   .000E+00   .000E+00   .000E+00     165
      69.75452   .271E+01  -.427E+00   .189E+03  -.120E+02   .000E+00   .000E+00   .780E+01   .000E+00   .158E+01   .000E+00   .000E+00   .000E+00     166
      70.25452   .271E+01  -.431E+00   .190E+03  -.122E+02   .000E+00   .000E+00   .781E+01   .000E+00   .159E+01   .000E+00   .000E+00   .000E+00     167
      70.75452   .271E+01  -.435E+00   .192E+03  -.124E+02   .000E+00   .000E+00   .782E+01   .000E+00   .161E+01   .000E+00   .000E+00   .000E+00     168
