 ******* Program HYDRUS
 ******* Solute transport with nonlinear cation adsorption                      
  
 Date:   1.10.    Time:  14: 4:20
 Units: L = cm   , T = days , M = mmol 



                             Node(  1)                                 Node( 21)                                 Node( 44)

       time         h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc     
       443.500        .000   .6330   20.000   .208E+01          .000   .6330   20.000   .721E+01          .000   .6330   20.000   .819E+01
       444.000        .000   .6330   20.000   .207E+01          .000   .6330   20.000   .719E+01          .000   .6330   20.000   .819E+01
       444.500        .000   .6330   20.000   .206E+01          .000   .6330   20.000   .717E+01          .000   .6330   20.000   .819E+01
       445.000        .000   .6330   20.000   .205E+01          .000   .6330   20.000   .715E+01          .000   .6330   20.000   .819E+01
       445.500        .000   .6330   20.000   .203E+01          .000   .6330   20.000   .713E+01          .000   .6330   20.000   .819E+01
       446.000        .000   .6330   20.000   .202E+01          .000   .6330   20.000   .711E+01          .000   .6330   20.000   .819E+01
       446.500        .000   .6330   20.000   .201E+01          .000   .6330   20.000   .709E+01          .000   .6330   20.000   .819E+01
       447.000        .000   .6330   20.000   .200E+01          .000   .6330   20.000   .707E+01          .000   .6330   20.000   .819E+01
       447.500        .000   .6330   20.000   .198E+01          .000   .6330   20.000   .705E+01          .000   .6330   20.000   .819E+01
       448.000        .000   .6330   20.000   .197E+01          .000   .6330   20.000   .703E+01          .000   .6330   20.000   .819E+01
       448.500        .000   .6330   20.000   .196E+01          .000   .6330   20.000   .701E+01          .000   .6330   20.000   .820E+01
       449.000        .000   .6330   20.000   .195E+01          .000   .6330   20.000   .699E+01          .000   .6330   20.000   .820E+01
       449.500        .000   .6330   20.000   .194E+01          .000   .6330   20.000   .697E+01          .000   .6330   20.000   .820E+01
       450.000        .000   .6330   20.000   .193E+01          .000   .6330   20.000   .694E+01          .000   .6330   20.000   .820E+01
       450.500        .000   .6330   20.000   .191E+01          .000   .6330   20.000   .692E+01          .000   .6330   20.000   .820E+01
       451.000        .000   .6330   20.000   .190E+01          .000   .6330   20.000   .690E+01          .000   .6330   20.000   .820E+01
       451.500        .000   .6330   20.000   .189E+01          .000   .6330   20.000   .688E+01          .000   .6330   20.000   .820E+01
       452.000        .000   .6330   20.000   .188E+01          .000   .6330   20.000   .686E+01          .000   .6330   20.000   .820E+01
       452.500        .000   .6330   20.000   .187E+01          .000   .6330   20.000   .684E+01          .000   .6330   20.000   .820E+01
       453.000        .000   .6330   20.000   .186E+01          .000   .6330   20.000   .682E+01          .000   .6330   20.000   .820E+01
       453.500        .000   .6330   20.000   .185E+01          .000   .6330   20.000   .680E+01          .000   .6330   20.000   .820E+01
       454.000        .000   .6330   20.000   .183E+01          .000   .6330   20.000   .678E+01          .000   .6330   20.000   .820E+01
       454.500        .000   .6330   20.000   .182E+01          .000   .6330   20.000   .675E+01          .000   .6330   20.000   .820E+01
       455.000        .000   .6330   20.000   .181E+01          .000   .6330   20.000   .673E+01          .000   .6330   20.000   .820E+01
       455.500        .000   .6330   20.000   .180E+01          .000   .6330   20.000   .671E+01          .000   .6330   20.000   .820E+01
       456.000        .000   .6330   20.000   .179E+01          .000   .6330   20.000   .669E+01          .000   .6330   20.000   .819E+01
       456.500        .000   .6330   20.000   .178E+01          .000   .6330   20.000   .667E+01          .000   .6330   20.000   .819E+01
       457.000        .000   .6330   20.000   .177E+01          .000   .6330   20.000   .665E+01          .000   .6330   20.000   .819E+01
       457.500        .000   .6330   20.000   .176E+01          .000   .6330   20.000   .663E+01          .000   .6330   20.000   .819E+01
       458.000        .000   .6330   20.000   .175E+01          .000   .6330   20.000   .661E+01          .000   .6330   20.000   .819E+01
       458.500        .000   .6330   20.000   .174E+01          .000   .6330   20.000   .658E+01          .000   .6330   20.000   .819E+01
       459.000        .000   .6330   20.000   .173E+01          .000   .6330   20.000   .656E+01          .000   .6330   20.000   .819E+01
       459.500        .000   .6330   20.000   .172E+01          .000   .6330   20.000   .654E+01          .000   .6330   20.000   .819E+01
       460.000        .000   .6330   20.000   .171E+01          .000   .6330   20.000   .652E+01          .000   .6330   20.000   .819E+01
       460.500        .000   .6330   20.000   .170E+01          .000   .6330   20.000   .650E+01          .000   .6330   20.000   .818E+01
       461.000        .000   .6330   20.000   .169E+01          .000   .6330   20.000   .648E+01          .000   .6330   20.000   .818E+01
       461.500        .000   .6330   20.000   .168E+01          .000   .6330   20.000   .646E+01          .000   .6330   20.000   .818E+01
       462.000        .000   .6330   20.000   .167E+01          .000   .6330   20.000   .643E+01          .000   .6330   20.000   .818E+01
       462.500        .000   .6330   20.000   .166E+01          .000   .6330   20.000   .641E+01          .000   .6330   20.000   .818E+01
       463.000        .000   .6330   20.000   .165E+01          .000   .6330   20.000   .639E+01          .000   .6330   20.000   .818E+01
       463.500        .000   .6330   20.000   .164E+01          .000   .6330   20.000   .637E+01          .000   .6330   20.000   .817E+01
       464.000        .000   .6330   20.000   .163E+01          .000   .6330   20.000   .635E+01          .000   .6330   20.000   .817E+01
       464.500        .000   .6330   20.000   .162E+01          .000   .6330   20.000   .633E+01          .000   .6330   20.000   .817E+01
       465.000        .000   .6330   20.000   .161E+01          .000   .6330   20.000   .631E+01          .000   .6330   20.000   .817E+01
       465.500        .000   .6330   20.000   .160E+01          .000   .6330   20.000   .628E+01          .000   .6330   20.000   .817E+01
       466.000        .000   .6330   20.000   .159E+01          .000   .6330   20.000   .626E+01          .000   .6330   20.000   .816E+01
       466.500        .000   .6330   20.000   .158E+01          .000   .6330   20.000   .624E+01          .000   .6330   20.000   .816E+01
       467.000        .000   .6330   20.000   .157E+01          .000   .6330   20.000   .622E+01          .000   .6330   20.000   .816E+01
       467.500        .000   .6330   20.000   .156E+01          .000   .6330   20.000   .620E+01          .000   .6330   20.000   .816E+01
       468.000        .000   .6330   20.000   .155E+01          .000   .6330   20.000   .618E+01          .000   .6330   20.000   .815E+01
       468.500        .000   .6330   20.000   .154E+01          .000   .6330   20.000   .616E+01          .000   .6330   20.000   .815E+01
       469.000        .000   .6330   20.000   .153E+01          .000   .6330   20.000   .614E+01          .000   .6330   20.000   .815E+01
       469.500        .000   .6330   20.000   .153E+01          .000   .6330   20.000   .611E+01          .000   .6330   20.000   .814E+01
       470.000        .000   .6330   20.000   .152E+01          .000   .6330   20.000   .609E+01          .000   .6330   20.000   .814E+01
       470.500        .000   .6330   20.000   .151E+01          .000   .6330   20.000   .607E+01          .000   .6330   20.000   .814E+01
       471.000        .000   .6330   20.000   .150E+01          .000   .6330   20.000   .605E+01          .000   .6330   20.000   .813E+01
       471.500        .000   .6330   20.000   .149E+01          .000   .6330   20.000   .603E+01          .000   .6330   20.000   .813E+01
       472.000        .000   .6330   20.000   .148E+01          .000   .6330   20.000   .601E+01          .000   .6330   20.000   .813E+01
       472.500        .000   .6330   20.000   .147E+01          .000   .6330   20.000   .599E+01          .000   .6330   20.000   .812E+01
       473.000        .000   .6330   20.000   .146E+01          .000   .6330   20.000   .597E+01          .000   .6330   20.000   .812E+01
       473.500        .000   .6330   20.000   .145E+01          .000   .6330   20.000   .594E+01          .000   .6330   20.000   .812E+01
       474.000        .000   .6330   20.000   .145E+01          .000   .6330   20.000   .592E+01          .000   .6330   20.000   .811E+01
       474.500        .000   .6330   20.000   .144E+01          .000   .6330   20.000   .590E+01          .000   .6330   20.000   .811E+01
       475.000        .000   .6330   20.000   .143E+01          .000   .6330   20.000   .588E+01          .000   .6330   20.000   .810E+01
       475.500        .000   .6330   20.000   .142E+01          .000   .6330   20.000   .586E+01          .000   .6330   20.000   .810E+01
       476.000        .000   .6330   20.000   .141E+01          .000   .6330   20.000   .584E+01          .000   .6330   20.000   .810E+01
       476.500        .000   .6330   20.000   .140E+01          .000   .6330   20.000   .582E+01          .000   .6330   20.000   .809E+01
       477.000        .000   .6330   20.000   .140E+01          .000   .6330   20.000   .580E+01          .000   .6330   20.000   .809E+01
       477.500        .000   .6330   20.000   .139E+01          .000   .6330   20.000   .577E+01          .000   .6330   20.000   .808E+01
       478.000        .000   .6330   20.000   .138E+01          .000   .6330   20.000   .575E+01          .000   .6330   20.000   .808E+01
       478.500        .000   .6330   20.000   .137E+01          .000   .6330   20.000   .573E+01          .000   .6330   20.000   .807E+01
       479.000        .000   .6330   20.000   .136E+01          .000   .6330   20.000   .571E+01          .000   .6330   20.000   .807E+01
       479.500        .000   .6330   20.000   .136E+01          .000   .6330   20.000   .569E+01          .000   .6330   20.000   .806E+01
       480.000        .000   .6330   20.000   .135E+01          .000   .6330   20.000   .567E+01          .000   .6330   20.000   .806E+01
       480.500        .000   .6330   20.000   .134E+01          .000   .6330   20.000   .565E+01          .000   .6330   20.000   .805E+01
       481.000        .000   .6330   20.000   .133E+01          .000   .6330   20.000   .563E+01          .000   .6330   20.000   .805E+01
       481.500        .000   .6330   20.000   .132E+01          .000   .6330   20.000   .561E+01          .000   .6330   20.000   .804E+01
       482.000        .000   .6330   20.000   .132E+01          .000   .6330   20.000   .559E+01          .000   .6330   20.000   .804E+01
       482.500        .000   .6330   20.000   .131E+01          .000   .6330   20.000   .557E+01          .000   .6330   20.000   .803E+01
       483.000        .000   .6330   20.000   .130E+01          .000   .6330   20.000   .554E+01          .000   .6330   20.000   .803E+01
       483.500        .000   .6330   20.000   .129E+01          .000   .6330   20.000   .552E+01          .000   .6330   20.000   .802E+01
       484.000        .000   .6330   20.000   .129E+01          .000   .6330   20.000   .550E+01          .000   .6330   20.000   .802E+01
       484.500        .000   .6330   20.000   .128E+01          .000   .6330   20.000   .548E+01          .000   .6330   20.000   .801E+01
       485.000        .000   .6330   20.000   .127E+01          .000   .6330   20.000   .546E+01          .000   .6330   20.000   .800E+01
       485.500        .000   .6330   20.000   .126E+01          .000   .6330   20.000   .544E+01          .000   .6330   20.000   .800E+01
       486.000        .000   .6330   20.000   .126E+01          .000   .6330   20.000   .542E+01          .000   .6330   20.000   .799E+01
       486.500        .000   .6330   20.000   .125E+01          .000   .6330   20.000   .540E+01          .000   .6330   20.000   .799E+01
       487.000        .000   .6330   20.000   .124E+01          .000   .6330   20.000   .538E+01          .000   .6330   20.000   .798E+01
       487.500        .000   .6330   20.000   .123E+01          .000   .6330   20.000   .536E+01          .000   .6330   20.000   .797E+01
       488.000        .000   .6330   20.000   .123E+01          .000   .6330   20.000   .534E+01          .000   .6330   20.000   .797E+01
       488.500        .000   .6330   20.000   .122E+01          .000   .6330   20.000   .532E+01          .000   .6330   20.000   .796E+01
       489.000        .000   .6330   20.000   .121E+01          .000   .6330   20.000   .530E+01          .000   .6330   20.000   .795E+01
       489.500        .000   .6330   20.000   .121E+01          .000   .6330   20.000   .528E+01          .000   .6330   20.000   .795E+01
       490.000        .000   .6330   20.000   .120E+01          .000   .6330   20.000   .526E+01          .000   .6330   20.000   .794E+01
       490.500        .000   .6330   20.000   .119E+01          .000   .6330   20.000   .524E+01          .000   .6330   20.000   .793E+01
       491.000        .000   .6330   20.000   .118E+01          .000   .6330   20.000   .522E+01          .000   .6330   20.000   .792E+01
       491.500        .000   .6330   20.000   .118E+01          .000   .6330   20.000   .520E+01          .000   .6330   20.000   .792E+01
       492.000        .000   .6330   20.000   .117E+01          .000   .6330   20.000   .518E+01          .000   .6330   20.000   .791E+01
       492.500        .000   .6330   20.000   .116E+01          .000   .6330   20.000   .516E+01          .000   .6330   20.000   .790E+01
       493.000        .000   .6330   20.000   .116E+01          .000   .6330   20.000   .514E+01          .000   .6330   20.000   .789E+01
       493.500        .000   .6330   20.000   .115E+01          .000   .6330   20.000   .512E+01          .000   .6330   20.000   .789E+01
       494.000        .000   .6330   20.000   .114E+01          .000   .6330   20.000   .510E+01          .000   .6330   20.000   .788E+01
       494.500        .000   .6330   20.000   .114E+01          .000   .6330   20.000   .508E+01          .000   .6330   20.000   .787E+01
       495.000        .000   .6330   20.000   .113E+01          .000   .6330   20.000   .506E+01          .000   .6330   20.000   .786E+01
       495.500        .000   .6330   20.000   .112E+01          .000   .6330   20.000   .504E+01          .000   .6330   20.000   .786E+01
       496.000        .000   .6330   20.000   .112E+01          .000   .6330   20.000   .502E+01          .000   .6330   20.000   .785E+01
       496.500        .000   .6330   20.000   .111E+01          .000   .6330   20.000   .500E+01          .000   .6330   20.000   .784E+01
       497.000        .000   .6330   20.000   .110E+01          .000   .6330   20.000   .498E+01          .000   .6330   20.000   .783E+01
       497.500        .000   .6330   20.000   .110E+01          .000   .6330   20.000   .496E+01          .000   .6330   20.000   .782E+01
       498.000        .000   .6330   20.000   .109E+01          .000   .6330   20.000   .494E+01          .000   .6330   20.000   .781E+01
       498.500        .000   .6330   20.000   .108E+01          .000   .6330   20.000   .492E+01          .000   .6330   20.000   .781E+01
       499.000        .000   .6330   20.000   .108E+01          .000   .6330   20.000   .490E+01          .000   .6330   20.000   .780E+01
       499.500        .000   .6330   20.000   .107E+01          .000   .6330   20.000   .488E+01          .000   .6330   20.000   .779E+01
       500.000        .000   .6330   20.000   .107E+01          .000   .6330   20.000   .486E+01          .000   .6330   20.000   .778E+01
       500.500        .000   .6330   20.000   .106E+01          .000   .6330   20.000   .484E+01          .000   .6330   20.000   .777E+01
       501.000        .000   .6330   20.000   .105E+01          .000   .6330   20.000   .482E+01          .000   .6330   20.000   .776E+01
       501.500        .000   .6330   20.000   .105E+01          .000   .6330   20.000   .480E+01          .000   .6330   20.000   .775E+01
       502.000        .000   .6330   20.000   .104E+01          .000   .6330   20.000   .478E+01          .000   .6330   20.000   .774E+01
       502.500        .000   .6330   20.000   .103E+01          .000   .6330   20.000   .476E+01          .000   .6330   20.000   .773E+01
       503.000        .000   .6330   20.000   .103E+01          .000   .6330   20.000   .474E+01          .000   .6330   20.000   .772E+01
       503.500        .000   .6330   20.000   .102E+01          .000   .6330   20.000   .472E+01          .000   .6330   20.000   .772E+01
       504.000        .000   .6330   20.000   .102E+01          .000   .6330   20.000   .470E+01          .000   .6330   20.000   .771E+01
       504.500        .000   .6330   20.000   .101E+01          .000   .6330   20.000   .468E+01          .000   .6330   20.000   .770E+01
       505.000        .000   .6330   20.000   .100E+01          .000   .6330   20.000   .466E+01          .000   .6330   20.000   .769E+01
       505.500        .000   .6330   20.000   .999E+00          .000   .6330   20.000   .464E+01          .000   .6330   20.000   .768E+01
       506.000        .000   .6330   20.000   .993E+00          .000   .6330   20.000   .463E+01          .000   .6330   20.000   .767E+01
       506.500        .000   .6330   20.000   .987E+00          .000   .6330   20.000   .461E+01          .000   .6330   20.000   .766E+01
       507.000        .000   .6330   20.000   .981E+00          .000   .6330   20.000   .459E+01          .000   .6330   20.000   .765E+01
       507.500        .000   .6330   20.000   .976E+00          .000   .6330   20.000   .457E+01          .000   .6330   20.000   .764E+01
       508.000        .000   .6330   20.000   .970E+00          .000   .6330   20.000   .455E+01          .000   .6330   20.000   .763E+01
       508.500        .000   .6330   20.000   .964E+00          .000   .6330   20.000   .453E+01          .000   .6330   20.000   .762E+01
       509.000        .000   .6330   20.000   .959E+00          .000   .6330   20.000   .451E+01          .000   .6330   20.000   .760E+01
       509.500        .000   .6330   20.000   .953E+00          .000   .6330   20.000   .449E+01          .000   .6330   20.000   .759E+01
       510.000        .000   .6330   20.000   .947E+00          .000   .6330   20.000   .447E+01          .000   .6330   20.000   .758E+01
       510.500        .000   .6330   20.000   .942E+00          .000   .6330   20.000   .446E+01          .000   .6330   20.000   .757E+01
       511.000        .000   .6330   20.000   .936E+00          .000   .6330   20.000   .444E+01          .000   .6330   20.000   .756E+01
       511.500        .000   .6330   20.000   .931E+00          .000   .6330   20.000   .442E+01          .000   .6330   20.000   .755E+01
       512.000        .000   .6330   20.000   .925E+00          .000   .6330   20.000   .440E+01          .000   .6330   20.000   .754E+01
       512.500        .000   .6330   20.000   .920E+00          .000   .6330   20.000   .438E+01          .000   .6330   20.000   .753E+01
       513.000        .000   .6330   20.000   .915E+00          .000   .6330   20.000   .436E+01          .000   .6330   20.000   .752E+01
       513.500        .000   .6330   20.000   .909E+00          .000   .6330   20.000   .434E+01          .000   .6330   20.000   .751E+01
       514.000        .000   .6330   20.000   .904E+00          .000   .6330   20.000   .433E+01          .000   .6330   20.000   .749E+01
       514.500        .000   .6330   20.000   .899E+00          .000   .6330   20.000   .431E+01          .000   .6330   20.000   .748E+01
       515.000        .000   .6330   20.000   .893E+00          .000   .6330   20.000   .429E+01          .000   .6330   20.000   .747E+01
       515.500        .000   .6330   20.000   .888E+00          .000   .6330   20.000   .427E+01          .000   .6330   20.000   .746E+01
       516.000        .000   .6330   20.000   .883E+00          .000   .6330   20.000   .425E+01          .000   .6330   20.000   .745E+01
       516.500        .000   .6330   20.000   .878E+00          .000   .6330   20.000   .423E+01          .000   .6330   20.000   .744E+01
       517.000        .000   .6330   20.000   .873E+00          .000   .6330   20.000   .422E+01          .000   .6330   20.000   .742E+01
       517.500        .000   .6330   20.000   .867E+00          .000   .6330   20.000   .420E+01          .000   .6330   20.000   .741E+01
       518.000        .000   .6330   20.000   .862E+00          .000   .6330   20.000   .418E+01          .000   .6330   20.000   .740E+01
       518.500        .000   .6330   20.000   .857E+00          .000   .6330   20.000   .416E+01          .000   .6330   20.000   .739E+01
       519.000        .000   .6330   20.000   .852E+00          .000   .6330   20.000   .414E+01          .000   .6330   20.000   .738E+01
       519.500        .000   .6330   20.000   .847E+00          .000   .6330   20.000   .413E+01          .000   .6330   20.000   .736E+01
       520.000        .000   .6330   20.000   .842E+00          .000   .6330   20.000   .411E+01          .000   .6330   20.000   .735E+01
       520.500        .000   .6330   20.000   .837E+00          .000   .6330   20.000   .409E+01          .000   .6330   20.000   .734E+01
       521.000        .000   .6330   20.000   .832E+00          .000   .6330   20.000   .407E+01          .000   .6330   20.000   .733E+01
       521.500        .000   .6330   20.000   .828E+00          .000   .6330   20.000   .406E+01          .000   .6330   20.000   .731E+01
       522.000        .000   .6330   20.000   .823E+00          .000   .6330   20.000   .404E+01          .000   .6330   20.000   .730E+01
       522.500        .000   .6330   20.000   .818E+00          .000   .6330   20.000   .402E+01          .000   .6330   20.000   .729E+01
       523.000        .000   .6330   20.000   .813E+00          .000   .6330   20.000   .400E+01          .000   .6330   20.000   .728E+01
       523.500        .000   .6330   20.000   .808E+00          .000   .6330   20.000   .398E+01          .000   .6330   20.000   .726E+01
       524.000        .000   .6330   20.000   .804E+00          .000   .6330   20.000   .397E+01          .000   .6330   20.000   .725E+01
       524.500        .000   .6330   20.000   .799E+00          .000   .6330   20.000   .395E+01          .000   .6330   20.000   .724E+01
       525.000        .000   .6330   20.000   .794E+00          .000   .6330   20.000   .393E+01          .000   .6330   20.000   .722E+01
       525.500        .000   .6330   20.000   .789E+00          .000   .6330   20.000   .392E+01          .000   .6330   20.000   .721E+01
       526.000        .000   .6330   20.000   .785E+00          .000   .6330   20.000   .390E+01          .000   .6330   20.000   .720E+01
       526.500        .000   .6330   20.000   .780E+00          .000   .6330   20.000   .388E+01          .000   .6330   20.000   .718E+01
       527.000        .000   .6330   20.000   .776E+00          .000   .6330   20.000   .386E+01          .000   .6330   20.000   .717E+01
       527.500        .000   .6330   20.000   .771E+00          .000   .6330   20.000   .385E+01          .000   .6330   20.000   .716E+01
       528.000        .000   .6330   20.000   .767E+00          .000   .6330   20.000   .383E+01          .000   .6330   20.000   .714E+01
       528.500        .000   .6330   20.000   .762E+00          .000   .6330   20.000   .381E+01          .000   .6330   20.000   .713E+01
       529.000        .000   .6330   20.000   .758E+00          .000   .6330   20.000   .380E+01          .000   .6330   20.000   .712E+01
       529.500        .000   .6330   20.000   .753E+00          .000   .6330   20.000   .378E+01          .000   .6330   20.000   .710E+01
       530.000        .000   .6330   20.000   .749E+00          .000   .6330   20.000   .376E+01          .000   .6330   20.000   .709E+01
       530.500        .000   .6330   20.000   .744E+00          .000   .6330   20.000   .374E+01          .000   .6330   20.000   .707E+01
       531.000        .000   .6330   20.000   .740E+00          .000   .6330   20.000   .373E+01          .000   .6330   20.000   .706E+01
       531.500        .000   .6330   20.000   .735E+00          .000   .6330   20.000   .371E+01          .000   .6330   20.000   .705E+01
       532.000        .000   .6330   20.000   .731E+00          .000   .6330   20.000   .369E+01          .000   .6330   20.000   .703E+01
       532.500        .000   .6330   20.000   .727E+00          .000   .6330   20.000   .368E+01          .000   .6330   20.000   .702E+01
       533.000        .000   .6330   20.000   .723E+00          .000   .6330   20.000   .366E+01          .000   .6330   20.000   .700E+01
       533.500        .000   .6330   20.000   .718E+00          .000   .6330   20.000   .364E+01          .000   .6330   20.000   .699E+01
       534.000        .000   .6330   20.000   .714E+00          .000   .6330   20.000   .363E+01          .000   .6330   20.000   .697E+01
       534.500        .000   .6330   20.000   .710E+00          .000   .6330   20.000   .361E+01          .000   .6330   20.000   .696E+01
       535.000        .000   .6330   20.000   .706E+00          .000   .6330   20.000   .360E+01          .000   .6330   20.000   .694E+01
       535.500        .000   .6330   20.000   .701E+00          .000   .6330   20.000   .358E+01          .000   .6330   20.000   .693E+01
       536.000        .000   .6330   20.000   .697E+00          .000   .6330   20.000   .356E+01          .000   .6330   20.000   .691E+01
       536.500        .000   .6330   20.000   .693E+00          .000   .6330   20.000   .355E+01          .000   .6330   20.000   .690E+01
       537.000        .000   .6330   20.000   .689E+00          .000   .6330   20.000   .353E+01          .000   .6330   20.000   .688E+01
       537.500        .000   .6330   20.000   .685E+00          .000   .6330   20.000   .351E+01          .000   .6330   20.000   .687E+01
       538.000        .000   .6330   20.000   .681E+00          .000   .6330   20.000   .350E+01          .000   .6330   20.000   .685E+01
       538.500        .000   .6330   20.000   .677E+00          .000   .6330   20.000   .348E+01          .000   .6330   20.000   .684E+01
       539.000        .000   .6330   20.000   .673E+00          .000   .6330   20.000   .347E+01          .000   .6330   20.000   .682E+01
       539.500        .000   .6330   20.000   .669E+00          .000   .6330   20.000   .345E+01          .000   .6330   20.000   .681E+01
       540.000        .000   .6330   20.000   .665E+00          .000   .6330   20.000   .343E+01          .000   .6330   20.000   .679E+01
       540.500        .000   .6330   20.000   .661E+00          .000   .6330   20.000   .342E+01          .000   .6330   20.000   .678E+01
       541.000        .000   .6330   20.000   .657E+00          .000   .6330   20.000   .340E+01          .000   .6330   20.000   .676E+01
       541.500        .000   .6330   20.000   .653E+00          .000   .6330   20.000   .339E+01          .000   .6330   20.000   .675E+01
       542.000        .000   .6330   20.000   .649E+00          .000   .6330   20.000   .337E+01          .000   .6330   20.000   .673E+01
       542.500        .000   .6330   20.000   .646E+00          .000   .6330   20.000   .336E+01          .000   .6330   20.000   .672E+01
       543.000        .000   .6330   20.000   .642E+00          .000   .6330   20.000   .334E+01          .000   .6330   20.000   .670E+01
       543.500        .000   .6330   20.000   .638E+00          .000   .6330   20.000   .332E+01          .000   .6330   20.000   .668E+01
       544.000        .000   .6330   20.000   .634E+00          .000   .6330   20.000   .331E+01          .000   .6330   20.000   .667E+01
       544.500        .000   .6330   20.000   .630E+00          .000   .6330   20.000   .329E+01          .000   .6330   20.000   .665E+01
       545.000        .000   .6330   20.000   .627E+00          .000   .6330   20.000   .328E+01          .000   .6330   20.000   .664E+01
       545.500        .000   .6330   20.000   .623E+00          .000   .6330   20.000   .326E+01          .000   .6330   20.000   .662E+01
       546.000        .000   .6330   20.000   .619E+00          .000   .6330   20.000   .325E+01          .000   .6330   20.000   .660E+01
       546.500        .000   .6330   20.000   .616E+00          .000   .6330   20.000   .323E+01          .000   .6330   20.000   .659E+01
       547.000        .000   .6330   20.000   .612E+00          .000   .6330   20.000   .322E+01          .000   .6330   20.000   .657E+01
       547.500        .000   .6330   20.000   .608E+00          .000   .6330   20.000   .320E+01          .000   .6330   20.000   .656E+01
       548.000        .000   .6330   20.000   .605E+00          .000   .6330   20.000   .319E+01          .000   .6330   20.000   .654E+01
       548.500        .000   .6330   20.000   .601E+00          .000   .6330   20.000   .317E+01          .000   .6330   20.000   .652E+01
       549.000        .000   .6330   20.000   .597E+00          .000   .6330   20.000   .316E+01          .000   .6330   20.000   .651E+01
       549.500        .000   .6330   20.000   .594E+00          .000   .6330   20.000   .314E+01          .000   .6330   20.000   .649E+01
       550.000        .000   .6330   20.000   .590E+00          .000   .6330   20.000   .313E+01          .000   .6330   20.000   .647E+01
       550.500        .000   .6330   20.000   .587E+00          .000   .6330   20.000   .311E+01          .000   .6330   20.000   .646E+01
       551.000        .000   .6330   20.000   .583E+00          .000   .6330   20.000   .310E+01          .000   .6330   20.000   .644E+01
       551.500        .000   .6330   20.000   .580E+00          .000   .6330   20.000   .308E+01          .000   .6330   20.000   .642E+01
       552.000        .000   .6330   20.000   .576E+00          .000   .6330   20.000   .307E+01          .000   .6330   20.000   .641E+01
       552.500        .000   .6330   20.000   .573E+00          .000   .6330   20.000   .305E+01          .000   .6330   20.000   .639E+01
       553.000        .000   .6330   20.000   .569E+00          .000   .6330   20.000   .304E+01          .000   .6330   20.000   .637E+01
       553.500        .000   .6330   20.000   .566E+00          .000   .6330   20.000   .302E+01          .000   .6330   20.000   .636E+01
       554.000        .000   .6330   20.000   .563E+00          .000   .6330   20.000   .301E+01          .000   .6330   20.000   .634E+01
       554.500        .000   .6330   20.000   .559E+00          .000   .6330   20.000   .299E+01          .000   .6330   20.000   .632E+01
       555.000        .000   .6330   20.000   .556E+00          .000   .6330   20.000   .298E+01          .000   .6330   20.000   .630E+01
       555.500        .000   .6330   20.000   .553E+00          .000   .6330   20.000   .297E+01          .000   .6330   20.000   .629E+01
       556.000        .000   .6330   20.000   .549E+00          .000   .6330   20.000   .295E+01          .000   .6330   20.000   .627E+01
       556.500        .000   .6330   20.000   .546E+00          .000   .6330   20.000   .294E+01          .000   .6330   20.000   .625E+01
       557.000        .000   .6330   20.000   .543E+00          .000   .6330   20.000   .292E+01          .000   .6330   20.000   .624E+01
       557.500        .000   .6330   20.000   .540E+00          .000   .6330   20.000   .291E+01          .000   .6330   20.000   .622E+01
       558.000        .000   .6330   20.000   .536E+00          .000   .6330   20.000   .289E+01          .000   .6330   20.000   .620E+01
       558.500        .000   .6330   20.000   .533E+00          .000   .6330   20.000   .288E+01          .000   .6330   20.000   .618E+01
       559.000        .000   .6330   20.000   .530E+00          .000   .6330   20.000   .287E+01          .000   .6330   20.000   .617E+01
       559.500        .000   .6330   20.000   .527E+00          .000   .6330   20.000   .285E+01          .000   .6330   20.000   .615E+01
       560.000        .000   .6330   20.000   .524E+00          .000   .6330   20.000   .284E+01          .000   .6330   20.000   .613E+01
       560.500        .000   .6330   20.000   .520E+00          .000   .6330   20.000   .282E+01          .000   .6330   20.000   .611E+01
       561.000        .000   .6330   20.000   .517E+00          .000   .6330   20.000   .281E+01          .000   .6330   20.000   .610E+01
       561.500        .000   .6330   20.000   .514E+00          .000   .6330   20.000   .280E+01          .000   .6330   20.000   .608E+01
       562.000        .000   .6330   20.000   .511E+00          .000   .6330   20.000   .278E+01          .000   .6330   20.000   .606E+01
       562.500        .000   .6330   20.000   .508E+00          .000   .6330   20.000   .277E+01          .000   .6330   20.000   .604E+01
       563.000        .000   .6330   20.000   .505E+00          .000   .6330   20.000   .275E+01          .000   .6330   20.000   .603E+01
       563.500        .000   .6330   20.000   .502E+00          .000   .6330   20.000   .274E+01          .000   .6330   20.000   .601E+01
       564.000        .000   .6330   20.000   .499E+00          .000   .6330   20.000   .273E+01          .000   .6330   20.000   .599E+01
       564.500        .000   .6330   20.000   .496E+00          .000   .6330   20.000   .271E+01          .000   .6330   20.000   .597E+01
       565.000        .000   .6330   20.000   .493E+00          .000   .6330   20.000   .270E+01          .000   .6330   20.000   .595E+01
       565.500        .000   .6330   20.000   .490E+00          .000   .6330   20.000   .269E+01          .000   .6330   20.000   .594E+01
       566.000        .000   .6330   20.000   .487E+00          .000   .6330   20.000   .267E+01          .000   .6330   20.000   .592E+01
       566.500        .000   .6330   20.000   .484E+00          .000   .6330   20.000   .266E+01          .000   .6330   20.000   .590E+01
