Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -8.000000e+001  1.000000e+000  1.000000e+000
  101    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
    1 -0.000000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    2 -8.000000e-001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    3 -1.600000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    4 -2.400000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    5 -3.200000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    6 -4.000000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    7 -4.800000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    8 -5.600000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    9 -6.400000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   10 -7.200000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   11 -8.000000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   12 -8.800000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   13 -9.600000e+000 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   14 -1.040000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   15 -1.120000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   16 -1.200000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   17 -1.280000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   18 -1.360000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   19 -1.440000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   20 -1.520000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   21 -1.600000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   22 -1.680000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   23 -1.760000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   24 -1.840000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   25 -1.920000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   26 -2.000000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   27 -2.080000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -2.160000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -2.240000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -2.320000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -2.400000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -2.480000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -2.560000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -2.640000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -2.720000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -2.800000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -2.880000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -2.960000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -3.040000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -3.120000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -3.200000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -3.280000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -3.360000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -3.440000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -3.520000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -3.600000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -3.680000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -3.760000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -3.840000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -3.920000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -4.000000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -4.080000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -4.160000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -4.240000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -4.320000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -4.400000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -4.480000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -4.560000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -4.640000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -4.720000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -4.800000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -4.880000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -4.960000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -5.040000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -5.120000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -5.200000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -5.280000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -5.360000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -5.440000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -5.520000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -5.600000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -5.680000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -5.760000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -5.840000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -5.920000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -6.000000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -6.080000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -6.160000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -6.240000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -6.320000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -6.400000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -6.480000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -6.560000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -6.640000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -6.720000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -6.800000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -6.880000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -6.960000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -7.040000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -7.120000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -7.200000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -7.280000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -7.360000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -7.440000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -7.520000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -7.600000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -7.680000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -7.760000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -7.840000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -7.920000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -8.000000e+001 -5.000000e+002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
    0
