 ******* Program HYDRUS
 ******* Solute Transport with Non-equilibrium Cation Adsorption                
  
 Date:   1.10.    Time:  14:25:39
 Units: L = cm   , T = days , M = mmol 



                             Node(  4)                                 Node(  9)                                 Node( 16)

       time         h        theta    Temp     Conc           h        theta    Temp     Conc           h        theta    Temp     Conc     
        18.846        .000   .4450   20.000   .265E-01          .000   .4450   20.000   .903E-01          .000   .4450   20.000   .219E+00
        18.910        .000   .4450   20.000   .260E-01          .000   .4450   20.000   .887E-01          .000   .4450   20.000   .215E+00
        18.974        .000   .4450   20.000   .255E-01          .000   .4450   20.000   .871E-01          .000   .4450   20.000   .212E+00
        19.039        .000   .4450   20.000   .250E-01          .000   .4450   20.000   .856E-01          .000   .4450   20.000   .208E+00
        19.103        .000   .4450   20.000   .245E-01          .000   .4450   20.000   .840E-01          .000   .4450   20.000   .205E+00
        19.167        .000   .4450   20.000   .240E-01          .000   .4450   20.000   .825E-01          .000   .4450   20.000   .201E+00
        19.231        .000   .4450   20.000   .236E-01          .000   .4450   20.000   .811E-01          .000   .4450   20.000   .198E+00
        19.295        .000   .4450   20.000   .231E-01          .000   .4450   20.000   .796E-01          .000   .4450   20.000   .195E+00
        19.359        .000   .4450   20.000   .227E-01          .000   .4450   20.000   .782E-01          .000   .4450   20.000   .191E+00
        19.423        .000   .4450   20.000   .223E-01          .000   .4450   20.000   .768E-01          .000   .4450   20.000   .188E+00
        19.487        .000   .4450   20.000   .219E-01          .000   .4450   20.000   .754E-01          .000   .4450   20.000   .185E+00
        19.551        .000   .4450   20.000   .214E-01          .000   .4450   20.000   .741E-01          .000   .4450   20.000   .182E+00
        19.615        .000   .4450   20.000   .210E-01          .000   .4450   20.000   .728E-01          .000   .4450   20.000   .179E+00
        19.680        .000   .4450   20.000   .206E-01          .000   .4450   20.000   .715E-01          .000   .4450   20.000   .176E+00
        19.744        .000   .4450   20.000   .202E-01          .000   .4450   20.000   .702E-01          .000   .4450   20.000   .173E+00
        19.808        .000   .4450   20.000   .199E-01          .000   .4450   20.000   .689E-01          .000   .4450   20.000   .170E+00
        19.872        .000   .4450   20.000   .195E-01          .000   .4450   20.000   .677E-01          .000   .4450   20.000   .167E+00
        19.936        .000   .4450   20.000   .191E-01          .000   .4450   20.000   .665E-01          .000   .4450   20.000   .164E+00
        20.000        .000   .4450   20.000   .187E-01          .000   .4450   20.000   .653E-01          .000   .4450   20.000   .162E+00
end
