 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
       1.81250   .342E+03  -.119E+03   .620E+03  -.425E+02   .000E+00   .000E+00   .198E+02   .000E+00   .732E+01   .000E+00   .000E+00   .873E+02      32
       1.87500   .342E+03  -.132E+03   .642E+03  -.507E+02   .000E+00   .000E+00   .198E+02   .000E+00   .808E+01   .000E+00   .000E+00   .922E+02      33
       1.93750   .342E+03  -.144E+03   .663E+03  -.597E+02   .000E+00   .000E+00   .199E+02   .000E+00   .880E+01   .000E+00   .000E+00   .972E+02      34
       2.00000   .342E+03  -.157E+03   .684E+03  -.695E+02   .000E+00   .000E+00   .199E+02   .000E+00   .949E+01   .000E+00   .000E+00   .102E+03      35
       2.06250   .342E+03  -.168E+03   .706E+03  -.800E+02   .000E+00   .000E+00   .199E+02   .000E+00   .101E+02   .000E+00   .000E+00   .107E+03      36
       2.12500   .342E+03  -.179E+03   .727E+03  -.912E+02   .000E+00   .000E+00   .199E+02   .000E+00   .107E+02   .000E+00   .000E+00   .112E+03      37
       2.18750   .342E+03  -.188E+03   .748E+03  -.103E+03   .000E+00   .000E+00   .199E+02   .000E+00   .113E+02   .000E+00   .000E+00   .117E+03      38
       2.25000   .342E+03  -.197E+03   .770E+03  -.115E+03   .000E+00   .000E+00   .199E+02   .000E+00   .118E+02   .000E+00   .000E+00   .122E+03      39
       2.31250   .342E+03  -.205E+03   .791E+03  -.128E+03   .000E+00   .000E+00   .199E+02   .000E+00   .122E+02   .000E+00   .000E+00   .127E+03      40
       2.37500   .342E+03  -.213E+03   .813E+03  -.141E+03   .000E+00   .000E+00   .199E+02   .000E+00   .126E+02   .000E+00   .000E+00   .131E+03      41
       2.43750   .342E+03  -.219E+03   .834E+03  -.155E+03   .000E+00   .000E+00   .199E+02   .000E+00   .130E+02   .000E+00   .000E+00   .136E+03      42
       2.50000   .342E+03  -.225E+03   .855E+03  -.169E+03   .000E+00   .000E+00   .199E+02   .000E+00   .133E+02   .000E+00   .000E+00   .141E+03      43
       2.56400   .342E+03  -.230E+03   .877E+03  -.184E+03   .000E+00   .000E+00   .199E+02   .000E+00   .136E+02   .000E+00   .000E+00   .146E+03      44
       2.62800   .342E+03  -.235E+03   .899E+03  -.199E+03   .000E+00   .000E+00   .199E+02   .000E+00   .139E+02   .000E+00   .000E+00   .150E+03      45
       2.69250   .342E+03  -.239E+03   .921E+03  -.214E+03   .000E+00   .000E+00   .199E+02   .000E+00   .141E+02   .000E+00   .000E+00   .155E+03      46
       2.75700   .342E+03  -.242E+03   .943E+03  -.230E+03   .000E+00   .000E+00   .199E+02   .000E+00   .143E+02   .000E+00   .000E+00   .160E+03      47
       2.82100   .342E+03  -.246E+03   .965E+03  -.246E+03   .000E+00   .000E+00   .199E+02   .000E+00   .144E+02   .000E+00   .000E+00   .164E+03      48
       2.88500   .342E+03  -.249E+03   .987E+03  -.262E+03   .000E+00   .000E+00   .199E+02   .000E+00   .146E+02   .000E+00   .000E+00   .168E+03      49
       2.94950   .342E+03  -.251E+03   .101E+04  -.278E+03   .000E+00   .000E+00   .199E+02   .000E+00   .147E+02   .000E+00   .000E+00   .173E+03      50
       3.01400   .342E+03  -.253E+03   .103E+04  -.294E+03   .000E+00   .000E+00   .199E+02   .000E+00   .149E+02   .000E+00   .000E+00   .177E+03      51
       3.07800   .342E+03  -.255E+03   .105E+04  -.311E+03   .000E+00   .000E+00   .199E+02   .000E+00   .150E+02   .000E+00   .000E+00   .181E+03      52
       3.14200   .342E+03  -.257E+03   .108E+04  -.327E+03   .000E+00   .000E+00   .199E+02   .000E+00   .151E+02   .000E+00   .000E+00   .186E+03      53
       3.20650   .342E+03  -.259E+03   .110E+04  -.344E+03   .000E+00   .000E+00   .199E+02   .000E+00   .152E+02   .000E+00   .000E+00   .190E+03      54
       3.27100   .342E+03  -.261E+03   .112E+04  -.361E+03   .000E+00   .000E+00   .199E+02   .000E+00   .153E+02   .000E+00   .000E+00   .194E+03      55
       3.33500   .342E+03  -.262E+03   .114E+04  -.377E+03   .000E+00   .000E+00   .199E+02   .000E+00   .154E+02   .000E+00   .000E+00   .198E+03      56
       3.39900   .342E+03  -.264E+03   .116E+04  -.394E+03   .000E+00   .000E+00   .199E+02   .000E+00   .155E+02   .000E+00   .000E+00   .202E+03      57
       3.46350   .342E+03  -.265E+03   .119E+04  -.411E+03   .000E+00   .000E+00   .199E+02   .000E+00   .155E+02   .000E+00   .000E+00   .206E+03      58
       3.52800   .342E+03  -.267E+03   .121E+04  -.429E+03   .000E+00   .000E+00   .199E+02   .000E+00   .156E+02   .000E+00   .000E+00   .210E+03      59
       3.59200   .342E+03  -.268E+03   .123E+04  -.446E+03   .000E+00   .000E+00   .199E+02   .000E+00   .157E+02   .000E+00   .000E+00   .213E+03      60
       3.65600   .342E+03  -.269E+03   .125E+04  -.463E+03   .000E+00   .000E+00   .199E+02   .000E+00   .158E+02   .000E+00   .000E+00   .217E+03      61
       3.72050   .342E+03  -.270E+03   .127E+04  -.480E+03   .000E+00   .000E+00   .199E+02   .000E+00   .158E+02   .000E+00   .000E+00   .221E+03      62
       3.78500   .342E+03  -.272E+03   .130E+04  -.498E+03   .000E+00   .000E+00   .199E+02   .000E+00   .159E+02   .000E+00   .000E+00   .224E+03      63
       3.84900   .342E+03  -.273E+03   .132E+04  -.515E+03   .000E+00   .000E+00   .199E+02   .000E+00   .160E+02   .000E+00   .000E+00   .228E+03      64
       3.91300   .342E+03  -.274E+03   .134E+04  -.533E+03   .000E+00   .000E+00   .199E+02   .000E+00   .160E+02   .000E+00   .000E+00   .231E+03      65
       3.97750   .342E+03  -.275E+03   .136E+04  -.551E+03   .000E+00   .000E+00   .199E+02   .000E+00   .161E+02   .000E+00   .000E+00   .235E+03      66
       4.04200   .342E+03  -.276E+03   .138E+04  -.568E+03   .000E+00   .000E+00   .199E+02   .000E+00   .162E+02   .000E+00   .000E+00   .238E+03      67
       4.10600   .342E+03  -.277E+03   .140E+04  -.586E+03   .000E+00   .000E+00   .199E+02   .000E+00   .162E+02   .000E+00   .000E+00   .241E+03      68
       4.17000   .342E+03  -.278E+03   .143E+04  -.604E+03   .000E+00   .000E+00   .199E+02   .000E+00   .163E+02   .000E+00   .000E+00   .245E+03      69
       4.23450   .342E+03  -.279E+03   .145E+04  -.622E+03   .000E+00   .000E+00   .199E+02   .000E+00   .164E+02   .000E+00   .000E+00   .248E+03      70
       4.29900   .342E+03  -.280E+03   .147E+04  -.640E+03   .000E+00   .000E+00   .199E+02   .000E+00   .164E+02   .000E+00   .000E+00   .251E+03      71
       4.36300   .342E+03  -.281E+03   .149E+04  -.658E+03   .000E+00   .000E+00   .199E+02   .000E+00   .165E+02   .000E+00   .000E+00   .254E+03      72
       4.42700   .342E+03  -.282E+03   .151E+04  -.676E+03   .000E+00   .000E+00   .199E+02   .000E+00   .165E+02   .000E+00   .000E+00   .257E+03      73
       4.49150   .342E+03  -.283E+03   .154E+04  -.694E+03   .000E+00   .000E+00   .199E+02   .000E+00   .166E+02   .000E+00   .000E+00   .260E+03      74
       4.55600   .342E+03  -.284E+03   .156E+04  -.713E+03   .000E+00   .000E+00   .199E+02   .000E+00   .167E+02   .000E+00   .000E+00   .263E+03      75
       4.62000   .342E+03  -.285E+03   .158E+04  -.731E+03   .000E+00   .000E+00   .199E+02   .000E+00   .167E+02   .000E+00   .000E+00   .266E+03      76
       4.68400   .342E+03  -.286E+03   .160E+04  -.749E+03   .000E+00   .000E+00   .199E+02   .000E+00   .168E+02   .000E+00   .000E+00   .269E+03      77
       4.74850   .342E+03  -.287E+03   .162E+04  -.768E+03   .000E+00   .000E+00   .199E+02   .000E+00   .168E+02   .000E+00   .000E+00   .272E+03      78
       4.81300   .342E+03  -.288E+03   .165E+04  -.787E+03   .000E+00   .000E+00   .199E+02   .000E+00   .169E+02   .000E+00   .000E+00   .274E+03      79
       4.90600   .342E+03  -.289E+03   .168E+04  -.813E+03   .000E+00   .000E+00   .199E+02   .000E+00   .169E+02   .000E+00   .000E+00   .278E+03      80
       5.00000   .342E+03  -.290E+03   .171E+04  -.841E+03   .000E+00   .000E+00   .199E+02   .000E+00   .170E+02   .000E+00   .000E+00   .282E+03      81
       5.06250   .000E+00  -.291E+03   .171E+04  -.859E+03   .000E+00   .000E+00   .658E+01   .000E+00   .171E+02   .000E+00   .000E+00   .285E+03      82
       5.12500   .000E+00  -.292E+03   .171E+04  -.877E+03   .000E+00   .000E+00   .227E+01   .000E+00   .171E+02   .000E+00   .000E+00   .287E+03      83
       5.18750   .000E+00  -.293E+03   .171E+04  -.896E+03   .000E+00   .000E+00   .875E+00   .000E+00   .172E+02   .000E+00   .000E+00   .288E+03      84
       5.25000   .000E+00  -.294E+03   .171E+04  -.914E+03   .000E+00   .000E+00   .421E+00   .000E+00   .172E+02   .000E+00   .000E+00   .290E+03      85
       5.31250   .000E+00  -.295E+03   .171E+04  -.932E+03   .000E+00   .000E+00   .270E+00   .000E+00   .172E+02   .000E+00   .000E+00   .291E+03      86
       5.37500   .000E+00  -.295E+03   .171E+04  -.951E+03   .000E+00   .000E+00   .218E+00   .000E+00   .173E+02   .000E+00   .000E+00   .292E+03      87
       5.43750   .000E+00  -.296E+03   .171E+04  -.969E+03   .000E+00   .000E+00   .198E+00   .000E+00   .173E+02   .000E+00   .000E+00   .293E+03      88
       5.50000   .000E+00  -.297E+03   .171E+04  -.988E+03   .000E+00   .000E+00   .188E+00   .000E+00   .174E+02   .000E+00   .000E+00   .293E+03      89
       5.56250   .000E+00  -.298E+03   .171E+04  -.101E+04   .000E+00   .000E+00   .183E+00   .000E+00   .174E+02   .000E+00   .000E+00   .293E+03      90
       5.62500   .000E+00  -.298E+03   .171E+04  -.103E+04   .000E+00   .000E+00   .178E+00   .000E+00   .175E+02   .000E+00   .000E+00   .293E+03      91
       5.68750   .000E+00  -.299E+03   .171E+04  -.104E+04   .000E+00   .000E+00   .175E+00   .000E+00   .175E+02   .000E+00   .000E+00   .293E+03      92
       5.75000   .000E+00  -.299E+03   .171E+04  -.106E+04   .000E+00   .000E+00   .171E+00   .000E+00   .175E+02   .000E+00   .000E+00   .292E+03      93
       5.81250   .000E+00  -.300E+03   .171E+04  -.108E+04   .000E+00   .000E+00   .168E+00   .000E+00   .175E+02   .000E+00   .000E+00   .291E+03      94
       5.87500   .000E+00  -.300E+03   .171E+04  -.110E+04   .000E+00   .000E+00   .164E+00   .000E+00   .175E+02   .000E+00   .000E+00   .290E+03      95
       5.93750   .000E+00  -.299E+03   .171E+04  -.112E+04   .000E+00   .000E+00   .161E+00   .000E+00   .175E+02   .000E+00   .000E+00   .289E+03      96
       6.00000   .000E+00  -.298E+03   .171E+04  -.114E+04   .000E+00   .000E+00   .158E+00   .000E+00   .174E+02   .000E+00   .000E+00   .288E+03      97
       6.06250   .000E+00  -.297E+03   .171E+04  -.116E+04   .000E+00   .000E+00   .155E+00   .000E+00   .173E+02   .000E+00   .000E+00   .286E+03      98
       6.12500   .000E+00  -.294E+03   .171E+04  -.117E+04   .000E+00   .000E+00   .152E+00   .000E+00   .171E+02   .000E+00   .000E+00   .284E+03      99
       6.18750   .000E+00  -.290E+03   .171E+04  -.119E+04   .000E+00   .000E+00   .149E+00   .000E+00   .168E+02   .000E+00   .000E+00   .282E+03     100
       6.25000   .000E+00  -.285E+03   .171E+04  -.121E+04   .000E+00   .000E+00   .146E+00   .000E+00   .165E+02   .000E+00   .000E+00   .280E+03     101
       6.31250   .000E+00  -.279E+03   .171E+04  -.123E+04   .000E+00   .000E+00   .143E+00   .000E+00   .161E+02   .000E+00   .000E+00   .278E+03     102
       6.37500   .000E+00  -.271E+03   .171E+04  -.124E+04   .000E+00   .000E+00   .141E+00   .000E+00   .156E+02   .000E+00   .000E+00   .275E+03     103
       6.43750   .000E+00  -.262E+03   .171E+04  -.126E+04   .000E+00   .000E+00   .138E+00   .000E+00   .151E+02   .000E+00   .000E+00   .273E+03     104
       6.50000   .000E+00  -.252E+03   .171E+04  -.128E+04   .000E+00   .000E+00   .135E+00   .000E+00   .144E+02   .000E+00   .000E+00   .270E+03     105
       6.56250   .000E+00  -.241E+03   .171E+04  -.129E+04   .000E+00   .000E+00   .133E+00   .000E+00   .138E+02   .000E+00   .000E+00   .267E+03     106
       6.62500   .000E+00  -.229E+03   .171E+04  -.131E+04   .000E+00   .000E+00   .130E+00   .000E+00   .130E+02   .000E+00   .000E+00   .264E+03     107
       6.68750   .000E+00  -.217E+03   .171E+04  -.132E+04   .000E+00   .000E+00   .128E+00   .000E+00   .123E+02   .000E+00   .000E+00   .261E+03     108
       6.75000   .000E+00  -.204E+03   .171E+04  -.133E+04   .000E+00   .000E+00   .125E+00   .000E+00   .116E+02   .000E+00   .000E+00   .258E+03     109
       6.81250   .000E+00  -.191E+03   .171E+04  -.134E+04   .000E+00   .000E+00   .123E+00   .000E+00   .108E+02   .000E+00   .000E+00   .254E+03     110
       6.87500   .000E+00  -.179E+03   .171E+04  -.136E+04   .000E+00   .000E+00   .120E+00   .000E+00   .101E+02   .000E+00   .000E+00   .251E+03     111
       6.93750   .000E+00  -.167E+03   .171E+04  -.137E+04   .000E+00   .000E+00   .118E+00   .000E+00   .938E+01   .000E+00   .000E+00   .248E+03     112
       7.00000   .000E+00  -.155E+03   .171E+04  -.138E+04   .000E+00   .000E+00   .116E+00   .000E+00   .872E+01   .000E+00   .000E+00   .244E+03     113
       7.06400   .000E+00  -.144E+03   .171E+04  -.138E+04   .000E+00   .000E+00   .114E+00   .000E+00   .809E+01   .000E+00   .000E+00   .241E+03     114
       7.12800   .000E+00  -.133E+03   .171E+04  -.139E+04   .000E+00   .000E+00   .111E+00   .000E+00   .751E+01   .000E+00   .000E+00   .237E+03     115
       7.19250   .000E+00  -.124E+03   .171E+04  -.140E+04   .000E+00   .000E+00   .109E+00   .000E+00   .697E+01   .000E+00   .000E+00   .234E+03     116
       7.25700   .000E+00  -.115E+03   .171E+04  -.141E+04   .000E+00   .000E+00   .107E+00   .000E+00   .649E+01   .000E+00   .000E+00   .230E+03     117
       7.32100   .000E+00  -.107E+03   .171E+04  -.142E+04   .000E+00   .000E+00   .105E+00   .000E+00   .606E+01   .000E+00   .000E+00   .227E+03     118
       7.38500   .000E+00  -.101E+03   .171E+04  -.142E+04   .000E+00   .000E+00   .103E+00   .000E+00   .569E+01   .000E+00   .000E+00   .223E+03     119
       7.44950   .000E+00  -.944E+02   .171E+04  -.143E+04   .000E+00   .000E+00   .101E+00   .000E+00   .535E+01   .000E+00   .000E+00   .220E+03     120
       7.51400   .000E+00  -.891E+02   .171E+04  -.143E+04   .000E+00   .000E+00   .988E-01   .000E+00   .506E+01   .000E+00   .000E+00   .216E+03     121
       7.57800   .000E+00  -.844E+02   .171E+04  -.144E+04   .000E+00   .000E+00   .968E-01   .000E+00   .481E+01   .000E+00   .000E+00   .213E+03     122
       7.64200   .000E+00  -.804E+02   .171E+04  -.144E+04   .000E+00   .000E+00   .949E-01   .000E+00   .459E+01   .000E+00   .000E+00   .210E+03     123
       7.70650   .000E+00  -.768E+02   .171E+04  -.145E+04   .000E+00   .000E+00   .931E-01   .000E+00   .439E+01   .000E+00   .000E+00   .206E+03     124
       7.77100   .000E+00  -.737E+02   .171E+04  -.145E+04   .000E+00   .000E+00   .912E-01   .000E+00   .422E+01   .000E+00   .000E+00   .203E+03     125
       7.83500   .000E+00  -.710E+02   .171E+04  -.146E+04   .000E+00   .000E+00   .894E-01   .000E+00   .408E+01   .000E+00   .000E+00   .200E+03     126
       7.89900   .000E+00  -.687E+02   .171E+04  -.146E+04   .000E+00   .000E+00   .877E-01   .000E+00   .395E+01   .000E+00   .000E+00   .197E+03     127
       7.96350   .000E+00  -.666E+02   .171E+04  -.147E+04   .000E+00   .000E+00   .859E-01   .000E+00   .383E+01   .000E+00   .000E+00   .194E+03     128
       8.02800   .000E+00  -.647E+02   .171E+04  -.147E+04   .000E+00   .000E+00   .842E-01   .000E+00   .373E+01   .000E+00   .000E+00   .191E+03     129
       8.09200   .000E+00  -.630E+02   .171E+04  -.148E+04   .000E+00   .000E+00   .826E-01   .000E+00   .364E+01   .000E+00   .000E+00   .188E+03     130
       8.15600   .000E+00  -.615E+02   .171E+04  -.148E+04   .000E+00   .000E+00   .809E-01   .000E+00   .356E+01   .000E+00   .000E+00   .185E+03     131
       8.22050   .000E+00  -.602E+02   .171E+04  -.148E+04   .000E+00   .000E+00   .793E-01   .000E+00   .348E+01   .000E+00   .000E+00   .182E+03     132
       8.28500   .000E+00  -.589E+02   .171E+04  -.149E+04   .000E+00   .000E+00   .778E-01   .000E+00   .341E+01   .000E+00   .000E+00   .179E+03     133
       8.34900   .000E+00  -.577E+02   .171E+04  -.149E+04   .000E+00   .000E+00   .762E-01   .000E+00   .334E+01   .000E+00   .000E+00   .176E+03     134
       8.41300   .000E+00  -.566E+02   .171E+04  -.149E+04   .000E+00   .000E+00   .747E-01   .000E+00   .328E+01   .000E+00   .000E+00   .173E+03     135
       8.47750   .000E+00  -.556E+02   .171E+04  -.150E+04   .000E+00   .000E+00   .732E-01   .000E+00   .322E+01   .000E+00   .000E+00   .170E+03     136
       8.54200   .000E+00  -.546E+02   .171E+04  -.150E+04   .000E+00   .000E+00   .718E-01   .000E+00   .316E+01   .000E+00   .000E+00   .168E+03     137
       8.60600   .000E+00  -.536E+02   .171E+04  -.151E+04   .000E+00   .000E+00   .704E-01   .000E+00   .311E+01   .000E+00   .000E+00   .165E+03     138
       8.67000   .000E+00  -.527E+02   .171E+04  -.151E+04   .000E+00   .000E+00   .690E-01   .000E+00   .305E+01   .000E+00   .000E+00   .162E+03     139
       8.73450   .000E+00  -.518E+02   .171E+04  -.151E+04   .000E+00   .000E+00   .676E-01   .000E+00   .300E+01   .000E+00   .000E+00   .160E+03     140
       8.79900   .000E+00  -.509E+02   .171E+04  -.152E+04   .000E+00   .000E+00   .663E-01   .000E+00   .295E+01   .000E+00   .000E+00   .157E+03     141
       8.86300   .000E+00  -.501E+02   .171E+04  -.152E+04   .000E+00   .000E+00   .650E-01   .000E+00   .290E+01   .000E+00   .000E+00   .154E+03     142
       8.92700   .000E+00  -.492E+02   .171E+04  -.152E+04   .000E+00   .000E+00   .637E-01   .000E+00   .285E+01   .000E+00   .000E+00   .152E+03     143
       8.99150   .000E+00  -.484E+02   .171E+04  -.152E+04   .000E+00   .000E+00   .624E-01   .000E+00   .281E+01   .000E+00   .000E+00   .150E+03     144
       9.05600   .000E+00  -.476E+02   .171E+04  -.153E+04   .000E+00   .000E+00   .612E-01   .000E+00   .276E+01   .000E+00   .000E+00   .147E+03     145
       9.12000   .000E+00  -.469E+02   .171E+04  -.153E+04   .000E+00   .000E+00   .600E-01   .000E+00   .272E+01   .000E+00   .000E+00   .145E+03     146
       9.18400   .000E+00  -.461E+02   .171E+04  -.153E+04   .000E+00   .000E+00   .588E-01   .000E+00   .267E+01   .000E+00   .000E+00   .142E+03     147
       9.24850   .000E+00  -.453E+02   .171E+04  -.154E+04   .000E+00   .000E+00   .577E-01   .000E+00   .263E+01   .000E+00   .000E+00   .140E+03     148
       9.31300   .000E+00  -.446E+02   .171E+04  -.154E+04   .000E+00   .000E+00   .565E-01   .000E+00   .259E+01   .000E+00   .000E+00   .138E+03     149
       9.37700   .000E+00  -.439E+02   .171E+04  -.154E+04   .000E+00   .000E+00   .554E-01   .000E+00   .254E+01   .000E+00   .000E+00   .136E+03     150
       9.44100   .000E+00  -.432E+02   .171E+04  -.154E+04   .000E+00   .000E+00   .543E-01   .000E+00   .250E+01   .000E+00   .000E+00   .134E+03     151
       9.50550   .000E+00  -.425E+02   .171E+04  -.155E+04   .000E+00   .000E+00   .532E-01   .000E+00   .246E+01   .000E+00   .000E+00   .131E+03     152
       9.57000   .000E+00  -.418E+02   .171E+04  -.155E+04   .000E+00   .000E+00   .522E-01   .000E+00   .242E+01   .000E+00   .000E+00   .129E+03     153
       9.63400   .000E+00  -.411E+02   .171E+04  -.155E+04   .000E+00   .000E+00   .511E-01   .000E+00   .238E+01   .000E+00   .000E+00   .127E+03     154
       9.69800   .000E+00  -.404E+02   .171E+04  -.156E+04   .000E+00   .000E+00   .501E-01   .000E+00   .234E+01   .000E+00   .000E+00   .125E+03     155
       9.76200   .000E+00  -.398E+02   .171E+04  -.156E+04   .000E+00   .000E+00   .492E-01   .000E+00   .231E+01   .000E+00   .000E+00   .123E+03     156
       9.82600   .000E+00  -.391E+02   .171E+04  -.156E+04   .000E+00   .000E+00   .482E-01   .000E+00   .227E+01   .000E+00   .000E+00   .121E+03     157
       9.91300   .000E+00  -.384E+02   .171E+04  -.156E+04   .000E+00   .000E+00   .470E-01   .000E+00   .222E+01   .000E+00   .000E+00   .119E+03     158
      10.00000   .000E+00  -.375E+02   .171E+04  -.157E+04   .000E+00   .000E+00   .457E-01   .000E+00   .217E+01   .000E+00   .000E+00   .116E+03     159
      10.06400   .000E+00  -.368E+02   .171E+04  -.157E+04   .000E+00   .000E+00   .448E-01   .000E+00   .213E+01   .000E+00   .000E+00   .114E+03     160
      10.12800   .000E+00  -.362E+02   .171E+04  -.157E+04   .000E+00   .000E+00   .439E-01   .000E+00   .210E+01   .000E+00   .000E+00   .112E+03     161
      10.19200   .000E+00  -.356E+02   .171E+04  -.157E+04   .000E+00   .000E+00   .430E-01   .000E+00   .207E+01   .000E+00   .000E+00   .110E+03     162
      10.25600   .000E+00  -.351E+02   .171E+04  -.158E+04   .000E+00   .000E+00   .422E-01   .000E+00   .203E+01   .000E+00   .000E+00   .109E+03     163
      10.32050   .000E+00  -.345E+02   .171E+04  -.158E+04   .000E+00   .000E+00   .413E-01   .000E+00   .200E+01   .000E+00   .000E+00   .107E+03     164
      10.38500   .000E+00  -.339E+02   .171E+04  -.158E+04   .000E+00   .000E+00   .405E-01   .000E+00   .197E+01   .000E+00   .000E+00   .105E+03     165
