 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      92.57695   .000E+00  -.322E-03   .000E+00  -.899E-03   .000E+00   .000E+00   .843E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      37
      92.78848   .000E+00  -.320E-03   .000E+00  -.967E-03   .000E+00   .000E+00   .844E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      38
      93.00000   .000E+00  -.315E-03   .000E+00  -.103E-02   .000E+00   .000E+00   .843E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      39
      93.25000   .000E+00  -.311E-03   .000E+00  -.111E-02   .000E+00   .000E+00   .857E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00      40
      93.62500   .000E+00  -.302E-03   .000E+00  -.122E-02   .000E+00   .000E+00   .878E-02   .104E-01   .100E-01   .000E+00   .000E+00   .000E+00      41
      94.00000   .000E+00  -.292E-03   .000E+00  -.133E-02   .000E+00   .000E+00   .896E-02   .104E-01   .100E-01   .000E+00   .000E+00   .000E+00      42
      94.33334   .000E+00  -.284E-03   .000E+00  -.143E-02   .000E+00   .000E+00   .911E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00      43
      94.66667   .000E+00  -.274E-03   .000E+00  -.152E-02   .000E+00   .000E+00   .928E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      44
      95.00000   .000E+00  -.263E-03   .000E+00  -.161E-02   .000E+00   .000E+00   .944E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00      45
      95.01000   .000E+00  -.263E-03   .000E+00  -.161E-02   .000E+00   .000E+00   .941E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00      46
