 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 4.    Time:  19:28:13
 Units: L = cm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      54.0000  0.00000E+00  0.00000E+00  0.15134E-08  0.00000E+00 -0.17676E+00  0.00000E+00  0.00000E+00  0.31776E-06  0.00000E+00 -0.27827E+02 -0.51498E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.33733E+02  0.00000E+00  0.72772E-06     88  0.00000E+00      0.000
      56.0000  0.00000E+00  0.00000E+00 -0.10914E-08  0.00000E+00 -0.16639E+00  0.00000E+00  0.00000E+00  0.31558E-06  0.00000E+00 -0.28160E+02 -0.51697E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.33400E+02  0.00000E+00  0.72772E-06     89  0.00000E+00      0.000
      58.0000  0.00000E+00  0.00000E+00 -0.13533E-08  0.00000E+00 -0.15689E+00  0.00000E+00  0.00000E+00  0.31287E-06  0.00000E+00 -0.28474E+02 -0.51889E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.33086E+02  0.00000E+00  0.72772E-06     90  0.00000E+00      0.000
      60.0000  0.00000E+00  0.00000E+00  0.39872E-08  0.00000E+00 -0.14817E+00  0.00000E+00  0.00000E+00  0.32084E-06  0.00000E+00 -0.28770E+02 -0.52076E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.32790E+02  0.00000E+00  0.73570E-06     91  0.00000E+00      0.000
      62.5000  0.00000E+00  0.00000E+00  0.12369E-08  0.00000E+00 -0.13829E+00  0.00000E+00  0.00000E+00  0.32394E-06  0.00000E+00 -0.29116E+02 -0.52300E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.32444E+02  0.00000E+00  0.73879E-06     92  0.00000E+00      0.000
      65.0000  0.00000E+00  0.00000E+00 -0.61118E-09  0.00000E+00 -0.12935E+00  0.00000E+00  0.00000E+00  0.32241E-06  0.00000E+00 -0.29439E+02 -0.52516E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.32121E+02  0.00000E+00  0.73879E-06     93  0.00000E+00      0.000
      67.5000  0.00000E+00  0.00000E+00  0.26921E-08  0.00000E+00 -0.12124E+00  0.00000E+00  0.00000E+00  0.32914E-06  0.00000E+00 -0.29742E+02 -0.52725E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.31818E+02  0.00000E+00  0.74552E-06     94  0.00000E+00      0.000
      70.0000  0.00000E+00  0.00000E+00  0.18044E-08  0.00000E+00 -0.11386E+00  0.00000E+00  0.00000E+00  0.33365E-06  0.00000E+00 -0.30027E+02 -0.52926E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.31533E+02  0.00000E+00  0.75003E-06     95  0.00000E+00      0.000
      72.5000  0.00000E+00  0.00000E+00 -0.20373E-08  0.00000E+00 -0.10713E+00  0.00000E+00  0.00000E+00  0.32856E-06  0.00000E+00 -0.30295E+02 -0.53122E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.31265E+02  0.00000E+00  0.75003E-06     96  0.00000E+00      0.000
      75.0000  0.00000E+00  0.00000E+00 -0.10041E-08  0.00000E+00 -0.10098E+00  0.00000E+00  0.00000E+00  0.32605E-06  0.00000E+00 -0.30547E+02 -0.53311E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.31013E+02  0.00000E+00  0.75003E-06     97  0.00000E+00      0.000
      79.1667  0.00000E+00  0.00000E+00 -0.17026E-08  0.00000E+00 -0.91994E-01  0.00000E+00  0.00000E+00  0.31895E-06  0.00000E+00 -0.30931E+02 -0.53609E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.30629E+02  0.00000E+00  0.75003E-06     98  0.00000E+00      0.000
      83.3333  0.00000E+00  0.00000E+00  0.83674E-09  0.00000E+00 -0.84142E-01  0.00000E+00  0.00000E+00  0.32244E-06  0.00000E+00 -0.31281E+02 -0.53893E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.30279E+02  0.00000E+00  0.75352E-06     99  0.00000E+00      0.000
      87.5000  0.00000E+00  0.00000E+00  0.88039E-09  0.00000E+00 -0.77240E-01  0.00000E+00  0.00000E+00  0.32611E-06  0.00000E+00 -0.31603E+02 -0.54165E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.29957E+02  0.00000E+00  0.75719E-06    100  0.00000E+00      0.000
      91.6667  0.00000E+00  0.00000E+00 -0.32742E-09  0.00000E+00 -0.71152E-01  0.00000E+00  0.00000E+00  0.32474E-06  0.00000E+00 -0.31899E+02 -0.54426E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.29661E+02  0.00000E+00  0.75719E-06    101  0.00000E+00      0.000
      95.8333  0.00000E+00  0.00000E+00  0.22555E-09  0.00000E+00 -0.65766E-01  0.00000E+00  0.00000E+00  0.32568E-06  0.00000E+00 -0.32173E+02 -0.54677E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.29387E+02  0.00000E+00  0.75813E-06    102  0.00000E+00      0.000
     100.0000  0.00000E+00  0.00000E+00 -0.87311E-10  0.00000E+00 -0.60961E-01  0.00000E+00  0.00000E+00  0.32532E-06  0.00000E+00 -0.32427E+02 -0.54918E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.29133E+02  0.00000E+00  0.75813E-06    103  0.00000E+00      0.000
     105.0000  0.00000E+00  0.00000E+00 -0.87311E-09  0.00000E+00 -0.55906E-01  0.00000E+00  0.00000E+00  0.32095E-06  0.00000E+00 -0.32707E+02 -0.55194E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.28853E+02  0.00000E+00  0.75813E-06    104  0.00000E+00      0.000
     112.5000  0.00000E+00  0.00000E+00  0.16735E-09  0.00000E+00 -0.49527E-01  0.00000E+00  0.00000E+00  0.32221E-06  0.00000E+00 -0.33078E+02 -0.55579E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.28482E+02  0.00000E+00  0.75938E-06    105  0.00000E+00      0.000
     120.0000  0.00000E+00  0.00000E+00  0.58571E-09  0.00000E+00 -0.44184E-01  0.00000E+00  0.00000E+00  0.32660E-06  0.00000E+00 -0.33410E+02 -0.55944E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.28150E+02  0.00000E+00  0.76377E-06    106  0.00000E+00      0.000
     127.5000  0.00000E+00  0.00000E+00 -0.58571E-09  0.00000E+00 -0.39651E-01  0.00000E+00  0.00000E+00  0.32221E-06  0.00000E+00 -0.33707E+02 -0.56289E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.27853E+02  0.00000E+00  0.76377E-06    107  0.00000E+00      0.000
     135.0000  0.00000E+00  0.00000E+00 -0.27649E-09  0.00000E+00 -0.35781E-01  0.00000E+00  0.00000E+00  0.32013E-06  0.00000E+00 -0.33976E+02 -0.56617E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.27584E+02  0.00000E+00  0.76377E-06    108  0.00000E+00      0.000
     142.5000  0.00000E+00  0.00000E+00 -0.74942E-09  0.00000E+00 -0.32461E-01  0.00000E+00  0.00000E+00  0.31451E-06  0.00000E+00 -0.34219E+02 -0.56929E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.27341E+02  0.00000E+00  0.76377E-06    109  0.00000E+00      0.000
     150.0000  0.00000E+00  0.00000E+00 -0.46930E-09  0.00000E+00 -0.29577E-01  0.00000E+00  0.00000E+00  0.31099E-06  0.00000E+00 -0.34441E+02 -0.57228E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.27119E+02  0.00000E+00  0.76377E-06    110  0.00000E+00      0.000
     160.0000  0.00000E+00  0.00000E+00 -0.23283E-09  0.00000E+00 -0.26342E-01  0.00000E+00  0.00000E+00  0.30867E-06  0.00000E+00 -0.34704E+02 -0.57601E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.26856E+02  0.00000E+00  0.76377E-06    111  0.00000E+00      0.000
     170.0000  0.00000E+00  0.00000E+00 -0.69122E-10  0.00000E+00 -0.23607E-01  0.00000E+00  0.00000E+00  0.30797E-06  0.00000E+00 -0.34940E+02 -0.57955E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.26620E+02  0.00000E+00  0.76377E-06    112  0.00000E+00      0.000
     180.0000  0.00000E+00  0.00000E+00  0.26012E-09  0.00000E+00 -0.21284E-01  0.00000E+00  0.00000E+00  0.31058E-06  0.00000E+00 -0.35153E+02 -0.58291E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.26407E+02  0.00000E+00  0.76637E-06    113  0.00000E+00      0.000
     190.0000  0.00000E+00  0.00000E+00 -0.12915E-09  0.00000E+00 -0.19282E-01  0.00000E+00  0.00000E+00  0.30928E-06  0.00000E+00 -0.35346E+02 -0.58611E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.26214E+02  0.00000E+00  0.76637E-06    114  0.00000E+00      0.000
     200.0000  0.00000E+00  0.00000E+00  0.20009E-10  0.00000E+00 -0.17553E-01  0.00000E+00  0.00000E+00  0.30948E-06  0.00000E+00 -0.35522E+02 -0.58916E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.26039E+02  0.00000E+00  0.76657E-06    115  0.00000E+00      0.000
     215.7380  0.00000E+00  0.00000E+00 -0.35834E-09  0.00000E+00 -0.15321E-01  0.00000E+00  0.00000E+00  0.30384E-06  0.00000E+00 -0.35763E+02 -0.59363E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.25797E+02  0.00000E+00  0.76657E-06    116  0.00000E+00      0.000
     231.4760  0.00000E+00  0.00000E+00  0.23101E-09  0.00000E+00 -0.13492E-01  0.00000E+00  0.00000E+00  0.30748E-06  0.00000E+00 -0.35975E+02 -0.59782E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.25585E+02  0.00000E+00  0.77021E-06    117  0.00000E+00      0.000
     247.2140  0.00000E+00  0.00000E+00  0.20191E-09  0.00000E+00 -0.11969E-01  0.00000E+00  0.00000E+00  0.31066E-06  0.00000E+00 -0.36163E+02 -0.60177E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.25397E+02  0.00000E+00  0.77339E-06    118  0.00000E+00      0.000
     262.9520  0.00000E+00  0.00000E+00 -0.11732E-09  0.00000E+00 -0.10691E-01  0.00000E+00  0.00000E+00  0.30881E-06  0.00000E+00 -0.36332E+02 -0.60552E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.25228E+02  0.00000E+00  0.77339E-06    119  0.00000E+00      0.000
     283.4114  0.00000E+00  0.00000E+00 -0.94587E-10  0.00000E+00 -0.93420E-02  0.00000E+00  0.00000E+00  0.30688E-06  0.00000E+00 -0.36523E+02 -0.61005E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.25037E+02  0.00000E+00  0.77339E-06    120  0.00000E+00      0.000
     310.4850  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.79378E-02  0.00000E+00  0.00000E+00  0.30688E-06  0.00000E+00 -0.36738E+02 -0.61554E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24822E+02  0.00000E+00  0.77339E-06    121  0.00000E+00      0.000
     337.5585  0.00000E+00  0.00000E+00 -0.72760E-10  0.00000E+00 -0.68204E-02  0.00000E+00  0.00000E+00  0.30491E-06  0.00000E+00 -0.36922E+02 -0.62065E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24638E+02  0.00000E+00  0.77339E-06    122  0.00000E+00      0.000
     364.6321  0.00000E+00  0.00000E+00  0.17735E-09  0.00000E+00 -0.59239E-02  0.00000E+00  0.00000E+00  0.30971E-06  0.00000E+00 -0.37083E+02 -0.62542E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24477E+02  0.00000E+00  0.77819E-06    123  0.00000E+00      0.000
     391.7057  0.00000E+00  0.00000E+00 -0.87311E-10  0.00000E+00 -0.51962E-02  0.00000E+00  0.00000E+00  0.30734E-06  0.00000E+00 -0.37223E+02 -0.62990E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24337E+02  0.00000E+00  0.77819E-06    124  0.00000E+00      0.000
     427.8038  0.00000E+00  0.00000E+00  0.16826E-09  0.00000E+00 -0.44316E-02  0.00000E+00  0.00000E+00  0.31342E-06  0.00000E+00 -0.37383E+02 -0.63540E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24177E+02  0.00000E+00  0.78426E-06    125  0.00000E+00      0.000
     463.9019  0.00000E+00  0.00000E+00 -0.76852E-10  0.00000E+00 -0.38242E-02  0.00000E+00  0.00000E+00  0.31064E-06  0.00000E+00 -0.37521E+02 -0.64052E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.24039E+02  0.00000E+00  0.78426E-06    126  0.00000E+00      0.000
     500.0000  0.00000E+00  0.00000E+00 -0.21828E-10  0.00000E+00 -0.33313E-02  0.00000E+00  0.00000E+00  0.30986E-06  0.00000E+00 -0.37642E+02 -0.64528E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23918E+02  0.00000E+00  0.78426E-06    127  0.00000E+00      0.000
     544.9493  0.00000E+00  0.00000E+00 -0.70486E-11  0.00000E+00 -0.28499E-02  0.00000E+00  0.00000E+00  0.30954E-06  0.00000E+00 -0.37770E+02 -0.65083E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23790E+02  0.00000E+00  0.78426E-06    128  0.00000E+00      0.000
     601.8306  0.00000E+00  0.00000E+00  0.93223E-11  0.00000E+00 -0.23848E-02  0.00000E+00  0.00000E+00  0.31007E-06  0.00000E+00 -0.37905E+02 -0.65718E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23655E+02  0.00000E+00  0.78479E-06    129  0.00000E+00      0.000
     658.7120  0.00000E+00  0.00000E+00 -0.23647E-10  0.00000E+00 -0.20214E-02  0.00000E+00  0.00000E+00  0.30872E-06  0.00000E+00 -0.38020E+02 -0.66305E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23540E+02  0.00000E+00  0.78479E-06    130  0.00000E+00      0.000
     715.5933  0.00000E+00  0.00000E+00  0.98908E-10  0.00000E+00 -0.17377E-02  0.00000E+00  0.00000E+00  0.31435E-06  0.00000E+00 -0.38119E+02 -0.66852E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23441E+02  0.00000E+00  0.79042E-06    131  0.00000E+00      0.000
     786.6950  0.00000E+00  0.00000E+00  0.67757E-10  0.00000E+00 -0.14621E-02  0.00000E+00  0.00000E+00  0.31917E-06  0.00000E+00 -0.38223E+02 -0.67470E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23337E+02  0.00000E+00  0.79524E-06    132  0.00000E+00      0.000
     893.3475  0.00000E+00  0.00000E+00  0.90949E-11  0.00000E+00 -0.11658E-02  0.00000E+00  0.00000E+00  0.32014E-06  0.00000E+00 -0.38347E+02 -0.68305E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23213E+02  0.00000E+00  0.79621E-06    133  0.00000E+00      0.000
    1000.0000  0.00000E+00  0.00000E+00  0.23988E-10  0.00000E+00 -0.95209E-03  0.00000E+00  0.00000E+00  0.32270E-06  0.00000E+00 -0.38449E+02 -0.69060E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23111E+02  0.00000E+00  0.79877E-06    134  0.00000E+00      0.000
    1098.7536  0.00000E+00  0.00000E+00  0.76170E-11  0.00000E+00 -0.80153E-03  0.00000E+00  0.00000E+00  0.32345E-06  0.00000E+00 -0.38528E+02 -0.69699E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.23032E+02  0.00000E+00  0.79952E-06    135  0.00000E+00      0.000
    1227.1332  0.00000E+00  0.00000E+00  0.26375E-10  0.00000E+00 -0.65537E-03  0.00000E+00  0.00000E+00  0.32683E-06  0.00000E+00 -0.38612E+02 -0.70462E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22948E+02  0.00000E+00  0.80290E-06    136  0.00000E+00      0.000
    1316.9989  0.00000E+00  0.00000E+00 -0.23761E-10  0.00000E+00 -0.57357E-03  0.00000E+00  0.00000E+00  0.32470E-06  0.00000E+00 -0.38664E+02 -0.70962E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22896E+02  0.00000E+00  0.80290E-06    137  0.00000E+00      0.000
    1433.8244  0.00000E+00  0.00000E+00 -0.28990E-11  0.00000E+00 -0.49091E-03  0.00000E+00  0.00000E+00  0.32436E-06  0.00000E+00 -0.38721E+02 -0.71569E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22839E+02  0.00000E+00  0.80290E-06    138  0.00000E+00      0.000
    1550.6498  0.00000E+00  0.00000E+00 -0.13813E-10  0.00000E+00 -0.42463E-03  0.00000E+00  0.00000E+00  0.32275E-06  0.00000E+00 -0.38771E+02 -0.72127E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22790E+02  0.00000E+00  0.80290E-06    139  0.00000E+00      0.000
    1695.5849  0.00000E+00  0.00000E+00  0.32230E-10  0.00000E+00 -0.35946E-03  0.00000E+00  0.00000E+00  0.32742E-06  0.00000E+00 -0.38823E+02 -0.72775E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22738E+02  0.00000E+00  0.80758E-06    140  0.00000E+00      0.000
    1881.9299  0.00000E+00  0.00000E+00  0.19327E-11  0.00000E+00 -0.29752E-03  0.00000E+00  0.00000E+00  0.32778E-06  0.00000E+00 -0.38878E+02 -0.73523E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22683E+02  0.00000E+00  0.80794E-06    141  0.00000E+00      0.000
    2068.2749  0.00000E+00  0.00000E+00 -0.64801E-11  0.00000E+00 -0.24825E-03  0.00000E+00  0.00000E+00  0.32657E-06  0.00000E+00 -0.38925E+02 -0.74205E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22636E+02  0.00000E+00  0.80794E-06    142  0.00000E+00      0.000
    2301.2062  0.00000E+00  0.00000E+00 -0.50875E-11  0.00000E+00 -0.20654E-03  0.00000E+00  0.00000E+00  0.32539E-06  0.00000E+00 -0.38973E+02 -0.74991E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22588E+02  0.00000E+00  0.80794E-06    143  0.00000E+00      0.000
    2534.1375  0.00000E+00  0.00000E+00  0.12193E-10  0.00000E+00 -0.17241E-03  0.00000E+00  0.00000E+00  0.32823E-06  0.00000E+00 -0.39013E+02 -0.75701E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22548E+02  0.00000E+00  0.81078E-06    144  0.00000E+00      0.000
    2689.4250  0.00000E+00  0.00000E+00  0.27427E-10  0.00000E+00 -0.15255E-03  0.00000E+00  0.00000E+00  0.33248E-06  0.00000E+00 -0.39037E+02 -0.76163E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22525E+02  0.00000E+00  0.81503E-06    145  0.00000E+00      0.000
    2844.7125  0.00000E+00  0.00000E+00 -0.18900E-11  0.00000E+00 -0.13740E-03  0.00000E+00  0.00000E+00  0.33219E-06  0.00000E+00 -0.39058E+02 -0.76603E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22503E+02  0.00000E+00  0.81503E-06    146  0.00000E+00      0.000
    3000.0000  0.00000E+00  0.00000E+00 -0.28720E-10  0.00000E+00 -0.12350E-03  0.00000E+00  0.00000E+00  0.32773E-06  0.00000E+00 -0.39077E+02 -0.77019E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22484E+02  0.00000E+00  0.81503E-06    147  0.00000E+00      0.000
    3201.8737  0.00000E+00  0.00000E+00  0.10772E-10  0.00000E+00 -0.10923E-03  0.00000E+00  0.00000E+00  0.32991E-06  0.00000E+00 -0.39099E+02 -0.77525E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22462E+02  0.00000E+00  0.81721E-06    148  0.00000E+00      0.000
    3464.3096  0.00000E+00  0.00000E+00  0.11141E-10  0.00000E+00 -0.94147E-04  0.00000E+00  0.00000E+00  0.33283E-06  0.00000E+00 -0.39124E+02 -0.78135E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22437E+02  0.00000E+00  0.82013E-06    149  0.00000E+00      0.000
    3805.4762  0.00000E+00  0.00000E+00 -0.17337E-11  0.00000E+00 -0.80245E-04  0.00000E+00  0.00000E+00  0.33224E-06  0.00000E+00 -0.39151E+02 -0.78859E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22410E+02  0.00000E+00  0.82013E-06    150  0.00000E+00      0.000
    4248.9928  0.00000E+00  0.00000E+00 -0.24087E-11  0.00000E+00 -0.65537E-04  0.00000E+00  0.00000E+00  0.33117E-06  0.00000E+00 -0.39180E+02 -0.79708E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22381E+02  0.00000E+00  0.82013E-06    151  0.00000E+00      0.000
    4856.2795  0.00000E+00  0.00000E+00  0.34746E-11  0.00000E+00 -0.50828E-04  0.00000E+00  0.00000E+00  0.33328E-06  0.00000E+00 -0.39211E+02 -0.80733E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22349E+02  0.00000E+00  0.82224E-06    152  0.00000E+00      0.000
    5585.0236  0.00000E+00  0.00000E+00 -0.43627E-11  0.00000E+00 -0.40526E-04  0.00000E+00  0.00000E+00  0.33010E-06  0.00000E+00 -0.39241E+02 -0.81837E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22320E+02  0.00000E+00  0.82224E-06    153  0.00000E+00      0.000
    6313.7678  0.00000E+00  0.00000E+00  0.42952E-11  0.00000E+00 -0.32148E-04  0.00000E+00  0.00000E+00  0.33323E-06  0.00000E+00 -0.39264E+02 -0.82804E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22297E+02  0.00000E+00  0.82537E-06    154  0.00000E+00      0.000
    7406.8840  0.00000E+00  0.00000E+00 -0.29239E-11  0.00000E+00 -0.23832E-04  0.00000E+00  0.00000E+00  0.33003E-06  0.00000E+00 -0.39290E+02 -0.84084E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22270E+02  0.00000E+00  0.82537E-06    155  0.00000E+00      0.000
    8500.0000  0.00000E+00  0.00000E+00  0.33999E-11  0.00000E+00 -0.20666E-04  0.00000E+00  0.00000E+00  0.33375E-06  0.00000E+00 -0.39313E+02 -0.85199E+02  0.00000E+00 -0.13033E+02  0.00000E+00  0.00000E+00  0.22250E+02  0.00000E+00  0.82909E-06    156  0.00000E+00      0.000
end
