 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel   PhrExch
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]              [M/L2]
        .50000   .000E+00  -.356E-08   .000E+00  -.178E-08   .000E+00   .000E+00   .113E-06   .000E+00   .100E-06   .000E+00   .000E+00   .372E-10      19  -.7716E-10
       1.00000   .000E+00  -.356E-08   .000E+00  -.356E-08   .000E+00   .000E+00   .120E-06   .000E+00   .100E-06   .000E+00   .000E+00   .133E-09      22  -.8031E-10
       1.50000   .000E+00  -.356E-08   .000E+00  -.533E-08   .000E+00   .000E+00   .120E-06   .000E+00   .100E-06   .000E+00   .000E+00   .252E-09      24  -.8529E-10
       2.00000   .000E+00  -.356E-08   .000E+00  -.711E-08   .000E+00   .000E+00   .121E-06   .000E+00   .100E-06   .000E+00   .000E+00   .362E-09      26  -.9143E-10
       2.50000   .000E+00  -.356E-08   .000E+00  -.889E-08   .000E+00   .000E+00   .123E-06   .000E+00   .100E-06   .000E+00   .000E+00   .473E-09      27  -.9889E-10
       3.00000   .000E+00  -.356E-08   .000E+00  -.107E-07   .000E+00   .000E+00   .125E-06   .000E+00   .100E-06   .000E+00   .000E+00   .594E-09      28  -.1071E-09
       3.50000   .133E-10  -.356E-08   .665E-11  -.124E-07   .000E+00   .000E+00   .871E-07   .000E+00   .100E-06   .000E+00   .000E+00   .597E-09      47  -.2794E-09
       4.00000   .133E-10  -.356E-08   .133E-10  -.142E-07   .000E+00   .000E+00   .770E-07   .000E+00   .100E-06   .000E+00   .000E+00   .404E-09      50  -.2824E-09
       4.50000   .410E-11  -.356E-08   .154E-10  -.160E-07   .000E+00   .000E+00   .763E-07   .000E+00   .100E-06   .000E+00   .000E+00   .113E-09      69  -.2905E-09
       5.00000   .410E-11  -.355E-08   .174E-10  -.178E-07   .000E+00   .000E+00   .744E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.197E-09      72  -.2929E-09
       5.50000   .000E+00  -.355E-08   .179E-10  -.196E-07   .000E+00   .000E+00   .828E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.480E-09      74  -.2951E-09
       6.00000   .000E+00  -.355E-08   .179E-10  -.213E-07   .000E+00   .000E+00   .901E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.696E-09      76  -.2973E-09
       6.50000   .205E-11  -.355E-08   .189E-10  -.231E-07   .000E+00   .000E+00   .817E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.882E-09      95  -.2927E-09
       7.00000   .205E-11  -.355E-08   .200E-10  -.249E-07   .000E+00   .000E+00   .782E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.107E-08      98  -.2951E-09
       7.50000   .717E-11  -.355E-08   .236E-10  -.267E-07   .000E+00   .000E+00   .718E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.130E-08     117  -.2961E-09
       8.00000   .717E-11  -.355E-08   .271E-10  -.284E-07   .000E+00   .000E+00   .685E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.159E-08     120  -.2987E-09
       8.50000   .512E-12  -.355E-08   .274E-10  -.302E-07   .000E+00   .000E+00   .702E-07   .000E+00   .100E-06   .000E+00   .000E+00  -.190E-08     139  -.3017E-09
